actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
93,PT04M14.00S,2022-01-30T18:25:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,6.258212877792378,50.98039215686274,1610612766,14,17,2022-01-30T18:25:21Z,930000,-5.0,6.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M11.00S,2022-01-30T18:25:17.0Z,1,REGULAR,rebound,offensive,[],203486,,,1610612766,14,17,2022-01-30T18:25:17Z,940000,,,0,,M. Plumlee REBOUND (Off:3 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,93.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
95,PT04M07.00S,2022-01-30T18:25:21.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,23.47240473061761,9.803921568627452,1610612766,14,17,2022-01-30T18:25:24Z,950000,201.0,168.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M05.00S,2022-01-30T18:25:23.0Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,14,17,2022-01-30T18:25:23Z,960000,,,0,,A. Coffey REBOUND (Off:0 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,95.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
97,PT04M02.00S,2022-01-30T18:25:26.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629599,81.02825229960578,49.26470588235294,1610612746,14,17,2022-01-30T18:25:32Z,970000,-4.0,126.0,1,right,MISS A. Coffey 12' bank Shot,[1629599],1610612746.0,LAC,bank,,,Coffey,A. Coffey,,,,,12.59,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2022-01-30T18:25:29.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,14,17,2022-01-30T18:25:32Z,980000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
99,PT03M50.00S,2022-01-30T18:25:49.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,14,17,2022-01-30T18:25:49Z,990000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M50.00S,2022-01-30T18:27:54.3Z,1,REGULAR,substitution,out,[],203486,,,1610612766,14,17,2022-01-30T18:28:38Z,1000000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M50.00S,2022-01-30T18:27:54.3Z,1,REGULAR,substitution,out,[],202694,,,1610612766,14,17,2022-01-30T18:28:38Z,1010000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M50.00S,2022-01-30T18:27:54.3Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,14,17,2022-01-30T18:28:38Z,1020000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M50.00S,2022-01-30T18:27:54.3Z,1,REGULAR,substitution,in,[],1626159,,,1610612766,14,17,2022-01-30T18:28:38Z,1030000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2022-01-30T18:29:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,9.149145860709593,50.73529411764706,1610612766,14,17,2022-01-30T18:29:14Z,1040000,-4.0,34.0,1,left,MISS P. Washington reverse Layup,[1629023],1610612766.0,CHA,reverse,,,Washington,P. Washington,,,,,3.37,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M38.00S,2022-01-30T18:29:05.6Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612746,14,17,2022-01-30T18:29:14Z,1050000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT03M34.00S,2022-01-30T18:29:10.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,89.04402102496715,2.696078431372549,1610612746,14,17,2022-01-30T18:29:38Z,1060000,-237.0,50.0,1,right,MISS L. Kennard 24' running 3PT,[1628379],1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M30.00S,2022-01-30T18:29:14.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,14,17,2022-01-30T18:29:17Z,1070000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,106.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
108,PT03M26.00S,2022-01-30T18:29:18.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629023,7.5722733245729295,48.77450980392157,1610612766,16,17,2022-01-30T18:30:04Z,1080000,6.0,19.0,1,left,P. Washington running alley-oop Layup (2 PTS) (L. Ball 3 AST),"[1629023, 1630163]",1610612766.0,CHA,running alley-oop,,,Washington,P. Washington,,,,,1.97,Made,,,,,2.0,L. Ball,1630163.0,3.0,,,,,,,,,,,
110,PT03M10.00S,2022-01-30T18:29:39.3Z,1,REGULAR,foul,personal,[],1629023,,,1610612746,16,17,2022-01-30T18:29:47Z,1100000,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 202704]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Jackson,202704.0,,,,,
112,PT03M10.00S,2022-01-30T18:29:45.1Z,1,REGULAR,substitution,out,[],202704,,,1610612746,16,17,2022-01-30T18:29:52Z,1120000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M10.00S,2022-01-30T18:29:45.1Z,1,REGULAR,substitution,in,[],202339,,,1610612746,16,17,2022-01-30T18:29:52Z,1130000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M56.00S,2022-01-30T18:30:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,81.94809461235218,50.98039215686274,1610612746,16,17,2022-01-30T18:30:17Z,1140000,5.0,117.0,1,right,MISS L. Kennard 11' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,11.73,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M54.00S,2022-01-30T18:30:15.1Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,16,17,2022-01-30T18:30:17Z,1150000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
116,PT02M50.00S,2022-01-30T18:30:19.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630163,7.440867279894875,51.225490196078425,1610612766,18,17,2022-01-30T18:30:25Z,1160000,-6.0,17.0,1,left,L. Ball running Layup (7 PTS),[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,1.84,Made,,,,,7.0,,,,,,,,,,,,,,
117,PT02M34.00S,2022-01-30T18:30:34.4Z,1,REGULAR,3pt,Jump Shot,[],202339,68.9388961892247,69.6078431372549,1610612746,18,20,2022-01-30T18:30:38Z,1170000,98.0,239.0,1,right,E. Bledsoe 25' 3PT  (3 PTS) (L. Kennard 1 AST),"[202339, 1628379]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.88,Made,,,,,3.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,
119,PT02M25.00S,2022-01-30T18:30:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.149145860709593,50.98039215686274,1610612766,18,20,2022-01-30T18:30:49Z,1190000,-5.0,34.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628970, 1628392]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.39,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0,
120,PT02M25.00S,2022-01-30T18:30:44.1Z,1,REGULAR,block,,[],1628392,,,1610612766,18,20,2022-01-30T18:30:46Z,1200000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M23.00S,2022-01-30T18:30:46.1Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,18,20,2022-01-30T18:33:28Z,1210000,,,0,,A. Coffey REBOUND (Off:0 Def:4),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,119.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
122,PT02M18.00S,2022-01-30T18:30:57.8Z,1,REGULAR,foul,offensive,[],1628392,,,1610612746,18,20,2022-01-30T18:31:17Z,1220000,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 1630163]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Ball,1630163.0,,,,,
124,PT02M18.00S,2022-01-30T18:30:57.8Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,18,20,2022-01-30T18:30:57Z,1240000,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,1199.0,1.0,,,,,,,,,
125,PT02M18.00S,2022-01-30T18:31:04.8Z,1,REGULAR,substitution,out,[],1629599,,,1610612766,18,20,2022-01-30T18:31:09Z,1250000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M18.00S,2022-01-30T18:31:04.8Z,1,REGULAR,substitution,in,[],1630527,,,1610612766,18,20,2022-01-30T18:31:09Z,1260000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M05.00S,2022-01-30T18:31:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,7.046649145860711,54.65686274509803,1610612766,18,20,2022-01-30T18:31:33Z,1270000,-23.0,14.0,1,left,MISS T. Rozier driving finger roll Layup,[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,,
128,PT02M02.00S,2022-01-30T18:31:30.1Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612766,18,20,2022-01-30T18:31:30Z,1280000,,,0,,P. Washington REBOUND (Off:1 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
129,PT02M01.00S,2022-01-30T18:31:31.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629023,9.280551905387648,97.54901960784314,1610612766,18,20,2022-01-30T18:31:36Z,1290000,-238.0,35.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M59.00S,2022-01-30T18:31:33.6Z,1,REGULAR,rebound,defensive,[],1630527,,,1610612746,18,20,2022-01-30T18:31:36Z,1300000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT01M55.00S,2022-01-30T18:31:37.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,72.22404730617609,14.705882352941178,1610612746,18,23,2022-01-30T18:34:34Z,1310000,-176.0,209.0,1,right,L. Kennard 27' 3PT running (3 PTS) (B. Boston Jr. 1 AST),"[1628379, 1630527]",1610612746.0,LAC,running,,,Kennard,L. Kennard,,,,,27.33,Made,,,,,3.0,B. Boston Jr.,1630527.0,1.0,,,,,,,,,,,
133,PT01M40.00S,2022-01-30T18:31:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.258212877792378,48.529411764705884,1610612766,18,23,2022-01-30T18:31:56Z,1330000,7.0,6.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M38.00S,2022-01-30T18:31:54.4Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612746,18,23,2022-01-30T18:31:54Z,1340000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT01M28.00S,2022-01-30T18:32:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,91.40932982917214,52.69607843137255,1610612746,18,23,2022-01-30T18:32:08Z,1350000,13.0,28.0,1,right,MISS L. Kennard cutting Layup,[1628379],1610612746.0,LAC,cutting,,,Kennard,L. Kennard,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
136,PT01M26.00S,2022-01-30T18:32:07.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,18,23,2022-01-30T18:32:08Z,1360000,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,135.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
137,PT01M19.00S,2022-01-30T18:32:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,7.046649145860711,51.9607843137255,1610612766,18,23,2022-01-30T18:35:33Z,1370000,-10.0,14.0,1,left,MISS T. Rozier pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,1.68,Missed,,,,,,,,,,,,,,,,,,,
138,PT01M17.00S,2022-01-30T18:32:15.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612746,18,23,2022-01-30T18:35:33Z,1380000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
139,PT01M11.00S,2022-01-30T18:32:24.3Z,1,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612746,18,23,2022-01-30T18:32:38Z,1390000,,,0,,L. Ball shooting personal FOUL (1 PF) (Winslow 2 FT),"[1630163, 1626159]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,201639.0,,1.0,0.0,Winslow,1626159.0,,,,,
141,PT01M11.00S,2022-01-30T18:32:53.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626159,,,1610612746,18,24,2022-01-30T18:33:31Z,1410000,,,0,,J. Winslow Free Throw 1 of 2 (1 PTS),[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
142,PT01M11.00S,2022-01-30T18:32:54.3Z,1,REGULAR,substitution,out,[],1626179,,,1610612746,18,24,2022-01-30T18:33:01Z,1420000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M11.00S,2022-01-30T18:32:54.3Z,1,REGULAR,substitution,in,[],1628998,,,1610612746,18,24,2022-01-30T18:33:01Z,1430000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M11.00S,2022-01-30T18:32:53.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626159,,,1610612746,18,24,2022-01-30T18:33:31Z,1440000,,,0,,MISS J. Winslow Free Throw 2 of 2,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M09.00S,2022-01-30T18:32:55.4Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,18,24,2022-01-30T18:33:31Z,1450000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
146,PT01M01.00S,2022-01-30T18:33:27.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202339,,,1610612766,18,24,2022-01-30T18:33:34Z,1460000,,,0,,E. Bledsoe personal FOUL (1 PF) (Washington 2 FT),"[202339, 1629023]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1628954.0,,1.0,0.0,Washington,1629023.0,,,,,
148,PT01M01.00S,2022-01-30T18:33:52.5Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,19,24,2022-01-30T18:33:52Z,1480000,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
149,PT01M01.00S,2022-01-30T18:34:14.6Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,20,24,2022-01-30T18:34:14Z,1490000,,,0,,P. Washington Free Throw 2 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
206,PT00M52.70S,2022-01-30T18:34:28.8Z,1,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,20,24,2022-01-30T18:42:52Z,1515000,,,0,,E. Bledsoe lost ball out-of-bounds TURNOVER (1 TO),[202339],1610612746.0,LAC,lost ball,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1199.0,1.0,,,,,,,,,
153,PT00M41.90S,2022-01-30T18:34:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,8.886333771353483,50.49019607843137,1610612766,20,24,2022-01-30T18:42:52Z,1530000,-2.0,31.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.11,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M38.30S,2022-01-30T18:34:51.5Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612746,20,24,2022-01-30T18:34:53Z,1550000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
156,PT00M37.50S,2022-01-30T18:34:55.5Z,1,REGULAR,turnover,out-of-bounds,[],1628379,,,1610612746,20,24,2022-01-30T18:35:35Z,1560000,,,0,,L. Kennard bad pass out-of-bounds TURNOVER (1 TO),[1628379],1610612746.0,LAC,bad pass,,,Kennard,L. Kennard,,,,,,,,,,,,,,,1628954.0,1.0,,,,,,,,,
157,PT00M33.20S,2022-01-30T18:35:15.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202339,,,1610612766,20,24,2022-01-30T18:35:25Z,1570000,,,0,,E. Bledsoe shooting personal FOUL (2 PF) (Ball 2 FT),"[202339, 1630163]",1610612746.0,LAC,shooting,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1199.0,,2.0,0.0,Ball,1630163.0,,,,,
159,PT00M33.20S,2022-01-30T18:35:43.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630163,,,1610612766,21,24,2022-01-30T18:35:43Z,1590000,,,0,,L. Ball Free Throw 1 of 2 (8 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
160,PT00M33.20S,2022-01-30T18:35:53.1Z,1,REGULAR,substitution,out,[],202339,,,1610612766,21,24,2022-01-30T18:36:02Z,1600000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M33.20S,2022-01-30T18:35:53.1Z,1,REGULAR,substitution,in,[],1630206,,,1610612766,21,24,2022-01-30T18:36:02Z,1610000,,,0,,SUB in: J. Scrubb,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M33.20S,2022-01-30T18:36:18.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630163,,,1610612766,22,24,2022-01-30T18:36:18Z,1620000,,,0,,L. Ball Free Throw 2 of 2 (9 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
163,PT00M25.20S,2022-01-30T18:36:29.4Z,1,REGULAR,turnover,bad pass,[],1626159,,,1610612746,22,24,2022-01-30T18:36:36Z,1630000,,,0,,J. Winslow bad pass TURNOVER (1 TO),"[1626159, 1630547]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,1.0,,,,,Bouknight,1630547.0,,,
164,PT00M25.20S,2022-01-30T18:36:29.4Z,1,REGULAR,steal,,[],1630547,,,1610612766,22,24,2022-01-30T18:36:48Z,1640000,,,0,,J. Bouknight STEAL (1 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M18.70S,2022-01-30T18:36:36.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630547,13.222733245729303,3.9215686274509802,1610612766,25,24,2022-01-30T18:36:41Z,1650000,230.0,72.0,1,left,J. Bouknight 24' 3PT step back (5 PTS) (P. Washington 1 AST),"[1630547, 1629023]",1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,24.13,Made,,,,,5.0,P. Washington,1629023.0,1.0,,,,,,,,,,,
167,PT00M02.50S,2022-01-30T18:36:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,92.46057818659659,51.470588235294116,1610612746,25,24,2022-01-30T18:37:00Z,1670000,7.0,18.0,1,right,MISS I. Hartenstein driving Layup - blocked,"[1628392, 1628970]",1610612746.0,LAC,driving,,,Hartenstein,I. Hartenstein,,,,,1.98,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0,
168,PT00M02.50S,2022-01-30T18:36:55.5Z,1,REGULAR,block,,[],1628970,,,1610612746,25,24,2022-01-30T18:36:57Z,1680000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M00.10S,2022-01-30T18:36:57.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,25,24,2022-01-30T18:36:57Z,1690000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,167.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
170,PT00M00.00S,2022-01-30T18:37:03.0Z,1,REGULAR,3pt,Jump Shot,[],1628970,48.965177398160314,51.225490196078425,1610612766,25,24,2022-01-30T18:37:09Z,1700000,-6.0,408.0,1,left,MISS M. Bridges 40' running 3PT,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,40.78,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2022-01-30T18:37:05.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,25,24,2022-01-30T18:37:05Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2022-01-30T18:37:10.1Z,1,REGULAR,period,end,[],0,,,1610612766,25,24,2022-01-30T18:37:10Z,1720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-01-30T18:37:18.8Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,25,24,2022-01-30T18:39:40Z,1730000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-01-30T18:37:18.8Z,2,REGULAR,substitution,out,['startperiod'],1630163,,,1610612766,25,24,2022-01-30T18:39:40Z,1740000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-01-30T18:37:18.8Z,2,REGULAR,substitution,out,['startperiod'],1630206,,,1610612766,25,24,2022-01-30T18:39:40Z,1750000,,,0,,SUB out: J. Scrubb,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-01-30T18:37:18.8Z,2,REGULAR,substitution,in,['startperiod'],202397,,,1610612766,25,24,2022-01-30T18:39:40Z,1760000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-01-30T18:37:18.8Z,2,REGULAR,substitution,in,['startperiod'],1626179,,,1610612766,25,24,2022-01-30T18:39:40Z,1770000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-01-30T18:37:18.8Z,2,REGULAR,substitution,in,['startperiod'],202339,,,1610612766,25,24,2022-01-30T18:39:40Z,1780000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-01-30T18:39:39.5Z,2,REGULAR,period,start,[],0,,,1610612746,25,24,2022-01-30T18:39:40Z,1790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M47.00S,2022-01-30T18:39:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,85.3646517739816,48.529411764705884,1610612746,25,26,2022-01-30T18:45:18Z,1800000,-7.0,85.0,1,right,I. Hartenstein 8' floating Jump Shot (2 PTS) (B. Boston Jr. 2 AST),"[1628392, 1630527]",1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,8.54,Made,,,,,2.0,B. Boston Jr.,1630527.0,2.0,,,,,,,,,,,
