actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
90,PT06M08.00S,2021-10-20T23:25:26.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626162,93.24901445466492,50.49019607843137,1610612766,14,17,2021-10-20T23:25:33Z,890000,2.0,11.0,1,right,K. Oubre Jr. DUNK (4 PTS) (M. Bridges 1 AST),"[1626162, 1628970]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,1.13,Made,4.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
92,PT05M56.00S,2021-10-20T23:25:44.5Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612754,14,17,2021-10-20T23:26:00Z,910000,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Sabonis 2 FT),"[203486, 1627734]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,1198.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,
94,PT05M56.00S,2021-10-20T23:26:08.6Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,14,18,2021-10-20T23:26:08Z,930000,,,0,,D. Sabonis Free Throw 1 of 2 (11 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
95,PT05M56.00S,2021-10-20T23:26:09.7Z,1,REGULAR,substitution,out,[],1628970,,,1610612754,14,18,2021-10-20T23:26:25Z,940000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M56.00S,2021-10-20T23:26:09.7Z,1,REGULAR,substitution,out,[],203486,,,1610612754,14,18,2021-10-20T23:26:25Z,950000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M56.00S,2021-10-20T23:26:09.7Z,1,REGULAR,substitution,in,[],202397,,,1610612754,14,18,2021-10-20T23:26:25Z,960000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M56.00S,2021-10-20T23:26:09.7Z,1,REGULAR,substitution,in,[],1629667,,,1610612754,14,18,2021-10-20T23:26:25Z,970000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M56.00S,2021-10-20T23:26:09.7Z,1,REGULAR,substitution,out,[],1630163,,,1610612754,14,18,2021-10-20T23:27:13Z,975000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M56.00S,2021-10-20T23:26:09.7Z,1,REGULAR,substitution,in,[],1629023,,,1610612754,14,18,2021-10-20T23:27:13Z,977500,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M56.00S,2021-10-20T23:26:41.1Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,14,19,2021-10-20T23:26:41Z,980000,,,0,,D. Sabonis Free Throw 2 of 2 (12 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
100,PT05M41.00S,2021-10-20T23:26:56.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,92.72339027595268,54.90196078431373,1610612766,14,19,2021-10-20T23:28:17Z,990000,25.0,16.0,1,right,MISS I. Smith driving floating Shot,[202397],1610612766.0,CHA,driving floating,,,Smith,I. Smith,,,,,,,,,,2.92,Missed,,,,,,,,,,,,,,
101,PT05M39.00S,2021-10-20T23:26:58.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,14,19,2021-10-20T23:28:24Z,1000000,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,
102,PT05M31.00S,2021-10-20T23:27:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.966491458607096,49.754901960784316,1610612754,14,21,2021-10-20T23:27:19Z,1010000,1.0,22.0,1,left,M. Brogdon Layup (2 PTS) (T. Craig 1 AST),"[1627763, 1628470]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,2.24,Made,2.0,T. Craig,1628470.0,1.0,,,,,,,,,,
105,PT05M18.00S,2021-10-20T23:27:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,89.83245729303549,51.71568627450981,1610612766,14,21,2021-10-20T23:31:09Z,1020000,9.0,43.0,1,right,MISS K. Oubre Jr. pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,4.39,Missed,,,,,,,,,,,,,,
106,PT05M16.00S,2021-10-20T23:27:22.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,14,21,2021-10-20T23:27:22Z,1030000,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,105.0,3.0,3.0,0.0,,,,,,
107,PT05M09.00S,2021-10-20T23:27:29.3Z,1,REGULAR,3pt,Jump Shot,[],203087,3.4986859395532193,96.56862745098039,1610612754,14,21,2021-10-20T23:27:34Z,1040000,-233.0,-20.0,1,left,MISS J. Lamb 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,23.36,Missed,,,,,,,,,,,,,,
108,PT05M06.00S,2021-10-20T23:27:32.3Z,1,REGULAR,rebound,offensive,[],1628470,,,1610612754,14,21,2021-10-20T23:27:51Z,1050000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,107.0,1.0,0.0,1.0,,,,,,
109,PT04M57.00S,2021-10-20T23:27:40.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.046649145860711,47.794117647058826,1610612754,14,23,2021-10-20T23:27:48Z,1060000,11.0,14.0,1,left,D. Sabonis Layup (14 PTS) (T. Craig 2 AST),"[1627734, 1628470]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,1.76,Made,14.0,T. Craig,1628470.0,2.0,,,,,,,,,,
111,PT04M43.00S,2021-10-20T23:27:55.5Z,1,REGULAR,3pt,Jump Shot,[],1629667,93.64323258869908,96.32352941176471,1610612766,14,23,2021-10-20T23:28:07Z,1080000,232.0,7.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,23.17,Missed,,,,,,,,,,,,,,
112,PT04M43.00S,2021-10-20T23:27:55.5Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,14,23,2021-10-20T23:28:07Z,1090000,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,111.0,4.0,4.0,0.0,,,,,,
113,PT04M43.00S,2021-10-20T23:28:02.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,14,23,2021-10-20T23:28:02Z,1100000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M43.00S,2021-10-20T23:28:31.9Z,1,REGULAR,substitution,out,[],1626162,,,1610612754,14,23,2021-10-20T23:30:24Z,1110000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M43.00S,2021-10-20T23:28:31.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612754,14,23,2021-10-20T23:30:24Z,1120000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M43.00S,2021-10-20T23:28:31.9Z,1,REGULAR,substitution,in,[],202330,,,1610612754,14,23,2021-10-20T23:30:24Z,1130000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M43.00S,2021-10-20T23:28:31.9Z,1,REGULAR,substitution,in,[],204456,,,1610612754,14,23,2021-10-20T23:30:24Z,1140000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M41.00S,2021-10-20T23:30:53.2Z,1,REGULAR,turnover,bad pass,[],203087,,,1610612754,14,23,2021-10-20T23:31:14Z,1150000,,,0,,J. Lamb bad pass TURNOVER (1 TO),"[203087, 1628998]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,1.0,Martin,1628998.0,
123,PT04M41.00S,2021-10-20T23:30:53.2Z,1,REGULAR,steal,,[],1628998,,,1610612766,14,23,2021-10-20T23:31:14Z,1155000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M37.00S,2021-10-20T23:31:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628998,92.32917214191852,51.9607843137255,1610612766,16,23,2021-10-20T23:33:30Z,1160000,10.0,20.0,1,right,C. Martin driving finger roll Layup (2 PTS),[1628998],1610612766.0,CHA,driving finger roll,,,Martin,C. Martin,,,,,,,,,,2.19,Made,2.0,,,,,,,,,,,,,
121,PT04M31.00S,2021-10-20T23:31:08.9Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,16,23,2021-10-20T23:33:54Z,1170000,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1629667]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,2.0,McDaniels,1629667.0,
122,PT04M31.00S,2021-10-20T23:31:08.9Z,1,REGULAR,steal,,[],1629667,,,1610612766,16,23,2021-10-20T23:31:12Z,1180000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M27.00S,2021-10-20T23:31:13.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,67.36202365308804,50.98039215686274,1610612766,19,23,2021-10-20T23:34:33Z,1190000,5.0,254.0,1,right,P. Washington 25' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1629023, 1629667]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,25.43,Made,3.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,
126,PT04M06.00S,2021-10-20T23:31:31.7Z,1,REGULAR,foul,personal,['2freethrow'],202397,,,1610612754,19,23,2021-10-20T23:31:59Z,1210000,,,0,,I. Smith shooting personal FOUL (1 PF) (Turner 2 FT),"[202397, 1626167]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,1179.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,,
128,PT04M06.00S,2021-10-20T23:32:02.8Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,19,24,2021-10-20T23:32:16Z,1230000,,,0,,M. Turner Free Throw 1 of 2 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
129,PT04M06.00S,2021-10-20T23:32:02.8Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,19,24,2021-10-20T23:32:16Z,1240000,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Missed,,,,,,,,,,,,,,
130,PT04M01.00S,2021-10-20T23:32:07.8Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,19,24,2021-10-20T23:32:16Z,1250000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,129.0,2.0,2.0,0.0,,,,,,
131,PT03M54.00S,2021-10-20T23:32:34.7Z,1,REGULAR,foul,offensive,[],202330,,,1610612766,19,24,2021-10-20T23:33:40Z,1260000,,,0,,G. Hayward offensive FOUL (1 PF),"[202330, 1628470]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,1179.0,1.0,0.0,Craig,1628470.0,,,,,,,,,,,,,,,,
133,PT03M54.00S,2021-10-20T23:32:34.7Z,1,REGULAR,turnover,offensive foul,[],202330,,,1610612766,19,24,2021-10-20T23:33:26Z,1280000,,,0,,G. Hayward offensive foul TURNOVER (1 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,1179.0,,,,,,,,,,,,,,,,,1.0,,,
134,PT03M37.00S,2021-10-20T23:33:08.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,10.988830486202366,51.225490196078425,1610612754,19,24,2021-10-20T23:33:14Z,1290000,-6.0,51.0,1,left,MISS T. McConnell pullup Shot - blocked,"[204456, 202397]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,,,,,,5.12,Missed,,,,,,,,,Smith,202397.0,,,,
135,PT03M37.00S,2021-10-20T23:33:08.0Z,1,REGULAR,block,,[],202397,,,1610612754,19,24,2021-10-20T23:33:11Z,1300000,,,0,,I. Smith BLOCK (1 BLK),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M37.00S,2021-10-20T23:33:08.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,19,24,2021-10-20T23:33:14Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,,,,
137,PT03M35.00S,2021-10-20T23:33:24.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626167,34.11629434954008,52.94117647058824,1610612754,19,27,2021-10-20T23:33:30Z,1320000,-15.0,268.0,1,left,M. Turner 26' 3PT  (6 PTS) (M. Brogdon 3 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,26.86,Made,6.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,
139,PT03M13.00S,2021-10-20T23:33:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,94.03745072273325,46.81372549019608,1610612766,21,27,2021-10-20T23:33:50Z,1340000,-16.0,4.0,1,right,I. Smith cutting Layup (2 PTS) (G. Hayward 2 AST),"[202397, 202330]",1610612766.0,CHA,cutting,,,Smith,I. Smith,,,,,,,,,,1.63,Made,2.0,G. Hayward,202330.0,2.0,,,,,,,,,,
141,PT03M01.00S,2021-10-20T23:33:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.915243101182654,53.67647058823529,1610612754,21,27,2021-10-20T23:34:07Z,1360000,-18.0,13.0,1,left,MISS M. Brogdon driving Layup - blocked,"[1627763, 1629023]",1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,,,,,,2.22,Missed,,,,,,,,,Washington,1629023.0,,,,
145,PT03M01.00S,2021-10-20T23:33:57.6Z,1,REGULAR,block,,[],1629023,,,1610612754,21,27,2021-10-20T23:34:13Z,1365000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M58.00S,2021-10-20T23:34:00.6Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,21,27,2021-10-20T23:34:25Z,1370000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,141.0,3.0,3.0,0.0,,,,,,
143,PT02M49.00S,2021-10-20T23:34:10.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,66.3107752956636,45.588235294117645,1610612766,21,27,2021-10-20T23:34:16Z,1380000,-22.0,264.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,26.51,Missed,,,,,,,,,,,,,,
144,PT02M45.00S,2021-10-20T23:34:13.0Z,1,REGULAR,rebound,defensive,[],203087,,,1610612754,21,27,2021-10-20T23:34:13Z,1390000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,
146,PT02M23.00S,2021-10-20T23:34:37.8Z,1,REGULAR,3pt,Jump Shot,[],203087,32.40801576872536,52.20588235294118,1610612754,21,27,2021-10-20T23:34:44Z,1400000,-11.0,252.0,1,left,MISS J. Lamb 25' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,25.23,Missed,,,,,,,,,,,,,,
147,PT02M23.00S,2021-10-20T23:34:37.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,21,27,2021-10-20T23:35:05Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,
162,PT02M23.00S,2021-10-20T23:34:40.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,21,27,2021-10-20T23:36:09Z,1415000,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,1627524.0,,,,,,,,,,,,,,,,,,,,
149,PT02M13.00S,2021-10-20T23:35:03.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202330,76.82325886990802,29.166666666666668,1610612766,21,27,2021-10-20T23:36:09Z,1430000,-104.0,165.0,1,right,MISS G. Hayward 19' Jump Shot,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,19.55,Missed,,,,,,,,,,,,,,
150,PT02M10.00S,2021-10-20T23:35:06.7Z,1,REGULAR,rebound,offensive,[],1628998,,,1610612766,21,27,2021-10-20T23:35:06Z,1440000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,149.0,4.0,3.0,1.0,,,,,,
151,PT02M08.00S,2021-10-20T23:35:11.1Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",202330,73.53810775295663,16.42156862745098,1610612766,21,27,2021-10-20T23:36:09Z,1450000,-168.0,196.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,25.82,Missed,,,,,,,,,,,,,,
152,PT02M08.00S,2021-10-20T23:35:16.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,21,27,2021-10-20T23:35:16Z,1460000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,
153,PT02M08.00S,2021-10-20T23:35:19.0Z,1,REGULAR,foul,personal,[],203087,,,1610612766,21,27,2021-10-20T23:36:21Z,1470000,,,0,,J. Lamb loose ball personal FOUL (1 PF),"[203087, 1629667]",1610612754.0,IND,loose ball,,,Lamb,J. Lamb,,,,,1179.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,,,,,
155,PT02M08.00S,2021-10-20T23:35:26.5Z,1,REGULAR,substitution,out,[],1628998,,,1610612766,21,27,2021-10-20T23:35:39Z,1490000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M08.00S,2021-10-20T23:35:26.5Z,1,REGULAR,substitution,out,[],1627763,,,1610612766,21,27,2021-10-20T23:35:39Z,1500000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT02M08.00S,2021-10-20T23:35:26.5Z,1,REGULAR,substitution,out,[],1626167,,,1610612766,21,27,2021-10-20T23:35:39Z,1510000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M08.00S,2021-10-20T23:35:26.5Z,1,REGULAR,substitution,in,[],1628970,,,1610612766,21,27,2021-10-20T23:35:39Z,1520000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M08.00S,2021-10-20T23:35:26.5Z,1,REGULAR,substitution,in,[],1630537,,,1610612766,21,27,2021-10-20T23:35:39Z,1530000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M08.00S,2021-10-20T23:35:26.5Z,1,REGULAR,substitution,in,[],1627734,,,1610612766,21,27,2021-10-20T23:35:39Z,1540000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M58.00S,2021-10-20T23:35:51.6Z,1,REGULAR,2pt,Jump Shot,"['2ndchance', 'fromturnover']",202397,76.69185282522996,70.58823529411765,1610612766,23,27,2021-10-20T23:39:10Z,1550000,103.0,167.0,1,right,I. Smith 19' pullup Jump Shot (4 PTS),[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,,,,,,19.58,Made,4.0,,,,,,,,,,,,,
163,PT01M42.00S,2021-10-20T23:36:06.6Z,1,REGULAR,3pt,Jump Shot,[],1628470,33.196452036793694,31.372549019607842,1610612754,23,30,2021-10-20T23:36:26Z,1560000,93.0,260.0,1,left,T. Craig 27' 3PT  (3 PTS) (T. McConnell 1 AST),"[1628470, 204456]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,27.57,Made,3.0,T. McConnell,204456.0,1.0,,,,,,,,,,
165,PT01M35.00S,2021-10-20T23:36:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.59198423127464,48.03921568627451,1610612766,25,30,2021-10-20T23:36:39Z,1580000,-10.0,17.0,1,right,I. Smith running finger roll Layup (6 PTS),[202397],1610612766.0,CHA,running finger roll,,,Smith,I. Smith,,,,,,,,,,1.97,Made,6.0,,,,,,,,,,,,,
166,PT01M35.00S,2021-10-20T23:36:21.6Z,1,REGULAR,foul,personal,['1freethrow'],203087,,,1610612766,25,30,2021-10-20T23:36:40Z,1590000,,,0,,J. Lamb shooting personal FOUL (2 PF) (Smith 1 FT),"[203087, 202397]",1610612754.0,IND,shooting,,,Lamb,J. Lamb,,,,,1627524.0,2.0,0.0,Smith,202397.0,,,,,,,,,,,,,,,,
168,PT01M35.00S,2021-10-20T23:36:54.4Z,1,REGULAR,substitution,out,[],203087,,,1610612766,25,30,2021-10-20T23:37:06Z,1610000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT01M35.00S,2021-10-20T23:36:54.4Z,1,REGULAR,substitution,in,[],203200,,,1610612766,25,30,2021-10-20T23:37:06Z,1620000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT01M35.00S,2021-10-20T23:37:03.8Z,1,REGULAR,freethrow,1 of 1,[],202397,,,1610612766,25,30,2021-10-20T23:37:07Z,1630000,,,0,,MISS I. Smith Free Throw 1 of 1,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,Missed,,,,,,,,,,,,,,
171,PT01M32.00S,2021-10-20T23:37:06.8Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,25,30,2021-10-20T23:37:07Z,1640000,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,
172,PT01M23.00S,2021-10-20T23:37:15.2Z,1,REGULAR,3pt,Jump Shot,[],1628470,20.581471747700395,9.068627450980392,1610612754,25,30,2021-10-20T23:37:20Z,1650000,205.0,141.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,24.86,Missed,,,,,,,,,,,,,,
173,PT01M20.00S,2021-10-20T23:37:18.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,25,30,2021-10-20T23:37:20Z,1660000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,172.0,4.0,3.0,1.0,,,,,,
174,PT01M13.00S,2021-10-20T23:37:25.0Z,1,REGULAR,3pt,Jump Shot,[],1628970,67.09921156373193,56.372549019607845,1610612766,25,30,2021-10-20T23:37:31Z,1670000,32.0,257.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,25.88,Missed,,,,,,,,,,,,,,
175,PT01M09.00S,2021-10-20T23:37:29.0Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,25,30,2021-10-20T23:37:31Z,1680000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,174.0,4.0,3.0,1.0,,,,,,
176,PT01M02.00S,2021-10-20T23:37:35.8Z,1,REGULAR,2pt,Jump Shot,[],203200,8.492115637319317,23.52941176470588,1610612754,25,32,2021-10-20T23:40:43Z,1690000,132.0,27.0,1,left,J. Holiday 13' turnaround Jump Shot (2 PTS) (T. McConnell 2 AST),"[203200, 204456]",1610612754.0,IND,turnaround,,,Holiday,J. Holiday,,,,,,,,,,13.52,Made,2.0,T. McConnell,204456.0,2.0,,,,,,,,,,
178,PT00M47.70S,2021-10-20T23:37:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,85.62746386333771,41.66666666666667,1610612766,25,32,2021-10-20T23:37:56Z,1710000,-42.0,83.0,1,right,MISS I. Smith 9' turnaround Shot,[202397],1610612766.0,CHA,turnaround,,,Smith,I. Smith,,,,,,,,,,9.25,Missed,,,,,,,,,,,,,,
179,PT00M44.80S,2021-10-20T23:37:54.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,25,32,2021-10-20T23:44:18Z,1720000,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,178.0,4.0,4.0,0.0,,,,,,
