actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M46.00S,2022-02-08T00:11:59.4Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,2,0,2022-02-08T00:12:04Z,170000,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M44.00S,2022-02-08T00:12:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,6.389618922470433,50.0,1610612761,2,2,2022-02-08T00:13:30Z,180000,0.0,8.0,1,left,P. Siakam putback Layup (2 PTS),[1627783],1610612761.0,TOR,putback,,,Siakam,P. Siakam,,,,,0.76,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M35.00S,2022-02-08T00:12:11.3Z,1,REGULAR,turnover,bad pass,[],1628970,,,1610612766,2,2,2022-02-08T00:12:15Z,190000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1627832]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,
20,PT10M35.00S,2022-02-08T00:12:11.3Z,1,REGULAR,steal,,[],1627832,,,1610612761,2,2,2022-02-08T00:12:13Z,200000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M33.00S,2022-02-08T00:12:17.3Z,1,REGULAR,foul,personal,[],1630163,,,1610612761,2,2,2022-02-08T00:14:33Z,210000,,,0,,L. Ball take personal FOUL (1 PF),"[1630163, 1629018]",1610612766.0,CHA,take,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Trent Jr.,1629018.0,,
23,PT10M18.00S,2022-02-08T00:12:50.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630567,12.959921156373195,49.754901960784316,1610612761,2,4,2022-02-08T00:12:56Z,230000,1.0,69.0,1,left,S. Barnes 6' Hook (2 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,6.93,Made,,,,,2.0,,,,,,,,,,,,,
24,PT09M59.00S,2022-02-08T00:13:09.7Z,1,REGULAR,2pt,Jump Shot,[],1626179,83.26215505913272,21.323529411764707,1610612766,2,4,2022-02-08T00:15:34Z,240000,-143.0,105.0,1,right,MISS T. Rozier 17' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,17.76,Missed,,,,,,,,,,,,,,,,,,
25,PT09M57.00S,2022-02-08T00:13:11.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,2,4,2022-02-08T00:13:19Z,250000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M51.00S,2022-02-08T00:13:17.9Z,1,REGULAR,3pt,Jump Shot,[],1628384,4.02431011826544,95.58823529411765,1610612761,2,7,2022-02-08T00:13:22Z,260000,-228.0,-15.0,1,left,O. Anunoby 3PT  (3 PTS) (F. VanVleet 1 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,22.84,Made,,,,,3.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
28,PT09M41.00S,2022-02-08T00:13:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.77463863337714,52.94117647058824,1610612766,4,7,2022-02-08T00:13:34Z,280000,15.0,6.0,1,right,L. Ball driving reverse Layup (2 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,1.59,Made,,,,,2.0,,,,,,,,,,,,,
29,PT09M34.00S,2022-02-08T00:13:37.0Z,1,REGULAR,2pt,Jump Shot,[],1630567,20.97568988173456,30.392156862745097,1610612761,4,7,2022-02-08T00:16:25Z,290000,98.0,145.0,1,left,MISS S. Barnes 17' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,17.48,Missed,,,,,,,,,,,,,,,,,,
30,PT09M34.00S,2022-02-08T00:13:37.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,4,7,2022-02-08T00:13:49Z,300000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,
31,PT09M34.00S,2022-02-08T00:13:40.6Z,1,REGULAR,foul,personal,[],1630567,,,1610612766,4,7,2022-02-08T00:13:47Z,310000,,,0,,S. Barnes loose ball personal FOUL (1 PF),"[1630567, 203486]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Plumlee,203486.0,,
33,PT09M19.00S,2022-02-08T00:14:07.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,4,7,2022-02-08T00:14:07Z,330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M13.00S,2022-02-08T00:14:29.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,4,7,2022-02-08T00:14:29Z,340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M13.00S,2022-02-08T00:14:51.1Z,1,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612766,4,7,2022-02-08T00:15:18Z,350000,,,0,,S. Barnes away-from-play personal FOUL (2 PF) (Plumlee 1 FT),"[1630567, 203486]",1610612761.0,TOR,away-from-play,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Plumlee,203486.0,,
37,PT09M13.00S,2022-02-08T00:15:19.3Z,1,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,5,7,2022-02-08T00:15:19Z,370000,,,0,,L. Ball away-from-play Free Throw 1 of 1 (3 PTS),[1630163],1610612766.0,CHA,away-from-play,,,Ball,L. Ball,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
38,PT09M13.00S,2022-02-08T00:15:26.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,5,7,2022-02-08T00:15:30Z,380000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M13.00S,2022-02-08T00:15:26.6Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,5,7,2022-02-08T00:15:30Z,390000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M02.00S,2022-02-08T00:15:57.1Z,1,REGULAR,2pt,Jump Shot,[],1626179,75.64060446780552,54.65686274509803,1610612766,7,7,2022-02-08T00:16:03Z,400000,23.0,176.0,1,right,T. Rozier 17' pullup Jump Shot (2 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,17.8,Made,,,,,2.0,,,,,,,,,,,,,
41,PT08M43.00S,2022-02-08T00:16:14.8Z,1,REGULAR,3pt,Jump Shot,[],1629018,30.436925098554536,69.6078431372549,1610612761,7,10,2022-02-08T00:16:22Z,410000,-98.0,234.0,1,left,G. Trent Jr. 25' 3PT step back (3 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,25.33,Made,,,,,3.0,,,,,,,,,,,,,
42,PT08M28.00S,2022-02-08T00:16:30.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,92.59198423127464,95.83333333333334,1610612766,7,10,2022-02-08T00:16:35Z,420000,229.0,17.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
43,PT08M28.00S,2022-02-08T00:16:30.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,7,10,2022-02-08T00:16:35Z,430000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2022-02-08T00:16:34.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,7,10,2022-02-08T00:16:34Z,440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M24.00S,2022-02-08T00:16:51.8Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,7,10,2022-02-08T00:16:56Z,450000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630173]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,1.0,Achiuwa,1630173.0,,,,,,,
46,PT08M24.00S,2022-02-08T00:16:51.8Z,1,REGULAR,steal,,[],1630173,,,1610612761,7,10,2022-02-08T00:16:53Z,460000,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M18.00S,2022-02-08T00:16:57.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627832,27.677398160315374,20.098039215686274,1610612761,7,13,2022-02-08T00:18:44Z,470000,150.0,208.0,1,left,F. VanVleet 25' 3PT running (3 PTS) (P. Siakam 1 AST),"[1627832, 1627783]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,25.59,Made,,,,,3.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
49,PT08M07.00S,2022-02-08T00:17:08.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.77463863337714,50.98039215686274,1610612766,9,13,2022-02-08T00:17:19Z,490000,5.0,6.0,1,right,M. Bridges driving DUNK (4 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.77,Made,,,,,4.0,,,,,,,,,,,,,
50,PT07M57.00S,2022-02-08T00:17:22.1Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612761,9,13,2022-02-08T00:17:31Z,500000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[203486, 1630173]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Achiuwa,1630173.0,,
52,PT07M57.00S,2022-02-08T00:17:47.9Z,1,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,9,13,2022-02-08T00:17:47Z,520000,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,
53,PT07M57.00S,2022-02-08T00:17:47.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,9,13,2022-02-08T00:17:47Z,530000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,
54,PT07M57.00S,2022-02-08T00:17:59.8Z,1,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,9,14,2022-02-08T00:17:59Z,540000,,,0,,P. Achiuwa Free Throw 2 of 2 (1 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
55,PT07M45.00S,2022-02-08T00:18:14.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,65.25952693823915,52.94117647058824,1610612766,12,14,2022-02-08T00:19:36Z,550000,15.0,274.0,1,right,L. Ball 27' 3PT pullup (6 PTS) (M. Bridges 1 AST),"[1630163, 1628970]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,27.45,Made,,,,,6.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
57,PT07M23.00S,2022-02-08T00:18:35.4Z,1,REGULAR,3pt,Jump Shot,[],1627832,5.075558475689881,96.07843137254902,1610612761,12,17,2022-02-08T00:18:39Z,570000,-230.0,-5.0,1,left,F. VanVleet 3PT  (6 PTS) (P. Achiuwa 1 AST),"[1627832, 1630173]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.04,Made,,,,,6.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,
59,PT06M56.00S,2022-02-08T00:19:02.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,71.82982917214193,15.931372549019606,1610612766,12,17,2022-02-08T00:19:08Z,590000,-170.0,212.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,
60,PT06M54.00S,2022-02-08T00:19:04.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,12,17,2022-02-08T00:19:08Z,600000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,
61,PT06M54.00S,2022-02-08T00:19:08.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,12,17,2022-02-08T00:19:08Z,610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2022-02-08T00:19:16.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,12,17,2022-02-08T00:19:16Z,620000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M40.00S,2022-02-08T00:22:39.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202330,67.09921156373193,53.67647058823529,1610612766,15,17,2022-02-08T00:22:43Z,630000,18.0,257.0,1,right,G. Hayward 25' 3PT  (3 PTS) (M. Bridges 2 AST),"[202330, 1628970]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.75,Made,,,,,3.0,M. Bridges,1628970.0,2.0,,,,,,,,,,
65,PT06M19.00S,2022-02-08T00:23:00.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.991458607095925,22.54901960784314,1610612761,15,17,2022-02-08T00:23:06Z,650000,137.0,220.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
66,PT06M15.00S,2022-02-08T00:23:04.4Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,15,17,2022-02-08T00:25:10Z,660000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M05.00S,2022-02-08T00:23:14.7Z,1,REGULAR,3pt,Jump Shot,[],202330,83.78777923784494,3.6764705882352944,1610612766,15,17,2022-02-08T00:23:20Z,670000,-232.0,100.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2022-02-08T00:23:19.7Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,15,17,2022-02-08T00:26:30Z,680000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M55.00S,2022-02-08T00:23:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,6.652431011826544,46.81372549019608,1610612761,15,19,2022-02-08T00:26:17Z,690000,16.0,10.0,1,left,G. Trent Jr. driving Layup (5 PTS) (P. Siakam 2 AST),"[1629018, 1627783]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,1.88,Made,,,,,5.0,P. Siakam,1627783.0,2.0,,,,,,,,,,
71,PT05M42.00S,2022-02-08T00:23:37.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,74.72076215505913,14.460784313725492,1610612766,15,19,2022-02-08T00:23:46Z,710000,-178.0,185.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
72,PT05M40.00S,2022-02-08T00:23:39.7Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,15,19,2022-02-08T00:23:39Z,720000,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,
73,PT05M34.00S,2022-02-08T00:23:45.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629018,7.178055190538765,48.77450980392157,1610612761,15,21,2022-02-08T00:26:54Z,730000,6.0,15.0,1,left,G. Trent Jr. running reverse Layup (7 PTS) (P. Siakam 3 AST),"[1629018, 1627783]",1610612761.0,TOR,running reverse,,,Trent Jr.,G. Trent Jr.,,,,,1.62,Made,,,,,7.0,P. Siakam,1627783.0,3.0,,,,,,,,,,
75,PT05M34.00S,2022-02-08T00:24:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,15,21,2022-02-08T00:24:00Z,750000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2022-02-08T00:25:17.3Z,1,REGULAR,substitution,out,[],202330,,,1610612766,15,21,2022-02-08T00:26:43Z,760000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M34.00S,2022-02-08T00:25:17.3Z,1,REGULAR,substitution,out,[],203486,,,1610612766,15,21,2022-02-08T00:26:43Z,770000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2022-02-08T00:25:17.3Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,15,21,2022-02-08T00:26:43Z,780000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M34.00S,2022-02-08T00:25:17.3Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,15,21,2022-02-08T00:26:43Z,790000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M16.00S,2022-02-08T00:27:06.4Z,1,REGULAR,foul,personal,[],1628384,,,1610612766,15,21,2022-02-08T00:27:33Z,800000,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1628970]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Bridges,1628970.0,,
82,PT05M00.00S,2022-02-08T00:27:44.1Z,1,REGULAR,2pt,Jump Shot,[],1629023,94.30026281208936,22.30392156862745,1610612766,15,21,2022-02-08T00:27:48Z,820000,-138.0,1.0,1,right,MISS P. Washington 13' Jump Shot,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,13.85,Missed,,,,,,,,,,,,,,,,,,
83,PT04M57.00S,2022-02-08T00:27:46.9Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,15,21,2022-02-08T00:27:46Z,830000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT04M46.00S,2022-02-08T00:27:59.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,14.273981603153747,62.99019607843137,1610612761,15,23,2022-02-08T00:28:05Z,840000,-65.0,82.0,1,left,P. Siakam 10' turnaround Jump Shot (4 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,10.44,Made,,,,,4.0,,,,,,,,,,,,,
85,PT04M35.00S,2022-02-08T00:28:08.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,93.77463863337714,50.98039215686274,1610612766,17,23,2022-02-08T00:28:29Z,850000,5.0,6.0,1,right,P. Washington cutting DUNK (2 PTS) (L. Ball 1 AST),"[1629023, 1630163]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,0.77,Made,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,
87,PT04M18.00S,2022-02-08T00:28:26.7Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612761,17,23,2022-02-08T00:28:33Z,870000,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1630163]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,
88,PT04M18.00S,2022-02-08T00:28:26.7Z,1,REGULAR,steal,,[],1630163,,,1610612766,17,23,2022-02-08T00:28:28Z,880000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M11.00S,2022-02-08T00:28:32.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,92.32917214191852,3.431372549019608,1610612766,17,23,2022-02-08T00:29:35Z,890000,-233.0,20.0,1,right,MISS K. Oubre Jr. running 3PT,[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,23.36,Missed,,,,,,,,,,,,,,,,,,
90,PT04M09.00S,2022-02-08T00:28:34.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,17,23,2022-02-08T00:28:40Z,900000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT03M57.00S,2022-02-08T00:28:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629018,30.17411300919842,68.87254901960785,1610612761,17,23,2022-02-08T00:29:13Z,910000,-94.0,231.0,1,left,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
