actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
92,PT04M52.00S,2021-12-28T00:23:42.2Z,1,REGULAR,substitution,out,[],1629717,,,1610612766,17,20,2021-12-28T00:23:50Z,920000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M52.00S,2021-12-28T00:23:42.2Z,1,REGULAR,substitution,in,[],1630227,,,1610612766,17,20,2021-12-28T00:23:50Z,930000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2021-12-28T00:24:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.72339027595268,57.107843137254896,1610612766,17,20,2021-12-28T00:24:11Z,940000,36.0,16.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,3.89,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2021-12-28T00:24:09.3Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,17,20,2021-12-28T00:24:11Z,950000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,
96,PT04M33.00S,2021-12-28T00:24:12.7Z,1,REGULAR,turnover,bad pass,[],1630243,,,1610612745,17,20,2021-12-28T00:24:19Z,960000,,,0,,T. Queen bad pass TURNOVER (1 TO),"[1630243, 1626179]",1610612745.0,HOU,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,1.0,Rozier,1626179.0,
97,PT04M33.00S,2021-12-28T00:24:12.7Z,1,REGULAR,steal,,[],1626179,,,1610612766,17,20,2021-12-28T00:24:14Z,970000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M28.00S,2021-12-28T00:24:17.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630163,95.22010512483574,96.07843137254902,1610612766,20,20,2021-12-28T00:26:56Z,980000,230.0,-8.0,1,right,L. Ball 3PT  (3 PTS) (T. Rozier 3 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,23.05,Made,3.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,,
100,PT04M18.00S,2021-12-28T00:24:32.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612745,20,20,2021-12-28T00:24:40Z,1000000,,,0,,N. Richards shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630208, 201569]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Gordon,201569.0,,,,
102,PT04M18.00S,2021-12-28T00:25:03.0Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,20,21,2021-12-28T00:25:03Z,1020000,,,0,,E. Gordon Free Throw 1 of 2 (7 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
103,PT04M18.00S,2021-12-28T00:25:03.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612745,20,21,2021-12-28T00:25:08Z,1030000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M18.00S,2021-12-28T00:25:03.9Z,1,REGULAR,substitution,in,[],202397,,,1610612745,20,21,2021-12-28T00:25:08Z,1040000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M18.00S,2021-12-28T00:25:21.9Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,20,22,2021-12-28T00:25:21Z,1050000,,,0,,E. Gordon Free Throw 2 of 2 (8 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
106,PT03M58.00S,2021-12-28T00:25:42.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.24901445466492,52.94117647058824,1610612766,22,22,2021-12-28T00:25:56Z,1060000,15.0,11.0,1,right,T. Rozier driving Layup (5 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,1.84,Made,5.0,,,,,,,,,,,,,,,,,,
107,PT03M41.00S,2021-12-28T00:26:00.6Z,1,REGULAR,3pt,Jump Shot,[],1630243,6.915243101182654,95.09803921568627,1610612745,22,22,2021-12-28T00:26:06Z,1070000,-225.0,13.0,1,left,MISS T. Queen 3PT,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M41.00S,2021-12-28T00:26:00.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,22,22,2021-12-28T00:26:58Z,1080000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,
109,PT03M41.00S,2021-12-28T00:26:06.7Z,1,REGULAR,foul,personal,[],1630578,,,1610612766,22,22,2021-12-28T00:26:58Z,1090000,,,0,,A. Sengun loose ball personal FOUL (1 PF),"[1630578, 1626179]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Rozier,1626179.0,,,,
112,PT03M30.00S,2021-12-28T00:26:41.2Z,1,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612766,22,22,2021-12-28T00:26:53Z,1120000,,,0,,K. Oubre Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626162],1610612766.0,CHA,bad pass,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,,
113,PT03M30.00S,2021-12-28T00:26:45.7Z,1,REGULAR,substitution,out,[],201569,,,1610612745,22,22,2021-12-28T00:26:50Z,1130000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2021-12-28T00:26:45.7Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,22,22,2021-12-28T00:26:50Z,1140000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M13.00S,2021-12-28T00:27:08.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626174,6.1268068331143235,53.18627450980392,1610612745,22,24,2021-12-28T00:27:18Z,1150000,-16.0,5.0,1,left,C. Wood DUNK (8 PTS) (A. Sengun 1 AST),"[1626174, 1630578]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,1.67,Made,8.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,,
117,PT03M08.00S,2021-12-28T00:27:18.4Z,1,REGULAR,foul,personal,['2freethrow'],1630243,,,1610612766,22,24,2021-12-28T00:27:39Z,1170000,,,0,,T. Queen shooting personal FOUL (1 PF) (Martin 2 FT),"[1630243, 1628998]",1610612745.0,HOU,shooting,,,Queen,T. Queen,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Martin,1628998.0,,,,
120,PT03M08.00S,2021-12-28T00:27:40.9Z,1,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,22,24,2021-12-28T00:27:40Z,1190000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M08.00S,2021-12-28T00:27:40.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,22,24,2021-12-28T00:27:40Z,1200000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,
122,PT03M08.00S,2021-12-28T00:27:44.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,22,24,2021-12-28T00:27:49Z,1210000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M08.00S,2021-12-28T00:27:44.6Z,1,REGULAR,substitution,in,[],202330,,,1610612766,22,24,2021-12-28T00:27:49Z,1220000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M08.00S,2021-12-28T00:27:54.3Z,1,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,23,24,2021-12-28T00:27:54Z,1230000,,,0,,C. Martin Free Throw 2 of 2 (1 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2021-12-28T00:28:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,9.149145860709593,50.49019607843137,1610612745,23,26,2021-12-28T00:28:26Z,1240000,-2.0,34.0,1,left,A. Sengun Layup (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,3.36,Made,2.0,,,,,,,,,,,,,,,,,,
126,PT02M39.00S,2021-12-28T00:28:27.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,93.38042049934296,49.26470588235294,1610612766,25,26,2021-12-28T00:28:30Z,1250000,-4.0,10.0,1,right,N. Richards DUNK (2 PTS) (I. Smith 1 AST),"[1630208, 202397]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.04,Made,2.0,I. Smith,202397.0,1.0,,,,,,,,,,,,,,,
128,PT02M24.00S,2021-12-28T00:28:47.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612745,25,26,2021-12-28T00:28:56Z,1270000,,,0,,N. Richards personal FOUL (2 PF) (Christopher 2 FT),"[1630208, 1630528]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Christopher,1630528.0,,,,
130,PT02M24.00S,2021-12-28T00:28:59.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,25,26,2021-12-28T00:28:59Z,1290000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M24.00S,2021-12-28T00:29:01.8Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,25,26,2021-12-28T00:31:27Z,1300000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M24.00S,2021-12-28T00:29:01.8Z,1,REGULAR,substitution,in,[],1630586,,,1610612745,25,26,2021-12-28T00:31:27Z,1310000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M24.00S,2021-12-28T00:31:56.1Z,1,REGULAR,freethrow,1 of 2,[],1630528,,,1610612745,25,26,2021-12-28T00:31:56Z,1320000,,,0,,MISS J. Christopher Free Throw 1 of 2,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M24.00S,2021-12-28T00:31:56.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,25,26,2021-12-28T00:31:56Z,1330000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,133.0,,,,,,,,,,,,
135,PT02M24.00S,2021-12-28T00:32:12.0Z,1,REGULAR,freethrow,2 of 2,[],1630528,,,1610612745,25,27,2021-12-28T00:32:12Z,1340000,,,0,,J. Christopher Free Throw 2 of 2 (1 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
136,PT02M11.00S,2021-12-28T00:32:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.46057818659659,49.754901960784316,1610612766,27,27,2021-12-28T00:32:33Z,1350000,-1.0,18.0,1,right,K. Oubre Jr. finger roll Layup (2 PTS) (G. Hayward 2 AST),"[1626162, 202330]",1610612766.0,CHA,finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,1.84,Made,2.0,G. Hayward,202330.0,2.0,,,,,,,,,,,,,,,
138,PT01M51.00S,2021-12-28T00:32:47.3Z,1,REGULAR,turnover,bad pass,[],1630528,,,1610612745,27,27,2021-12-28T00:32:53Z,1370000,,,0,,J. Christopher bad pass TURNOVER (1 TO),"[1630528, 202330]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,1.0,Hayward,202330.0,
139,PT01M51.00S,2021-12-28T00:32:47.3Z,1,REGULAR,steal,,[],202330,,,1610612766,27,27,2021-12-28T00:32:49Z,1380000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M45.00S,2021-12-28T00:32:52.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,94.03745072273325,48.529411764705884,1610612766,29,27,2021-12-28T00:33:00Z,1390000,-7.0,4.0,1,right,K. Oubre Jr. driving DUNK (4 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,0.82,Made,4.0,,,,,,,,,,,,,,,,,,
141,PT01M31.00S,2021-12-28T00:33:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,13.091327201051248,52.94117647058824,1610612745,29,27,2021-12-28T00:33:09Z,1400000,-15.0,71.0,1,left,MISS A. Sengun 7' pullup Shot,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,7.21,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M29.00S,2021-12-28T00:33:08.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,29,27,2021-12-28T00:33:08Z,1410000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,
143,PT01M25.00S,2021-12-28T00:33:17.7Z,1,REGULAR,turnover,out-of-bounds,[],1630208,,,1610612766,29,27,2021-12-28T00:37:39Z,1420000,,,0,,N. Richards lost ball out-of-bounds TURNOVER (1 TO),[1630208],1610612766.0,CHA,lost ball,,,Richards,N. Richards,,,,,,,,,,,,,,,,,201639.0,,,,,1.0,,,
144,PT01M11.00S,2021-12-28T00:33:36.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630586,6.389618922470433,3.431372549019608,1610612745,29,27,2021-12-28T00:33:39Z,1430000,233.0,8.0,1,left,MISS U. Garuba 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M08.00S,2021-12-28T00:33:39.1Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,29,27,2021-12-28T00:33:39Z,1440000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,
146,PT01M02.00S,2021-12-28T00:33:48.0Z,1,REGULAR,foul,personal,[],1630586,,,1610612766,29,27,2021-12-28T00:34:05Z,1450000,,,0,,U. Garuba personal FOUL (1 PF),"[1630586, 202330]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Hayward,202330.0,,,,
148,PT00M54.00S,2021-12-28T00:34:19.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,93.38042049934296,49.26470588235294,1610612766,31,27,2021-12-28T00:34:23Z,1470000,-4.0,10.0,1,right,N. Richards DUNK (4 PTS) (I. Smith 2 AST),"[1630208, 202397]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.04,Made,4.0,I. Smith,202397.0,2.0,,,,,,,,,,,,,,,
150,PT00M46.20S,2021-12-28T00:34:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,7.178055190538765,46.568627450980394,1610612745,31,27,2021-12-28T00:34:32Z,1490000,17.0,15.0,1,left,MISS J. Christopher driving Layup,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M43.90S,2021-12-28T00:34:30.0Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,31,27,2021-12-28T00:34:30Z,1500000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,,,,,
152,PT00M36.80S,2021-12-28T00:34:37.1Z,1,REGULAR,turnover,lost ball,[],202330,,,1610612766,31,27,2021-12-28T00:34:54Z,1510000,,,0,,G. Hayward lost ball TURNOVER (1 TO),"[202330, 1630227]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,1.0,Nix,1630227.0,
153,PT00M36.80S,2021-12-28T00:34:37.1Z,1,REGULAR,steal,,[],1630227,,,1610612745,31,27,2021-12-28T00:42:33Z,1520000,,,0,,D. Nix STEAL (1 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M33.80S,2021-12-28T00:34:43.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630227,5.469776609724048,50.0,1610612745,31,29,2021-12-28T00:37:32Z,1530000,0.0,-1.0,1,left,D. Nix running DUNK (2 PTS) (J. Christopher 1 AST),"[1630227, 1630528]",1610612745.0,HOU,running,,,Nix,D. Nix,,,,,0.11,Made,2.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,,,,,
156,PT00M13.60S,2021-12-28T00:35:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,83.919185282523,47.549019607843135,1610612766,31,29,2021-12-28T00:35:11Z,1550000,-12.0,99.0,1,right,MISS I. Smith 9' fadeaway Shot,[202397],1610612766.0,CHA,fadeaway,,,Smith,I. Smith,,,,,9.95,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M10.70S,2021-12-28T00:35:08.9Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,31,29,2021-12-28T00:35:08Z,1560000,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,
158,PT00M02.30S,2021-12-28T00:35:17.3Z,1,REGULAR,turnover,lost ball,[],1630528,,,1610612745,31,29,2021-12-28T00:35:23Z,1570000,,,0,,J. Christopher lost ball TURNOVER (2 TO),"[1630528, 1626162]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,2.0,Oubre Jr.,1626162.0,
159,PT00M02.30S,2021-12-28T00:35:17.3Z,1,REGULAR,steal,,[],1626162,,,1610612766,31,29,2021-12-28T00:35:21Z,1580000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2021-12-28T00:35:22.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626162,94.69448094612353,50.73529411764706,1610612766,33,29,2021-12-28T00:40:49Z,1590000,4.0,-3.0,1,right,K. Oubre Jr. running DUNK (6 PTS),[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,0.45,Made,6.0,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2021-12-28T00:35:41.5Z,1,REGULAR,period,end,[],0,,,1610612745,33,29,2021-12-28T00:35:41Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2021-12-28T00:35:40.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612745,33,29,2021-12-28T00:35:51Z,1610000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,,End Period - Good Basket
165,PT12M00.00S,2021-12-28T00:35:47.1Z,2,REGULAR,substitution,out,['startperiod'],1630208,,,1610612745,33,29,2021-12-28T00:38:10Z,1640000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-12-28T00:35:47.1Z,2,REGULAR,substitution,in,['startperiod'],203486,,,1610612745,33,29,2021-12-28T00:38:10Z,1650000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-12-28T00:38:09.3Z,2,REGULAR,period,start,[],0,,,1610612745,33,29,2021-12-28T00:38:11Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M45.00S,2021-12-28T00:38:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,6.389618922470433,53.431372549019606,1610612745,33,29,2021-12-28T00:38:28Z,1670000,-17.0,8.0,1,left,MISS D. Nix cutting Layup,[1630227],1610612745.0,HOU,cutting,,,Nix,D. Nix,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M45.00S,2021-12-28T00:38:23.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,33,29,2021-12-28T00:38:28Z,1680000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,
170,PT11M45.00S,2021-12-28T00:38:27.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,33,29,2021-12-28T00:38:27Z,1690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M35.00S,2021-12-28T00:38:45.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202330,92.85479632063075,52.450980392156865,1610612766,35,29,2021-12-28T00:38:51Z,1700000,12.0,15.0,1,right,G. Hayward cutting DUNK (5 PTS) (M. Plumlee 2 AST),"[202330, 203486]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,1.92,Made,5.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,,
173,PT11M16.00S,2021-12-28T00:39:04.8Z,2,REGULAR,3pt,Jump Shot,[],1630243,25.969119579500656,17.892156862745097,1610612745,35,29,2021-12-28T00:39:08Z,1720000,161.0,192.0,1,left,MISS T. Queen 24' 3PT,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
174,PT11M14.00S,2021-12-28T00:39:06.8Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,35,29,2021-12-28T00:39:06Z,1730000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,173.0,1.0,0.0,1.0,,,,,,,,,
175,PT11M05.00S,2021-12-28T00:39:16.2Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,35,29,2021-12-28T00:39:22Z,1740000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 203486]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,1.0,Plumlee,203486.0,
176,PT11M05.00S,2021-12-28T00:39:16.2Z,2,REGULAR,steal,,[],203486,,,1610612766,35,29,2021-12-28T00:39:18Z,1750000,,,0,,M. Plumlee STEAL (2 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M00.00S,2021-12-28T00:39:22.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,86.02168199737189,3.6764705882352944,1610612766,35,29,2021-12-28T00:39:31Z,1760000,-232.0,79.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
178,PT11M00.00S,2021-12-28T00:39:22.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,35,29,2021-12-28T00:39:31Z,1770000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,177.0,,,,,,,,,,,,
179,PT11M00.00S,2021-12-28T00:39:28.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,35,29,2021-12-28T00:39:28Z,1780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M00.00S,2021-12-28T00:39:29.5Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,35,29,2021-12-28T00:39:32Z,1790000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M00.00S,2021-12-28T00:39:29.5Z,2,REGULAR,substitution,in,[],1629717,,,1610612745,35,29,2021-12-28T00:39:32Z,1800000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M48.00S,2021-12-28T00:39:48.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,6.1268068331143235,49.50980392156863,1610612745,35,31,2021-12-28T00:39:53Z,1810000,2.0,5.0,1,left,A. Sengun driving DUNK (4 PTS) (D. Nix 1 AST),"[1630578, 1630227]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,0.57,Made,4.0,D. Nix,1630227.0,1.0,,,,,,,,,,,,,,,
184,PT10M40.00S,2021-12-28T00:39:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.06636005256242,47.05882352941176,1610612766,35,31,2021-12-28T00:40:02Z,1830000,-15.0,22.0,1,right,MISS I. Smith running finger roll Layup - blocked,"[202397, 1630578]",1610612766.0,CHA,running finger roll,,,Smith,I. Smith,,,,,2.65,Missed,,,,,Sengun,1630578.0,,,,,,,,,,,,,
185,PT10M40.00S,2021-12-28T00:39:56.4Z,2,REGULAR,block,,[],1630578,,,1610612766,35,31,2021-12-28T00:39:59Z,1840000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
