actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M33.00S,2022-03-16T23:12:43.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,3,5,2022-03-16T23:12:43Z,180000,,,0,,T. Young Free Throw 2 of 2 (2 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2022-03-16T23:12:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.9060446780552,51.470588235294116,1610612766,3,5,2022-03-16T23:13:03Z,190000,7.0,5.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,
20,PT10M19.00S,2022-03-16T23:13:00.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,5,2022-03-16T23:13:03Z,200000,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M15.00S,2022-03-16T23:13:04.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,5.338370565045992,95.09803921568627,1610612737,3,8,2022-03-16T23:13:09Z,210000,-225.0,-2.0,1,left,D. Hunter 3PT  (3 PTS) (K. Huerter 1 AST),"[1629631, 1628989]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,22.55,Made,3.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,
23,PT10M07.00S,2022-03-16T23:13:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612766,3,8,2022-03-16T23:13:38Z,230000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Bridges 2 FT),"[1628989, 1628970]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Bridges,1628970.0,,
25,PT10M07.00S,2022-03-16T23:13:39.7Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,4,8,2022-03-16T23:13:39Z,250000,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT10M07.00S,2022-03-16T23:13:53.6Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,5,8,2022-03-16T23:13:53Z,260000,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M59.00S,2022-03-16T23:14:03.3Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,5,8,2022-03-16T23:14:10Z,270000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1629023]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,1.0,Washington,1629023.0,,,,,,,
28,PT09M59.00S,2022-03-16T23:14:03.3Z,1,REGULAR,steal,,[],1629023,,,1610612766,5,8,2022-03-16T23:14:05Z,280000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M57.00S,2022-03-16T23:14:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203486,92.85479632063075,49.26470588235294,1610612766,7,8,2022-03-16T23:14:18Z,290000,-4.0,15.0,1,right,M. Plumlee running Layup (2 PTS) (M. Bridges 1 AST),"[203486, 1628970]",1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,1.52,Made,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
31,PT09M57.00S,2022-03-16T23:14:16.7Z,1,REGULAR,foul,personal,['1freethrow'],201568,,,1610612766,7,8,2022-03-16T23:14:32Z,310000,,,0,,D. Gallinari shooting personal FOUL (1 PF) (Plumlee 1 FT),"[201568, 203486]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Plumlee,203486.0,,
33,PT09M57.00S,2022-03-16T23:14:34.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203486,,,1610612766,7,8,2022-03-16T23:14:34Z,330000,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT09M57.00S,2022-03-16T23:14:34.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,7,8,2022-03-16T23:14:43Z,340000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,
35,PT09M57.00S,2022-03-16T23:14:41.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,7,8,2022-03-16T23:14:41Z,350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M37.00S,2022-03-16T23:15:14.6Z,1,REGULAR,turnover,lost ball,[],1628989,,,1610612737,7,8,2022-03-16T23:15:19Z,360000,,,0,,K. Huerter lost ball TURNOVER (1 TO),"[1628989, 1626179]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,1.0,Rozier,1626179.0,,,,,,,
37,PT09M37.00S,2022-03-16T23:15:14.6Z,1,REGULAR,steal,,[],1626179,,,1610612766,7,8,2022-03-16T23:15:16Z,370000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M28.00S,2022-03-16T23:15:23.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,91.5407358738502,95.83333333333334,1610612766,10,8,2022-03-16T23:15:30Z,380000,229.0,27.0,1,right,M. Bridges 3PT  (5 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.08,Made,5.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
40,PT09M12.00S,2022-03-16T23:15:39.8Z,1,REGULAR,2pt,Jump Shot,[],201568,22.946780551905388,32.59803921568628,1610612737,10,8,2022-03-16T23:16:25Z,400000,87.0,163.0,1,left,MISS D. Gallinari 18' pullup Shot,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,18.49,Missed,,,,,,,,,,,,,,,,,,
41,PT09M08.00S,2022-03-16T23:15:43.2Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,10,8,2022-03-16T23:15:43Z,410000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
42,PT09M01.00S,2022-03-16T23:15:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,94.03745072273325,52.20588235294118,1610612766,12,8,2022-03-16T23:17:00Z,420000,11.0,4.0,1,right,P. Washington driving Layup (2 PTS) (M. Plumlee 2 AST),"[1629023, 203486]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,1.15,Made,2.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,
44,PT08M49.00S,2022-03-16T23:16:02.2Z,1,REGULAR,3pt,Jump Shot,[],1629631,4.944152431011826,97.54901960784314,1610612737,12,11,2022-03-16T23:16:06Z,440000,-238.0,-6.0,1,left,D. Hunter 3PT  (6 PTS) (C. Capela 1 AST),"[1629631, 203991]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,23.78,Made,6.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
46,PT08M38.00S,2022-03-16T23:16:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.38042049934296,53.431372549019606,1610612766,14,11,2022-03-16T23:16:17Z,460000,17.0,10.0,1,right,M. Bridges alley-oop Layup (7 PTS) (M. Plumlee 3 AST),"[1628970, 203486]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,1.97,Made,7.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,
48,PT08M24.00S,2022-03-16T23:16:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.703679369250986,52.69607843137255,1610612737,14,11,2022-03-16T23:18:02Z,480000,-13.0,20.0,1,left,MISS C. Capela cutting Layup,[203991],1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,2.4,Missed,,,,,,,,,,,,,,,,,,
49,PT08M23.00S,2022-03-16T23:16:28.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,14,11,2022-03-16T23:16:31Z,490000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,,,
50,PT08M22.00S,2022-03-16T23:16:29.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,6.258212877792378,53.18627450980392,1610612737,14,13,2022-03-16T23:18:30Z,500000,-16.0,6.0,1,left,C. Capela Hook (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.71,Made,2.0,,,,,,,,,,,,,,,,,
51,PT08M11.00S,2022-03-16T23:16:40.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,81.8166885676741,52.69607843137255,1610612766,14,13,2022-03-16T23:16:49Z,510000,13.0,118.0,1,right,MISS M. Plumlee 11' floating Shot,[203486],1610612766.0,CHA,floating,,,Plumlee,M. Plumlee,,,,,11.92,Missed,,,,,,,,,,,,,,,,,,
52,PT08M09.00S,2022-03-16T23:16:42.2Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,14,13,2022-03-16T23:16:42Z,520000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT08M06.00S,2022-03-16T23:16:45.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628989,6.1268068331143235,54.41176470588235,1610612737,14,13,2022-03-16T23:19:35Z,530000,-22.0,5.0,1,left,MISS K. Huerter running reverse Layup,[1628989],1610612737.0,ATL,running reverse,,,Huerter,K. Huerter,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,
54,PT08M04.00S,2022-03-16T23:16:47.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,14,13,2022-03-16T23:19:35Z,540000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,
55,PT07M57.00S,2022-03-16T23:16:54.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,88.12417871222075,61.76470588235294,1610612766,14,13,2022-03-16T23:20:06Z,550000,59.0,59.0,1,right,MISS T. Rozier 8' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,
56,PT07M57.00S,2022-03-16T23:16:54.0Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,14,13,2022-03-16T23:16:59Z,560000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,
57,PT07M46.00S,2022-03-16T23:17:08.4Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,14,13,2022-03-16T23:17:13Z,570000,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,,,,,,,,,,,2.0,,,1627964.0,,,,,,
58,PT07M26.00S,2022-03-16T23:17:33.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203486,92.72339027595268,50.73529411764706,1610612766,16,13,2022-03-16T23:17:37Z,580000,4.0,16.0,1,right,M. Plumlee DUNK (4 PTS) (M. Bridges 2 AST),"[203486, 1628970]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,1.63,Made,4.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
60,PT07M07.00S,2022-03-16T23:17:51.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,30.831143232588698,24.019607843137255,1610612737,16,13,2022-03-16T23:17:58Z,600000,130.0,237.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,
61,PT07M04.00S,2022-03-16T23:17:54.8Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,16,13,2022-03-16T23:17:58Z,610000,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,60.0,3.0,1.0,2.0,,,,,,,,,,
62,PT07M03.00S,2022-03-16T23:17:56.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,11.514454664914586,52.20588235294118,1610612737,16,15,2022-03-16T23:18:01Z,620000,-11.0,56.0,1,left,C. Capela Hook (4 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,5.68,Made,4.0,,,,,,,,,,,,,,,,,
63,PT06M47.00S,2022-03-16T23:18:12.4Z,1,REGULAR,3pt,Jump Shot,[],1628970,91.40932982917214,96.56862745098039,1610612766,16,15,2022-03-16T23:18:16Z,630000,233.0,28.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2022-03-16T23:18:14.4Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,16,15,2022-03-16T23:18:16Z,640000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,
65,PT06M36.00S,2022-03-16T23:18:23.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.062417871222076,57.59803921568627,1610612737,16,15,2022-03-16T23:18:33Z,650000,-38.0,89.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,9.69,Missed,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2022-03-16T23:18:25.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,16,15,2022-03-16T23:18:33Z,660000,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,65.0,3.0,3.0,0.0,,,,,,,,,,
67,PT06M29.00S,2022-03-16T23:18:32.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628970,93.24901445466492,49.754901960784316,1610612766,18,15,2022-03-16T23:18:40Z,670000,-1.0,11.0,1,right,M. Bridges DUNK (9 PTS) (P. Washington 1 AST),"[1628970, 1629023]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,1.11,Made,9.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,
68,PT06M29.00S,2022-03-16T23:18:45.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,18,15,2022-03-16T23:18:45Z,680000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M29.00S,2022-03-16T23:20:58.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612737,18,15,2022-03-16T23:21:24Z,690000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M29.00S,2022-03-16T23:20:58.8Z,1,REGULAR,substitution,in,[],1628998,,,1610612737,18,15,2022-03-16T23:21:24Z,700000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M14.00S,2022-03-16T23:21:56.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.389618922470433,50.245098039215684,1610612737,18,17,2022-03-16T23:22:00Z,710000,-1.0,8.0,1,left,C. Capela alley-oop DUNK (6 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.77,Made,6.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
74,PT05M45.00S,2022-03-16T23:22:25.3Z,1,REGULAR,2pt,Jump Shot,[],1628970,91.5407358738502,32.35294117647059,1610612766,18,17,2022-03-16T23:23:37Z,730000,-88.0,27.0,1,right,MISS M. Bridges 9' driving floating bank Shot,[1628970],1610612766.0,CHA,driving floating bank,,,Bridges,M. Bridges,,,,,9.22,Missed,,,,,,,,,,,,,,,,,,
75,PT05M43.00S,2022-03-16T23:22:27.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,18,17,2022-03-16T23:22:29Z,740000,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,74.0,4.0,2.0,2.0,,,,,,,,,,
76,PT05M33.00S,2022-03-16T23:22:37.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,6.258212877792378,96.32352941176471,1610612737,18,20,2022-03-16T23:22:44Z,750000,-232.0,6.0,1,left,K. Huerter 3PT  (6 PTS) (T. Young 3 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.17,Made,6.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
78,PT05M18.00S,2022-03-16T23:22:52.3Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612766,18,20,2022-03-16T23:22:57Z,770000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 203991]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1.0,Capela,203991.0,,,,,,,
79,PT05M18.00S,2022-03-16T23:22:52.3Z,1,REGULAR,steal,,[],203991,,,1610612737,18,20,2022-03-16T23:22:54Z,780000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M16.00S,2022-03-16T23:23:05.5Z,1,REGULAR,foul,personal,[],1630163,,,1610612737,18,20,2022-03-16T23:24:40Z,790000,,,0,,L. Ball take personal FOUL (2 PF),"[1630163, 1629027]",1610612766.0,CHA,take,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Young,1629027.0,,
82,PT05M16.00S,2022-03-16T23:23:16.4Z,1,REGULAR,substitution,out,[],1630163,,,1610612737,18,20,2022-03-16T23:23:22Z,810000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M16.00S,2022-03-16T23:23:16.4Z,1,REGULAR,substitution,out,[],203486,,,1610612737,18,20,2022-03-16T23:23:22Z,820000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M16.00S,2022-03-16T23:23:16.4Z,1,REGULAR,substitution,out,[],201568,,,1610612737,18,20,2022-03-16T23:23:22Z,830000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M16.00S,2022-03-16T23:23:16.4Z,1,REGULAR,substitution,in,[],1626149,,,1610612737,18,20,2022-03-16T23:23:22Z,840000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M16.00S,2022-03-16T23:23:16.4Z,1,REGULAR,substitution,in,[],1626162,,,1610612737,18,20,2022-03-16T23:23:22Z,850000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M16.00S,2022-03-16T23:23:16.4Z,1,REGULAR,substitution,in,[],203992,,,1610612737,18,20,2022-03-16T23:23:22Z,860000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M01.00S,2022-03-16T23:23:29.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,39.635348226018394,37.254901960784316,1610612737,18,20,2022-03-16T23:23:35Z,870000,64.0,320.0,1,left,MISS T. Young 32' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,32.64,Missed,,,,,,,,,,,,,,,,,,
89,PT04M58.00S,2022-03-16T23:23:32.8Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,18,20,2022-03-16T23:23:35Z,880000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,
90,PT04M54.00S,2022-03-16T23:23:41.1Z,1,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612766,18,20,2022-03-16T23:23:54Z,890000,,,0,,D. Hunter shooting personal FOUL (1 PF) (Harrell 2 FT),"[1629631, 1626149]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Harrell,1626149.0,,
92,PT04M54.00S,2022-03-16T23:24:10.0Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612766,19,20,2022-03-16T23:24:33Z,910000,,,0,,M. Harrell Free Throw 1 of 2 (1 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
93,PT04M54.00S,2022-03-16T23:24:10.0Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612766,19,20,2022-03-16T23:24:33Z,920000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,
