actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
28,PT09M47.00S,2022-03-28T23:14:06.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,3,6,2022-03-28T23:14:09Z,280000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
29,PT09M44.00S,2022-03-28T23:14:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,5.338370565045992,50.98039215686274,1610612743,3,6,2022-03-29T00:12:54Z,290000,-5.0,-2.0,1,left,MISS W. Barton running Layup,[203115],1610612743.0,DEN,running,,,Barton,W. Barton,,,,,0.54,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M42.00S,2022-03-28T23:14:11.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,3,6,2022-03-28T23:14:15Z,300000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT09M32.00S,2022-03-28T23:14:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.40932982917214,50.49019607843137,1610612766,5,6,2022-03-28T23:14:32Z,310000,2.0,28.0,1,right,M. Bridges driving Layup (5 PTS) (T. Rozier 1 AST),"[1628970, 1626179]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.84,Made,,,,,5.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,
32,PT09M32.00S,2022-03-28T23:14:27.0Z,1,REGULAR,foul,personal,['1freethrow'],1628420,,,1610612766,5,6,2022-03-28T23:14:34Z,320000,,,0,,M. Morris shooting personal FOUL (1 PF) (Bridges 1 FT),"[1628420, 1628970]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,1662.0,1.0,0.0,Bridges,1628970.0,,,,,,
34,PT09M32.00S,2022-03-28T23:14:52.1Z,1,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,6,6,2022-03-28T23:14:52Z,340000,,,0,,M. Bridges Free Throw 1 of 1 (6 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
36,PT09M14.00S,2022-03-28T23:15:11.5Z,1,REGULAR,3pt,Jump Shot,[],201145,5.075558475689881,2.941176470588235,1610612743,6,9,2022-03-29T00:13:21Z,350000,235.0,-5.0,1,left,J. Green 3PT  (3 PTS) (A. Gordon 1 AST),"[201145, 203932]",1610612743.0,DEN,,,,Green,J. Green,,,,,23.53,Made,,,,,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,,
38,PT09M03.00S,2022-03-28T23:15:22.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,94.03745072273325,51.71568627450981,1610612766,8,9,2022-03-28T23:15:30Z,370000,9.0,4.0,1,right,M. Plumlee alley-oop DUNK (2 PTS) (L. Ball 1 AST),"[203486, 1630163]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,0.93,Made,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,
40,PT08M50.00S,2022-03-28T23:15:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,13.87976346911958,49.754901960784316,1610612743,8,11,2022-03-28T23:15:44Z,390000,1.0,78.0,1,left,A. Gordon 7' fadeaway Jump Shot (8 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,7.8,Made,,,,,8.0,N. Jokic,203999.0,2.0,,,,,,,,,,,
43,PT08M40.00S,2022-03-28T23:15:47.9Z,1,REGULAR,foul,personal,[],203115,,,1610612766,8,11,2022-03-28T23:15:56Z,410000,,,0,,W. Barton personal FOUL (1 PF),"[203115, 1630163]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,1662.0,1.0,0.0,Ball,1630163.0,,,,,,
45,PT08M33.00S,2022-03-28T23:16:06.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,95.87713534822602,97.05882352941177,1610612766,11,11,2022-03-28T23:16:14Z,430000,235.0,-14.0,1,right,L. Ball 3PT fadeaway (3 PTS) (M. Bridges 1 AST),"[1630163, 1628970]",1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,23.57,Made,,,,,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,
47,PT08M23.00S,2022-03-28T23:16:19.7Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612743,11,11,2022-03-28T23:16:28Z,450000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Green 2 FT),"[203486, 201145]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,203177.0,1.0,0.0,Green,201145.0,,,,,,
49,PT08M23.00S,2022-03-28T23:16:50.7Z,1,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,11,12,2022-03-28T23:16:50Z,470000,,,0,,J. Green Free Throw 1 of 2 (4 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
50,PT08M23.00S,2022-03-28T23:17:08.2Z,1,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,11,13,2022-03-28T23:17:08Z,480000,,,0,,J. Green Free Throw 2 of 2 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
51,PT08M10.00S,2022-03-28T23:17:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630163,74.58935611038108,11.27450980392157,1610612766,11,13,2022-03-28T23:17:35Z,490000,-194.0,186.0,1,right,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
52,PT08M07.00S,2022-03-28T23:17:27.2Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,11,13,2022-03-28T23:17:35Z,500000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
53,PT08M00.00S,2022-03-28T23:17:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203115,4.944152431011826,52.69607843137255,1610612743,11,13,2022-03-28T23:17:40Z,510000,-13.0,-6.0,1,left,MISS W. Barton driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,1.48,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M58.00S,2022-03-28T23:17:36.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,11,13,2022-03-28T23:17:40Z,520000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
55,PT07M55.00S,2022-03-28T23:17:39.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,70.38436268068331,22.058823529411764,1610612766,14,13,2022-03-28T23:17:47Z,530000,-140.0,226.0,1,right,L. Ball 26' 3PT pullup (6 PTS) (P. Washington 2 AST),"[1630163, 1629023]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.56,Made,,,,,6.0,P. Washington,1629023.0,2.0,,,,,,,,,,,
57,PT07M41.00S,2022-03-28T23:17:53.9Z,1,REGULAR,foul,personal,[],203486,,,1610612743,14,13,2022-03-28T23:18:03Z,550000,,,0,,M. Plumlee personal FOUL (2 PF),"[203486, 203999]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,200834.0,2.0,0.0,Jokic,203999.0,,,,,,
59,PT07M34.00S,2022-03-28T23:18:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.85742444152431,49.50980392156863,1610612743,14,13,2022-03-29T00:13:57Z,570000,2.0,50.0,1,left,MISS N. Jokic floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,4.97,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M29.00S,2022-03-28T23:18:29.4Z,1,REGULAR,rebound,offensive,[],203115,,,1610612743,14,13,2022-03-28T23:18:29Z,580000,,,0,,W. Barton REBOUND (Off:1 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,59.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
61,PT07M29.00S,2022-03-28T23:18:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,5.590000152587891,50.0,1610612743,14,15,2022-03-28T23:18:29Z,590000,0.0,0.0,1,left,W. Barton tip Layup (2 PTS),[203115],1610612743.0,DEN,tip,,,Barton,W. Barton,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
62,PT07M25.00S,2022-03-28T23:18:36.3Z,1,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,14,15,2022-03-28T23:18:48Z,600000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,,,,,200834.0,,,,,,,1.0,,,
63,PT07M25.00S,2022-03-28T23:18:47.6Z,1,REGULAR,substitution,out,[],1629023,,,1610612743,14,15,2022-03-28T23:18:52Z,610000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M25.00S,2022-03-28T23:18:47.6Z,1,REGULAR,substitution,in,[],1628998,,,1610612743,14,15,2022-03-28T23:18:52Z,620000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M25.00S,2022-03-28T23:19:02.0Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,14,15,2022-03-28T23:19:06Z,630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
66,PT07M22.00S,2022-03-28T23:19:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,4.28712220762155,48.28431372549019,1610612743,14,15,2022-03-28T23:19:16Z,640000,9.0,-12.0,1,left,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,,
67,PT07M21.00S,2022-03-28T23:19:11.3Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,14,15,2022-03-28T23:19:11Z,650000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,66.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
68,PT07M21.00S,2022-03-28T23:19:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203932,5.590000152587891,50.0,1610612743,14,17,2022-03-28T23:19:11Z,660000,0.0,0.0,1,left,A. Gordon tip Layup (10 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,,
69,PT07M21.00S,2022-03-28T23:19:15.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,14,17,2022-03-28T23:19:15Z,670000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M11.00S,2022-03-28T23:22:21.8Z,1,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,14,17,2022-03-28T23:22:28Z,680000,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (2 TO),[1628970],1610612766.0,CHA,lost ball,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1662.0,,,,,,,2.0,,,
71,PT07M01.00S,2022-03-28T23:22:37.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203115,9.411957950065702,96.56862745098039,1610612743,14,17,2022-03-28T23:22:44Z,690000,-233.0,36.0,1,left,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M57.00S,2022-03-28T23:22:41.4Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,14,17,2022-03-28T23:22:41Z,700000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,71.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
73,PT06M54.00S,2022-03-28T23:22:43.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628420,26.10052562417871,17.15686274509804,1610612743,14,20,2022-03-28T23:22:50Z,710000,164.0,193.0,1,left,M. Morris 25' 3PT  (3 PTS) (N. Jokic 3 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.32,Made,,,,,3.0,N. Jokic,203999.0,3.0,,,,,,,,,,,
75,PT06M32.00S,2022-03-28T23:23:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,87.59855453350855,51.225490196078425,1610612766,14,20,2022-03-28T23:23:13Z,730000,6.0,64.0,1,right,MISS C. Martin 6' fadeaway Shot,[1628998],1610612766.0,CHA,fadeaway,,,Martin,C. Martin,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
76,PT06M27.00S,2022-03-28T23:23:10.9Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,14,20,2022-03-28T23:23:13Z,740000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,75.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
77,PT06M18.00S,2022-03-28T23:23:19.4Z,1,REGULAR,3pt,Jump Shot,[],203932,27.151773981603156,79.90196078431373,1610612743,14,23,2022-03-28T23:23:29Z,750000,-150.0,203.0,1,left,A. Gordon 25' 3PT  (13 PTS) (M. Morris 2 AST),"[203932, 1628420]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.19,Made,,,,,13.0,M. Morris,1628420.0,2.0,,,,,,,,,,,
79,PT06M08.00S,2022-03-28T23:23:31.3Z,1,REGULAR,foul,personal,[],1628420,,,1610612766,14,23,2022-03-28T23:23:42Z,770000,,,0,,M. Morris personal FOUL (2 PF),"[1628420, 1630163]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,200834.0,2.0,0.0,Ball,1630163.0,,,,,,
81,PT06M08.00S,2022-03-28T23:23:37.7Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,14,23,2022-03-28T23:23:54Z,790000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M08.00S,2022-03-28T23:23:37.7Z,1,REGULAR,substitution,out,[],203486,,,1610612766,14,23,2022-03-28T23:23:54Z,800000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M08.00S,2022-03-28T23:23:37.7Z,1,REGULAR,substitution,out,[],1628420,,,1610612766,14,23,2022-03-28T23:23:54Z,810000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M08.00S,2022-03-28T23:23:37.7Z,1,REGULAR,substitution,in,[],1626149,,,1610612766,14,23,2022-03-28T23:23:54Z,820000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M08.00S,2022-03-28T23:23:37.7Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,14,23,2022-03-28T23:23:54Z,830000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M08.00S,2022-03-28T23:23:37.7Z,1,REGULAR,substitution,in,[],1630538,,,1610612766,14,23,2022-03-28T23:23:54Z,840000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M08.00S,2022-03-28T23:23:57.0Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,14,23,2022-03-28T23:24:03Z,850000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
88,PT05M52.00S,2022-03-28T23:24:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,91.80354796320631,61.029411764705884,1610612766,16,23,2022-03-28T23:24:38Z,860000,55.0,25.0,1,right,M. Harrell 6' floating Jump Shot (2 PTS) (T. Rozier 2 AST),"[1626149, 1626179]",1610612766.0,CHA,floating,,,Harrell,M. Harrell,,,,,6.03,Made,,,,,2.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,
90,PT05M45.00S,2022-03-28T23:24:29.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,5.995400788436268,48.03921568627451,1610612743,16,25,2022-03-28T23:24:40Z,880000,10.0,4.0,1,left,A. Gordon reverse DUNK (15 PTS),[203932],1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,1.05,Made,,,,,15.0,,,,,,,,,,,,,,
91,PT05M31.00S,2022-03-28T23:24:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,93.38042049934296,53.67647058823529,1610612766,18,25,2022-03-28T23:24:58Z,890000,18.0,10.0,1,right,M. Bridges floating Jump Shot (8 PTS) (T. Rozier 3 AST),"[1628970, 1626179]",1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,2.08,Made,,,,,8.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,
93,PT05M17.00S,2022-03-28T23:24:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.601182654402102,50.0,1610612743,18,25,2022-03-28T23:25:03Z,910000,0.0,0.0,1,left,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,0.02,Missed,,,,,,,,,,,,,,,,,,,
94,PT05M13.00S,2022-03-28T23:25:02.1Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,18,25,2022-03-28T23:25:03Z,920000,,,0,,A. Gordon REBOUND (Off:3 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,93.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
95,PT05M13.00S,2022-03-28T23:25:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,18,25,2022-03-28T23:25:01Z,930000,0.0,0.0,1,left,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
