actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-12-05T01:10:31.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-12-05T01:10:31Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-12-05T01:10:34.3Z,1,REGULAR,jumpball,recovered,[],1627761,,,1610612751,0,0,2021-12-05T01:10:34Z,40000,,,0,,Jump Ball L. Aldridge vs. N. Vucevic: Tip to D. Bembry,"[1627761, 200746, 202696]",1610612751.0,BKN,startperiod,D. Bembry,1627761.0,Bembry,D. Bembry,Aldridge,200746.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2021-12-05T01:10:47.7Z,1,REGULAR,3pt,Jump Shot,[],1627761,6.652431011826544,97.54901960784314,1610612751,3,0,2021-12-05T01:10:55Z,70000,-238.0,10.0,1,left,D. Bembry 3PT  (3 PTS) (J. Harden 1 AST),"[1627761, 201935]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,23.79,Made,3.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,,
9,PT11M24.00S,2021-12-05T01:11:07.0Z,1,REGULAR,3pt,Jump Shot,[],1627936,89.43823915900131,4.166666666666666,1610612741,3,0,2021-12-05T01:11:12Z,90000,-229.0,47.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2021-12-05T01:11:11.0Z,1,REGULAR,rebound,defensive,[],1627761,,,1610612751,3,0,2021-12-05T01:11:12Z,100000,,,0,,D. Bembry REBOUND (Off:0 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M15.00S,2021-12-05T01:11:16.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,7.835085413929041,53.92156862745098,1610612751,3,0,2021-12-05T01:11:25Z,110000,-20.0,21.0,1,left,MISS J. Harden running Layup,[201935],1610612751.0,BKN,running,,,Harden,J. Harden,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2021-12-05T01:11:19.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,0,2021-12-05T01:11:25Z,120000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT10M52.00S,2021-12-05T01:11:39.0Z,1,REGULAR,2pt,Jump Shot,[],202696,87.33574244415243,23.03921568627451,1610612741,3,0,2021-12-05T01:11:42Z,130000,-135.0,67.0,1,right,MISS N. Vucevic 15' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,15.03,Missed,,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2021-12-05T01:11:42.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,3,0,2021-12-05T01:11:42Z,140000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT10M41.00S,2021-12-05T01:11:49.8Z,1,REGULAR,3pt,Jump Shot,[],200746,24.917871222076215,86.02941176470588,1610612751,3,0,2021-12-05T01:11:57Z,150000,-180.0,182.0,1,left,MISS L. Aldridge 25' 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2021-12-05T01:11:51.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,3,0,2021-12-05T01:11:57Z,160000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,
17,PT10M39.00S,2021-12-05T01:11:56.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,3,0,2021-12-05T01:11:56Z,170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M27.00S,2021-12-05T01:12:15.6Z,1,REGULAR,3pt,Jump Shot,[],1627936,89.30683311432325,3.6764705882352944,1610612741,3,0,2021-12-05T01:12:20Z,180000,-232.0,48.0,1,right,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M24.00S,2021-12-05T01:12:18.6Z,1,REGULAR,rebound,defensive,[],1627761,,,1610612751,3,0,2021-12-05T01:12:20Z,190000,,,0,,D. Bembry REBOUND (Off:0 Def:2),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,
20,PT10M14.00S,2021-12-05T01:12:28.7Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,3,0,2021-12-05T01:12:35Z,200000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1627936]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,,,,
21,PT10M14.00S,2021-12-05T01:12:28.7Z,1,REGULAR,steal,,[],1627936,,,1610612741,3,0,2021-12-05T01:12:31Z,210000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M10.00S,2021-12-05T01:12:33.4Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,3,0,2021-12-05T01:12:49Z,220000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 201988]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1.0,Mills,201988.0,,,,,,,,
23,PT10M10.00S,2021-12-05T01:12:33.4Z,1,REGULAR,steal,,[],201988,,,1610612751,3,0,2021-12-05T01:12:35Z,230000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M03.00S,2021-12-05T01:12:39.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201988,28.203022339027594,77.69607843137256,1610612751,6,0,2021-12-05T01:13:25Z,240000,-138.0,213.0,1,left,P. Mills 25' 3PT  (3 PTS) (J. Harden 2 AST),"[201988, 201935]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.37,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,,
26,PT09M49.00S,2021-12-05T01:12:54.3Z,1,REGULAR,3pt,Jump Shot,[],201942,76.2976346911958,14.215686274509803,1610612741,6,0,2021-12-05T01:13:02Z,260000,-179.0,170.0,1,right,MISS D. DeRozan 24' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M47.00S,2021-12-05T01:12:56.3Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,6,0,2021-12-05T01:13:02Z,270000,,,0,,L. Aldridge REBOUND (Off:0 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT09M39.00S,2021-12-05T01:13:04.2Z,1,REGULAR,3pt,Jump Shot,[],201935,29.911300919842315,72.30392156862744,1610612751,9,0,2021-12-05T01:13:09Z,280000,-112.0,229.0,1,left,J. Harden 25' 3PT  (3 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,25.44,Made,3.0,,,,,,,,,,,,,,,,,,
29,PT09M38.00S,2021-12-05T01:13:13.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,9,0,2021-12-05T01:13:13Z,290000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M23.00S,2021-12-05T01:16:24.3Z,1,REGULAR,2pt,Jump Shot,[],202696,81.02825229960578,22.30392156862745,1610612741,9,2,2021-12-05T01:16:29Z,300000,-138.0,126.0,1,right,N. Vucevic 18' Jump Shot (2 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,18.71,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,,
