actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
21,PT10M40.00S,2021-11-18T00:42:02.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201142,82.60512483574244,62.254901960784316,1610612751,4,0,2021-11-18T00:42:23Z,190000,61.0,111.0,1,right,K. Durant 12' pullup Jump Shot (4 PTS) (B. Griffin 1 AST),"[201142, 201933]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.68,Made,,,,,,,,,,4.0,B. Griffin,201933.0,1.0,,,,,,
23,PT10M19.00S,2021-11-18T00:42:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.469776609724048,41.17647058823529,1610612739,4,0,2021-11-18T00:42:30Z,210000,44.0,-1.0,1,left,MISS I. Okoro Layup,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,4.41,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M17.00S,2021-11-18T00:42:25.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,4,0,2021-11-18T00:42:30Z,220000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,23.0,3.0,2.0,1.0,,,,,,,,,,,,,
26,PT10M05.00S,2021-11-18T00:42:40.2Z,1,REGULAR,foul,personal,['2freethrow'],202334,,,1610612751,4,0,2021-11-18T00:43:32Z,240000,,,0,,E. Davis shooting personal FOUL (1 PF) (Brown 2 FT),"[202334, 1628971]",1610612739.0,CLE,shooting,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Brown,1628971.0,
28,PT10M05.00S,2021-11-18T00:43:07.0Z,1,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,5,0,2021-11-18T00:43:07Z,260000,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
29,PT10M05.00S,2021-11-18T00:43:39.7Z,1,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,6,0,2021-11-18T00:43:39Z,270000,,,0,,B. Brown Free Throw 2 of 2 (2 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
30,PT09M41.00S,2021-11-18T00:44:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,9.937582128777924,52.94117647058824,1610612739,6,2,2021-11-18T00:44:09Z,280000,-15.0,41.0,1,left,R. Rubio driving floating Jump Shot (2 PTS) (D. Wade 1 AST),"[201937, 1629731]",1610612739.0,CLE,driving floating,,,Rubio,R. Rubio,,,,,4.35,Made,,,,,,,,,,2.0,D. Wade,1629731.0,1.0,,,,,,
31,PT09M20.00S,2021-11-18T00:44:25.7Z,1,REGULAR,3pt,Jump Shot,[],201933,88.12417871222075,95.34313725490196,1610612751,6,2,2021-11-18T00:44:31Z,290000,227.0,59.0,1,right,MISS B. Griffin 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M15.00S,2021-11-18T00:44:30.7Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,6,2,2021-11-18T00:44:31Z,300000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT09M12.00S,2021-11-18T00:44:33.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,33.98488830486202,40.68627450980392,1610612739,6,2,2021-11-18T00:44:48Z,310000,47.0,267.0,1,left,MISS D. Garland 27' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M11.00S,2021-11-18T00:44:34.8Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,6,2,2021-11-18T00:44:48Z,320000,,,0,,B. Griffin REBOUND (Off:1 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,
35,PT08M59.00S,2021-11-18T00:44:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,92.06636005256242,45.588235294117645,1610612751,6,2,2021-11-18T00:44:54Z,330000,-22.0,22.0,1,right,MISS B. Griffin Layup,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M57.00S,2021-11-18T00:44:50.2Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,6,2,2021-11-18T00:44:54Z,340000,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,
37,PT08M51.00S,2021-11-18T00:44:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.469776609724048,52.94117647058824,1610612739,6,2,2021-11-18T00:48:42Z,350000,-15.0,-1.0,1,left,MISS D. Garland running finger roll Layup,[1629636],1610612739.0,CLE,running finger roll,,,Garland,D. Garland,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M46.00S,2021-11-18T00:44:59.7Z,1,REGULAR,rebound,offensive,[],202334,,,1610612739,6,2,2021-11-18T00:44:59Z,360000,,,0,,E. Davis REBOUND (Off:1 Def:0),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,
39,PT08M46.00S,2021-11-18T00:44:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202334,5.590000152587891,50.0,1610612739,6,4,2021-11-18T00:44:59Z,370000,0.0,0.0,1,left,E. Davis tip Layup (2 PTS),[202334],1610612739.0,CLE,tip,,,Davis,E. Davis,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
40,PT08M37.00S,2021-11-18T00:45:09.4Z,1,REGULAR,3pt,Jump Shot,[],201988,69.33311432325887,74.50980392156863,1610612751,6,4,2021-11-18T00:45:14Z,380000,123.0,236.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M34.00S,2021-11-18T00:45:12.4Z,1,REGULAR,rebound,defensive,[],202334,,,1610612739,6,4,2021-11-18T00:45:14Z,390000,,,0,,E. Davis REBOUND (Off:1 Def:1),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,
42,PT08M25.00S,2021-11-18T00:45:22.0Z,1,REGULAR,3pt,Jump Shot,[],1629731,18.2161629434954,93.38235294117648,1610612739,6,4,2021-11-18T00:45:39Z,400000,-217.0,119.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M23.00S,2021-11-18T00:45:24.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,6,4,2021-11-18T00:45:39Z,410000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,
44,PT08M10.00S,2021-11-18T00:45:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,92.72339027595268,41.17647058823529,1610612751,6,4,2021-11-18T00:45:42Z,420000,-44.0,16.0,1,right,MISS K. Durant fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2021-11-18T00:45:37.7Z,1,REGULAR,rebound,defensive,[],202334,,,1610612739,6,4,2021-11-18T00:45:42Z,430000,,,0,,E. Davis REBOUND (Off:1 Def:2),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,
46,PT07M54.00S,2021-11-18T00:45:51.7Z,1,REGULAR,3pt,Jump Shot,[],201937,33.065045992115635,58.333333333333336,1610612739,6,7,2021-11-18T00:45:59Z,440000,-42.0,258.0,1,left,R. Rubio 26' 3PT step back (5 PTS),[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,26.16,Made,,,,,,,,,,5.0,,,,,,,,,
47,PT07M36.00S,2021-11-18T00:46:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,94.1688567674113,55.392156862745104,1610612751,6,7,2021-11-18T00:49:41Z,450000,27.0,2.0,1,right,MISS B. Brown driving floating Shot,[1628971],1610612751.0,BKN,driving floating,,,Brown,B. Brown,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M33.00S,2021-11-18T00:46:13.4Z,1,REGULAR,rebound,defensive,[],202334,,,1610612739,6,7,2021-11-18T00:46:24Z,460000,,,0,,E. Davis REBOUND (Off:1 Def:3),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,47.0,4.0,3.0,1.0,,,,,,,,,,,,,
49,PT07M30.00S,2021-11-18T00:46:15.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201937,29.38567674113009,25.245098039215684,1610612739,6,7,2021-11-18T00:46:29Z,470000,124.0,224.0,1,left,MISS R. Rubio 25' pullup 3PT,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M27.00S,2021-11-18T00:46:18.9Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,6,7,2021-11-18T00:46:29Z,480000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,
51,PT07M24.00S,2021-11-18T00:46:23.9Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612751,6,7,2021-11-18T00:46:35Z,490000,,,0,,I. Okoro shooting personal FOUL (1 PF) (Harden 2 FT),"[1630171, 201935]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Harden,201935.0,
54,PT07M24.00S,2021-11-18T00:46:56.1Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,7,7,2021-11-18T00:46:56Z,510000,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
55,PT07M24.00S,2021-11-18T00:47:06.0Z,1,REGULAR,substitution,out,[],202334,,,1610612751,7,7,2021-11-18T00:47:08Z,520000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2021-11-18T00:47:06.0Z,1,REGULAR,substitution,in,[],201567,,,1610612751,7,7,2021-11-18T00:47:08Z,530000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M24.00S,2021-11-18T00:47:23.3Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,8,7,2021-11-18T00:47:23Z,540000,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
58,PT07M07.00S,2021-11-18T00:47:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,8.623521681997373,41.911764705882355,1610612739,8,9,2021-11-18T00:47:45Z,550000,40.0,29.0,1,left,R. Rubio turnaround bank Jump Shot (7 PTS),[201937],1610612739.0,CLE,turnaround bank,,,Rubio,R. Rubio,,,,,4.95,Made,,,,,,,,,,7.0,,,,,,,,,
59,PT06M57.00S,2021-11-18T00:47:51.4Z,1,REGULAR,3pt,Jump Shot,[],201988,66.17936925098554,41.42156862745098,1610612751,11,9,2021-11-18T00:48:13Z,560000,-43.0,265.0,1,right,P. Mills 26' 3PT pullup (3 PTS) (J. Harden 2 AST),"[201988, 201935]",1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,26.88,Made,,,,,,,,,,3.0,J. Harden,201935.0,2.0,,,,,,
61,PT06M38.00S,2021-11-18T00:48:11.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,14.799605781865965,56.86274509803921,1610612739,11,11,2021-11-18T00:48:17Z,580000,-34.0,87.0,1,left,K. Love 9' fadeaway Jump Shot (2 PTS),[201567],1610612739.0,CLE,fadeaway,,,Love,K. Love,,,,,9.31,Made,,,,,,,,,,2.0,,,,,,,,,
62,PT06M37.00S,2021-11-18T00:48:16.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,11,11,2021-11-18T00:48:16Z,590000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M23.00S,2021-11-18T00:51:27.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,91.40932982917214,65.68627450980392,1610612751,11,11,2021-11-18T00:51:32Z,600000,78.0,28.0,1,right,MISS K. Durant 8' floating Shot,[201142],1610612751.0,BKN,floating,,,Durant,K. Durant,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M20.00S,2021-11-18T00:51:30.3Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612751,11,11,2021-11-18T00:51:32Z,610000,,,0,,B. Brown REBOUND (Off:2 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,63.0,4.0,2.0,2.0,,,,,,,,,,,,,
65,PT06M19.00S,2021-11-18T00:51:30.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201988,74.06373193166885,87.74509803921569,1610612751,14,11,2021-11-18T00:51:34Z,620000,189.0,191.0,1,right,P. Mills 26' 3PT  (6 PTS) (B. Brown 1 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.87,Made,,,,,,,,,,6.0,B. Brown,1628971.0,1.0,,,,,,
67,PT06M19.00S,2021-11-18T00:51:34.2Z,1,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612751,14,11,2021-11-18T00:51:42Z,640000,,,0,,I. Okoro shooting personal FOUL (2 PF) (Mills 1 FT),"[1630171, 201988]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Mills,201988.0,
69,PT06M19.00S,2021-11-18T00:51:56.3Z,1,REGULAR,substitution,out,[],1630171,,,1610612751,14,11,2021-11-18T00:52:33Z,660000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M19.00S,2021-11-18T00:51:56.3Z,1,REGULAR,substitution,in,[],1627756,,,1610612751,14,11,2021-11-18T00:52:33Z,670000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M19.00S,2021-11-18T00:52:18.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],201988,,,1610612751,15,11,2021-11-18T00:52:18Z,680000,,,0,,P. Mills Free Throw 1 of 1 (7 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
72,PT06M07.00S,2021-11-18T00:52:29.0Z,1,REGULAR,3pt,Jump Shot,[],201567,24.26084099868594,87.5,1610612739,15,11,2021-11-18T00:52:34Z,690000,-188.0,176.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M03.00S,2021-11-18T00:52:33.0Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,15,11,2021-11-18T00:52:34Z,700000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,72.0,5.0,3.0,2.0,,,,,,,,,,,,,
74,PT05M51.00S,2021-11-18T00:52:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,91.27792378449409,41.911764705882355,1610612751,15,11,2021-11-18T00:52:49Z,710000,-40.0,29.0,1,right,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2021-11-18T00:52:47.3Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,15,11,2021-11-18T00:52:49Z,720000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,
76,PT05M46.00S,2021-11-18T00:52:50.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629636,5.863994743758213,53.92156862745098,1610612739,15,11,2021-11-18T00:53:01Z,730000,-20.0,3.0,1,left,MISS D. Garland driving DUNK,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M43.00S,2021-11-18T00:52:53.2Z,1,REGULAR,rebound,defensive,[],201988,,,1610612751,15,11,2021-11-18T00:52:53Z,740000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,
78,PT05M40.00S,2021-11-18T00:52:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201142,94.30026281208936,50.73529411764706,1610612751,17,11,2021-11-18T00:53:08Z,750000,4.0,1.0,1,right,K. Durant running alley-oop Layup (6 PTS) (B. Griffin 2 AST),"[201142, 201933]",1610612751.0,BKN,running alley-oop,,,Durant,K. Durant,,,,,0.39,Made,,,,,,,,,,6.0,B. Griffin,201933.0,2.0,,,,,,
80,PT05M26.00S,2021-11-18T00:53:09.8Z,1,REGULAR,3pt,Jump Shot,[],201937,4.5499342969776615,94.85294117647058,1610612739,17,11,2021-11-18T00:53:14Z,770000,-224.0,-10.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M22.00S,2021-11-18T00:53:13.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,17,11,2021-11-18T00:53:14Z,780000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,
83,PT05M15.00S,2021-11-18T00:53:21.4Z,1,REGULAR,3pt,Jump Shot,[],201988,86.67871222076215,96.07843137254902,1610612751,17,11,2021-11-18T00:53:26Z,790000,230.0,73.0,1,right,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M10.00S,2021-11-18T00:53:26.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,17,11,2021-11-18T00:53:26Z,800000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,
85,PT05M00.00S,2021-11-18T00:53:36.0Z,1,REGULAR,turnover,lost ball,[],201937,,,1610612739,17,11,2021-11-18T00:53:41Z,810000,,,0,,R. Rubio lost ball TURNOVER (1 TO),"[201937, 1628971]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,1.0,Brown,1628971.0,,,,,,,,,,
86,PT05M00.00S,2021-11-18T00:53:36.0Z,1,REGULAR,steal,,[],1628971,,,1610612751,17,11,2021-11-18T00:53:37Z,820000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M56.00S,2021-11-18T00:53:39.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,94.1688567674113,50.245098039215684,1610612751,19,11,2021-11-18T00:53:46Z,830000,1.0,2.0,1,right,B. Brown running DUNK (4 PTS) (P. Mills 1 AST),"[1628971, 201988]",1610612751.0,BKN,running,,,Brown,B. Brown,,,,,0.26,Made,,,,,,,,,,4.0,P. Mills,201988.0,1.0,,,,,,
89,PT04M56.00S,2021-11-18T00:53:44.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,19,11,2021-11-18T00:53:44Z,850000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M56.00S,2021-11-18T00:53:45.9Z,1,REGULAR,substitution,out,[],201933,,,1610612739,19,11,2021-11-18T00:56:16Z,860000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
