actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-27T01:11:29.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-27T01:11:29Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-01-27T01:11:32.3Z,1,REGULAR,jumpball,recovered,[],1630556,,,1610612751,0,0,2022-01-27T01:11:32Z,40000,,,0,,Jump Ball L. Aldridge vs. N. Jokic: Tip to K. Edwards,"[1630556, 200746, 203999]",1610612751.0,BKN,startperiod,K. Edwards,1630556.0,Edwards,K. Edwards,Aldridge,200746.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2022-01-27T01:11:48.0Z,1,REGULAR,2pt,Jump Shot,[],200746,73.40670170827858,61.029411764705884,1610612751,2,0,2022-01-27T01:11:57Z,70000,55.0,197.0,1,right,L. Aldridge 20' Jump Shot (2 PTS) (D. Bembry 1 AST),"[200746, 1627761]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,20.5,Made,2.0,D. Bembry,1627761.0,1.0,,,,,,,,,,,,,,,
9,PT11M19.00S,2022-01-27T01:12:08.4Z,1,REGULAR,3pt,Jump Shot,[],203115,32.276609724047304,46.32352941176471,1610612743,2,3,2022-01-27T01:12:13Z,90000,18.0,251.0,1,left,W. Barton 25' 3PT  (3 PTS) (N. Jokic 1 AST),"[203115, 203999]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.16,Made,3.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,,
11,PT11M03.00S,2022-01-27T01:12:24.9Z,1,REGULAR,3pt,Jump Shot,[],200746,77.87450722733246,88.72549019607843,1610612751,2,3,2022-01-27T01:12:30Z,110000,194.0,155.0,1,right,MISS L. Aldridge 24' 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M01.00S,2022-01-27T01:12:26.9Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,2,3,2022-01-27T01:12:30Z,120000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT10M53.00S,2022-01-27T01:12:43.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,2,3,2022-01-27T01:12:43Z,130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,PT10M51.00S,2022-01-27T01:13:24.7Z,1,REGULAR,3pt,Jump Shot,[],203115,20.05584756898817,10.049019607843137,1610612743,2,6,2022-01-27T01:13:29Z,140000,200.0,136.0,1,left,W. Barton 24' 3PT  (6 PTS) (M. Morris 1 AST),"[203115, 1628420]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,24.17,Made,6.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,,
16,PT10M36.00S,2022-01-27T01:13:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.64323258869908,48.77450980392157,1610612751,2,6,2022-01-27T01:13:45Z,160000,-6.0,7.0,1,right,MISS J. Johnson driving Layup,[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,0.95,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M35.00S,2022-01-27T01:13:43.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,2,6,2022-01-27T01:13:43Z,170000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,
18,PT10M35.00S,2022-01-27T01:13:44.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,2,6,2022-01-27T01:13:44Z,180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
