actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
38,PT09M15.00S,2022-03-13T17:18:42.8Z,1,REGULAR,turnover,bad pass,[],202692,,,1610612752,9,0,2022-03-13T17:18:49Z,380000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1628971]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,,
39,PT09M15.00S,2022-03-13T17:18:42.8Z,1,REGULAR,steal,,[],1628971,,,1610612751,9,0,2022-03-13T17:18:45Z,390000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M11.00S,2022-03-13T17:18:46.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,94.1688567674113,50.49019607843137,1610612751,11,0,2022-03-13T17:18:52Z,400000,2.0,2.0,1,right,B. Brown running DUNK (5 PTS) (P. Mills 2 AST),"[1628971, 201988]",1610612751.0,BKN,running,,,Brown,B. Brown,,,,,0.34,Made,,,,,,,,,,5.0,P. Mills,201988.0,2.0,,,,,,
42,PT08M45.00S,2022-03-13T17:19:12.1Z,1,REGULAR,2pt,Jump Shot,[],203095,28.33442838370565,38.48039215686275,1610612752,11,2,2022-03-13T17:19:17Z,420000,58.0,214.0,1,left,E. Fournier 22' step back Jump Shot (2 PTS),[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,22.14,Made,,,,,,,,,,2.0,,,,,,,,,
44,PT08M29.00S,2022-03-13T17:19:28.2Z,1,REGULAR,2pt,Jump Shot,[],201142,84.70762155059133,72.54901960784314,1610612751,13,2,2022-03-13T17:19:38Z,440000,113.0,91.0,1,right,K. Durant 14' Jump Shot (5 PTS) (P. Mills 3 AST),"[201142, 201988]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,14.5,Made,,,,,,,,,,5.0,P. Mills,201988.0,3.0,,,,,,
46,PT08M12.00S,2022-03-13T17:19:45.6Z,1,REGULAR,2pt,Jump Shot,[],202692,16.507884362680684,31.61764705882353,1610612752,13,2,2022-03-13T17:19:51Z,460000,92.0,103.0,1,left,MISS A. Burks 13' turnaround fadeaway Shot,[202692],1610612752.0,NYK,turnaround fadeaway,,,Burks,A. Burks,,,,,13.78,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M08.00S,2022-03-13T17:19:49.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,13,2,2022-03-13T17:19:51Z,470000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
48,PT08M02.00S,2022-03-13T17:19:55.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,30.042706964520367,71.07843137254902,1610612752,13,5,2022-03-13T17:20:01Z,480000,-105.0,230.0,1,left,J. Randle 25' 3PT step back (3 PTS) (M. Robinson 1 AST),"[203944, 1629011]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,25.29,Made,,,,,,,,,,3.0,M. Robinson,1629011.0,1.0,,,,,,
50,PT07M50.00S,2022-03-13T17:20:10.4Z,1,REGULAR,foul,personal,[],203944,,,1610612751,13,5,2022-03-13T17:20:25Z,500000,,,0,,J. Randle personal FOUL (1 PF),"[203944, 201609]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,2530.0,1.0,0.0,Dragic,201609.0,,,,,,,,,,
52,PT07M47.00S,2022-03-13T17:20:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.44480946123521,50.49019607843137,1610612751,13,5,2022-03-13T17:22:30Z,520000,2.0,94.0,1,right,MISS K. Durant 9' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,9.37,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M43.00S,2022-03-13T17:20:40.6Z,1,REGULAR,rebound,offensive,[],203083,,,1610612751,13,5,2022-03-13T17:20:44Z,530000,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,52.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
54,PT07M42.00S,2022-03-13T17:20:41.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.51182654402102,44.6078431372549,1610612751,15,5,2022-03-13T17:23:00Z,540000,-27.0,8.0,1,right,A. Drummond Layup (2 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,2.83,Made,,,,,,,,,,2.0,,,,,,,,,
55,PT07M30.00S,2022-03-13T17:20:52.5Z,1,REGULAR,3pt,Jump Shot,[],203944,33.722076215505915,48.03921568627451,1610612752,15,5,2022-03-13T17:20:57Z,550000,10.0,264.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M27.00S,2022-03-13T17:20:55.5Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,15,5,2022-03-13T17:20:57Z,560000,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
57,PT07M25.00S,2022-03-13T17:20:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.85479632063075,54.166666666666664,1610612751,15,5,2022-03-13T17:23:48Z,570000,21.0,15.0,1,right,MISS B. Brown running Layup - blocked,"[1628971, 1629011]",1610612751.0,BKN,running,,,Brown,B. Brown,,,,,2.55,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0,
58,PT07M25.00S,2022-03-13T17:20:59.5Z,1,REGULAR,block,,[],1629011,,,1610612751,15,5,2022-03-13T17:21:02Z,580000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M25.00S,2022-03-13T17:20:59.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,15,5,2022-03-13T17:21:12Z,590000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,
60,PT07M25.00S,2022-03-13T17:21:04.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,15,5,2022-03-13T17:21:04Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M22.00S,2022-03-13T17:21:20.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,94.1688567674113,72.79411764705883,1610612751,17,5,2022-03-13T17:22:56Z,610000,114.0,2.0,1,right,K. Durant 11' pullup Jump Shot (7 PTS) (G. Dragic 1 AST),"[201142, 201609]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.4,Made,,,,,,,,,,7.0,G. Dragic,201609.0,1.0,,,,,,
63,PT07M04.00S,2022-03-13T17:21:38.3Z,1,REGULAR,3pt,Jump Shot,[],203095,31.882391590013142,51.71568627450981,1610612752,17,8,2022-03-13T17:23:06Z,630000,-9.0,247.0,1,left,E. Fournier 24' 3PT pullup (5 PTS) (A. Burks 1 AST),"[203095, 202692]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,24.73,Made,,,,,,,,,,5.0,A. Burks,202692.0,1.0,,,,,,
65,PT06M49.00S,2022-03-13T17:21:53.4Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,17,8,2022-03-13T17:22:26Z,650000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629628]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,1.0,Barrett,1629628.0,,,
66,PT06M49.00S,2022-03-13T17:21:53.4Z,1,REGULAR,steal,,[],1629628,,,1610612752,17,8,2022-03-13T17:22:26Z,660000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M47.00S,2022-03-13T17:21:59.1Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612752,17,8,2022-03-13T17:22:16Z,670000,,,0,,B. Brown shooting personal FOUL (1 PF) (Barrett 2 FT),"[1628971, 1629628]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,2530.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,
69,PT06M47.00S,2022-03-13T17:22:25.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612752,17,9,2022-03-13T17:22:38Z,690000,,,0,,R. Barrett Free Throw 1 of 2 (1 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
70,PT06M47.00S,2022-03-13T17:22:25.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612752,17,10,2022-03-13T17:22:38Z,700000,,,0,,R. Barrett Free Throw 2 of 2 (2 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
71,PT06M35.00S,2022-03-13T17:22:49.5Z,1,REGULAR,3pt,Jump Shot,[],201142,66.5735873850197,46.81372549019608,1610612751,20,10,2022-03-13T17:23:15Z,710000,-16.0,262.0,1,right,K. Durant 26' 3PT pullup (10 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,26.22,Made,,,,,,,,,,10.0,,,,,,,,,
72,PT06M20.00S,2022-03-13T17:23:07.9Z,1,REGULAR,foul,personal,[],201609,,,1610612752,20,10,2022-03-13T17:23:24Z,720000,,,0,,G. Dragic personal FOUL (2 PF),"[201609, 203944]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,201639.0,2.0,0.0,Randle,203944.0,,,,,,,,,,
74,PT06M20.00S,2022-03-13T17:23:17.4Z,1,REGULAR,substitution,out,[],201988,,,1610612752,20,10,2022-03-13T17:23:25Z,740000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M20.00S,2022-03-13T17:23:17.4Z,1,REGULAR,substitution,in,[],1630560,,,1610612752,20,10,2022-03-13T17:23:25Z,750000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M16.00S,2022-03-13T17:23:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,9.149145860709593,46.568627450980394,1610612752,20,12,2022-03-13T17:23:59Z,760000,17.0,34.0,1,left,A. Burks driving finger roll Layup (2 PTS),[202692],1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,3.77,Made,,,,,,,,,,2.0,,,,,,,,,
77,PT06M16.00S,2022-03-13T17:23:42.2Z,1,REGULAR,foul,personal,['1freethrow'],201142,,,1610612752,20,12,2022-03-13T17:23:57Z,770000,,,0,,K. Durant shooting personal FOUL (1 PF) (Burks 1 FT),"[201142, 202692]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,2530.0,1.0,0.0,Burks,202692.0,,,,,,,,,,
79,PT06M16.00S,2022-03-13T17:24:11.6Z,1,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,20,13,2022-03-13T17:24:11Z,790000,,,0,,A. Burks Free Throw 1 of 1 (3 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
80,PT06M04.00S,2022-03-13T17:24:26.8Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612751,20,13,2022-03-13T17:24:33Z,800000,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 202692]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,2.0,Burks,202692.0,,,
81,PT06M04.00S,2022-03-13T17:24:26.8Z,1,REGULAR,steal,,[],202692,,,1610612752,20,13,2022-03-13T17:30:23Z,810000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M00.00S,2022-03-13T17:24:30.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,6.389618922470433,51.470588235294116,1610612752,20,15,2022-03-13T17:27:33Z,820000,-7.0,8.0,1,left,R. Barrett running finger roll Layup (4 PTS),[1629628],1610612752.0,NYK,running finger roll,,,Barrett,R. Barrett,,,,,1.06,Made,,,,,,,,,,4.0,,,,,,,,,
83,PT05M49.00S,2022-03-13T17:24:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201609,93.9060446780552,47.30392156862745,1610612751,22,15,2022-03-13T17:24:59Z,830000,-13.0,5.0,1,right,G. Dragic driving Layup (5 PTS),[201609],1610612751.0,BKN,driving,,,Dragic,G. Dragic,,,,,1.43,Made,,,,,,,,,,5.0,,,,,,,,,
84,PT05M37.00S,2022-03-13T17:24:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,18.084756898817346,41.66666666666667,1610612752,22,15,2022-03-13T17:25:25Z,840000,42.0,117.0,1,left,MISS A. Burks 12' fadeaway Shot,[202692],1610612752.0,NYK,fadeaway,,,Burks,A. Burks,,,,,12.47,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M37.00S,2022-03-13T17:24:52.3Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,22,15,2022-03-13T17:25:08Z,850000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,84.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
86,PT05M32.00S,2022-03-13T17:24:58.9Z,1,REGULAR,turnover,bad pass,[],1629011,,,1610612752,22,15,2022-03-13T17:25:12Z,860000,,,0,,M. Robinson bad pass TURNOVER (1 TO),"[1629011, 201142]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,1.0,Durant,201142.0,,,
87,PT05M32.00S,2022-03-13T17:24:58.9Z,1,REGULAR,steal,,[],201142,,,1610612751,22,15,2022-03-13T17:25:01Z,870000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M27.00S,2022-03-13T17:25:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,92.46057818659659,49.50980392156863,1610612751,24,15,2022-03-13T17:25:18Z,880000,-2.0,18.0,1,right,B. Brown running finger roll Layup (7 PTS) (K. Durant 1 AST),"[1628971, 201142]",1610612751.0,BKN,running finger roll,,,Brown,B. Brown,,,,,1.86,Made,,,,,,,,,,7.0,K. Durant,201142.0,1.0,,,,,,
90,PT05M18.00S,2022-03-13T17:25:12.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,17.296320630749015,36.51960784313725,1610612752,24,17,2022-03-13T17:25:53Z,900000,67.0,110.0,1,left,E. Fournier 12' driving floating Jump Shot (7 PTS),[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,12.91,Made,,,,,,,,,,7.0,,,,,,,,,
91,PT05M04.00S,2022-03-13T17:25:27.7Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612751,24,17,2022-03-13T17:25:38Z,910000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Drummond 2 FT),"[1629011, 203083]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,2530.0,1.0,0.0,Drummond,203083.0,,,,,,,,,,
93,PT05M04.00S,2022-03-13T17:25:52.5Z,1,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,24,17,2022-03-13T17:25:52Z,930000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
