actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
92,PT05M19.00S,2022-04-10T20:00:28.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202362,26.10052562417871,81.37254901960785,1610612754,20,13,2022-04-10T20:00:35Z,910000,-157.0,193.0,1,left,MISS L. Stephenson 24' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
93,PT05M14.00S,2022-04-10T20:00:33.7Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,20,13,2022-04-10T20:00:35Z,920000,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,
94,PT05M07.00S,2022-04-10T20:00:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,85.3646517739816,54.166666666666664,1610612751,22,13,2022-04-10T20:00:44Z,930000,21.0,85.0,1,right,K. Irving 8' driving floating Jump Shot (6 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,8.76,Made,6.0,,,,,,,,,,,,,,,,,,
95,PT04M55.00S,2022-04-10T20:00:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,4.812746386333772,50.98039215686274,1610612754,22,15,2022-04-10T20:00:59Z,940000,-5.0,-7.0,1,left,O. Brissett cutting finger roll Layup (7 PTS) (L. Stephenson 1 AST),"[1629052, 202362]",1610612754.0,IND,cutting finger roll,,,Brissett,O. Brissett,,,,,0.88,Made,7.0,L. Stephenson,202362.0,1.0,,,,,,,,,,,,,,,
97,PT04M53.00S,2022-04-10T20:00:59.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,22,15,2022-04-10T20:00:59Z,960000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M53.00S,2022-04-10T20:01:01.0Z,1,REGULAR,substitution,out,[],203083,,,1610612751,22,15,2022-04-10T20:03:57Z,970000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M53.00S,2022-04-10T20:01:01.0Z,1,REGULAR,substitution,out,[],1628971,,,1610612751,22,15,2022-04-10T20:03:57Z,980000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M53.00S,2022-04-10T20:01:01.0Z,1,REGULAR,substitution,in,[],201988,,,1610612751,22,15,2022-04-10T20:03:57Z,990000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M53.00S,2022-04-10T20:01:01.0Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,22,15,2022-04-10T20:03:57Z,1000000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M40.00S,2022-04-10T20:04:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,92.32917214191852,50.49019607843137,1610612751,24,15,2022-04-10T20:04:38Z,1010000,2.0,20.0,1,right,P. Mills cutting finger roll Layup (2 PTS) (N. Claxton 1 AST),"[201988, 1629651]",1610612751.0,BKN,cutting finger roll,,,Mills,P. Mills,,,,,1.98,Made,2.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,,,,
104,PT04M26.00S,2022-04-10T20:04:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,19.267411300919843,39.950980392156865,1610612754,24,15,2022-04-10T20:12:36Z,1030000,50.0,129.0,1,left,MISS B. Hield 13' step back Shot,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,13.81,Missed,,,,,,,,,,,,,,,,,,,
105,PT04M25.00S,2022-04-10T20:04:44.8Z,1,REGULAR,rebound,offensive,[],1629052,,,1610612754,24,15,2022-04-10T20:12:51Z,1040000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,,
164,PT04M25.00S,2022-04-10T20:04:43.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629052,7.013797634691201,51.470588235294116,1610612754,24,15,2022-04-10T20:55:38Z,1045000,-7.0,13.0,1,left,MISS O. Brissett tip DUNK,[1629052],1610612754.0,IND,tip,,,Brissett,O. Brissett,,,,,1.53,Missed,,,,,,,,,,,,,,,,,,,
165,PT04M24.00S,2022-04-10T20:04:44.8Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612751,24,15,2022-04-10T20:55:38Z,1047500,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,
106,PT04M09.00S,2022-04-10T20:05:01.6Z,1,REGULAR,3pt,Jump Shot,[],201142,71.82982917214193,73.2843137254902,1610612751,24,15,2022-04-10T20:05:07Z,1050000,116.0,212.0,1,right,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
107,PT04M05.00S,2022-04-10T20:05:05.6Z,1,REGULAR,rebound,offensive,[],202681,,,1610612751,24,15,2022-04-10T20:05:07Z,1060000,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,106.0,2.0,1.0,1.0,,,,,,,,,
108,PT04M01.00S,2022-04-10T20:05:09.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202681,90.22667542706965,49.754901960784316,1610612751,26,15,2022-04-10T20:05:14Z,1070000,-1.0,39.0,1,right,K. Irving driving Hook (8 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,3.94,Made,8.0,,,,,,,,,,,,,,,,,,
109,PT03M42.00S,2022-04-10T20:05:28.2Z,1,REGULAR,2pt,Jump Shot,[],202362,24.26084099868594,53.431372549019606,1610612754,26,17,2022-04-10T20:05:34Z,1080000,-17.0,176.0,1,left,L. Stephenson 17' step back Jump Shot (2 PTS),[202362],1610612754.0,IND,step back,,,Stephenson,L. Stephenson,,,,,17.64,Made,2.0,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2022-04-10T20:05:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,80.23981603153744,60.78431372549019,1610612751,26,17,2022-04-10T20:05:48Z,1090000,54.0,133.0,1,right,MISS K. Durant 14' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.37,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M24.00S,2022-04-10T20:05:46.7Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,26,17,2022-04-10T20:05:46Z,1100000,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,
112,PT03M24.00S,2022-04-10T20:05:46.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,28,17,2022-04-10T20:05:46Z,1110000,0.0,0.0,1,right,N. Claxton putback DUNK (2 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
113,PT03M07.00S,2022-04-10T20:06:03.1Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,28,17,2022-04-10T20:06:06Z,1120000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 201142]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,1.0,Durant,201142.0,,,,,,
114,PT03M07.00S,2022-04-10T20:06:03.1Z,1,REGULAR,steal,,[],201142,,,1610612751,28,17,2022-04-10T20:06:05Z,1130000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2022-04-10T20:06:08.3Z,1,REGULAR,foul,personal,['2freethrow'],202362,,,1610612751,28,17,2022-04-10T20:06:16Z,1140000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (Durant 2 FT),"[202362, 201142]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Durant,201142.0,
117,PT03M05.00S,2022-04-10T20:06:34.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,29,17,2022-04-10T20:06:34Z,1160000,,,0,,K. Durant Free Throw 1 of 2 (1 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,out,[],202681,,,1610612751,29,17,2022-04-10T20:06:46Z,1170000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,out,[],1630556,,,1610612751,29,17,2022-04-10T20:06:46Z,1180000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,out,[],1629052,,,1610612751,29,17,2022-04-10T20:06:46Z,1190000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,out,[],1627741,,,1610612751,29,17,2022-04-10T20:06:46Z,1200000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,29,17,2022-04-10T20:06:46Z,1210000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,in,[],1628971,,,1610612751,29,17,2022-04-10T20:06:46Z,1220000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,in,[],1630543,,,1610612751,29,17,2022-04-10T20:06:46Z,1230000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M05.00S,2022-04-10T20:06:34.8Z,1,REGULAR,substitution,in,[],1630613,,,1610612751,29,17,2022-04-10T20:06:46Z,1240000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M05.00S,2022-04-10T20:06:58.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,30,17,2022-04-10T20:06:58Z,1250000,,,0,,K. Durant Free Throw 2 of 2 (2 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
127,PT02M54.00S,2022-04-10T20:07:10.7Z,1,REGULAR,2pt,Jump Shot,[],1630169,23.603810775295663,53.67647058823529,1610612754,30,19,2022-04-10T20:07:14Z,1260000,-18.0,169.0,1,left,T. Haliburton 17' pullup Jump Shot (2 PTS) (T. Taylor 1 AST),"[1630169, 1630678]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,17.04,Made,2.0,T. Taylor,1630678.0,1.0,,,,,,,,,,,,,,,
129,PT02M41.00S,2022-04-10T20:07:26.1Z,1,REGULAR,foul,personal,[],1630678,,,1610612751,30,19,2022-04-10T20:07:34Z,1280000,,,0,,T. Taylor personal FOUL (1 PF),"[1630678, 201142]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Durant,201142.0,
131,PT02M33.00S,2022-04-10T20:07:46.8Z,1,REGULAR,2pt,Jump Shot,[],201142,82.21090670170827,25.98039215686275,1610612751,30,19,2022-04-10T20:07:53Z,1300000,-120.0,115.0,1,right,MISS K. Durant 16' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,16.61,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M27.00S,2022-04-10T20:07:52.8Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,30,19,2022-04-10T20:07:53Z,1310000,,,0,,N. Claxton REBOUND (Off:2 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,131.0,2.0,0.0,2.0,,,,,,,,,
133,PT02M27.00S,2022-04-10T20:07:52.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,32,19,2022-04-10T20:07:52Z,1320000,0.0,0.0,1,right,N. Claxton tip Layup (4 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
134,PT02M21.00S,2022-04-10T20:07:57.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,26.888961892247043,20.833333333333336,1610612754,32,22,2022-04-10T20:08:06Z,1330000,146.0,200.0,1,left,T. Haliburton 24' 3PT running (5 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,24.77,Made,5.0,,,,,,,,,,,,,,,,,,
135,PT02M01.00S,2022-04-10T20:08:22.9Z,1,REGULAR,turnover,out-of-bounds,[],201988,,,1610612751,32,22,2022-04-10T20:17:53Z,1340000,,,0,,P. Mills lost ball out-of-bounds TURNOVER (1 TO),[201988],1610612751.0,BKN,lost ball,,,Mills,P. Mills,,,,,,,,,,,,,,,,,1.0,,,202026.0,,,,,
137,PT02M01.00S,2022-04-10T20:08:28.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,32,22,2022-04-10T20:08:28Z,1360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M45.00S,2022-04-10T20:08:45.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202362,5.995400788436268,43.38235294117647,1610612754,32,24,2022-04-10T20:08:50Z,1370000,33.0,4.0,1,left,L. Stephenson driving finger roll Layup (4 PTS),[202362],1610612754.0,IND,driving finger roll,,,Stephenson,L. Stephenson,,,,,3.33,Made,4.0,,,,,,,,,,,,,,,,,,
139,PT01M35.00S,2022-04-10T20:08:54.6Z,1,REGULAR,3pt,Jump Shot,[],201142,67.36202365308804,51.470588235294116,1610612751,32,24,2022-04-10T20:08:59Z,1380000,7.0,254.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M33.00S,2022-04-10T20:08:56.6Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,32,24,2022-04-10T20:08:59Z,1390000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,
141,PT01M30.00S,2022-04-10T20:09:00.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630613,5.601182654402102,47.30392156862745,1610612754,32,26,2022-04-10T20:09:12Z,1400000,13.0,0.0,1,left,D. Washington Jr. running DUNK (2 PTS) (L. Stephenson 2 AST),"[1630613, 202362]",1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,1.35,Made,2.0,L. Stephenson,202362.0,2.0,,,,,,,,,,,,,,,
143,PT01M09.00S,2022-04-10T20:09:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,92.9862023653088,50.0,1610612751,34,26,2022-04-10T20:09:26Z,1420000,0.0,13.0,1,right,N. Claxton cutting Layup (6 PTS) (K. Durant 5 AST),"[1629651, 201142]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,1.34,Made,6.0,K. Durant,201142.0,5.0,,,,,,,,,,,,,,,
145,PT00M58.70S,2022-04-10T20:09:32.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630613,10.988830486202366,48.77450980392157,1610612754,34,26,2022-04-10T20:09:40Z,1440000,6.0,51.0,1,left,MISS D. Washington Jr. driving Hook,[1630613],1610612754.0,IND,driving,,,Washington Jr.,D. Washington Jr.,,,,,5.12,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M56.30S,2022-04-10T20:09:34.9Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,34,26,2022-04-10T20:09:40Z,1450000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,
147,PT00M53.40S,2022-04-10T20:09:38.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,93.9060446780552,50.245098039215684,1610612751,36,26,2022-04-10T20:09:43Z,1460000,1.0,5.0,1,right,B. Brown cutting DUNK (8 PTS) (K. Durant 6 AST),"[1628971, 201142]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,0.49,Made,8.0,K. Durant,201142.0,6.0,,,,,,,,,,,,,,,
149,PT00M43.00S,2022-04-10T20:09:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630678,15.719448094612352,65.19607843137256,1610612754,36,26,2022-04-10T20:09:58Z,1480000,-76.0,95.0,1,left,MISS T. Taylor 12' pullup bank Shot,[1630678],1610612754.0,IND,pullup bank,,,Taylor,T. Taylor,,,,,12.19,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M39.10S,2022-04-10T20:09:56.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,36,26,2022-04-10T20:09:58Z,1490000,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,149.0,3.0,1.0,2.0,,,,,,,,,
151,PT00M33.10S,2022-04-10T20:10:02.2Z,1,REGULAR,3pt,Jump Shot,[],201988,67.62483574244416,53.431372549019606,1610612751,39,26,2022-04-10T20:10:06Z,1500000,17.0,252.0,1,right,P. Mills 25' 3PT  (5 PTS) (B. Brown 2 AST),"[201988, 1628971]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.24,Made,5.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,,
153,PT00M13.30S,2022-04-10T20:10:27.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.2161629434954,43.13725490196079,1610612754,39,28,2022-04-10T20:10:33Z,1520000,34.0,119.0,1,left,T. Haliburton 12' driving floating Jump Shot (7 PTS),[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,12.36,Made,7.0,,,,,,,,,,,,,,,,,,
154,PT00M13.30S,2022-04-10T20:10:31.1Z,1,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612754,39,28,2022-04-10T20:11:05Z,1530000,,,0,,N. Claxton shooting personal FOUL (1 PF) (Haliburton 1 FT),"[1629651, 1630169]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Haliburton,1630169.0,
156,PT00M13.30S,2022-04-10T20:10:42.4Z,1,REGULAR,substitution,out,[],1629651,,,1610612754,39,28,2022-04-10T20:11:03Z,1550000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M13.30S,2022-04-10T20:10:42.4Z,1,REGULAR,substitution,out,[],1630613,,,1610612754,39,28,2022-04-10T20:11:03Z,1560000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M13.30S,2022-04-10T20:10:42.4Z,1,REGULAR,substitution,in,[],202681,,,1610612754,39,28,2022-04-10T20:11:03Z,1570000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M13.30S,2022-04-10T20:10:42.4Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,39,28,2022-04-10T20:11:03Z,1580000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M13.30S,2022-04-10T20:11:14.9Z,1,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,39,29,2022-04-10T20:11:14Z,1590000,,,0,,T. Haliburton Free Throw 1 of 1 (8 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2022-04-10T20:11:29.6Z,1,REGULAR,2pt,Jump Shot,[],202681,90.62089356110381,75.98039215686273,1610612751,41,29,2022-04-10T20:11:37Z,1600000,130.0,36.0,1,right,K. Irving 13' turnaround fadeaway Jump Shot (10 PTS),[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,13.47,Made,10.0,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2022-04-10T20:11:37.3Z,1,REGULAR,period,end,[],0,,,1610612754,41,29,2022-04-10T20:11:37Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2022-04-10T20:11:38.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612754,41,29,2022-04-10T20:12:27Z,1620000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,End Period - Good Basket
166,PT12M00.00S,2022-04-10T20:12:43.5Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612754,41,29,2022-04-10T20:14:54Z,1630000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-04-10T20:12:43.5Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,41,29,2022-04-10T20:14:54Z,1640000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-04-10T20:12:43.5Z,2,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,41,29,2022-04-10T20:14:54Z,1650000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-04-10T20:12:43.5Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612754,41,29,2022-04-10T20:14:54Z,1660000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-04-10T20:12:43.5Z,2,REGULAR,substitution,in,['startperiod'],1628221,,,1610612754,41,29,2022-04-10T20:14:54Z,1670000,,,0,,SUB in: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-04-10T20:12:43.5Z,2,REGULAR,substitution,in,['startperiod'],1630613,,,1610612754,41,29,2022-04-10T20:14:54Z,1680000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-04-10T20:15:08.2Z,2,REGULAR,period,start,[],0,,,1610612754,41,29,2022-04-10T20:15:08Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M51.00S,2022-04-10T20:15:17.1Z,2,REGULAR,2pt,Jump Shot,[],202362,24.52365308804205,67.15686274509804,1610612754,41,29,2022-04-10T20:15:21Z,1700000,-86.0,178.0,1,left,MISS L. Stephenson 19' pullup Shot,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,19.76,Missed,,,,,,,,,,,,,,,,,,,
174,PT11M48.00S,2022-04-10T20:15:20.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,41,29,2022-04-10T20:15:21Z,1710000,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,173.0,4.0,2.0,2.0,,,,,,,,,
175,PT11M42.00S,2022-04-10T20:15:26.0Z,2,REGULAR,3pt,Jump Shot,[],201988,94.56307490144546,3.9215686274509802,1610612751,44,29,2022-04-10T20:15:30Z,1720000,-230.0,-1.0,1,right,P. Mills 3PT  (8 PTS) (K. Irving 3 AST),"[201988, 202681]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.04,Made,8.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,,
177,PT11M20.00S,2022-04-10T20:15:48.3Z,2,REGULAR,turnover,bad pass,[],1628221,,,1610612754,44,29,2022-04-10T20:15:52Z,1740000,,,0,,G. York bad pass TURNOVER (1 TO),"[1628221, 1628971]",1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,,,,,
178,PT11M20.00S,2022-04-10T20:15:48.3Z,2,REGULAR,steal,,[],1628971,,,1610612751,44,29,2022-04-10T20:15:50Z,1750000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M12.00S,2022-04-10T20:15:57.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,44,29,2022-04-10T20:15:57Z,1760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M03.00S,2022-04-10T20:16:13.2Z,2,REGULAR,foul,personal,[],1628221,,,1610612751,44,29,2022-04-10T20:16:22Z,1770000,,,0,,G. York personal FOUL (1 PF),"[1628221, 1629651]",1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Claxton,1629651.0,
