actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-26T00:32:17.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-26T00:32:17Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-01-26T00:32:19.6Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2022-01-26T00:32:19Z,40000,,,0,,Jump Ball A. Davis vs. D. Sharpe: Tip to L. James,"[2544, 203076, 1630549]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Davis,203076.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-01-26T00:32:34.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.601182654402102,51.71568627450981,1610612747,0,2,2022-01-26T00:32:39Z,70000,-9.0,0.0,1,left,A. Davis alley-oop DUNK (2 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,0.86,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,,
9,PT11M28.00S,2022-01-26T00:32:51.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,0,2,2022-01-26T00:32:51Z,90000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2022-01-26T00:33:09.7Z,1,REGULAR,3pt,Jump Shot,[],1627761,95.6143232588699,96.56862745098039,1610612751,0,2,2022-01-26T00:33:13Z,100000,233.0,-11.0,1,right,MISS D. Bembry 3PT,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
11,PT11M15.00S,2022-01-26T00:33:13.7Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,0,2,2022-01-26T00:33:13Z,110000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,
12,PT11M08.00S,2022-01-26T00:33:20.2Z,1,REGULAR,3pt,Jump Shot,[],2544,31.225361366622867,37.99019607843137,1610612747,0,2,2022-01-26T00:33:24Z,120000,60.0,241.0,1,left,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
13,PT11M04.00S,2022-01-26T00:33:24.2Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,0,2,2022-01-26T00:33:24Z,130000,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,
14,PT10M46.00S,2022-01-26T00:33:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,93.51182654402102,53.431372549019606,1610612751,2,2,2022-01-26T00:33:48Z,140000,17.0,8.0,1,right,D. Sharpe reverse Layup (2 PTS) (J. Harden 1 AST),"[1630549, 201935]",1610612751.0,BKN,reverse,,,Sharpe,D. Sharpe,,,,,1.92,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,,
16,PT10M31.00S,2022-01-26T00:33:57.5Z,1,REGULAR,2pt,Jump Shot,[],203076,14.536793692509855,72.05882352941177,1610612747,2,4,2022-01-26T00:34:01Z,160000,-110.0,84.0,1,left,A. Davis 13' Jump Shot (4 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,13.87,Made,4.0,,,,,,,,,,,,,,,,,,
17,PT10M17.00S,2022-01-26T00:34:14.1Z,1,REGULAR,foul,personal,[],1626169,,,1610612751,2,4,2022-01-26T00:34:24Z,170000,,,0,,S. Johnson personal FOUL (1 PF),"[1626169, 1627761]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,2714.0,1.0,0.0,Bembry,1627761.0,,,,,,
19,PT10M10.00S,2022-01-26T00:34:34.0Z,1,REGULAR,2pt,Jump Shot,[],201935,92.19776609724047,73.2843137254902,1610612751,4,4,2022-01-26T00:34:41Z,190000,116.0,21.0,1,right,J. Harden 11' bank Jump Shot (2 PTS),[201935],1610612751.0,BKN,bank,,,Harden,J. Harden,,,,,11.82,Made,2.0,,,,,,,,,,,,,,,,,,
