actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
23,PT10M02.00S,2021-12-19T00:42:37.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,4,2,2021-12-19T00:42:37Z,230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M47.00S,2021-12-19T00:42:57.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201577,84.57621550591328,44.36274509803921,1610612753,4,4,2021-12-19T00:43:02Z,240000,-28.0,92.0,1,right,R. Lopez 9' Hook (4 PTS),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,9.67,Made,,,,,4.0,,,,,,,,,,,,,,
25,PT09M32.00S,2021-12-19T00:43:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,10.85742444152431,41.911764705882355,1610612751,6,4,2021-12-19T00:43:17Z,250000,40.0,50.0,1,left,P. Mills 6' driving Layup (2 PTS),[201988],1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,6.4,Made,,,,,2.0,,,,,,,,,,,,,,
26,PT09M16.00S,2021-12-19T00:43:28.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,91.40932982917214,50.245098039215684,1610612753,6,4,2021-12-19T00:43:33Z,260000,1.0,28.0,1,right,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M14.00S,2021-12-19T00:43:30.8Z,1,REGULAR,rebound,offensive,[],201577,,,1610612753,6,4,2021-12-19T00:43:33Z,270000,,,0,,R. Lopez REBOUND (Off:1 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
28,PT09M13.00S,2021-12-19T00:43:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201577,92.46057818659659,49.50980392156863,1610612753,6,6,2021-12-19T00:43:37Z,280000,-2.0,18.0,1,right,R. Lopez putback Layup (6 PTS),[201577],1610612753.0,ORL,putback,,,Lopez,R. Lopez,,,,,1.86,Made,,,,,6.0,,,,,,,,,,,,,,
29,PT08M59.00S,2021-12-19T00:43:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,6.1268068331143235,47.05882352941176,1610612751,8,6,2021-12-19T00:43:50Z,290000,15.0,5.0,1,left,P. Mills driving Layup (4 PTS) (B. Griffin 1 AST),"[201988, 201933]",1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,1.56,Made,,,,,4.0,B. Griffin,201933.0,1.0,,,,,,,,,,,
31,PT08M42.00S,2021-12-19T00:44:02.5Z,1,REGULAR,2pt,Jump Shot,[],203914,76.42904073587385,65.68627450980392,1610612753,8,6,2021-12-19T00:44:07Z,310000,78.0,169.0,1,right,MISS G. Harris 18' pullup Shot,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,,
32,PT08M40.00S,2021-12-19T00:44:04.5Z,1,REGULAR,rebound,defensive,[],201988,,,1610612751,8,6,2021-12-19T00:44:07Z,320000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
33,PT08M36.00S,2021-12-19T00:44:09.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201988,32.14520367936925,49.754901960784316,1610612751,8,6,2021-12-19T00:44:26Z,330000,1.0,250.0,1,left,MISS P. Mills 24' running pullup 3PT,[201988],1610612751.0,BKN,running pullup,,,Mills,P. Mills,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M31.00S,2021-12-19T00:44:14.3Z,1,REGULAR,rebound,defensive,[],203914,,,1610612753,8,6,2021-12-19T00:44:26Z,340000,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
35,PT08M28.00S,2021-12-19T00:44:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203914,92.9862023653088,49.754901960784316,1610612753,8,8,2021-12-19T00:44:34Z,350000,-1.0,13.0,1,right,G. Harris running Layup (2 PTS),[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,1.35,Made,,,,,2.0,,,,,,,,,,,,,,
36,PT08M17.00S,2021-12-19T00:44:30.2Z,1,REGULAR,foul,personal,[],1628539,,,1610612751,8,8,2021-12-19T00:44:40Z,360000,,,0,,M. Mulder personal FOUL (1 PF),"[1628539, 1630560]",1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Thomas,1630560.0,,,,,,
38,PT08M14.00S,2021-12-19T00:44:52.9Z,1,REGULAR,3pt,Jump Shot,[],201933,31.09395532194481,68.38235294117648,1610612751,8,8,2021-12-19T00:44:57Z,380000,-92.0,240.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M10.00S,2021-12-19T00:44:56.9Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,8,2021-12-19T00:44:57Z,390000,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT08M06.00S,2021-12-19T00:45:02.4Z,1,REGULAR,foul,personal,['2freethrow'],1630561,,,1610612753,8,8,2021-12-19T00:45:14Z,400000,,,0,,D. Duke Jr. shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630561, 1630532]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,202041.0,1.0,0.0,Wagner,1630532.0,,,,,,
42,PT08M06.00S,2021-12-19T00:45:25.6Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,8,9,2021-12-19T00:45:25Z,420000,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
43,PT08M06.00S,2021-12-19T00:45:41.7Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,8,10,2021-12-19T00:45:41Z,430000,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
44,PT07M55.00S,2021-12-19T00:45:54.2Z,1,REGULAR,2pt,Jump Shot,[],1630560,18.2161629434954,27.450980392156865,1610612751,8,10,2021-12-19T00:45:59Z,440000,113.0,119.0,1,left,MISS C. Thomas 16' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,16.37,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M52.00S,2021-12-19T00:45:57.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,10,2021-12-19T00:45:59Z,450000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
46,PT07M49.00S,2021-12-19T00:46:00.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629643,72.7496714848883,79.41176470588235,1610612753,8,13,2021-12-19T00:46:19Z,460000,147.0,204.0,1,right,C. Okeke 25' 3PT running (3 PTS) (F. Wagner 1 AST),"[1629643, 1630532]",1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,25.13,Made,,,,,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,
48,PT07M36.00S,2021-12-19T00:46:15.9Z,1,REGULAR,turnover,backcourt,[],201988,,,1610612751,8,13,2021-12-19T00:46:26Z,480000,,,0,,P. Mills backcourt TURNOVER (1 TO),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,2002.0,,,,,1.0,,,,,
49,PT07M30.00S,2021-12-19T00:46:38.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,71.69842312746385,78.18627450980392,1610612753,8,13,2021-12-19T00:46:44Z,490000,141.0,214.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M27.00S,2021-12-19T00:46:41.1Z,1,REGULAR,rebound,defensive,[],201988,,,1610612751,8,13,2021-12-19T00:46:44Z,500000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
51,PT07M23.00S,2021-12-19T00:46:45.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630561,27.54599211563732,20.588235294117645,1610612751,8,13,2021-12-19T00:47:02Z,510000,147.0,206.0,1,left,MISS D. Duke Jr. 25' step back 3PT,[1630561],1610612751.0,BKN,step back,,,Duke Jr.,D. Duke Jr.,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M19.00S,2021-12-19T00:46:49.6Z,1,REGULAR,rebound,defensive,[],1628539,,,1610612753,8,13,2021-12-19T00:47:02Z,520000,,,0,,M. Mulder REBOUND (Off:0 Def:1),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
53,PT07M09.00S,2021-12-19T00:46:58.8Z,1,REGULAR,3pt,Jump Shot,[],1628539,76.2976346911958,87.74509803921569,1610612753,8,13,2021-12-19T00:47:04Z,530000,189.0,170.0,1,right,MISS M. Mulder 25' 3PT,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M09.00S,2021-12-19T00:46:58.8Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,8,13,2021-12-19T00:47:04Z,540000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
55,PT06M55.00S,2021-12-19T00:47:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,5.469776609724048,49.01960784313725,1610612751,8,13,2021-12-19T00:47:17Z,550000,5.0,-1.0,1,left,MISS C. Thomas driving reverse Layup,[1630560],1610612751.0,BKN,driving reverse,,,Thomas,C. Thomas,,,,,0.5,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M53.00S,2021-12-19T00:47:15.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,8,13,2021-12-19T00:47:17Z,560000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
57,PT06M38.00S,2021-12-19T00:47:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,93.24901445466492,49.754901960784316,1610612753,8,15,2021-12-19T00:47:33Z,570000,-1.0,11.0,1,right,C. Okeke cutting Layup (5 PTS) (R. Lopez 1 AST),"[1629643, 201577]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,1.11,Made,,,,,5.0,R. Lopez,201577.0,1.0,,,,,,,,,,,
59,PT06M26.00S,2021-12-19T00:47:41.5Z,1,REGULAR,2pt,Jump Shot,[],201988,25.04927726675427,44.11764705882353,1610612751,10,15,2021-12-19T00:47:46Z,590000,29.0,183.0,1,left,P. Mills 18' pullup Jump Shot (6 PTS) (B. Griffin 2 AST),"[201988, 201933]",1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,18.53,Made,,,,,6.0,B. Griffin,201933.0,2.0,,,,,,,,,,,
61,PT06M14.00S,2021-12-19T00:47:54.6Z,1,REGULAR,foul,personal,['2freethrow'],201933,,,1610612753,10,15,2021-12-19T00:50:53Z,610000,,,0,,B. Griffin shooting personal FOUL (1 PF) (Wagner 2 FT),"[201933, 1630532]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,,,,2002.0,1.0,0.0,Wagner,1630532.0,,,,,,
63,PT06M14.00S,2021-12-19T00:48:06.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,10,15,2021-12-19T00:48:06Z,630000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M14.00S,2021-12-19T00:48:07.7Z,1,REGULAR,substitution,out,[],1630561,,,1610612753,10,15,2021-12-19T00:50:48Z,640000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M14.00S,2021-12-19T00:48:07.7Z,1,REGULAR,substitution,out,[],1630560,,,1610612753,10,15,2021-12-19T00:50:48Z,650000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M14.00S,2021-12-19T00:48:07.7Z,1,REGULAR,substitution,out,[],1628539,,,1610612753,10,15,2021-12-19T00:50:48Z,660000,,,0,,SUB out: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2021-12-19T00:48:07.7Z,1,REGULAR,substitution,in,[],1627885,,,1610612753,10,15,2021-12-19T00:50:48Z,670000,,,0,,SUB in: S.Harrison,[1627885],1610612751.0,BKN,,,,Harrison,S.Harrison,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2021-12-19T00:48:07.7Z,1,REGULAR,substitution,in,[],204038,,,1610612753,10,15,2021-12-19T00:50:48Z,680000,,,0,,SUB in: L. Galloway,[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M14.00S,2021-12-19T00:48:07.7Z,1,REGULAR,substitution,in,[],1629168,,,1610612753,10,15,2021-12-19T00:50:48Z,690000,,,0,,SUB in: B. Johnson,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M14.00S,2021-12-19T00:51:12.2Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,10,16,2021-12-19T00:51:12Z,700000,,,0,,F. Wagner Free Throw 1 of 2 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
71,PT06M14.00S,2021-12-19T00:51:27.6Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,10,17,2021-12-19T00:51:27Z,710000,,,0,,F. Wagner Free Throw 2 of 2 (4 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
72,PT05M55.00S,2021-12-19T00:51:52.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,10,17,2021-12-19T00:51:52Z,720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2021-12-19T00:52:10.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612751,10,17,2021-12-19T00:52:15Z,730000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,,,,
74,PT05M35.00S,2021-12-19T00:52:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,93.24901445466492,52.69607843137255,1610612753,10,17,2021-12-19T00:52:42Z,740000,13.0,11.0,1,right,MISS F. Wagner driving reverse Layup,[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M34.00S,2021-12-19T00:52:36.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,10,17,2021-12-19T00:52:42Z,750000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2021-12-19T00:52:41.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,10,17,2021-12-19T00:52:41Z,760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M23.00S,2021-12-19T00:53:02.0Z,1,REGULAR,3pt,Jump Shot,[],201988,31.225361366622867,35.78431372549019,1610612751,10,17,2021-12-19T00:53:06Z,770000,71.0,241.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2021-12-19T00:53:06.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,10,17,2021-12-19T00:53:06Z,780000,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
79,PT05M16.00S,2021-12-19T00:53:08.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203914,93.24901445466492,95.34313725490196,1610612753,10,17,2021-12-19T00:53:14Z,790000,227.0,11.0,1,right,MISS G. Harris running 3PT,[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M12.00S,2021-12-19T00:53:12.4Z,1,REGULAR,rebound,offensive,[],1629168,,,1610612753,10,17,2021-12-19T00:53:12Z,800000,,,0,,B. Johnson REBOUND (Off:1 Def:0),[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
81,PT05M01.00S,2021-12-19T00:53:23.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629168,88.51839684625493,95.58823529411765,1610612753,10,17,2021-12-19T00:53:30Z,810000,228.0,55.0,1,right,MISS B. Johnson 3PT,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M55.00S,2021-12-19T00:53:29.8Z,1,REGULAR,rebound,offensive,[],201577,,,1610612753,10,17,2021-12-19T00:53:30Z,820000,,,0,,R. Lopez REBOUND (Off:2 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,81.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
83,PT04M55.00S,2021-12-19T00:53:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201577,94.40999984741211,50.0,1610612753,10,19,2021-12-19T00:53:28Z,830000,0.0,0.0,1,right,R. Lopez tip Layup (8 PTS),[201577],1610612753.0,ORL,tip,,,Lopez,R. Lopez,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
84,PT04M47.00S,2021-12-19T00:53:37.4Z,1,REGULAR,3pt,Jump Shot,[],204038,31.225361366622867,41.17647058823529,1610612751,10,19,2021-12-19T00:53:41Z,840000,44.0,241.0,1,left,MISS L. Galloway 24' 3PT,[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,,
85,PT04M44.00S,2021-12-19T00:53:40.4Z,1,REGULAR,rebound,defensive,[],1629643,,,1610612753,10,19,2021-12-19T00:53:41Z,850000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
