actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
86,PT05M30.00S,2021-12-04T00:56:01.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,19,20,2021-12-04T00:56:07Z,850000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,
87,PT05M30.00S,2021-12-04T00:56:16.2Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,20,20,2021-12-04T00:56:16Z,860000,,,0,,J. Harden Free Throw 1 of 2 (5 PTS),[201935],1610612751.0,BKN,,,,,,,,Made,Harden,J. Harden,,,,,,,5.0,,,,,,,,,,,,
88,PT05M30.00S,2021-12-04T00:56:19.5Z,1,REGULAR,substitution,out,[],1626156,,,1610612751,20,20,2021-12-04T00:56:23Z,870000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
89,PT05M30.00S,2021-12-04T00:56:19.5Z,1,REGULAR,substitution,in,[],1630195,,,1610612751,20,20,2021-12-04T00:56:23Z,880000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,,,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,
93,PT05M30.00S,2021-12-04T00:56:19.5Z,1,REGULAR,substitution,out,[],1627761,,,1610612751,20,20,2021-12-04T00:57:04Z,885000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,,,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,
94,PT05M30.00S,2021-12-04T00:56:19.5Z,1,REGULAR,substitution,in,[],1628971,,,1610612751,20,20,2021-12-04T00:57:04Z,887500,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,
90,PT05M30.00S,2021-12-04T00:56:41.0Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,21,20,2021-12-04T00:56:41Z,890000,,,0,,J. Harden Free Throw 2 of 2 (6 PTS),[201935],1610612751.0,BKN,,,,,,,,Made,Harden,J. Harden,,,,,,,6.0,,,,,,,,,,,,
91,PT05M17.00S,2021-12-04T00:56:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.338370565045992,49.01960784313725,1610612750,21,22,2021-12-04T00:57:05Z,900000,5.0,-2.0,1,left,N. Reid Layup (10 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,,,,0.54,Made,Reid,N. Reid,,,,,,,10.0,A. Edwards,1630162.0,2.0,,,,,,,,,
95,PT05M02.00S,2021-12-04T00:57:11.6Z,1,REGULAR,3pt,Jump Shot,[],201935,78.9257555847569,90.93137254901961,1610612751,21,22,2021-12-04T01:03:45Z,920000,205.0,146.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612751.0,BKN,,,,,,,25.12,Missed,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
96,PT05M01.00S,2021-12-04T00:57:12.6Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612751,21,22,2021-12-04T01:03:45Z,930000,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612751.0,BKN,,,,,,,,,Brown,B. Brown,95.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
97,PT05M01.00S,2021-12-04T00:57:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,92.19776609724047,48.03921568627451,1610612751,21,22,2021-12-04T01:02:36Z,932500,-10.0,21.0,1,right,MISS B. Brown Layup,[1628971],1610612751.0,BKN,,,,,,,2.3,Missed,Brown,B. Brown,,,,,,,,,,,,,,,,,,,
98,PT05M00.00S,2021-12-04T00:57:19.6Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612751,21,22,2021-12-04T01:02:36Z,933750,,,0,,B. Brown REBOUND (Off:2 Def:0),[1628971],1610612751.0,BKN,,,,,,,,,Brown,B. Brown,97.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
99,PT05M00.00S,2021-12-04T00:58:04.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,92.06636005256242,50.245098039215684,1610612751,21,22,2021-12-04T01:03:25Z,934375,1.0,22.0,1,right,MISS B. Brown Layup - blocked,"[1628971, 1629020]",1610612751.0,BKN,,,,,,,2.21,Missed,Brown,B. Brown,,,,,,,,,,,,,,,,,Vanderbilt,1629020.0,
100,PT05M00.00S,2021-12-04T00:58:04.1Z,1,REGULAR,block,,[],1629020,,,1610612751,21,22,2021-12-04T00:57:45Z,934687,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,
104,PT04M58.00S,2021-12-04T00:58:06.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,21,22,2021-12-04T01:03:25Z,934843,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,
106,PT04M58.00S,2021-12-04T00:58:05.0Z,1,REGULAR,substitution,out,[],1627752,,,1610612750,21,22,2021-12-04T01:02:52Z,935000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,,,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,
107,PT04M58.00S,2021-12-04T00:58:05.0Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,21,22,2021-12-04T01:02:52Z,937500,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,
101,PT04M58.00S,2021-12-04T00:58:05.2Z,1,REGULAR,jumpball,recovered,[],0,,,1610612750,21,22,2021-12-04T01:04:05Z,990000,,,0,,Jump Ball J. Vanderbilt vs. B. Brown: Tip to Team (MIN),"[1629020, 1628971]",1610612750.0,MIN,heldball,Team (MIN),Vanderbilt,1629020.0,Brown,1628971.0,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M48.00S,2021-12-04T00:58:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,7.966491458607096,48.77450980392157,1610612750,21,24,2021-12-04T00:58:20Z,1020000,6.0,22.0,1,left,M. Beasley running Layup (2 PTS),[1627736],1610612750.0,MIN,running,,,,,,2.32,Made,Beasley,M. Beasley,,,,,,,2.0,,,,,,,,,,,,
108,PT04M36.00S,2021-12-04T00:58:19.8Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,21,24,2021-12-04T00:58:24Z,1030000,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1630162]",1610612751.0,BKN,,,,,,,,,Durant,K. Durant,,,,,,1.0,,,,,Edwards,1630162.0,,,,,,,
109,PT04M36.00S,2021-12-04T00:58:19.8Z,1,REGULAR,steal,,[],1630162,,,1610612750,21,24,2021-12-04T00:58:21Z,1040000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,
110,PT04M27.00S,2021-12-04T00:58:28.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,5.469776609724048,47.794117647058826,1610612750,21,26,2021-12-04T00:58:46Z,1050000,11.0,-1.0,1,left,J. Vanderbilt running alley-oop DUNK (4 PTS) (A. Edwards 3 AST),"[1629020, 1630162]",1610612750.0,MIN,running alley-oop,,,,,,1.11,Made,Vanderbilt,J. Vanderbilt,,,,,,,4.0,A. Edwards,1630162.0,3.0,,,,,,,,,
112,PT04M11.00S,2021-12-04T00:58:44.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,86.81011826544021,58.57843137254902,1610612751,23,26,2021-12-04T00:58:48Z,1070000,43.0,71.0,1,right,L. Aldridge 8' Jump Shot (6 PTS) (K. Durant 2 AST),"[200746, 201142]",1610612751.0,BKN,,,,,,,8.34,Made,Aldridge,L. Aldridge,,,,,,,6.0,K. Durant,201142.0,2.0,,,,,,,,,
114,PT03M50.00S,2021-12-04T00:59:07.4Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,23,26,2021-12-04T01:00:05Z,1090000,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,bad pass,,,,,,,,Edwards,A. Edwards,,,,,201640.0,4.0,,,,,,,,,,,,,
115,PT03M50.00S,2021-12-04T00:59:11.0Z,1,REGULAR,substitution,out,[],201935,,,1610612751,23,26,2021-12-04T00:59:30Z,1100000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,
116,PT03M50.00S,2021-12-04T00:59:11.0Z,1,REGULAR,substitution,out,[],200746,,,1610612751,23,26,2021-12-04T00:59:30Z,1110000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,,,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,
117,PT03M50.00S,2021-12-04T00:59:11.0Z,1,REGULAR,substitution,out,[],1629675,,,1610612751,23,26,2021-12-04T00:59:30Z,1120000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,
118,PT03M50.00S,2021-12-04T00:59:11.0Z,1,REGULAR,substitution,in,[],201988,,,1610612751,23,26,2021-12-04T00:59:30Z,1130000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,,,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,
119,PT03M50.00S,2021-12-04T00:59:11.0Z,1,REGULAR,substitution,in,[],200794,,,1610612751,23,26,2021-12-04T00:59:30Z,1140000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,,,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,
120,PT03M50.00S,2021-12-04T00:59:11.0Z,1,REGULAR,substitution,in,[],1630233,,,1610612751,23,26,2021-12-04T00:59:30Z,1150000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,,,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,
121,PT03M42.00S,2021-12-04T00:59:40.2Z,1,REGULAR,violation,kicked ball,[],1627736,,,1610612751,23,26,2021-12-04T00:59:58Z,1160000,,,0,,M. Beasley kicked ball VIOLATION,[1627736],1610612750.0,MIN,,,,,,,,,Beasley,M. Beasley,,,,,203592.0,,,,,,,,,,,,,,
122,PT03M42.00S,2021-12-04T00:59:44.5Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,23,26,2021-12-04T00:59:47Z,1170000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,,,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,
123,PT03M42.00S,2021-12-04T00:59:44.5Z,1,REGULAR,substitution,in,[],201949,,,1610612751,23,26,2021-12-04T00:59:47Z,1180000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,,,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,
124,PT03M38.00S,2021-12-04T01:00:00.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,92.9862023653088,77.20588235294117,1610612751,23,26,2021-12-04T01:00:24Z,1190000,136.0,13.0,1,right,MISS K. Durant 13' Jump Shot,[201142],1610612751.0,BKN,,,,,,,13.67,Missed,Durant,K. Durant,,,,,,,,,,,,,,,,,,,
125,PT03M36.00S,2021-12-04T01:00:03.0Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,23,26,2021-12-04T01:00:03Z,1200000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,124.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
126,PT03M21.00S,2021-12-04T01:00:17.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,27.151773981603156,20.833333333333336,1610612750,23,29,2021-12-04T01:08:05Z,1210000,146.0,203.0,1,left,M. Beasley 24' 3PT pullup (5 PTS),[1627736],1610612750.0,MIN,pullup,,,,,,24.97,Made,Beasley,M. Beasley,,,,,,,5.0,,,,,,,,,,,,
127,PT03M05.00S,2021-12-04T01:00:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201949,94.30026281208936,50.49019607843137,1610612751,23,29,2021-12-04T01:00:39Z,1220000,2.0,1.0,1,right,MISS J. Johnson driving reverse Layup,[201949],1610612751.0,BKN,driving reverse,,,,,,0.27,Missed,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,
128,PT03M03.00S,2021-12-04T01:00:35.7Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,23,29,2021-12-04T01:00:39Z,1230000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,127.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
129,PT02M53.00S,2021-12-04T01:00:48.3Z,1,REGULAR,foul,personal,[],200794,,,1610612750,23,29,2021-12-04T01:12:57Z,1240000,,,0,,P. Millsap personal FOUL (1 PF),"[200794, 1630233]",1610612751.0,BKN,,,,,,,,,Millsap,P. Millsap,,,,,203592.0,,,,,,,,1.0,0.0,Knight,1630233.0,,,
131,PT02M53.00S,2021-12-04T01:00:59.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,23,29,2021-12-04T01:00:59Z,1260000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M53.00S,2021-12-04T01:01:00.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,23,29,2021-12-04T01:03:08Z,1270000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,
133,PT02M53.00S,2021-12-04T01:01:00.4Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,23,29,2021-12-04T01:03:08Z,1280000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
134,PT02M38.00S,2021-12-04T01:04:07.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,23,29,2021-12-04T01:04:32Z,1290000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
135,PT02M26.00S,2021-12-04T01:04:32.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201988,78.26872536136662,26.96078431372549,1610612751,23,29,2021-12-04T01:04:57Z,1300000,-115.0,152.0,1,right,MISS P. Mills 19' pullup Shot,[201988],1610612751.0,BKN,pullup,,,,,,19.06,Missed,Mills,P. Mills,,,,,,,,,,,,,,,,,,,
136,PT02M20.00S,2021-12-04T01:04:38.1Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,23,29,2021-12-04T01:04:38Z,1310000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,135.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
137,PT02M12.00S,2021-12-04T01:04:45.8Z,1,REGULAR,2pt,Jump Shot,[],1627736,17.559132720105126,25.735294117647058,1610612750,23,29,2021-12-04T01:04:51Z,1320000,121.0,113.0,1,left,MISS M. Beasley 16' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,,,,16.55,Missed,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,
138,PT02M08.00S,2021-12-04T01:04:49.8Z,1,REGULAR,rebound,defensive,[],201949,,,1610612751,23,29,2021-12-04T01:04:51Z,1330000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,,,,,,Johnson,J. Johnson,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
139,PT02M02.00S,2021-12-04T01:04:55.5Z,1,REGULAR,3pt,Jump Shot,[],201988,77.7431011826544,89.2156862745098,1610612751,23,29,2021-12-04T01:05:00Z,1340000,196.0,157.0,1,right,MISS P. Mills 25' 3PT - blocked,"[201988, 1630233]",1610612751.0,BKN,,,,,,,25.1,Missed,Mills,P. Mills,,,,,,,,,,,,,,,,,Knight,1630233.0,
140,PT02M02.00S,2021-12-04T01:04:55.5Z,1,REGULAR,block,,[],1630233,,,1610612751,23,29,2021-12-04T01:04:58Z,1350000,,,0,,N. Knight BLOCK (1 BLK),[1630233],1610612750.0,MIN,,,,,,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,
141,PT01M58.00S,2021-12-04T01:04:59.5Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,23,29,2021-12-04T01:05:00Z,1360000,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,,,,,,Russell,D. Russell,139.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
142,PT01M55.00S,2021-12-04T01:05:02.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,29.38567674113009,29.65686274509804,1610612750,23,32,2021-12-04T01:05:37Z,1370000,102.0,224.0,1,left,M. Beasley 24' 3PT running pullup (8 PTS) (D. Russell 4 AST),"[1627736, 1626156]",1610612750.0,MIN,running pullup,,,,,,24.57,Made,Beasley,M. Beasley,,,,,,,8.0,D. Russell,1626156.0,4.0,,,,,,,,,
143,PT01M41.00S,2021-12-04T01:05:20.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,23,32,2021-12-04T01:05:20Z,1380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M28.00S,2021-12-04T01:05:42.9Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612751,23,32,2021-12-04T01:05:54Z,1390000,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1629020]",1610612751.0,BKN,,,,,,,,,Durant,K. Durant,,,,,,2.0,,,,,Vanderbilt,1629020.0,,,,,,,
146,PT01M28.00S,2021-12-04T01:05:42.9Z,1,REGULAR,steal,,[],1629020,,,1610612750,23,32,2021-12-04T01:05:45Z,1400000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,
147,PT01M22.00S,2021-12-04T01:05:49.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,29.6484888304862,71.07843137254902,1610612750,23,32,2021-12-04T01:05:57Z,1410000,-105.0,226.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,,,,24.96,Missed,Russell,D. Russell,,,,,,,,,,,,,,,,,,,
148,PT01M18.00S,2021-12-04T01:05:53.0Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,23,32,2021-12-04T01:05:53Z,1420000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:4),[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,147.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
149,PT01M18.00S,2021-12-04T01:05:58.3Z,1,REGULAR,foul,personal,[],1628971,,,1610612750,23,32,2021-12-04T01:06:15Z,1430000,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1629020]",1610612751.0,BKN,,,,,,,,,Brown,B. Brown,,,,,203592.0,,,,,,,,1.0,0.0,Vanderbilt,1629020.0,,,
152,PT01M13.00S,2021-12-04T01:06:24.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612750,23,32,2021-12-04T01:06:32Z,1460000,,,0,,B. Brown shooting personal FOUL (2 PF) (Russell 2 FT),"[1628971, 1626156]",1610612751.0,BKN,shooting,,,,,,,,Brown,B. Brown,,,,,201640.0,,,,,,,,2.0,0.0,Russell,1626156.0,,,
154,PT01M13.00S,2021-12-04T01:06:47.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626156,,,1610612750,23,33,2021-12-04T01:06:47Z,1480000,,,0,,D. Russell Free Throw 1 of 2 (6 PTS),[1626156],1610612750.0,MIN,,,,,,,,Made,Russell,D. Russell,,,,,,,6.0,,,,,,,,,,,,
155,PT01M13.00S,2021-12-04T01:07:01.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626156,,,1610612750,23,34,2021-12-04T01:07:01Z,1490000,,,0,,D. Russell Free Throw 2 of 2 (7 PTS),[1626156],1610612750.0,MIN,,,,,,,,Made,Russell,D. Russell,,,,,,,7.0,,,,,,,,,,,,
156,PT01M01.00S,2021-12-04T01:07:15.6Z,1,REGULAR,3pt,Jump Shot,[],200794,93.24901445466492,4.166666666666666,1610612751,23,34,2021-12-04T01:07:21Z,1500000,-229.0,11.0,1,right,MISS P. Millsap 3PT,[200794],1610612751.0,BKN,,,,,,,22.95,Missed,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,
157,PT00M58.50S,2021-12-04T01:07:18.1Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,23,34,2021-12-04T01:07:21Z,1510000,,,0,,J. Vanderbilt REBOUND (Off:3 Def:5),[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,156.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
158,PT00M53.70S,2021-12-04T01:07:23.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,32.40801576872536,36.029411764705884,1610612750,23,34,2021-12-04T01:07:29Z,1520000,70.0,252.0,1,left,MISS M. Beasley 26' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,,,,26.16,Missed,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,
159,PT00M50.60S,2021-12-04T01:07:27.4Z,1,REGULAR,rebound,offensive,[],1630195,,,1610612750,23,34,2021-12-04T01:07:27Z,1530000,,,0,,L. Bolmaro REBOUND (Off:1 Def:0),[1630195],1610612750.0,MIN,,,,,,,,,Bolmaro,L. Bolmaro,158.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
160,PT00M48.20S,2021-12-04T01:07:29.6Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,23,34,2021-12-04T01:07:34Z,1540000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1628971]",1610612750.0,MIN,,,,,,,,,Russell,D. Russell,,,,,,3.0,,,,,Brown,1628971.0,,,,,,,
161,PT00M48.20S,2021-12-04T01:07:29.6Z,1,REGULAR,steal,,[],1628971,,,1610612751,23,34,2021-12-04T01:07:32Z,1550000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,
162,PT00M37.10S,2021-12-04T01:07:41.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630195,,,1610612751,23,34,2021-12-04T01:12:23Z,1560000,,,0,,L. Bolmaro personal FOUL (1 PF) (Durant 2 FT),"[1630195, 201142]",1610612750.0,MIN,,,,,,,,,Bolmaro,L. Bolmaro,,,,,201640.0,,,,,,,,1.0,0.0,Durant,201142.0,,,
164,PT00M37.10S,2021-12-04T01:08:09.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,24,34,2021-12-04T01:08:09Z,1580000,,,0,,K. Durant Free Throw 1 of 2 (5 PTS),[201142],1610612751.0,BKN,,,,,,,,Made,Durant,K. Durant,,,,,,,5.0,,,,,,,,,,,,
165,PT00M37.10S,2021-12-04T01:08:27.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,25,34,2021-12-04T01:08:27Z,1590000,,,0,,K. Durant Free Throw 2 of 2 (6 PTS),[201142],1610612751.0,BKN,,,,,,,,Made,Durant,K. Durant,,,,,,,6.0,,,,,,,,,,,,
166,PT00M27.50S,2021-12-04T01:08:41.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,27.94021024967148,20.588235294117645,1610612750,25,34,2021-12-04T01:08:46Z,1600000,147.0,210.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,,,,25.65,Missed,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,
167,PT00M24.10S,2021-12-04T01:08:44.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,25,34,2021-12-04T01:08:46Z,1610000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,,,,,,Durant,K. Durant,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT00M11.60S,2021-12-04T01:08:57.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],200794,93.51182654402102,48.77450980392157,1610612751,27,34,2021-12-04T01:09:02Z,1620000,-6.0,8.0,1,right,P. Millsap alley-oop DUNK (2 PTS) (B. Brown 1 AST),"[200794, 1628971]",1610612751.0,BKN,alley-oop,,,,,,1.05,Made,Millsap,P. Millsap,,,,,,,2.0,B. Brown,1628971.0,1.0,,,,,,,,,
170,PT00M00.00S,2021-12-04T01:09:13.5Z,1,REGULAR,period,end,[],0,,,1610612750,27,34,2021-12-04T01:09:13Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,out,['startperiod'],1628971,,,1610612750,27,34,2021-12-04T01:11:43Z,1650000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612750,27,34,2021-12-04T01:11:43Z,1660000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,,,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,out,['startperiod'],1629020,,,1610612750,27,34,2021-12-04T01:11:43Z,1670000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,,,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,out,['startperiod'],1630195,,,1610612750,27,34,2021-12-04T01:11:43Z,1680000,,,0,,SUB out: L. Bolmaro,[1630195],1610612750.0,MIN,,,,,,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-12-04T01:09:22.0Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612750,27,34,2021-12-04T01:11:43Z,1690000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,
