actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
19,PT09M46.00S,2022-01-02T00:43:30.3Z,1,REGULAR,foul,personal,[],201988,,,1610612746,7,5,2022-01-02T00:43:40Z,180000,,,0,,P. Mills personal FOUL (1 PF),"[201988, 202339]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Bledsoe,202339.0,,,,,,
21,PT09M38.00S,2022-01-02T00:43:53.3Z,1,REGULAR,2pt,Jump Shot,[],201586,69.72733245729303,51.470588235294116,1610612746,7,5,2022-01-02T00:43:57Z,200000,7.0,232.0,1,right,MISS S. Ibaka 23' Jump Shot,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M36.00S,2022-01-02T00:43:55.3Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,7,5,2022-01-02T00:43:57Z,210000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT09M34.00S,2022-01-02T00:43:58.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201142,16.245072273324574,19.852941176470587,1610612751,9,5,2022-01-02T00:44:18Z,220000,151.0,100.0,1,left,K. Durant 18' running pullup Jump Shot (2 PTS) (J. Harden 3 AST),"[201142, 201935]",1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,18.1,Made,,,,,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,
25,PT09M23.00S,2022-01-02T00:44:07.9Z,1,REGULAR,3pt,Jump Shot,[],202704,87.20433639947439,4.411764705882353,1610612746,9,8,2022-01-02T00:44:21Z,240000,-228.0,68.0,1,right,R. Jackson 3PT  (3 PTS) (E. Bledsoe 1 AST),"[202704, 202339]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,23.78,Made,,,,,3.0,E. Bledsoe,202339.0,1.0,,,,,,,,,,,
27,PT09M16.00S,2022-01-02T00:44:18.3Z,1,REGULAR,foul,personal,[],202339,,,1610612751,9,8,2022-01-02T00:44:36Z,260000,,,0,,E. Bledsoe personal FOUL (1 PF),"[202339, 201935]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,1629174.0,1.0,0.0,Harden,201935.0,,,,,,
29,PT08M59.00S,2022-01-02T00:44:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,19.793035479632064,42.8921568627451,1610612751,9,8,2022-01-02T00:44:53Z,280000,36.0,134.0,1,left,MISS L. Aldridge 13' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,13.82,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M56.00S,2022-01-02T00:44:51.5Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,9,8,2022-01-02T00:44:53Z,290000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT08M42.00S,2022-01-02T00:45:05.6Z,1,REGULAR,3pt,Jump Shot,[],1629599,68.15045992115637,63.48039215686274,1610612746,9,11,2022-01-02T00:45:23Z,300000,67.0,247.0,1,right,A. Coffey 25' 3PT  (5 PTS) (E. Bledsoe 2 AST),"[1629599, 202339]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.59,Made,,,,,5.0,E. Bledsoe,202339.0,2.0,,,,,,,,,,,
33,PT08M24.00S,2022-01-02T00:45:22.6Z,1,REGULAR,3pt,Jump Shot,[],201988,13.091327201051248,95.09803921568627,1610612751,9,11,2022-01-02T00:45:27Z,320000,-225.0,71.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M20.00S,2022-01-02T00:45:26.6Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,9,11,2022-01-02T00:45:27Z,330000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
35,PT08M12.00S,2022-01-02T00:45:35.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.78120893561103,48.28431372549019,1610612746,9,13,2022-01-02T00:45:52Z,340000,-9.0,53.0,1,right,R. Jackson driving floating Jump Shot (5 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,5.37,Made,,,,,5.0,,,,,,,,,,,,,,
36,PT08M00.00S,2022-01-02T00:45:47.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201935,11.383048620236531,37.99019607843137,1610612751,9,13,2022-01-02T00:45:56Z,350000,60.0,55.0,1,left,MISS J. Harden 8' Hook,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,8.11,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M00.00S,2022-01-02T00:45:47.2Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612751,9,13,2022-01-02T00:45:56Z,360000,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
38,PT07M54.00S,2022-01-02T00:45:52.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200746,5.206964520367937,95.83333333333334,1610612751,9,13,2022-01-02T00:45:58Z,370000,-229.0,-4.0,1,left,MISS L. Aldridge 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
39,PT07M52.00S,2022-01-02T00:45:54.9Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,9,13,2022-01-02T00:45:58Z,380000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT07M51.00S,2022-01-02T00:45:59.5Z,1,REGULAR,foul,personal,['2freethrow'],201935,,,1610612746,9,13,2022-01-02T00:46:08Z,390000,,,0,,J. Harden shooting personal FOUL (1 PF) (Coffey 2 FT),"[201935, 1629599]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Coffey,1629599.0,,,,,,
42,PT07M51.00S,2022-01-02T00:46:25.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629599,,,1610612746,9,14,2022-01-02T00:46:41Z,410000,,,0,,A. Coffey Free Throw 1 of 2 (6 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
43,PT07M51.00S,2022-01-02T00:46:25.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629599,,,1610612746,9,14,2022-01-02T00:46:41Z,420000,,,0,,MISS A. Coffey Free Throw 2 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M48.00S,2022-01-02T00:46:28.0Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,9,14,2022-01-02T00:46:41Z,430000,,,0,,L. Aldridge REBOUND (Off:0 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT07M38.00S,2022-01-02T00:46:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.559132720105126,47.30392156862745,1610612751,9,14,2022-01-02T00:46:59Z,440000,13.0,113.0,1,left,MISS K. Durant 11' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,11.34,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M34.00S,2022-01-02T00:46:55.1Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,9,14,2022-01-02T00:46:59Z,450000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
48,PT07M28.00S,2022-01-02T00:47:06.6Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612746,9,14,2022-01-02T00:47:15Z,470000,,,0,,B. Brown shooting personal FOUL (1 PF) (Bledsoe 2 FT),"[1628971, 202339]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,201639.0,1.0,0.0,Bledsoe,202339.0,,,,,,
50,PT07M28.00S,2022-01-02T00:47:36.7Z,1,REGULAR,freethrow,1 of 2,[],202339,,,1610612746,9,15,2022-01-02T00:47:36Z,490000,,,0,,E. Bledsoe Free Throw 1 of 2 (4 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
51,PT07M28.00S,2022-01-02T00:47:53.1Z,1,REGULAR,freethrow,2 of 2,[],202339,,,1610612746,9,16,2022-01-02T00:47:53Z,500000,,,0,,E. Bledsoe Free Throw 2 of 2 (5 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
52,PT07M13.00S,2022-01-02T00:48:10.3Z,1,REGULAR,2pt,Jump Shot,[],201142,23.078186596583443,30.637254901960787,1610612751,9,16,2022-01-02T00:50:29Z,510000,97.0,164.0,1,left,MISS K. Durant 19' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M10.00S,2022-01-02T00:48:13.3Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,9,16,2022-01-02T00:48:14Z,520000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
54,PT07M04.00S,2022-01-02T00:48:19.8Z,1,REGULAR,turnover,bad pass,[],202339,,,1610612746,9,16,2022-01-02T00:48:28Z,530000,,,0,,E. Bledsoe bad pass TURNOVER (1 TO),"[202339, 200746]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,1.0,Aldridge,200746.0,,,
55,PT07M04.00S,2022-01-02T00:48:19.8Z,1,REGULAR,steal,,[],200746,,,1610612751,9,16,2022-01-02T00:50:08Z,540000,,,0,,L. Aldridge STEAL (1 STL),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M59.00S,2022-01-02T00:48:25.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,5.338370565045992,48.77450980392157,1610612751,9,16,2022-01-02T00:48:43Z,550000,6.0,-2.0,1,left,MISS B. Brown driving Layup,[1628971],1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,0.65,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M58.00S,2022-01-02T00:48:26.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,9,16,2022-01-02T00:48:43Z,560000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,
58,PT06M58.00S,2022-01-02T00:48:29.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,9,16,2022-01-02T00:48:29Z,570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M58.00S,2022-01-02T00:48:34.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,9,16,2022-01-02T00:48:34Z,580000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2022-01-02T00:48:35.8Z,1,REGULAR,substitution,out,[],201988,,,1610612746,9,16,2022-01-02T00:51:12Z,590000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2022-01-02T00:48:35.8Z,1,REGULAR,substitution,in,[],201949,,,1610612746,9,16,2022-01-02T00:51:12Z,600000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M47.00S,2022-01-02T00:51:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202339,93.9060446780552,46.81372549019608,1610612746,9,16,2022-01-02T00:51:53Z,610000,-16.0,5.0,1,right,MISS E. Bledsoe driving reverse Layup,[202339],1610612746.0,LAC,driving reverse,,,Bledsoe,E. Bledsoe,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M43.00S,2022-01-02T00:51:48.8Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612746,9,16,2022-01-02T00:51:48Z,620000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
64,PT06M43.00S,2022-01-02T00:51:48.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,94.40999984741211,50.0,1610612746,9,18,2022-01-02T00:51:48Z,630000,0.0,0.0,1,right,T. Mann tip Layup (2 PTS),[1629611],1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
65,PT06M34.00S,2022-01-02T00:52:00.8Z,1,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612751,9,18,2022-01-02T00:52:18Z,640000,,,0,,A. Coffey shooting personal FOUL (1 PF) (Harden 2 FT),"[1629599, 201935]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Harden,201935.0,,,,,,
67,PT06M34.00S,2022-01-02T00:52:28.6Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,10,18,2022-01-02T00:52:28Z,660000,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
68,PT06M34.00S,2022-01-02T00:52:42.5Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,11,18,2022-01-02T00:52:42Z,670000,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
69,PT06M22.00S,2022-01-02T00:52:56.7Z,1,REGULAR,3pt,Jump Shot,[],202339,71.43561103810775,75.98039215686273,1610612746,11,21,2022-01-02T00:53:02Z,680000,130.0,216.0,1,right,E. Bledsoe 25' 3PT  (8 PTS) (A. Coffey 1 AST),"[202339, 1629599]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.21,Made,,,,,8.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,
71,PT05M59.00S,2022-01-02T00:53:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.456636005256241,38.48039215686275,1610612751,11,21,2022-01-02T00:53:26Z,700000,58.0,93.0,1,left,MISS K. Durant 10' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.92,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M56.00S,2022-01-02T00:53:22.4Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612751,11,21,2022-01-02T00:53:26Z,710000,,,0,,B. Brown REBOUND (Off:2 Def:0),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,71.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
73,PT05M56.00S,2022-01-02T00:53:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,5.590000152587891,50.0,1610612751,11,21,2022-01-02T00:53:22Z,720000,0.0,0.0,1,left,MISS B. Brown tip Layup,[1628971],1610612751.0,BKN,tip,,,Brown,B. Brown,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2022-01-02T00:53:25.8Z,1,REGULAR,rebound,offensive,[],200746,,,1610612751,11,21,2022-01-02T00:53:25Z,730000,,,0,,L. Aldridge REBOUND (Off:1 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,73.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
75,PT05M53.00S,2022-01-02T00:53:25.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,5.590000152587891,50.0,1610612751,13,21,2022-01-02T00:53:25Z,740000,0.0,0.0,1,left,L. Aldridge tip Layup (6 PTS),[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
76,PT05M37.00S,2022-01-02T00:53:41.1Z,1,REGULAR,3pt,Jump Shot,[],202339,74.85216819973719,85.29411764705883,1610612746,13,21,2022-01-02T00:53:47Z,750000,176.0,184.0,1,right,MISS E. Bledsoe 25' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M33.00S,2022-01-02T00:53:45.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,13,21,2022-01-02T00:53:47Z,760000,,,0,,B. Brown REBOUND (Off:2 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,76.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
78,PT05M21.00S,2022-01-02T00:53:57.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.821944809461236,40.68627450980392,1610612751,13,21,2022-01-02T00:54:02Z,770000,47.0,115.0,1,left,MISS K. Durant 12' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.41,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M19.00S,2022-01-02T00:53:59.3Z,1,REGULAR,rebound,defensive,[],201586,,,1610612746,13,21,2022-01-02T00:54:02Z,780000,,,0,,S. Ibaka REBOUND (Off:0 Def:3),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
80,PT05M15.00S,2022-01-02T00:54:04.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202704,71.82982917214193,22.058823529411764,1610612746,13,21,2022-01-02T00:54:23Z,790000,-140.0,212.0,1,right,MISS R. Jackson 25' running pullup 3PT,[202704],1610612746.0,LAC,running pullup,,,Jackson,R. Jackson,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M09.00S,2022-01-02T00:54:10.3Z,1,REGULAR,rebound,defensive,[],200746,,,1610612751,13,21,2022-01-02T00:54:16Z,800000,,,0,,L. Aldridge REBOUND (Off:1 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,80.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
82,PT05M05.00S,2022-01-02T00:54:14.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,31.488173455978973,61.51960784313726,1610612751,16,21,2022-01-02T00:54:32Z,810000,-58.0,243.0,1,left,K. Durant 25' 3PT pullup (5 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.02,Made,,,,,5.0,,,,,,,,,,,,,,
83,PT04M39.00S,2022-01-02T00:54:39.6Z,1,REGULAR,turnover,bad pass,[],201586,,,1610612746,16,21,2022-01-02T00:54:45Z,820000,,,0,,S. Ibaka bad pass TURNOVER (1 TO),"[201586, 1628971]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,,
84,PT04M39.00S,2022-01-02T00:54:39.6Z,1,REGULAR,steal,,[],1628971,,,1610612751,16,21,2022-01-02T00:54:43Z,830000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M33.00S,2022-01-02T00:54:45.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,5.075558475689881,49.754901960784316,1610612751,16,21,2022-01-02T00:54:51Z,840000,1.0,-5.0,1,left,MISS J. Harden driving Layup - blocked,"[201935, 201586]",1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,0.49,Missed,,,,,,,,,,,,,,,,,Ibaka,201586.0,
86,PT04M33.00S,2022-01-02T00:54:45.9Z,1,REGULAR,block,,[],201586,,,1610612751,16,21,2022-01-02T00:54:48Z,850000,,,0,,S. Ibaka BLOCK (1 BLK),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M31.00S,2022-01-02T00:54:47.9Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,16,21,2022-01-02T00:54:51Z,860000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
88,PT04M28.00S,2022-01-02T00:54:51.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,93.9060446780552,49.754901960784316,1610612746,16,23,2022-01-02T00:54:57Z,870000,-1.0,5.0,1,right,T. Mann alley-oop DUNK (4 PTS) (R. Jackson 1 AST),"[1629611, 202704]",1610612746.0,LAC,alley-oop,,,Mann,T. Mann,,,,,0.49,Made,,,,,4.0,R. Jackson,202704.0,1.0,,,,,,,,,,,
90,PT04M17.00S,2022-01-02T00:55:05.4Z,1,REGULAR,turnover,double dribble,[],200746,,,1610612751,16,23,2022-01-02T00:55:11Z,890000,,,0,,L. Aldridge double dribble TURNOVER (1 TO),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,1626300.0,,,,,1.0,,,,,
