actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-29T23:40:47.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-29T23:40:47Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2022-03-29T23:40:52.8Z,1,REGULAR,jumpball,recovered,[],203552,,,1610612751,0,0,2022-03-29T23:40:52Z,40000,,,0,,Jump Ball A. Drummond vs. M. Bagley III: Tip to S. Curry,"[203552, 203083, 1628963]",1610612751.0,BKN,startperiod,S. Curry,203552.0,Curry,S. Curry,Drummond,203083.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2022-03-29T23:41:03.8Z,1,REGULAR,2pt,Jump Shot,[],203552,80.76544021024968,78.92156862745098,1610612751,0,0,2022-03-29T23:41:08Z,70000,145.0,128.0,1,right,MISS S. Curry 19' step back Shot,[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,19.33,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-03-29T23:41:05.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,0,0,2022-03-29T23:41:08Z,80000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M24.00S,2022-03-29T23:41:22.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,13.485545335085414,41.42156862745098,1610612765,0,2,2022-03-29T23:41:26Z,90000,43.0,74.0,1,left,I. Stewart 8' turnaround Hook (2 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,turnaround,,,Stewart,I. Stewart,,,,,8.58,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,
11,PT11M04.00S,2022-03-29T23:41:42.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,87.59855453350855,36.51960784313725,1610612751,2,2,2022-03-29T23:41:49Z,110000,-67.0,64.0,1,right,B. Brown 9' turnaround Jump Shot (2 PTS),[1628971],1610612751.0,BKN,turnaround,,,Brown,B. Brown,,,,,9.3,Made,,,,,2.0,,,,,,,,,,,,,,
12,PT10M45.00S,2022-03-29T23:42:00.5Z,1,REGULAR,2pt,Jump Shot,[],202709,12.959921156373195,28.186274509803923,1610612765,2,2,2022-03-29T23:42:05Z,120000,109.0,69.0,1,left,MISS C. Joseph 12' floating Shot,[202709],1610612765.0,DET,floating,,,Joseph,C. Joseph,,,,,12.92,Missed,,,,,,,,,,,,,,,,,,,
13,PT10M43.00S,2022-03-29T23:42:03.1Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,2,2,2022-03-29T23:42:03Z,130000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
14,PT10M42.00S,2022-03-29T23:42:04.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,27.94021024967148,77.69607843137256,1610612765,2,2,2022-03-29T23:42:08Z,140000,-138.0,210.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
15,PT10M38.00S,2022-03-29T23:42:08.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612751,2,2,2022-03-29T23:42:08Z,150000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
