actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
19,PT10M46.00S,2022-01-14T01:43:23.9Z,1,REGULAR,2pt,Jump Shot,[],1629652,25.706307490144546,50.0,1610612760,4,2,2022-01-14T01:43:31Z,190000,0.0,189.0,1,left,L. Dort 18' step back Jump Shot (2 PTS) (J. Robinson-Earl 1 AST),"[1629652, 1630526]",1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,18.91,Made,,,,,2.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,
20,PT10M32.00S,2022-01-14T01:43:37.2Z,1,REGULAR,3pt,Jump Shot,[],201935,68.80749014454665,67.40196078431373,1610612751,7,2,2022-01-14T01:44:37Z,200000,87.0,241.0,1,right,J. Harden 25' 3PT step back (5 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.59,Made,,,,,5.0,,,,,,,,,,,,,,
21,PT10M21.00S,2022-01-14T01:43:48.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,11.12023653088042,2.696078431372549,1610612760,7,5,2022-01-14T01:43:59Z,210000,237.0,52.0,1,left,L. Dort 24' 3PT  (5 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.21,Made,,,,,5.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,
23,PT09M59.00S,2022-01-14T01:44:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630556,94.56307490144546,62.5,1610612751,9,5,2022-01-14T01:44:15Z,230000,62.0,-1.0,1,right,K. Edwards 6' floating Jump Shot (4 PTS),[1630556],1610612751.0,BKN,floating,,,Edwards,K. Edwards,,,,,6.25,Made,,,,,4.0,,,,,,,,,,,,,,
25,PT09M45.00S,2022-01-14T01:44:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630581,29.38567674113009,26.47058823529412,1610612760,9,5,2022-01-14T01:44:29Z,240000,118.0,224.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2022-01-14T01:44:28.2Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,9,5,2022-01-14T01:44:28Z,250000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:0),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
27,PT09M34.00S,2022-01-14T01:44:35.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,4.812746386333772,96.07843137254902,1610612760,9,5,2022-01-14T01:44:42Z,260000,-230.0,-7.0,1,left,MISS S. Gilgeous-Alexander pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M28.00S,2022-01-14T01:44:41.4Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,9,5,2022-01-14T01:44:42Z,270000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
29,PT09M27.00S,2022-01-14T01:44:42.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,8.492115637319317,67.40196078431373,1610612760,9,7,2022-01-14T01:44:48Z,280000,-87.0,27.0,1,left,J. Giddey 9' Jump Shot (2 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,9.12,Made,,,,,2.0,,,,,,,,,,,,,,
31,PT09M15.00S,2022-01-14T01:44:54.3Z,1,REGULAR,3pt,Jump Shot,[],1630556,76.16622864651774,85.7843137254902,1610612751,9,7,2022-01-14T01:45:00Z,300000,179.0,172.0,1,right,MISS K. Edwards 24' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M12.00S,2022-01-14T01:44:57.3Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,9,7,2022-01-14T01:45:00Z,310000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,31.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
33,PT09M07.00S,2022-01-14T01:45:04.9Z,1,REGULAR,foul,personal,[],1630556,,,1610612760,9,7,2022-01-14T01:45:16Z,320000,,,0,,K. Edwards personal FOUL (1 PF),"[1630556, 1629652]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Dort,1629652.0,,,
35,PT09M00.00S,2022-01-14T01:45:29.7Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612760,9,7,2022-01-14T01:45:41Z,340000,,,0,,B. Brown shooting personal FOUL (1 PF) (Dort 2 FT),"[1628971, 1629652]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Dort,1629652.0,,,
37,PT09M00.00S,2022-01-14T01:45:56.8Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,9,8,2022-01-14T01:45:56Z,360000,,,0,,L. Dort Free Throw 1 of 2 (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
38,PT09M00.00S,2022-01-14T01:46:16.3Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,9,9,2022-01-14T01:46:16Z,370000,,,0,,L. Dort Free Throw 2 of 2 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
39,PT08M48.00S,2022-01-14T01:46:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,84.44480946123521,44.11764705882353,1610612751,11,9,2022-01-14T01:47:23Z,380000,-29.0,94.0,1,right,J. Harden 9' driving floating Jump Shot (7 PTS) (D. Sharpe 1 AST),"[201935, 1630549]",1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,9.82,Made,,,,,7.0,D. Sharpe,1630549.0,1.0,,,,,,,,,,,
41,PT08M27.00S,2022-01-14T01:46:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.863994743758213,53.18627450980392,1610612760,11,9,2022-01-14T01:46:59Z,400000,-16.0,3.0,1,left,MISS S. Gilgeous-Alexander driving reverse Layup,[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.61,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M23.00S,2022-01-14T01:46:53.5Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,11,9,2022-01-14T01:46:53Z,410000,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
43,PT08M17.00S,2022-01-14T01:47:00.2Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612751,11,9,2022-01-14T01:47:09Z,420000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630581]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,,,,
44,PT08M17.00S,2022-01-14T01:47:00.2Z,1,REGULAR,steal,,[],1630581,,,1610612760,11,9,2022-01-14T01:47:02Z,430000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M10.00S,2022-01-14T01:47:07.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,6.1268068331143235,50.0,1610612760,11,11,2022-01-14T01:48:45Z,440000,0.0,5.0,1,left,S. Gilgeous-Alexander cutting DUNK (2 PTS) (A. Wiggins 1 AST),"[1628983, 1630598]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,0.51,Made,,,,,2.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,
47,PT08M01.00S,2022-01-14T01:47:20.1Z,1,REGULAR,foul,personal,[],1630598,,,1610612751,11,11,2022-01-14T01:47:26Z,460000,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 201935]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Harden,201935.0,,,
49,PT07M57.00S,2022-01-14T01:47:38.2Z,1,REGULAR,3pt,Jump Shot,[],201935,70.51576872536137,72.54901960784314,1610612751,11,11,2022-01-14T01:47:42Z,480000,113.0,225.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2022-01-14T01:47:43.2Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,11,11,2022-01-14T01:47:42Z,490000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
51,PT07M45.00S,2022-01-14T01:47:49.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.440867279894875,52.450980392156865,1610612760,11,13,2022-01-14T01:49:52Z,500000,-12.0,17.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.13,Made,,,,,4.0,,,,,,,,,,,,,,
52,PT07M26.00S,2022-01-14T01:48:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630549,86.81011826544021,42.64705882352941,1610612751,11,13,2022-01-14T01:50:45Z,510000,-37.0,71.0,1,right,MISS D. Sharpe 8' driving floating Shot - blocked,"[1630549, 1630526]",1610612751.0,BKN,driving floating,,,Sharpe,D. Sharpe,,,,,8.04,Missed,,,,,,,,,,,,,,,,,Robinson-Earl,1630526.0,
61,PT07M26.00S,2022-01-14T01:48:08.0Z,1,REGULAR,block,,[],1630526,,,1610612751,11,13,2022-01-14T01:51:48Z,515000,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M23.00S,2022-01-14T01:48:11.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,11,13,2022-01-14T01:48:15Z,520000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
54,PT07M14.00S,2022-01-14T01:48:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.178055190538765,53.92156862745098,1610612760,11,15,2022-01-14T01:51:32Z,530000,-20.0,15.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (6 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.47,Made,,,,,6.0,,,,,,,,,,,,,,
55,PT06M57.00S,2022-01-14T01:48:40.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,11,15,2022-01-14T01:48:40Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M57.00S,2022-01-14T01:48:43.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,11,15,2022-01-14T01:48:43Z,550000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M57.00S,2022-01-14T01:48:45.6Z,1,REGULAR,substitution,out,[],1630549,,,1610612751,11,15,2022-01-14T01:51:37Z,560000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M57.00S,2022-01-14T01:48:45.6Z,1,REGULAR,substitution,out,[],1628971,,,1610612751,11,15,2022-01-14T01:51:37Z,570000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M57.00S,2022-01-14T01:48:45.6Z,1,REGULAR,substitution,in,[],201933,,,1610612751,11,15,2022-01-14T01:51:37Z,580000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M57.00S,2022-01-14T01:48:45.6Z,1,REGULAR,substitution,in,[],1628975,,,1610612751,11,15,2022-01-14T01:51:37Z,590000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M47.00S,2022-01-14T01:51:55.4Z,1,REGULAR,3pt,Jump Shot,[],201935,95.3515111695138,95.83333333333334,1610612751,11,15,2022-01-14T01:52:05Z,600000,229.0,-9.0,1,right,MISS J. Harden step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M45.00S,2022-01-14T01:51:57.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,11,15,2022-01-14T01:52:05Z,610000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2022-01-14T01:52:10.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,11,15,2022-01-14T01:52:18Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2022-01-14T01:52:19.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,29.517082785808146,28.186274509803923,1610612760,11,15,2022-01-14T01:55:04Z,630000,109.0,225.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M28.00S,2022-01-14T01:52:24.4Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,11,15,2022-01-14T01:55:04Z,640000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,65.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
67,PT06M19.00S,2022-01-14T01:52:34.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,4.681340341655716,97.30392156862744,1610612760,11,18,2022-01-14T01:52:38Z,650000,-237.0,-8.0,1,left,S. Gilgeous-Alexander 3PT  (9 PTS) (L. Dort 1 AST),"[1628983, 1629652]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,23.67,Made,,,,,9.0,L. Dort,1629652.0,1.0,,,,,,,,,,,
69,PT05M52.00S,2022-01-14T01:53:00.7Z,1,REGULAR,3pt,Jump Shot,[],1628975,86.41590013140605,4.411764705882353,1610612751,11,18,2022-01-14T01:53:06Z,670000,-228.0,75.0,1,right,MISS J. Carter 24' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,24.0,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M48.00S,2022-01-14T01:53:04.7Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,11,18,2022-01-14T01:53:06Z,680000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
71,PT05M42.00S,2022-01-14T01:53:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.229303547963205,48.529411764705884,1610612760,11,20,2022-01-14T01:53:19Z,690000,7.0,25.0,1,left,S. Gilgeous-Alexander driving Layup (11 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.6,Made,,,,,11.0,,,,,,,,,,,,,,
72,PT05M42.00S,2022-01-14T01:53:14.9Z,1,REGULAR,foul,personal,['1freethrow'],1627761,,,1610612760,11,20,2022-01-14T01:53:22Z,700000,,,0,,D. Bembry shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1627761, 1628983]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
74,PT05M42.00S,2022-01-14T01:53:24.2Z,1,REGULAR,substitution,out,[],1627761,,,1610612760,11,20,2022-01-14T01:54:19Z,720000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2022-01-14T01:53:24.2Z,1,REGULAR,substitution,in,[],1630561,,,1610612760,11,20,2022-01-14T01:54:19Z,730000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M42.00S,2022-01-14T01:53:24.2Z,1,REGULAR,substitution,out,[],1630556,,,1610612760,11,20,2022-01-14T01:54:19Z,740000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M42.00S,2022-01-14T01:53:24.2Z,1,REGULAR,substitution,in,[],201949,,,1610612760,11,20,2022-01-14T01:54:19Z,750000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M42.00S,2022-01-14T01:53:54.4Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,11,21,2022-01-14T01:53:54Z,760000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
79,PT05M31.00S,2022-01-14T01:54:09.6Z,1,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612751,11,21,2022-01-14T01:54:20Z,770000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Griffin 2 FT),"[1630526, 201933]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Griffin,201933.0,,,
81,PT05M31.00S,2022-01-14T01:54:34.4Z,1,REGULAR,freethrow,1 of 2,[],201933,,,1610612751,12,21,2022-01-14T01:54:34Z,790000,,,0,,B. Griffin Free Throw 1 of 2 (1 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
82,PT05M31.00S,2022-01-14T01:54:50.4Z,1,REGULAR,freethrow,2 of 2,[],201933,,,1610612751,13,21,2022-01-14T01:54:50Z,800000,,,0,,B. Griffin Free Throw 2 of 2 (2 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
83,PT05M23.00S,2022-01-14T01:55:01.0Z,1,REGULAR,foul,personal,['2freethrow'],201935,,,1610612760,13,21,2022-01-14T01:55:12Z,810000,,,0,,J. Harden shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[201935, 1628983]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
85,PT05M23.00S,2022-01-14T01:55:23.5Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,13,22,2022-01-14T01:55:23Z,830000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
86,PT05M23.00S,2022-01-14T01:55:35.4Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,13,23,2022-01-14T01:55:35Z,840000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
87,PT05M08.00S,2022-01-14T01:55:52.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201949,87.33574244415243,58.57843137254902,1610612751,13,23,2022-01-14T01:56:12Z,850000,43.0,67.0,1,right,MISS J. Johnson 7' Hook,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,7.91,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M07.00S,2022-01-14T01:55:57.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,13,23,2022-01-14T01:55:57Z,860000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,
89,PT05M07.00S,2022-01-14T01:55:57.9Z,1,REGULAR,foul,personal,[],1630526,,,1610612751,13,23,2022-01-14T01:56:06Z,870000,,,0,,J. Robinson-Earl loose ball personal FOUL (2 PF),"[1630526, 201935]",1610612760.0,OKC,loose ball,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Harden,201935.0,,,
