actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT10M49.00S,2021-12-15T00:41:54.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,3,2021-12-15T00:41:56Z,170000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,
18,PT10M37.00S,2021-12-15T00:42:10.6Z,1,REGULAR,foul,personal,[],1627783,,,1610612751,2,3,2021-12-15T00:42:22Z,180000,,,0,,P. Siakam loose ball personal FOUL (1 PF),"[1627783, 201933]",1610612761.0,TOR,loose ball,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Griffin,201933.0,,,,
20,PT10M37.00S,2021-12-15T00:42:31.8Z,1,REGULAR,foul,offensive,[],1629651,,,1610612751,2,3,2021-12-15T00:42:40Z,200000,,,0,,N. Claxton offensive FOUL (1 PF),"[1629651, 1628449]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Boucher,1628449.0,,,,
22,PT10M37.00S,2021-12-15T00:42:31.8Z,1,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,2,3,2021-12-15T00:42:31Z,220000,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,202037.0,,,,,1.0,,,
23,PT10M26.00S,2021-12-15T00:42:55.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,6.389618922470433,52.20588235294118,1610612761,2,5,2021-12-15T00:43:00Z,230000,-11.0,8.0,1,left,P. Siakam driving Layup (2 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,1.34,Made,,,,,,,2.0,,,,,,,,,,,,
24,PT10M16.00S,2021-12-15T00:43:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,91.80354796320631,58.57843137254902,1610612751,2,5,2021-12-15T00:43:11Z,240000,43.0,25.0,1,right,MISS K. Durant driving Layup - blocked,"[201142, 1628449]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,4.94,Missed,Boucher,1628449.0,,,,,,,,,,,,,,,,,
30,PT10M16.00S,2021-12-15T00:43:05.6Z,1,REGULAR,block,,[],1628449,,,1610612751,2,5,2021-12-15T00:44:09Z,245000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M14.00S,2021-12-15T00:43:07.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,2,5,2021-12-15T00:43:11Z,250000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,
26,PT10M12.00S,2021-12-15T00:43:11.3Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612761,2,5,2021-12-15T00:43:23Z,260000,,,0,,K. Durant shooting personal FOUL (1 PF) (Barnes 2 FT),"[201142, 1630567]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Barnes,1630567.0,,,,
28,PT10M12.00S,2021-12-15T00:43:36.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630567,,,1610612761,2,6,2021-12-15T00:43:36Z,280000,,,0,,S. Barnes Free Throw 1 of 2 (1 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
29,PT10M12.00S,2021-12-15T00:43:57.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630567,,,1610612761,2,7,2021-12-15T00:43:57Z,290000,,,0,,S. Barnes Free Throw 2 of 2 (2 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
31,PT10M02.00S,2021-12-15T00:44:10.2Z,1,REGULAR,3pt,Jump Shot,[],201933,72.09264126149803,17.647058823529413,1610612751,2,7,2021-12-15T00:44:15Z,300000,-162.0,210.0,1,right,MISS B. Griffin 26' step back 3PT,[201933],1610612751.0,BKN,step back,,,Griffin,B. Griffin,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M58.00S,2021-12-15T00:44:14.2Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,2,7,2021-12-15T00:44:15Z,310000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT09M51.00S,2021-12-15T00:44:21.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,28.597240473061763,81.61764705882352,1610612761,2,7,2021-12-15T00:44:27Z,320000,-158.0,216.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M47.00S,2021-12-15T00:44:25.7Z,1,REGULAR,rebound,defensive,[],1630561,,,1610612751,2,7,2021-12-15T00:44:27Z,330000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:2),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
35,PT09M41.00S,2021-12-15T00:44:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630561,94.03745072273325,42.15686274509804,1610612751,4,7,2021-12-15T00:44:37Z,340000,-39.0,4.0,1,right,D. Duke Jr. running Layup (2 PTS),[1630561],1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,3.94,Made,,,,,,,2.0,,,,,,,,,,,,
36,PT09M32.00S,2021-12-15T00:44:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,13.485545335085414,46.568627450980394,1610612761,4,9,2021-12-15T00:47:40Z,350000,17.0,74.0,1,left,P. Siakam 7' driving floating Jump Shot (4 PTS),[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,7.63,Made,,,,,,,4.0,,,,,,,,,,,,
37,PT09M25.00S,2021-12-15T00:44:49.8Z,1,REGULAR,foul,personal,[],1630567,,,1610612751,4,9,2021-12-15T00:45:03Z,360000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 201142]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Durant,201142.0,,,,
39,PT09M18.00S,2021-12-15T00:45:11.9Z,1,REGULAR,foul,personal,[],1630567,,,1610612751,4,9,2021-12-15T00:45:23Z,380000,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 201142]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Durant,201142.0,,,,
41,PT09M11.00S,2021-12-15T00:45:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,92.46057818659659,64.70588235294117,1610612751,6,9,2021-12-15T00:45:39Z,400000,74.0,18.0,1,right,K. Durant 7' turnaround Jump Shot (2 PTS),[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,7.58,Made,,,,,,,2.0,,,,,,,,,,,,
42,PT09M01.00S,2021-12-15T00:45:43.4Z,1,REGULAR,3pt,Jump Shot,[],1628449,31.488173455978973,37.00980392156863,1610612761,6,9,2021-12-15T00:45:50Z,410000,65.0,243.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M58.00S,2021-12-15T00:45:46.4Z,1,REGULAR,rebound,defensive,[],1630561,,,1610612751,6,9,2021-12-15T00:45:50Z,420000,,,0,,D. Duke Jr. REBOUND (Off:0 Def:3),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,,
44,PT08M40.00S,2021-12-15T00:46:04.1Z,1,REGULAR,3pt,Jump Shot,[],201988,88.38699080157687,5.392156862745098,1610612751,9,9,2021-12-15T00:46:09Z,430000,-223.0,57.0,1,right,P. Mills 3PT  (3 PTS) (K. Durant 1 AST),"[201988, 201142]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.01,Made,,,,,,,3.0,K. Durant,201142.0,1.0,,,,,,,,,
46,PT08M21.00S,2021-12-15T00:46:23.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,15.193823915900131,58.82352941176471,1610612761,9,11,2021-12-15T00:46:30Z,450000,-44.0,90.0,1,left,S. Barnes 10' turnaround fadeaway Jump Shot (4 PTS),[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,10.05,Made,,,,,,,4.0,,,,,,,,,,,,
47,PT08M11.00S,2021-12-15T00:46:33.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.24901445466492,49.754901960784316,1610612751,11,11,2021-12-15T00:46:37Z,460000,-1.0,11.0,1,right,N. Claxton cutting DUNK (4 PTS) (K. Durant 2 AST),"[1629651, 201142]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,1.11,Made,,,,,,,4.0,K. Durant,201142.0,2.0,,,,,,,,,
49,PT07M58.00S,2021-12-15T00:46:48.6Z,1,REGULAR,foul,personal,[],1630561,,,1610612761,11,11,2021-12-15T00:47:02Z,480000,,,0,,D. Duke Jr. personal FOUL (1 PF),"[1630561, 1627832]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,VanVleet,1627832.0,,,,
51,PT07M58.00S,2021-12-15T00:46:56.1Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,11,2021-12-15T00:46:58Z,500000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M58.00S,2021-12-15T00:46:56.1Z,1,REGULAR,substitution,in,[],1629139,,,1610612761,11,11,2021-12-15T00:46:58Z,510000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M51.00S,2021-12-15T00:47:15.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,6.389618922470433,48.28431372549019,1610612761,11,13,2021-12-15T00:47:18Z,520000,9.0,8.0,1,left,C. Boucher cutting DUNK (2 PTS) (F. VanVleet 1 AST),"[1628449, 1627832]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,1.15,Made,,,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,
55,PT07M38.00S,2021-12-15T00:47:29.7Z,1,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612751,11,13,2021-12-15T00:47:37Z,540000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Griffin 2 FT),"[1628449, 201933]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Griffin,201933.0,,,,
57,PT07M38.00S,2021-12-15T00:48:01.9Z,1,REGULAR,freethrow,1 of 2,[],201933,,,1610612751,11,13,2021-12-15T00:48:01Z,560000,,,0,,MISS B. Griffin Free Throw 1 of 2,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M38.00S,2021-12-15T00:48:01.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,11,13,2021-12-15T00:48:01Z,570000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,
59,PT07M38.00S,2021-12-15T00:48:18.0Z,1,REGULAR,freethrow,2 of 2,[],201933,,,1610612751,12,13,2021-12-15T00:48:18Z,580000,,,0,,B. Griffin Free Throw 2 of 2 (1 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
60,PT07M20.00S,2021-12-15T00:48:38.7Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,12,13,2021-12-15T00:48:46Z,590000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630561]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,1.0,Duke Jr.,1630561.0,
61,PT07M20.00S,2021-12-15T00:48:38.7Z,1,REGULAR,steal,,[],1630561,,,1610612751,12,13,2021-12-15T00:48:40Z,600000,,,0,,D. Duke Jr. STEAL (1 STL),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M14.00S,2021-12-15T00:48:44.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630561,92.72339027595268,45.34313725490196,1610612751,12,13,2021-12-15T00:48:54Z,610000,-23.0,16.0,1,right,MISS D. Duke Jr. running Layup - blocked,"[1630561, 1629139]",1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,2.82,Missed,Watanabe,1629139.0,,,,,,,,,,,,,,,,,
66,PT07M14.00S,2021-12-15T00:48:44.8Z,1,REGULAR,block,,[],1629139,,,1610612751,12,13,2021-12-15T00:50:23Z,615000,,,0,,Y. Watanabe BLOCK (1 BLK),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M08.00S,2021-12-15T00:48:50.8Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,12,13,2021-12-15T00:48:54Z,620000,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,,
64,PT07M08.00S,2021-12-15T00:48:49.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629651,94.40999984741211,50.0,1610612751,14,13,2021-12-15T00:48:59Z,630000,0.0,0.0,1,right,N. Claxton putback DUNK (6 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
65,PT06M56.00S,2021-12-15T00:49:30.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,14,13,2021-12-15T00:49:30Z,640000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M51.00S,2021-12-15T00:52:21.0Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612761,14,13,2021-12-15T00:52:21Z,650000,,,0,,Jump Ball C. Boucher vs. N. Claxton: Tip to P. Siakam,"[1627783, 1628449, 1629651]",1610612761.0,TOR,heldball,P. Siakam,1627783.0,Siakam,P. Siakam,Boucher,1628449.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,
70,PT06M50.00S,2021-12-15T00:52:34.1Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612761,14,13,2021-12-15T00:52:34Z,680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M47.00S,2021-12-15T00:52:57.2Z,1,REGULAR,3pt,Jump Shot,[],1627832,35.955978975032856,51.225490196078425,1610612761,14,16,2021-12-15T00:53:04Z,690000,-6.0,285.0,1,left,F. VanVleet 28' 3PT  (6 PTS) (G. Trent Jr. 1 AST),"[1627832, 1629018]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,28.56,Made,,,,,,,6.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,
73,PT06M33.00S,2021-12-15T00:53:10.9Z,1,REGULAR,turnover,bad pass,[],201988,,,1610612751,14,16,2021-12-15T00:53:17Z,710000,,,0,,P. Mills bad pass TURNOVER (1 TO),"[201988, 1629018]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,
74,PT06M33.00S,2021-12-15T00:53:10.9Z,1,REGULAR,steal,,[],1629018,,,1610612761,14,16,2021-12-15T00:53:14Z,720000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M31.00S,2021-12-15T00:53:15.3Z,1,REGULAR,foul,personal,['2freethrow'],201988,,,1610612761,14,16,2021-12-15T00:53:29Z,730000,,,0,,P. Mills shooting personal FOUL (1 PF) (Trent Jr. 2 FT),"[201988, 1629018]",1610612751.0,BKN,shooting,,,Mills,P. Mills,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Trent Jr.,1629018.0,,,,
77,PT06M31.00S,2021-12-15T00:53:34.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629018,,,1610612761,14,16,2021-12-15T00:53:34Z,750000,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
78,PT06M31.00S,2021-12-15T00:53:34.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,14,16,2021-12-15T00:53:34Z,760000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,
79,PT06M31.00S,2021-12-15T00:53:35.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612761,14,16,2021-12-15T00:53:44Z,770000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M31.00S,2021-12-15T00:53:35.3Z,1,REGULAR,substitution,out,[],1628449,,,1610612761,14,16,2021-12-15T00:53:44Z,780000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M31.00S,2021-12-15T00:53:35.3Z,1,REGULAR,substitution,in,[],1630560,,,1610612761,14,16,2021-12-15T00:53:44Z,790000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M31.00S,2021-12-15T00:53:35.3Z,1,REGULAR,substitution,in,[],1630551,,,1610612761,14,16,2021-12-15T00:53:44Z,800000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M31.00S,2021-12-15T00:53:53.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629018,,,1610612761,14,17,2021-12-15T00:53:53Z,810000,,,0,,G. Trent Jr. Free Throw 2 of 2 (1 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
84,PT06M23.00S,2021-12-15T00:54:05.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629139,,,1610612751,14,17,2021-12-15T00:54:21Z,820000,,,0,,Y. Watanabe personal FOUL (1 PF) (Durant 2 FT),"[1629139, 201142]",1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Durant,201142.0,,,,
86,PT06M23.00S,2021-12-15T00:54:27.5Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,15,17,2021-12-15T00:54:27Z,840000,,,0,,K. Durant Free Throw 1 of 2 (3 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
87,PT06M23.00S,2021-12-15T00:54:42.7Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,16,17,2021-12-15T00:54:42Z,850000,,,0,,K. Durant Free Throw 2 of 2 (4 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
88,PT06M03.00S,2021-12-15T00:55:03.5Z,1,REGULAR,2pt,Jump Shot,[],1627783,7.440867279894875,78.43137254901961,1610612761,16,19,2021-12-15T00:55:08Z,860000,-142.0,17.0,1,left,P. Siakam 14' step back Jump Shot (6 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,14.33,Made,,,,,,,6.0,,,,,,,,,,,,
89,PT05M51.00S,2021-12-15T00:55:16.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630561,93.9060446780552,49.754901960784316,1610612751,18,19,2021-12-15T00:55:21Z,870000,-1.0,5.0,1,right,D. Duke Jr. cutting DUNK (4 PTS) (B. Griffin 1 AST),"[1630561, 201933]",1610612751.0,BKN,cutting,,,Duke Jr.,D. Duke Jr.,,,,,0.49,Made,,,,,,,4.0,B. Griffin,201933.0,1.0,,,,,,,,,
91,PT05M39.00S,2021-12-15T00:55:31.0Z,1,REGULAR,foul,personal,[],201933,,,1610612761,18,19,2021-12-15T00:55:56Z,890000,,,0,,B. Griffin personal FOUL (1 PF),"[201933, 1627783]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Siakam,1627783.0,,,,
93,PT05M39.00S,2021-12-15T00:55:39.6Z,1,REGULAR,substitution,out,[],201988,,,1610612761,18,19,2021-12-15T00:55:49Z,910000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M39.00S,2021-12-15T00:55:39.6Z,1,REGULAR,substitution,in,[],1630556,,,1610612761,18,19,2021-12-15T00:55:49Z,920000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
