actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
85,PT06M04.00S,2025-12-09T01:22:17.5Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,14,16,2025-12-09T01:22:20Z,850000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,
86,PT06M00.00S,2025-12-09T01:22:24.8Z,1,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,14,16,2025-12-09T01:22:43Z,860000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (3 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,1162.0,,,,,,,,,,,,,
87,PT06M00.00S,2025-12-09T01:22:30.7Z,1,REGULAR,substitution,out,[],1642264,,,1610612740,14,16,2025-12-09T01:22:38Z,870000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M00.00S,2025-12-09T01:22:30.7Z,1,REGULAR,substitution,out,[],1628436,,,1610612740,14,16,2025-12-09T01:22:38Z,880000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M00.00S,2025-12-09T01:22:30.7Z,1,REGULAR,substitution,in,[],1631110,,,1610612740,14,16,2025-12-09T01:22:38Z,890000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M00.00S,2025-12-09T01:22:30.7Z,1,REGULAR,substitution,in,[],1630577,,,1610612740,14,16,2025-12-09T01:22:38Z,900000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M49.00S,2025-12-09T01:22:55.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642847,93.64323258869908,52.20588235294118,1610612740,14,16,2025-12-09T01:23:01Z,910000,False,11.0,7.0,1,right,MISS J. Fears driving finger roll Layup,[1642847],1610612740.0,NOP,driving finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,1.32,Missed,,,,,,,,,,,,,,,
92,PT05M47.00S,2025-12-09T01:22:57.4Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,14,16,2025-12-09T01:23:01Z,920000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,
93,PT05M36.00S,2025-12-09T01:23:08.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,5.075558475689881,50.73529411764706,1610612759,14,18,2025-12-09T01:23:14Z,930000,False,-4.0,-5.0,1,left,J. Sochan DUNK (2 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,0.61,Made,2.0,,,,,,,,,,,,,,
95,PT05M28.00S,2025-12-09T01:23:19.4Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612740,14,18,2025-12-09T01:23:29Z,950000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Bey 2 FT),"[1630170, 1630180]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629183.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
97,PT05M28.00S,2025-12-09T01:23:42.1Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,15,18,2025-12-09T01:23:42Z,970000,False,,,0,,S. Bey Free Throw 1 of 2 (3 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
98,PT05M28.00S,2025-12-09T01:23:44.3Z,1,REGULAR,substitution,out,[],1642847,,,1610612740,15,18,2025-12-09T01:23:54Z,980000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M28.00S,2025-12-09T01:23:44.3Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,15,18,2025-12-09T01:23:54Z,990000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M28.00S,2025-12-09T01:24:04.0Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,16,18,2025-12-09T01:24:04Z,1000000,False,,,0,,S. Bey Free Throw 2 of 2 (4 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
101,PT05M22.00S,2025-12-09T01:24:18.8Z,1,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612759,16,18,2025-12-09T01:24:25Z,1010000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Vassell 2 FT),"[1642274, 1630170]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,1629183.0,1.0,0.0,Vassell,1630170.0,,,,,,,,,
103,PT05M22.00S,2025-12-09T01:24:41.1Z,1,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,16,19,2025-12-09T01:24:41Z,1030000,False,,,0,,D. Vassell Free Throw 1 of 2 (1 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
104,PT05M22.00S,2025-12-09T01:24:58.1Z,1,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,16,20,2025-12-09T01:24:58Z,1040000,False,,,0,,D. Vassell Free Throw 2 of 2 (2 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
105,PT05M04.00S,2025-12-09T01:25:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,87.72996057818659,44.11764705882353,1610612740,18,20,2025-12-09T01:25:33Z,1050000,False,-29.0,63.0,1,right,T. Murphy III 6' driving floating Jump Shot (4 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,6.93,Made,4.0,,,,,,,,,,,,,,
106,PT04M52.00S,2025-12-09T01:25:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1642844,5.863994743758213,46.07843137254902,1610612759,18,22,2025-12-09T01:25:41Z,1060000,False,20.0,3.0,1,left,D. Harper driving Layup (2 PTS),[1642844],1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,1.98,Made,2.0,,,,,,,,,,,,,,
107,PT04M52.00S,2025-12-09T01:25:34.3Z,1,REGULAR,violation,defensive goaltending,[],1642274,,,1610612759,18,22,2025-12-09T01:25:41Z,1070000,False,,,0,,Y. Missi defensive goaltending VIOLATION,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,
108,PT04M26.00S,2025-12-09T01:26:02.8Z,1,REGULAR,2pt,Jump Shot,[],1630530,86.5473061760841,71.81372549019608,1610612740,18,22,2025-12-09T01:26:08Z,1080000,False,109.0,74.0,1,right,MISS T. Murphy III 13' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,13.18,Missed,,,,,,,,,,,,,,,
109,PT04M24.00S,2025-12-09T01:26:05.3Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,18,22,2025-12-09T01:26:05Z,1090000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,,
110,PT04M21.00S,2025-12-09T01:26:08.2Z,1,REGULAR,turnover,lost ball,[],1631110,,,1610612759,18,22,2025-12-09T01:26:12Z,1100000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1630631]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,
111,PT04M21.00S,2025-12-09T01:26:08.2Z,1,REGULAR,steal,,[],1630631,,,1610612740,18,22,2025-12-09T01:26:11Z,1110000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT04M17.00S,2025-12-09T01:26:14.8Z,1,REGULAR,turnover,out-of-bounds,[],1630631,,,1610612740,18,22,2025-12-09T01:26:31Z,1120000,False,,,0,,J. Alvarado bad pass out-of-bounds TURNOVER (1 TO),[1630631],1610612740.0,NOP,bad pass,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,1151.0,,,,,,,,,,,,,
113,PT04M17.00S,2025-12-09T01:26:18.0Z,1,REGULAR,substitution,out,[],1630180,,,1610612759,18,22,2025-12-09T01:26:28Z,1130000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M17.00S,2025-12-09T01:26:18.0Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,18,22,2025-12-09T01:26:28Z,1140000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M17.00S,2025-12-09T01:26:18.0Z,1,REGULAR,substitution,in,[],1642877,,,1610612759,18,22,2025-12-09T01:26:28Z,1150000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M17.00S,2025-12-09T01:26:18.0Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,18,22,2025-12-09T01:26:28Z,1160000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M05.00S,2025-12-09T01:26:42.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,29.6484888304862,24.019607843137255,1610612759,18,22,2025-12-09T01:26:50Z,1170000,False,130.0,226.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,26.08,Missed,,,,,,,,,,,,,,,
118,PT03M57.00S,2025-12-09T01:26:50.0Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,18,22,2025-12-09T01:26:50Z,1180000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,117.0,1.0,0.0,1.0,,,,,
119,PT03M57.00S,2025-12-09T01:26:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629640,5.590000152587891,50.0,1610612759,18,24,2025-12-09T01:26:49Z,1190000,False,0.0,0.0,1,left,K. Johnson tip Layup (2 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
120,PT03M49.00S,2025-12-09T01:26:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,90.22667542706965,50.0,1610612740,20,24,2025-12-09T01:27:03Z,1200000,False,0.0,39.0,1,right,Y. Missi driving floating Jump Shot (2 PTS) (J. Alvarado 1 AST),"[1642274, 1630631]",1610612740.0,NOP,driving floating,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,3.94,Made,2.0,,,,,,,,,,,,J. Alvarado,1630631.0,1.0
122,PT03M33.00S,2025-12-09T01:27:13.5Z,1,REGULAR,2pt,Jump Shot,[],1642844,24.26084099868594,30.392156862745097,1610612759,20,24,2025-12-09T01:27:17Z,1220000,False,98.0,176.0,1,left,MISS D. Harper 20' pullup Shot,[1642844],1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right Center,,,,20.11,Missed,,,,,,,,,,,,,,,
123,PT03M31.00S,2025-12-09T01:27:15.5Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,20,24,2025-12-09T01:27:17Z,1230000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,
124,PT03M18.00S,2025-12-09T01:27:29.8Z,1,REGULAR,3pt,Jump Shot,[],1631121,93.77463863337714,95.09803921568627,1610612740,20,24,2025-12-09T01:27:33Z,1240000,False,225.0,6.0,1,right,MISS B. McGowens 3PT,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,,22.56,Missed,,,,,,,,,,,,,,,
125,PT03M14.00S,2025-12-09T01:27:33.8Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,20,24,2025-12-09T01:27:33Z,1250000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,124.0,3.0,3.0,0.0,,,,,
126,PT02M52.00S,2025-12-09T01:27:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,12.697109067017081,60.29411764705882,1610612759,20,26,2025-12-09T01:29:12Z,1260000,False,-51.0,67.0,1,left,K. Johnson 8' driving floating Jump Shot (4 PTS),[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,8.44,Made,4.0,,,,,,,,,,,,,,
127,PT02M42.00S,2025-12-09T01:28:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.11760840998686,52.69607843137255,1610612740,20,26,2025-12-09T01:28:10Z,1270000,False,13.0,12.0,1,right,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,,,,,,,,,,,
128,PT02M40.00S,2025-12-09T01:28:07.4Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,20,26,2025-12-09T01:28:10Z,1280000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,
129,PT02M32.00S,2025-12-09T01:28:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.521024967148489,53.92156862745098,1610612759,20,26,2025-12-09T01:28:22Z,1290000,False,-20.0,9.0,1,left,MISS J. Sochan cutting Layup - blocked,"[1631110, 1630530]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,2.15,Missed,,,,,,,,,,,Murphy III,1630530.0,,,
130,PT02M32.00S,2025-12-09T01:28:15.9Z,1,REGULAR,block,,[],1630530,,,1610612759,20,26,2025-12-09T01:28:18Z,1300000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M28.00S,2025-12-09T01:28:19.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,20,26,2025-12-09T01:28:22Z,1310000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,
132,PT02M16.00S,2025-12-09T01:28:30.7Z,1,REGULAR,3pt,Jump Shot,[],1630631,77.7431011826544,89.4607843137255,1610612740,23,26,2025-12-09T01:28:35Z,1320000,False,197.0,157.0,1,right,J. Alvarado 25' 3PT  (3 PTS) (B. McGowens 1 AST),"[1630631, 1631121]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,25.2,Made,3.0,,,,,,,,,,,,B. McGowens,1631121.0,1.0
134,PT02M16.00S,2025-12-09T01:28:40.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,23,26,2025-12-09T01:28:40Z,1340000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,out,[],1642274,,,1610612759,23,26,2025-12-09T01:31:28Z,1350000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,out,[],1630530,,,1610612759,23,26,2025-12-09T01:31:28Z,1360000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,out,[],1642844,,,1610612759,23,26,2025-12-09T01:31:28Z,1370000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,out,[],1631110,,,1610612759,23,26,2025-12-09T01:31:28Z,1380000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,out,[],203084,,,1610612759,23,26,2025-12-09T01:31:28Z,1390000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,in,[],1642852,,,1610612759,23,26,2025-12-09T01:31:28Z,1400000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,in,[],1641722,,,1610612759,23,26,2025-12-09T01:31:28Z,1410000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,in,[],1642868,,,1610612759,23,26,2025-12-09T01:31:28Z,1420000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,in,[],203482,,,1610612759,23,26,2025-12-09T01:31:28Z,1430000,False,,,0,,SUB in: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M16.00S,2025-12-09T01:31:08.9Z,1,REGULAR,substitution,in,[],1628368,,,1610612759,23,26,2025-12-09T01:31:28Z,1440000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M53.00S,2025-12-09T01:31:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642868,6.1268068331143235,42.8921568627451,1610612759,23,26,2025-12-09T01:32:00Z,1450000,False,36.0,5.0,1,left,MISS C. Bryant driving Layup,[1642868],1610612759.0,SAS,driving,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,3.59,Missed,,,,,,,,,,,,,,,
146,PT01M50.00S,2025-12-09T01:31:58.2Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,23,26,2025-12-09T01:32:00Z,1460000,False,,,0,,D. Queen REBOUND (Off:0 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,145.0,4.0,4.0,0.0,,,,,
147,PT01M44.00S,2025-12-09T01:32:04.1Z,1,REGULAR,turnover,lost ball,[],1642852,,,1610612740,23,26,2025-12-09T01:32:08Z,1470000,False,,,0,,D. Queen lost ball TURNOVER (3 TO),"[1642852, 203482]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,3.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,
148,PT01M44.00S,2025-12-09T01:32:04.1Z,1,REGULAR,steal,,[],203482,,,1610612759,23,26,2025-12-09T01:32:06Z,1480000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT01M38.00S,2025-12-09T01:32:09.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630577,22.158344283837057,90.19607843137256,1610612759,23,29,2025-12-09T01:32:15Z,1490000,False,-201.0,156.0,1,left,J. Champagnie 25' 3PT running (3 PTS) (D. Fox 2 AST),"[1630577, 1628368]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,25.43,Made,3.0,,,,,,,,,,,,D. Fox,1628368.0,2.0
151,PT01M11.00S,2025-12-09T01:32:37.3Z,1,REGULAR,turnover,bad pass,[],1641722,,,1610612740,23,29,2025-12-09T01:32:42Z,1510000,False,,,0,,J. Hawkins bad pass TURNOVER (1 TO),"[1641722, 1630577]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,1.0,Champagnie,1630577.0,,,,,,,,,,,,,,,,,
152,PT01M11.00S,2025-12-09T01:32:37.3Z,1,REGULAR,steal,,[],1630577,,,1610612759,23,29,2025-12-09T01:32:39Z,1520000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
154,PT01M00.00S,2025-12-09T01:33:08.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,29.6484888304862,25.245098039215684,1610612759,23,32,2025-12-09T01:33:13Z,1540000,False,124.0,226.0,1,left,J. Champagnie 25' 3PT  (6 PTS) (K. Olynyk 1 AST),"[1630577, 203482]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,25.79,Made,6.0,,,,,,,,,,,,K. Olynyk,203482.0,1.0
156,PT00M52.20S,2025-12-09T01:33:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,94.56307490144546,53.67647058823529,1610612740,23,32,2025-12-09T01:33:25Z,1560000,False,18.0,-1.0,1,right,MISS M. Peavy driving Layup,[1642877],1610612740.0,NOP,driving,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,1.85,Missed,,,,,,,,,,,,,,,
157,PT00M52.20S,2025-12-09T01:33:20.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,23,32,2025-12-09T01:33:25Z,1570000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,156.0,,,,,,,,
158,PT00M52.20S,2025-12-09T01:33:25.6Z,1,REGULAR,foul,personal,[],1642852,,,1610612759,23,32,2025-12-09T01:33:33Z,1580000,False,,,0,,D. Queen loose ball personal FOUL (2 PF),"[1642852, 1630577]",1610612740.0,NOP,loose ball,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,2.0,0.0,Champagnie,1630577.0,,,,,,,,,
160,PT00M31.00S,2025-12-09T01:34:03.5Z,1,REGULAR,turnover,double dribble,[],1628368,,,1610612759,23,32,2025-12-09T01:34:13Z,1600000,False,,,0,,D. Fox double dribble TURNOVER (1 TO),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,1162.0,,,,,,,,,,,,,
161,PT00M31.00S,2025-12-09T01:34:06.8Z,1,REGULAR,substitution,out,[],1642852,,,1610612740,23,32,2025-12-09T01:34:11Z,1610000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M31.00S,2025-12-09T01:34:06.8Z,1,REGULAR,substitution,in,[],1631255,,,1610612740,23,32,2025-12-09T01:34:11Z,1620000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M21.10S,2025-12-09T01:34:35.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631255,94.56307490144546,49.50980392156863,1610612740,25,32,2025-12-09T01:34:40Z,1630000,False,-2.0,-1.0,1,right,K. Matković alley-oop DUNK (2 PTS) (J. Alvarado 2 AST),"[1631255, 1630631]",1610612740.0,NOP,alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,0.29,Made,2.0,,,,,,,,,,,,J. Alvarado,1630631.0,2.0
165,PT00M00.50S,2025-12-09T01:34:59.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,24.392247043363994,85.29411764705883,1610612759,25,35,2025-12-09T01:35:06Z,1650000,False,-176.0,177.0,1,left,D. Fox 24' 3PT step back (3 PTS),[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,24.98,Made,3.0,,,,,,,,,,,,,,
166,PT00M00.00S,2025-12-09T01:35:08.5Z,1,REGULAR,period,end,[],0,,,1610612740,25,35,2025-12-09T01:35:08Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
