actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-05T01:10:35.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-05T01:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-11-05T01:10:47.3Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612766,0,0,2025-11-05T01:10:47Z,40000,False,,,0,,Jump Ball R. Kalkbrenner vs. K. Looney: Tip to C. Sexton,"[1629012, 1641750, 1626172]",1610612766.0,CHA,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Kalkbrenner,1641750.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M58.00S,2025-11-05T01:11:04.0Z,1,REGULAR,jumpball,recovered,[],1641750,,,1610612766,0,0,2025-11-05T03:37:52Z,70000,False,,,0,,Jump Ball C. Sexton vs. T. Murphy III: Tip to R. Kalkbrenner,"[1641750, 1629012, 1630530]",1610612766.0,CHA,heldball,R. Kalkbrenner,1641750.0,Kalkbrenner,R. Kalkbrenner,Sexton,1629012.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,,,,,,,
12,PT11M44.00S,2025-11-05T01:11:14.3Z,1,REGULAR,3pt,Jump Shot,[],1642851,52.34888304862024,44.607843137254896,1610612766,0,0,2025-11-05T03:03:01Z,120000,False,-27.0,395.0,1,right,MISS K. Knueppel 39' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,39.63,Missed,,,,,,,,,,,,,,,,,,
13,PT11M40.00S,2025-11-05T01:11:18.3Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,0,0,2025-11-05T01:11:21Z,130000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M26.00S,2025-11-05T01:11:32.5Z,1,REGULAR,2pt,Jump Shot,[],1642847,14.273981603153747,74.01960784313727,1610612740,0,0,2025-11-05T01:12:40Z,140000,False,-120.0,82.0,1,left,MISS J. Fears 14' driving floating Shot,[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,14.53,Missed,,,,,,,,,,,,,,,,,,
15,PT11M24.00S,2025-11-05T01:11:34.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,0,0,2025-11-05T01:11:42Z,150000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT11M15.00S,2025-11-05T01:11:43.2Z,1,REGULAR,turnover,bad pass,[],1642851,,,1610612766,0,0,2025-11-05T01:11:48Z,160000,False,,,0,,K. Knueppel bad pass TURNOVER (1 TO),"[1642851, 1642847]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Fears,1642847.0,,,,,,,,,,,
17,PT11M15.00S,2025-11-05T01:11:43.2Z,1,REGULAR,steal,,[],1642847,,,1610612740,0,0,2025-11-05T01:11:45Z,170000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
18,PT11M12.00S,2025-11-05T01:11:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,5.863994743758213,45.09803921568628,1610612740,2,0,2025-11-05T01:11:54Z,180000,False,25.0,3.0,1,left,J. Fears running finger roll Layup (2 PTS) (J. Poole 1 AST),"[1642847, 1629673]",1610612740.0,NOP,running finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,
21,PT10M58.00S,2025-11-05T01:12:19.9Z,1,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612766,2,0,2025-11-05T01:12:26Z,210000,False,,,0,,C. Sexton bad pass out-of-bounds TURNOVER (1 TO),[1629012],1610612766.0,CHA,bad pass,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,,,,,1628481.0,,,,,,
22,PT10M42.00S,2025-11-05T01:12:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626172,6.1268068331143235,44.85294117647059,1610612740,2,0,2025-11-05T02:23:29Z,220000,False,26.0,5.0,1,left,MISS K. Looney driving Layup,[1626172],1610612740.0,NOP,driving,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
23,PT10M39.00S,2025-11-05T01:12:41.3Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,2,0,2025-11-05T01:12:42Z,230000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M30.00S,2025-11-05T01:12:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,88.83048620236531,49.65533088235294,1610612766,2,2,2025-11-05T01:20:01Z,260000,False,-2.0,52.0,1,right,C. Sexton floating Jump Shot (2 PTS),[1629012],1610612766.0,CHA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,,,,,,,,2.0,,,,,,,,,,
27,PT10M17.00S,2025-11-05T01:13:02.7Z,1,REGULAR,3pt,Jump Shot,[],1630529,26.888961892247043,78.67647058823529,1610612740,5,2,2025-11-05T01:13:11Z,270000,False,-143.0,200.0,1,left,H. Jones 24' 3PT bank (3 PTS) (K. Looney 1 AST),"[1630529, 1626172]",1610612740.0,NOP,bank,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,24.63,Made,,,,,,,,3.0,K. Looney,1626172.0,1.0,,,,,,,
29,PT09M53.00S,2025-11-05T01:13:28.0Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612766,5,2,2025-11-05T01:13:32Z,290000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 1630529]",1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Jones,1630529.0,,,,,,,,,,,
30,PT09M53.00S,2025-11-05T01:13:28.0Z,1,REGULAR,steal,,[],1630529,,,1610612740,5,2,2025-11-05T01:13:30Z,300000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
31,PT09M46.00S,2025-11-05T01:13:34.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629673,31.61957950065703,68.38235294117648,1610612740,5,2,2025-11-05T01:22:06Z,310000,False,-92.0,245.0,1,left,MISS J. Poole 26' running pullup 3PT,[1629673],1610612740.0,NOP,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
32,PT09M43.00S,2025-11-05T01:13:37.3Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,5,2,2025-11-05T01:13:41Z,320000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M36.00S,2025-11-05T01:13:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,86.15308804204993,59.55882352941176,1610612766,5,4,2025-11-05T01:13:48Z,330000,False,48.0,78.0,1,right,C. Sexton 9' driving floating Jump Shot (4 PTS) (K. Knueppel 1 AST),"[1629012, 1642851]",1610612766.0,CHA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,9.12,Made,,,,,,,,4.0,K. Knueppel,1642851.0,1.0,,,,,,,
35,PT09M29.00S,2025-11-05T01:13:55.8Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612740,5,4,2025-11-05T01:14:00Z,350000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (1 TO),[1629673],1610612740.0,NOP,lost ball,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,1628481.0,,,,,,
36,PT09M14.00S,2025-11-05T01:14:12.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642851,85.10183968462549,41.17647058823529,1610612766,5,6,2025-11-05T01:14:20Z,360000,False,-44.0,88.0,1,right,K. Knueppel 9' floating Jump Shot (2 PTS) (C. Sexton 1 AST),"[1642851, 1629012]",1610612766.0,CHA,floating,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,9.8,Made,,,,,,,,2.0,C. Sexton,1629012.0,1.0,,,,,,,
38,PT08M56.00S,2025-11-05T01:14:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,19.530223390275953,37.254901960784316,1610612740,5,6,2025-11-05T01:14:35Z,380000,False,64.0,131.0,1,left,MISS J. Fears 14' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,14.58,Missed,,,,,,,,,,,,,,,,,,
39,PT08M52.00S,2025-11-05T01:14:33.3Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,5,6,2025-11-05T01:14:35Z,390000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M42.00S,2025-11-05T01:14:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,93.51182654402102,52.69607843137255,1610612766,5,8,2025-11-05T01:14:47Z,400000,False,13.0,8.0,1,right,R. Kalkbrenner alley-oop Layup (2 PTS) (C. Sexton 2 AST),"[1641750, 1629012]",1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,2.0,C. Sexton,1629012.0,2.0,,,,,,,
42,PT08M21.00S,2025-11-05T01:15:05.0Z,1,REGULAR,3pt,Jump Shot,[],1642847,31.225361366622867,65.93137254901961,1610612740,8,8,2025-11-05T01:15:09Z,420000,False,-80.0,241.0,1,left,J. Fears 25' 3PT  (5 PTS) (J. Poole 2 AST),"[1642847, 1629673]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,25.38,Made,,,,,,,,5.0,J. Poole,1629673.0,2.0,,,,,,,
44,PT08M06.00S,2025-11-05T01:15:19.6Z,1,REGULAR,3pt,Jump Shot,[],1642851,72.48685939553219,18.137254901960784,1610612766,8,11,2025-11-05T01:15:23Z,440000,False,-159.0,206.0,1,right,K. Knueppel 26' 3PT  (5 PTS) (M. Bridges 1 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,,,,5.0,M. Bridges,1628970.0,1.0,,,,,,,
46,PT07M42.00S,2025-11-05T01:15:44.6Z,1,REGULAR,3pt,Jump Shot,[],1626172,26.888961892247043,20.098039215686274,1610612740,8,11,2025-11-05T01:15:49Z,460000,False,150.0,200.0,1,left,MISS K. Looney 24' 3PT,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
