actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-23T00:10:30.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-23T00:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M50.00S,2025-11-23T00:10:39.0Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2025-11-23T00:10:39Z,40000,False,,,0,,Jump Ball K. Porziņģis vs. D. Queen: Tip to J. Johnson,"[1630552, 204001, 1642852]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Porziņģis,204001.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-11-23T00:10:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.389618922470433,46.32352941176471,1610612737,0,0,2025-11-23T00:10:51Z,70000,False,18.0,8.0,1,left,MISS J. Johnson cutting Layup,[1630552],1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-11-23T00:10:47.8Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,0,0,2025-11-23T00:10:47Z,80000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-11-23T00:11:06.3Z,1,REGULAR,2pt,Jump Shot,[],1642852,74.72076215505913,23.03921568627451,1610612740,0,0,2025-11-23T00:11:11Z,90000,False,-135.0,185.0,1,right,MISS D. Queen 22' pullup Shot,[1642852],1610612740.0,NOP,pullup,,,Queen,D. Queen,,,,,Mid-Range,16-24 Left Center,22.9,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2025-11-23T00:11:09.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612737,0,0,2025-11-23T00:11:11Z,100000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M14.00S,2025-11-23T00:11:14.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630552,27.414586070959263,17.892156862745097,1610612737,0,0,2025-11-23T00:12:31Z,110000,False,161.0,205.0,1,left,MISS J. Johnson 26' running 3PT,[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2025-11-23T00:11:18.7Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,0,0,2025-11-23T00:11:20Z,120000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M07.00S,2025-11-23T00:11:22.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642877,94.56307490144546,96.07843137254902,1610612740,0,0,2025-11-23T00:13:16Z,130000,False,230.0,-1.0,1,right,MISS M. Peavy running 3PT,[1642877],1610612740.0,NOP,running,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2025-11-23T00:11:26.3Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,0,0,2025-11-23T00:11:27Z,140000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M58.00S,2025-11-23T00:11:31.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642258,6.521024967148489,3.9215686274509802,1610612737,0,0,2025-11-23T00:13:53Z,150000,False,230.0,9.0,1,left,MISS Z. Risacher running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
