actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
94,PT04M59.00S,2025-11-18T01:27:05.2Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,11,28,2025-11-18T01:27:13Z,940000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M38.00S,2025-11-18T01:27:39.8Z,1,REGULAR,3pt,Jump Shot,[],1630198,11.777266754270697,96.32352941176471,1610612760,11,31,2025-11-18T01:27:46Z,950000,False,-232.0,58.0,1,left,I. Joe 3PT  (3 PTS) (L. Dort 1 AST),"[1630198, 1629652]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,23.88,Made,,3.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,
97,PT04M21.00S,2025-11-18T01:27:56.2Z,1,REGULAR,2pt,Jump Shot,[],1641722,79.05716162943496,73.77450980392157,1610612740,11,31,2025-11-18T01:28:01Z,970000,False,119.0,144.0,1,right,MISS J. Hawkins 18' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Right Center,18.71,Missed,,,,,,,,,,,,,,,,,,
98,PT04M17.00S,2025-11-18T01:28:00.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,11,31,2025-11-18T01:28:01Z,980000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,97.0,,,,,,,,,,,,,2.0,2.0,0.0,,
99,PT04M05.00S,2025-11-18T01:28:12.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,30.699737187910642,24.509803921568626,1610612760,11,34,2025-11-18T01:28:21Z,990000,False,127.0,236.0,1,left,L. Dort 26' 3PT  (12 PTS) (J. Williams 1 AST),"[1629652, 1631119]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.83,Made,,12.0,J. Williams,1631119.0,1.0,,,,,,,,,,,,,
101,PT04M04.00S,2025-11-18T01:28:28.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,11,34,2025-11-18T01:28:28Z,1010000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M04.00S,2025-11-18T01:30:37.2Z,1,REGULAR,substitution,out,[],1631096,,,1610612740,11,34,2025-11-18T01:31:06Z,1020000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M04.00S,2025-11-18T01:30:37.2Z,1,REGULAR,substitution,in,[],1642382,,,1610612740,11,34,2025-11-18T01:31:06Z,1030000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M47.00S,2025-11-18T01:31:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,87.86136662286465,55.88235294117647,1610612740,11,34,2025-11-18T01:31:36Z,1040000,False,29.0,62.0,1,right,MISS J. Alvarado 6' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.83,Missed,,,,,,,,,,,,,,,,,,
105,PT03M45.00S,2025-11-18T01:31:31.3Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,11,34,2025-11-18T01:31:31Z,1050000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,104.0,,,,,,,,,,,,,1.0,1.0,0.0,,
106,PT03M41.00S,2025-11-18T01:31:37.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631255,,,1610612760,11,34,2025-11-18T01:31:43Z,1060000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Carlson 2 FT),"[1631255, 1642382]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,1.0,0.0,Carlson,1642382.0,,,,,
108,PT03M41.00S,2025-11-18T01:32:05.7Z,1,REGULAR,freethrow,1 of 2,[],1642382,,,1610612760,11,35,2025-11-18T01:32:05Z,1080000,False,,,0,,B. Carlson Free Throw 1 of 2 (1 PTS),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
109,PT03M41.00S,2025-11-18T01:32:08.2Z,1,REGULAR,substitution,out,[],1630529,,,1610612760,11,35,2025-11-18T01:32:19Z,1090000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2025-11-18T01:32:08.2Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,11,35,2025-11-18T01:32:19Z,1100000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M41.00S,2025-11-18T01:32:08.2Z,1,REGULAR,substitution,in,[],1631121,,,1610612760,11,35,2025-11-18T01:32:19Z,1110000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M41.00S,2025-11-18T01:32:08.2Z,1,REGULAR,substitution,in,[],1642349,,,1610612760,11,35,2025-11-18T01:32:19Z,1120000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M41.00S,2025-11-18T01:32:33.8Z,1,REGULAR,freethrow,2 of 2,[],1642382,,,1610612760,11,36,2025-11-18T01:32:33Z,1130000,False,,,0,,B. Carlson Free Throw 2 of 2 (2 PTS),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
114,PT03M30.00S,2025-11-18T01:32:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,88.51839684625493,58.57843137254902,1610612740,13,36,2025-11-18T01:32:56Z,1140000,False,43.0,55.0,1,right,J. Alvarado 7' driving floating Jump Shot (2 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,,2.0,,,,,,,,,,,,,,,,
115,PT03M17.00S,2025-11-18T01:32:58.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,31.488173455978973,67.64705882352942,1610612760,13,36,2025-11-18T01:33:04Z,1150000,False,-88.0,243.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
116,PT03M14.00S,2025-11-18T01:33:01.3Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612740,13,36,2025-11-18T01:33:04Z,1160000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,115.0,,,,,,,,,,,,,1.0,1.0,0.0,,
117,PT03M06.00S,2025-11-18T01:33:13.9Z,1,REGULAR,foul,offensive,['inpenalty'],1631255,,,1610612740,13,36,2025-11-18T01:33:31Z,1170000,False,,,0,,K. Matković offensive FOUL (2 PF),"[1631255, 1642349]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627962.0,2.0,0.0,Mitchell,1642349.0,,,,,
119,PT03M06.00S,2025-11-18T01:33:13.9Z,1,REGULAR,turnover,offensive foul,[],1631255,,,1610612740,13,36,2025-11-18T01:33:13Z,1190000,False,,,0,,K. Matković offensive foul TURNOVER (1 TO),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,1627962.0,,,,,,,,,
120,PT03M06.00S,2025-11-18T01:33:22.9Z,1,REGULAR,substitution,out,[],1631255,,,1610612760,13,36,2025-11-18T01:33:31Z,1200000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M06.00S,2025-11-18T01:33:22.9Z,1,REGULAR,substitution,in,[],1642852,,,1610612760,13,36,2025-11-18T01:33:31Z,1210000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M51.00S,2025-11-18T01:33:52.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,25.04927726675427,86.02941176470588,1610612760,13,36,2025-11-18T01:33:59Z,1220000,False,-180.0,183.0,1,left,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.68,Missed,,,,,,,,,,,,,,,,,,
123,PT02M47.00S,2025-11-18T01:33:56.5Z,1,REGULAR,rebound,offensive,[],1642382,,,1610612760,13,36,2025-11-18T01:33:59Z,1230000,False,,,0,,B. Carlson REBOUND (Off:1 Def:0),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,,,122.0,,,,,,,,,,,,,1.0,0.0,1.0,,
124,PT02M40.00S,2025-11-18T01:34:02.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628983,34.90473061760841,42.40196078431372,1610612760,13,36,2025-11-18T01:34:12Z,1240000,False,38.0,276.0,1,left,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,27.82,Missed,,,,,,,,,,,,,,,,,,
125,PT02M37.00S,2025-11-18T01:34:05.6Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612740,13,36,2025-11-18T01:34:12Z,1250000,False,,,0,,B. McGowens REBOUND (Off:0 Def:2),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,,,124.0,,,,,,,,,,,,,2.0,2.0,0.0,,
126,PT02M22.00S,2025-11-18T01:34:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642877,86.41590013140605,49.50980392156863,1610612740,15,36,2025-11-18T01:34:27Z,1260000,False,-2.0,75.0,1,right,M. Peavy 7' fadeaway Jump Shot (2 PTS) (J. Hawkins 1 AST),"[1642877, 1641722]",1610612740.0,NOP,fadeaway,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,,2.0,J. Hawkins,1641722.0,1.0,,,,,,,,,,,,,
128,PT02M11.00S,2025-11-18T01:34:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,11.908672798948752,41.66666666666667,1610612760,15,38,2025-11-18T01:34:43Z,1280000,False,42.0,59.0,1,left,S. Gilgeous-Alexander 7' driving Layup (8 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.26,Made,,8.0,,,,,,,,,,,,,,,,
129,PT02M11.00S,2025-11-18T01:34:43.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630631,,,1610612760,15,38,2025-11-18T01:34:49Z,1290000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1630631, 1628983]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
131,PT02M11.00S,2025-11-18T01:35:03.3Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,15,39,2025-11-18T01:35:03Z,1310000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
132,PT02M00.00S,2025-11-18T01:35:16.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631121,92.59198423127464,52.450980392156865,1610612740,17,39,2025-11-18T01:35:22Z,1320000,False,12.0,17.0,1,right,B. McGowens cutting DUNK (2 PTS) (M. Peavy 1 AST),"[1631121, 1642877]",1610612740.0,NOP,cutting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.11,Made,,2.0,M. Peavy,1642877.0,1.0,,,,,,,,,,,,,
134,PT01M43.00S,2025-11-18T01:35:32.6Z,1,REGULAR,3pt,Jump Shot,[],1642382,30.831143232588698,64.70588235294117,1610612760,17,42,2025-11-18T01:35:42Z,1340000,False,-74.0,237.0,1,left,B. Carlson 24' 3PT  (5 PTS) (A. Mitchell 1 AST),"[1642382, 1642349]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Center,24.84,Made,,5.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,,,,
136,PT01M25.00S,2025-11-18T01:35:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,89.83245729303549,65.68627450980392,1610612740,17,42,2025-11-18T01:35:54Z,1360000,False,78.0,43.0,1,right,MISS D. Queen 8' turnaround Shot,[1642852],1610612740.0,NOP,turnaround,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Right,8.95,Missed,,,,,,,,,,,,,,,,,,
137,PT01M23.00S,2025-11-18T01:35:52.0Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,17,42,2025-11-18T01:35:54Z,1370000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,136.0,,,,,,,,,,,,,2.0,2.0,0.0,,
138,PT01M15.00S,2025-11-18T01:36:05.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612760,17,42,2025-11-18T01:36:14Z,1380000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1631121, 1628983]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627962.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
140,PT01M15.00S,2025-11-18T01:36:30.2Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,17,43,2025-11-18T01:36:30Z,1400000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
141,PT01M15.00S,2025-11-18T01:36:46.7Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,17,44,2025-11-18T01:36:46Z,1410000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
142,PT01M05.00S,2025-11-18T01:36:57.7Z,1,REGULAR,3pt,Jump Shot,[],1642877,94.30026281208936,94.85294117647058,1610612740,20,44,2025-11-18T01:37:03Z,1420000,False,224.0,1.0,1,right,M. Peavy 3PT  (5 PTS) (J. Hawkins 2 AST),"[1642877, 1641722]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Right Corner 3,24+ Right,22.43,Made,,5.0,J. Hawkins,1641722.0,2.0,,,,,,,,,,,,,
144,PT00M41.80S,2025-11-18T01:37:23.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612760,20,44,2025-11-18T01:37:35Z,1440000,False,,,0,,J. Alvarado personal FOUL (2 PF) (Carlson 2 FT),"[1630631, 1642382]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627962.0,2.0,0.0,Carlson,1642382.0,,,,,
146,PT00M41.80S,2025-11-18T01:37:51.6Z,1,REGULAR,freethrow,1 of 2,[],1642382,,,1610612760,20,44,2025-11-18T01:38:12Z,1460000,False,,,0,,MISS B. Carlson Free Throw 1 of 2,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
147,PT00M41.80S,2025-11-18T01:37:51.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,20,44,2025-11-18T01:38:12Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,
148,PT00M41.80S,2025-11-18T01:37:51.6Z,1,REGULAR,freethrow,2 of 2,[],1642382,,,1610612760,20,44,2025-11-18T01:38:12Z,1480000,False,,,0,,MISS B. Carlson Free Throw 2 of 2,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT00M39.60S,2025-11-18T01:37:53.8Z,1,REGULAR,rebound,defensive,[],1642877,,,1610612740,20,44,2025-11-18T01:38:12Z,1490000,False,,,0,,M. Peavy REBOUND (Off:0 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,148.0,,,,,,,,,,,,,1.0,1.0,0.0,,
150,PT00M36.60S,2025-11-18T01:38:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612740,20,44,2025-11-18T01:38:19Z,1500000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Queen 2 FT),"[1631119, 1642852]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627962.0,1.0,0.0,Queen,1642852.0,,,,,
152,PT00M36.60S,2025-11-18T01:38:39.8Z,1,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,21,44,2025-11-18T01:38:39Z,1520000,False,,,0,,D. Queen Free Throw 1 of 2 (1 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
153,PT00M36.60S,2025-11-18T01:38:58.0Z,1,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,22,44,2025-11-18T01:38:58Z,1530000,False,,,0,,D. Queen Free Throw 2 of 2 (2 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
154,PT00M26.60S,2025-11-18T01:39:08.3Z,1,REGULAR,2pt,Jump Shot,[],1631119,28.465834428383708,48.77450980392157,1610612760,22,44,2025-11-18T01:39:16Z,1540000,False,6.0,215.0,1,left,MISS J. Williams 21' pullup Shot,[1631119],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,21.52,Missed,,,,,,,,,,,,,,,,,,
155,PT00M24.10S,2025-11-18T01:39:10.9Z,1,REGULAR,rebound,offensive,[],1642382,,,1610612760,22,44,2025-11-18T01:39:10Z,1550000,False,,,0,,B. Carlson REBOUND (Off:2 Def:0),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Mid-Range,16-24 Center,,,154.0,,,,,,,,,,,,,2.0,0.0,2.0,,
156,PT00M22.20S,2025-11-18T01:39:12.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,20.581471747700395,6.862745098039216,1610612760,22,47,2025-11-18T01:39:19Z,1560000,False,216.0,141.0,1,left,I. Joe 25' 3PT  (6 PTS) (B. Carlson 1 AST),"[1630198, 1642382]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.77,Made,,6.0,B. Carlson,1642382.0,1.0,,,,,,,,,,,,,
158,PT00M06.60S,2025-11-18T01:39:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,91.67214191852825,44.85294117647059,1610612740,24,47,2025-11-18T01:39:37Z,1580000,False,-26.0,26.0,1,right,M. Peavy driving Layup (7 PTS),[1642877],1610612740.0,NOP,driving,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,3.64,Made,,7.0,,,,,,,,,,,,,,,,
159,PT00M00.40S,2025-11-18T01:39:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,19.398817345597898,47.549019607843135,1610612760,24,49,2025-11-18T01:40:02Z,1590000,False,12.0,130.0,1,left,A. Mitchell 13' driving floating Jump Shot (2 PTS),[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,13.04,Made,,2.0,,,,,,,,,,,,,,,,
163,PT00M00.00S,2025-11-18T01:41:04.0Z,1,REGULAR,period,end,[],0,,,1610612740,24,49,2025-11-18T01:41:04Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,out,['startperiod'],1631121,,,1610612740,24,49,2025-11-18T01:42:16Z,1640000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,out,['startperiod'],1642852,,,1610612740,24,49,2025-11-18T01:42:16Z,1650000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612740,24,49,2025-11-18T01:42:16Z,1660000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612740,24,49,2025-11-18T01:42:16Z,1670000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,out,['startperiod'],1642382,,,1610612740,24,49,2025-11-18T01:42:16Z,1680000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,24,49,2025-11-18T01:42:16Z,1690000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,24,49,2025-11-18T01:42:16Z,1700000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612740,24,49,2025-11-18T01:42:16Z,1710000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612740,24,49,2025-11-18T01:42:16Z,1720000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-11-18T01:41:38.1Z,2,REGULAR,substitution,in,['startperiod'],1641717,,,1610612740,24,49,2025-11-18T01:42:16Z,1730000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-18T01:42:25.2Z,2,REGULAR,period,start,[],0,,,1610612740,24,49,2025-11-18T01:42:25Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M43.00S,2025-11-18T01:42:42.0Z,2,REGULAR,3pt,Jump Shot,[],1641722,73.14388961892247,80.88235294117648,1610612740,24,49,2025-11-18T01:43:07Z,1750000,False,154.0,200.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
176,PT11M40.00S,2025-11-18T01:42:44.9Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,24,49,2025-11-18T01:42:44Z,1760000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,175.0,,,,,,,,,,,,,1.0,0.0,1.0,,
177,PT11M35.00S,2025-11-18T01:42:50.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630530,91.40932982917214,65.44117647058823,1610612740,24,49,2025-11-18T01:45:00Z,1770000,False,77.0,28.0,1,right,MISS T. Murphy III 8' driving floating bank Shot,[1630530],1610612740.0,NOP,driving floating bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Right,8.22,Missed,,,,,,,,,,,,,,,,,,
178,PT11M35.00S,2025-11-18T01:42:50.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,24,49,2025-11-18T01:43:04Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,177.0,,,,,,,,,,,,,,,,,
179,PT11M35.00S,2025-11-18T01:42:59.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,24,49,2025-11-18T01:44:08Z,1790000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202037.0,,,,,,,,,
