actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-23T01:10:35.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-23T01:10:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-23T01:10:38.7Z,1,REGULAR,jumpball,recovered,[],1642948,,,1610612742,0,0,2025-12-23T01:10:38Z,40000,False,,,0,,Jump Ball A. Davis vs. D. Queen: Tip to R. Nembhard,"[1642948, 203076, 1642852]",1610612742.0,DAL,startperiod,R. Nembhard,1642948.0,Nembhard,R. Nembhard,Davis,203076.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-12-23T01:10:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.937582128777924,50.73529411764706,1610612742,0,2,2025-12-23T01:10:54Z,70000,False,-4.0,41.0,1,left,A. Davis cutting finger roll Layup (2 PTS) (C. Flagg 1 AST),"[203076, 1642843]",1610612742.0,DAL,cutting finger roll,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,4.11,Made,2.0,C. Flagg,1642843.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2025-12-23T01:11:08.2Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612740,0,2,2025-12-23T01:11:20Z,90000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Bey 2 FT),"[1629023, 1630180]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1201.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
11,PT11M28.00S,2025-12-23T01:11:38.5Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,1,2,2025-12-23T01:11:38Z,110000,False,,,0,,S. Bey Free Throw 1 of 2 (1 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
12,PT11M28.00S,2025-12-23T01:11:51.2Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,2,2,2025-12-23T01:11:51Z,120000,False,,,0,,S. Bey Free Throw 2 of 2 (2 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
13,PT11M14.00S,2025-12-23T01:12:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,11.514454664914586,55.392156862745104,1610612742,2,2,2025-12-23T01:12:37Z,130000,False,-27.0,56.0,1,left,MISS A. Davis 6' fadeaway Shot,[203076],1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
14,PT11M12.00S,2025-12-23T01:12:12.0Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,2,2,2025-12-23T01:12:37Z,140000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT10M47.00S,2025-12-23T01:12:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,92.72339027595268,47.794117647058826,1610612740,2,2,2025-12-23T01:12:41Z,150000,False,-11.0,16.0,1,right,MISS J. Fears fadeaway Shot - blocked,"[1642847, 203076]",1610612740.0,NOP,fadeaway,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,Davis,203076.0,,,
69,PT10M47.00S,2025-12-23T01:12:35.5Z,1,REGULAR,block,,[],203076,,,1610612740,2,2,2025-12-23T01:20:07Z,155000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
