actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
60,PT07M45.00S,2025-12-12T01:17:26.3Z,1,REGULAR,rebound,offensive,[],1642852,,,1610612740,11,6,2025-12-12T01:17:42Z,600000,False,,,0,,D. Queen REBOUND (Off:1 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,,,
61,PT07M45.00S,2025-12-12T01:17:29.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,93.24901445466492,52.20588235294118,1610612740,13,6,2025-12-12T01:21:31Z,610000,False,11.0,11.0,1,right,D. Queen putback Layup (2 PTS),[1642852],1610612740.0,NOP,putback,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,2.0,,,,,,,,,,,,,
62,PT07M45.00S,2025-12-12T01:17:33.4Z,1,REGULAR,foul,personal,['1freethrow'],1641739,,,1610612740,13,6,2025-12-12T01:17:49Z,620000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Queen 1 FT),"[1641739, 1642852]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,1628484.0,1.0,0.0,Queen,1642852.0,,,,,,,,
64,PT07M45.00S,2025-12-12T01:17:53.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,13,6,2025-12-12T01:17:53Z,640000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M45.00S,2025-12-12T01:19:30.6Z,1,REGULAR,substitution,out,[],203924,,,1610612740,13,6,2025-12-12T01:20:14Z,650000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M45.00S,2025-12-12T01:19:30.6Z,1,REGULAR,substitution,in,[],1631321,,,1610612740,13,6,2025-12-12T01:20:14Z,660000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M45.00S,2025-12-12T01:20:43.5Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1642852,,,1610612740,14,6,2025-12-12T01:20:43Z,670000,False,,,0,,D. Queen Free Throw 1 of 1 (3 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
68,PT07M31.00S,2025-12-12T01:20:57.4Z,1,REGULAR,turnover,lost ball,[],1630166,,,1610612757,14,6,2025-12-12T01:21:02Z,680000,False,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1642852]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Queen,1642852.0
69,PT07M31.00S,2025-12-12T01:20:57.4Z,1,REGULAR,steal,,[],1642852,,,1610612740,14,6,2025-12-12T01:20:59Z,690000,False,,,0,,D. Queen STEAL (2 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
70,PT07M25.00S,2025-12-12T01:21:04.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630180,93.24901445466492,52.20588235294118,1610612740,14,6,2025-12-12T01:22:12Z,700000,False,11.0,11.0,1,right,MISS S. Bey running Layup,[1630180],1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
71,PT07M21.00S,2025-12-12T01:21:08.0Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,14,6,2025-12-12T01:21:11Z,710000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,70.0,2.0,1.0,1.0,,,,,,,,,,,,,,
72,PT07M17.00S,2025-12-12T01:21:11.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631321,3.630091984231275,96.56862745098039,1610612757,14,6,2025-12-12T01:22:32Z,720000,False,-233.0,-18.0,1,left,MISS S. Cissoko running 3PT,[1631321],1610612757.0,POR,running,,,Cissoko,S. Cissoko,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
73,PT07M15.00S,2025-12-12T01:21:14.5Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,14,6,2025-12-12T01:21:14Z,730000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,72.0,3.0,1.0,2.0,,,,,,,,,,,,,,
74,PT07M10.00S,2025-12-12T01:21:19.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631200,4.5499342969776615,3.6764705882352944,1610612757,14,6,2025-12-12T01:21:27Z,740000,False,232.0,-10.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
75,PT07M08.00S,2025-12-12T01:21:21.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,14,6,2025-12-12T01:21:27Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,74.0,,,,,,,,,,,,,,,,,
76,PT07M08.00S,2025-12-12T01:21:27.0Z,1,REGULAR,foul,personal,[],1630529,,,1610612757,14,6,2025-12-12T01:21:37Z,760000,False,,,0,,H. Jones loose ball personal FOUL (2 PF),"[1630529, 1641739]",1610612740.0,NOP,loose ball,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,1628484.0,2.0,0.0,Camara,1641739.0,,,,,,,,
78,PT07M08.00S,2025-12-12T01:21:37.3Z,1,REGULAR,substitution,out,[],1630529,,,1610612757,14,6,2025-12-12T01:21:43Z,780000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT07M08.00S,2025-12-12T01:21:37.3Z,1,REGULAR,substitution,in,[],1629673,,,1610612757,14,6,2025-12-12T01:21:43Z,790000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT07M03.00S,2025-12-12T01:21:56.9Z,1,REGULAR,foul,personal,['2freethrow'],1642852,,,1610612757,14,6,2025-12-12T01:22:05Z,800000,False,,,0,,D. Queen shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1642852, 1631101]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,204058.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,
82,PT07M03.00S,2025-12-12T01:22:23.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631101,,,1610612757,14,6,2025-12-12T01:22:23Z,820000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
83,PT07M03.00S,2025-12-12T01:22:23.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,14,6,2025-12-12T01:22:23Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,
84,PT07M03.00S,2025-12-12T01:22:43.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631101,,,1610612757,14,7,2025-12-12T01:22:43Z,840000,False,,,0,,S. Sharpe Free Throw 2 of 2 (5 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
85,PT06M58.00S,2025-12-12T01:22:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.72339027595268,49.754901960784316,1610612740,14,7,2025-12-12T01:23:25Z,850000,False,-1.0,16.0,1,right,MISS J. Poole alley-oop Layup,[1629673],1610612740.0,NOP,alley-oop,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
89,PT06M56.00S,2025-12-12T01:22:51.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,14,7,2025-12-12T01:25:38Z,860000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,85.0,,,,,,,,,,,,,,,,,
86,PT06M56.00S,2025-12-12T01:23:23.9Z,1,REGULAR,jumpball,recovered,[],1630166,,,1610612757,14,7,2025-12-12T01:25:43Z,870000,False,,,0,,Jump Ball T. Camara vs. T. Murphy III: Tip to D. Avdija,"[1630166, 1641739, 1630530]",1610612757.0,POR,lodgedball,D. Avdija,1630166.0,Avdija,D. Avdija,Camara,1641739.0,Murphy III,1630530.0,,,,,,,,,,,,,,,,,,,,,,
