actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-03-17T00:10:20.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-17T00:10:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-17T00:10:23.3Z,1,REGULAR,jumpball,recovered,[],1630530,,,1610612740,0,0,2026-03-17T00:10:23Z,40000,False,,,0,,Jump Ball Y. Missi vs. P. Washington: Tip to T. Murphy III,"[1630530, 1642274, 1629023]",1610612740.0,NOP,startperiod,T. Murphy III,1630530.0,Murphy III,T. Murphy III,Missi,1642274.0,Washington,1629023.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-03-17T00:10:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.51182654402102,46.32352941176471,1610612740,2,0,2026-03-17T00:10:43Z,70000,False,-18.0,8.0,1,right,H. Jones driving Layup (2 PTS) (S. Bey 1 AST),"[1630529, 1630180]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.03,Made,2.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2026-03-17T00:11:01.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642843,14.799605781865965,60.049019607843135,1610612742,2,0,2026-03-17T00:11:06Z,90000,False,-50.0,87.0,1,left,MISS C. Flagg 10' turnaround Hook,[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,10.01,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2026-03-17T00:11:04.5Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,2,0,2026-03-17T00:11:06Z,100000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M59.00S,2026-03-17T00:11:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.51182654402102,52.94117647058824,1610612740,2,0,2026-03-17T00:11:26Z,110000,False,15.0,8.0,1,right,MISS S. Bey driving Layup,[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
12,PT10M54.00S,2026-03-17T00:11:25.1Z,1,REGULAR,rebound,defensive,[],1642948,,,1610612742,2,0,2026-03-17T00:11:25Z,120000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M45.00S,2026-03-17T00:11:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,10.988830486202366,53.431372549019606,1610612742,2,0,2026-03-17T00:11:39Z,130000,False,-17.0,51.0,1,left,MISS N. Marshall turnaround Shot - blocked,"[1630230, 1642274]",1610612742.0,DAL,turnaround,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,Missi,1642274.0,,,,,,,,
14,PT10M45.00S,2026-03-17T00:11:34.3Z,1,REGULAR,block,,[],1642274,,,1610612742,2,0,2026-03-17T00:11:37Z,140000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M41.00S,2026-03-17T00:11:38.3Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,2,0,2026-03-17T00:11:39Z,150000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M37.00S,2026-03-17T00:11:43.3Z,1,REGULAR,turnover,bad pass,[],1629627,,,1610612740,2,0,2026-03-17T00:11:47Z,160000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 1631108]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Christie,1631108.0,,,,,
17,PT10M37.00S,2026-03-17T00:11:43.3Z,1,REGULAR,steal,,[],1631108,,,1610612742,2,0,2026-03-17T00:11:45Z,170000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
18,PT10M31.00S,2026-03-17T00:11:50.8Z,1,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612742,2,0,2026-03-17T00:12:07Z,180000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Flagg 2 FT),"[1642274, 1642843]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Flagg,1642843.0
20,PT10M31.00S,2026-03-17T00:12:18.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1642843,,,1610612742,2,1,2026-03-17T00:12:18Z,200000,False,,,0,,C. Flagg Free Throw 1 of 2 (1 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
