actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-02-25T01:10:32.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-25T01:10:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-25T01:10:35.7Z,1,REGULAR,jumpball,recovered,[],1627749,,,1610612740,0,0,2026-02-25T01:10:35Z,40000,False,,,0,,Jump Ball D. Jordan vs. D. Green: Tip to D. Murray,"[1627749, 201599, 203110]",1610612740.0,NOP,startperiod,D. Murray,1627749.0,Murray,D. Murray,Jordan,201599.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-02-25T01:10:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.258212877792378,44.85294117647059,1610612740,2,0,2026-02-25T01:11:00Z,70000,False,26.0,6.0,1,left,D. Murray cutting Layup (2 PTS) (D. Jordan 1 AST),"[1627749, 201599]",1610612740.0,NOP,cutting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.65,Made,2.0,D. Jordan,201599.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-02-25T01:11:04.6Z,1,REGULAR,3pt,Jump Shot,[],1630541,78.9257555847569,6.862745098039216,1610612744,2,0,2026-02-25T01:11:10Z,90000,False,-216.0,146.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2026-02-25T01:11:08.6Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,2,0,2026-02-25T01:11:10Z,100000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2026-02-25T01:11:17.1Z,1,REGULAR,3pt,Jump Shot,[],1630180,4.418528252299605,1.4705882352941175,1610612740,2,0,2026-02-25T01:11:23Z,110000,False,243.0,-11.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2026-02-25T01:11:22.1Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,2,0,2026-02-25T01:11:23Z,120000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M04.00S,2026-02-25T01:11:27.4Z,1,REGULAR,3pt,Jump Shot,[],203110,70.90998685939553,21.323529411764707,1610612744,2,0,2026-02-25T01:11:31Z,130000,False,-143.0,221.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
14,PT11M01.00S,2026-02-25T01:11:30.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,2,0,2026-02-25T01:11:31Z,140000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M54.00S,2026-02-25T01:11:38.0Z,1,REGULAR,3pt,Jump Shot,[],1627749,23.340998685939553,86.02941176470588,1610612740,2,0,2026-02-25T01:12:12Z,150000,False,-180.0,167.0,1,left,MISS D. Murray 24' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2026-02-25T01:11:41.0Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612744,2,0,2026-02-25T01:11:42Z,160000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M45.00S,2026-02-25T01:11:47.1Z,1,REGULAR,turnover,lost ball,[],1629001,,,1610612744,2,0,2026-02-25T01:11:53Z,170000,False,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 1629627]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Williamson,1629627.0,,,,,,,
18,PT10M45.00S,2026-02-25T01:11:47.1Z,1,REGULAR,steal,,[],1629627,,,1610612740,2,0,2026-02-25T01:11:49Z,180000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M30.00S,2026-02-25T01:12:01.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629627,5.075558475689881,50.49019607843137,1610612740,4,0,2026-02-25T01:12:06Z,190000,False,-2.0,-5.0,1,left,Z. Williamson cutting DUNK (2 PTS) (D. Jordan 2 AST),"[1629627, 201599]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,D. Jordan,201599.0,2.0,,,,,,,,,,,,,,
21,PT10M10.00S,2026-02-25T01:12:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,86.02168199737189,58.08823529411765,1610612744,4,0,2026-02-25T01:12:28Z,210000,False,40.0,79.0,1,right,MISS P. Spencer 8' pullup Shot,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Center,8.86,Missed,,,,,,,,,,,,,,,,,,
