actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-21T00:10:19.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-21T00:10:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-12-21T00:10:21.2Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2025-12-21T00:10:21Z,40000,False,,,0,,Jump Ball J. Huff vs. D. Queen: Tip to P. Siakam,"[1627783, 1630643, 1642852]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Huff,1630643.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2025-12-21T00:10:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,83.52496714848883,53.431372549019606,1610612754,0,0,2025-12-21T00:19:59Z,70000,False,17.0,102.0,1,right,MISS A. Nembhard 10' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.38,Missed,,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2025-12-21T00:10:32.7Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,0,0,2025-12-21T00:19:59Z,80000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M28.00S,2025-12-21T00:10:48.7Z,1,REGULAR,2pt,Jump Shot,[],1630529,21.50131406044678,49.754901960784316,1610612740,0,0,2025-12-21T00:11:16Z,90000,False,1.0,150.0,1,left,MISS H. Jones 14' driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-12-21T00:10:51.7Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,0,0,2025-12-21T00:10:56Z,100000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M21.00S,2025-12-21T00:10:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.51182654402102,54.90196078431373,1610612754,0,0,2025-12-21T00:11:00Z,110000,False,25.0,8.0,1,right,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
12,PT11M19.00S,2025-12-21T00:10:57.6Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,0,0,2025-12-21T00:11:00Z,120000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M15.00S,2025-12-21T00:11:01.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,25.18068331143233,84.80392156862744,1610612740,3,0,2025-12-21T00:11:08Z,130000,False,-174.0,184.0,1,left,S. Bey 25' 3PT running (3 PTS) (H. Jones 1 AST),"[1630180, 1630529]",1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,3.0,H. Jones,1630529.0,1.0,,,,,,,,,,
15,PT11M06.00S,2025-12-21T00:11:12.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,89.43823915900131,51.9607843137255,1610612754,3,2,2025-12-21T00:12:28Z,150000,False,10.0,47.0,1,right,P. Siakam driving Hook (2 PTS) (A. Nembhard 1 AST),"[1627783, 1629614]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,,,,,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
