actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M33.00S,2026-01-14T01:12:33.7Z,1,REGULAR,3pt,Jump Shot,[],1629618,75.50919842312747,12.990196078431374,1610612743,2,5,2026-01-14T01:12:40Z,170000,False,-185.0,178.0,1,right,MISS J. Pickett 25' 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
18,PT10M29.00S,2026-01-14T01:12:37.7Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,2,5,2026-01-14T01:12:40Z,180000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,
19,PT10M21.00S,2026-01-14T01:12:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,8.754927726675426,50.98039215686274,1610612740,2,5,2026-01-14T01:12:50Z,190000,False,-5.0,30.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
21,PT10M18.00S,2026-01-14T01:12:48.8Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,2,5,2026-01-14T01:12:50Z,210000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,
22,PT10M05.00S,2026-01-14T01:13:02.1Z,1,REGULAR,3pt,Jump Shot,[],1627750,73.9323258869908,85.5392156862745,1610612743,2,5,2026-01-14T01:13:07Z,220000,False,178.0,193.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
23,PT10M00.00S,2026-01-14T01:13:07.1Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,2,5,2026-01-14T01:13:07Z,230000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,
24,PT09M55.00S,2026-01-14T01:13:12.0Z,1,REGULAR,3pt,Jump Shot,[],1642847,32.53942181340342,62.5,1610612740,2,5,2026-01-14T01:13:18Z,240000,False,-62.0,253.0,1,left,MISS J. Fears 26' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
25,PT09M51.00S,2026-01-14T01:13:16.0Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,2,5,2026-01-14T01:13:18Z,250000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M40.00S,2026-01-14T01:13:27.5Z,1,REGULAR,3pt,Jump Shot,[],203932,73.53810775295663,16.666666666666664,1610612743,2,5,2026-01-14T01:17:02Z,260000,False,-167.0,196.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
27,PT09M37.00S,2026-01-14T01:13:30.5Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,2,5,2026-01-14T01:13:31Z,270000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,
28,PT09M30.00S,2026-01-14T01:13:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,7.703679369250986,42.40196078431372,1610612740,2,5,2026-01-14T01:18:12Z,280000,False,38.0,20.0,1,left,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
29,PT09M29.00S,2026-01-14T01:13:42.0Z,1,REGULAR,rebound,offensive,[],1642847,,,1610612740,2,5,2026-01-14T01:18:12Z,290000,False,,,0,,J. Fears REBOUND (Off:1 Def:0),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,
30,PT09M29.00S,2026-01-14T01:13:45.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642847,5.590000152587891,50.0,1610612740,4,5,2026-01-14T01:18:18Z,300000,False,0.0,0.0,1,left,J. Fears tip Layup (2 PTS),[1642847],1610612740.0,NOP,tip,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M12.00S,2026-01-14T01:13:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,87.72996057818659,50.245098039215684,1610612743,4,5,2026-01-14T01:19:57Z,310000,False,1.0,63.0,1,right,MISS P. Watson 6' driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
32,PT09M10.00S,2026-01-14T01:13:59.8Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,4,5,2026-01-14T01:19:57Z,320000,False,,,0,,J. Fears REBOUND (Off:1 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,
33,PT09M01.00S,2026-01-14T01:14:05.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642847,6.1268068331143235,46.568627450980394,1610612740,6,5,2026-01-14T01:20:17Z,330000,False,17.0,5.0,1,left,J. Fears running finger roll Layup (4 PTS),[1642847],1610612740.0,NOP,running finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.79,Made,4.0,,,,,,,,,,,,,,,,,
34,PT08M44.00S,2026-01-14T01:14:22.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,74.45795006570303,16.911764705882355,1610612743,6,8,2026-01-14T01:20:46Z,340000,False,-165.0,188.0,1,right,J. Murray 25' 3PT pullup (6 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.01,Made,6.0,,,,,,,,,,,,,,,,,
35,PT08M36.00S,2026-01-14T01:14:30.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,22.026938239159,88.72549019607843,1610612740,9,8,2026-01-14T01:14:35Z,350000,False,-194.0,155.0,1,left,S. Bey 24' 3PT  (3 PTS) (J. Fears 1 AST),"[1630180, 1642847]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.78,Made,3.0,J. Fears,1642847.0,1.0,,,,,,,,,,,,,,
37,PT08M12.00S,2026-01-14T01:14:55.4Z,1,REGULAR,3pt,Jump Shot,[],1629618,73.66951379763469,84.31372549019608,1610612743,9,11,2026-01-14T01:15:00Z,370000,False,172.0,195.0,1,right,J. Pickett 25' 3PT pullup (3 PTS),[1629618],1610612743.0,DEN,pullup,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,25.98,Made,3.0,,,,,,,,,,,,,,,,,
38,PT07M57.00S,2026-01-14T01:15:09.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,5.601182654402102,53.431372549019606,1610612740,9,11,2026-01-14T01:22:13Z,380000,False,-17.0,0.0,1,left,MISS Z. Williamson Hook,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
39,PT07M57.00S,2026-01-14T01:15:09.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,9,11,2026-01-14T01:15:16Z,390000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,38.0,,,,,,,,,,,
41,PT07M45.00S,2026-01-14T01:15:38.7Z,1,REGULAR,3pt,Jump Shot,[],1631212,95.0886990801577,96.07843137254902,1610612743,9,11,2026-01-14T01:15:43Z,410000,False,230.0,-6.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
42,PT07M41.00S,2026-01-14T01:15:42.7Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,9,11,2026-01-14T01:15:43Z,420000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,
43,PT07M34.00S,2026-01-14T01:15:49.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,4.944152431011826,49.26470588235294,1610612740,11,11,2026-01-14T01:15:55Z,430000,False,4.0,-6.0,1,left,T. Murphy III cutting DUNK (4 PTS) (D. Queen 2 AST),"[1630530, 1642852]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.7,Made,4.0,D. Queen,1642852.0,2.0,,,,,,,,,,,,,,
45,PT07M12.00S,2026-01-14T01:16:10.7Z,1,REGULAR,3pt,Jump Shot,[],1642461,95.22010512483574,3.6764705882352944,1610612743,11,11,2026-01-14T01:16:17Z,450000,False,-232.0,-8.0,1,right,MISS S. Jones 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
46,PT07M11.00S,2026-01-14T01:16:11.7Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,11,11,2026-01-14T01:23:31Z,460000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,
47,PT07M03.00S,2026-01-14T01:16:20.1Z,1,REGULAR,3pt,Jump Shot,[],1630530,29.6484888304862,22.54901960784314,1610612740,14,11,2026-01-14T01:24:00Z,470000,False,137.0,226.0,1,left,T. Murphy III 26' 3PT pullup (7 PTS) (J. Fears 2 AST),"[1630530, 1642847]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.46,Made,7.0,J. Fears,1642847.0,2.0,,,,,,,,,,,,,,
49,PT06M43.00S,2026-01-14T01:16:39.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642461,92.32917214191852,52.20588235294118,1610612743,14,11,2026-01-14T01:24:42Z,490000,False,11.0,20.0,1,right,MISS S. Jones driving Hook,[1642461],1610612743.0,DEN,driving,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
50,PT06M41.00S,2026-01-14T01:16:41.7Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,14,11,2026-01-14T01:16:47Z,500000,False,,,0,,D. Queen REBOUND (Off:0 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,
51,PT06M31.00S,2026-01-14T01:16:54.3Z,1,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612740,14,11,2026-01-14T01:17:16Z,510000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Bey 2 FT),"[1627750, 1630180]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203593.0,1.0,0.0,Bey,1630180.0,,,
53,PT06M31.00S,2026-01-14T01:17:14.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,14,11,2026-01-14T01:17:14Z,530000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M31.00S,2026-01-14T01:19:17.4Z,1,REGULAR,substitution,out,[],1629618,,,1610612740,14,11,2026-01-14T01:19:36Z,540000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M31.00S,2026-01-14T01:19:17.4Z,1,REGULAR,substitution,in,[],203501,,,1610612740,14,11,2026-01-14T01:19:36Z,550000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M31.00S,2026-01-14T01:20:04.8Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612740,15,11,2026-01-14T01:20:04Z,560000,False,,,0,,S. Bey Free Throw 1 of 2 (4 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
57,PT06M31.00S,2026-01-14T01:20:16.3Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612740,16,11,2026-01-14T01:20:16Z,570000,False,,,0,,S. Bey Free Throw 2 of 2 (5 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
58,PT06M15.00S,2026-01-14T01:20:33.6Z,1,REGULAR,3pt,Jump Shot,[],1627750,67.23061760840999,38.72549019607843,1610612743,16,14,2026-01-14T01:20:39Z,580000,False,-56.0,256.0,1,right,J. Murray 26' 3PT  (9 PTS) (A. Gordon 1 AST),"[1627750, 203932]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.17,Made,9.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
60,PT05M46.00S,2026-01-14T01:21:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,4.812746386333772,46.81372549019608,1610612740,18,14,2026-01-14T01:21:07Z,600000,False,16.0,-7.0,1,left,Z. Williamson cutting Layup (2 PTS) (S. Bey 1 AST),"[1629627, 1630180]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.75,Made,2.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
62,PT05M27.00S,2026-01-14T01:21:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,82.47371879106439,45.09803921568628,1610612743,18,16,2026-01-14T01:21:25Z,620000,False,-25.0,112.0,1,right,J. Murray 11' pullup Jump Shot (11 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.48,Made,11.0,,,,,,,,,,,,,,,,,
63,PT05M17.00S,2026-01-14T01:21:31.1Z,1,REGULAR,2pt,Jump Shot,[],1642847,17.69053876478318,17.401960784313726,1610612740,18,16,2026-01-14T01:21:35Z,630000,False,163.0,114.0,1,left,MISS J. Fears 19' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right,19.88,Missed,,,,,,,,,,,,,,,,,,
64,PT05M15.00S,2026-01-14T01:21:34.0Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,18,16,2026-01-14T01:21:34Z,640000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,,,,,,,,63.0,1.0,0.0,1.0,,,,,,,,
65,PT05M12.00S,2026-01-14T01:21:36.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,14.668199737187912,96.56862745098039,1610612740,18,16,2026-01-14T01:21:42Z,650000,False,-233.0,85.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,24.8,Missed,,,,,,,,,,,,,,,,,,
66,PT05M08.00S,2026-01-14T01:21:40.3Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,18,16,2026-01-14T01:21:42Z,660000,False,,,0,,S. Jones REBOUND (Off:0 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,
68,PT04M59.00S,2026-01-14T01:22:10.0Z,1,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612743,18,16,2026-01-14T01:22:15Z,680000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1629627, 203501]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1146.0,1.0,0.0,Hardaway Jr.,203501.0,,,
70,PT04M59.00S,2026-01-14T01:22:16.8Z,1,REGULAR,freethrow,1 of 2,[],203501,,,1610612743,18,17,2026-01-14T01:22:16Z,700000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (1 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
72,PT04M59.00S,2026-01-14T01:22:17.7Z,1,REGULAR,substitution,out,[],1629627,,,1610612743,18,17,2026-01-14T01:22:26Z,720000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M59.00S,2026-01-14T01:22:17.7Z,1,REGULAR,substitution,out,[],203932,,,1610612743,18,17,2026-01-14T01:22:26Z,730000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M59.00S,2026-01-14T01:22:17.7Z,1,REGULAR,substitution,in,[],1631255,,,1610612743,18,17,2026-01-14T01:22:26Z,740000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M59.00S,2026-01-14T01:22:17.7Z,1,REGULAR,substitution,in,[],1642877,,,1610612743,18,17,2026-01-14T01:22:26Z,750000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M59.00S,2026-01-14T01:22:17.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,18,17,2026-01-14T01:22:26Z,760000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M59.00S,2026-01-14T01:22:17.7Z,1,REGULAR,substitution,out,[],1630180,,,1610612743,18,17,2026-01-14T01:24:10Z,765000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M59.00S,2026-01-14T01:22:43.5Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612743,18,18,2026-01-14T01:22:43Z,790000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (2 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
118,PT04M49.00S,2026-01-14T01:22:17.2Z,1,REGULAR,3pt,Jump Shot,[],1630530,29.48423127463863,72.54901960784314,1610612740,18,18,2026-01-14T01:30:30Z,805000,False,-113.0,225.0,1,left,MISS T. Murphy III 25' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
119,PT04M47.00S,2026-01-14T01:22:19.2Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,18,18,2026-01-14T01:31:09Z,812500,False,,,0,,P. Watson REBOUND (Off:0 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,118.0,2.0,2.0,0.0,,,,,,,,
82,PT04M29.00S,2026-01-14T01:23:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,93.64323258869908,52.20588235294118,1610612743,18,20,2026-01-14T01:31:33Z,820000,False,11.0,7.0,1,right,P. Watson cutting finger roll Layup (2 PTS) (J. Murray 1 AST),"[1631212, 1627750]",1610612743.0,DEN,cutting finger roll,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
84,PT04M16.00S,2026-01-14T01:23:22.3Z,1,REGULAR,3pt,Jump Shot,[],1642847,31.882391590013142,54.90196078431373,1610612740,18,20,2026-01-14T01:31:50Z,840000,False,-25.0,247.0,1,left,MISS J. Fears 24' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
85,PT04M14.00S,2026-01-14T01:23:24.8Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,18,20,2026-01-14T01:23:24Z,850000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,
