actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-04-05T23:10:32.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-05T23:10:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-04-05T23:10:38.0Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2026-04-05T23:10:38Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. Y. Missi: Tip to J. Suggs,"[1630591, 1628976, 1642274]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Missi,1642274.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-04-05T23:10:46.3Z,1,REGULAR,3pt,Jump Shot,[],1630591,32.53942181340342,50.49019607843137,1610612753,0,0,2026-04-05T23:11:27Z,70000,False,-2.0,253.0,1,left,MISS J. Suggs 25' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2026-04-05T23:10:51.3Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,0,0,2026-04-05T23:11:27Z,80000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2026-04-05T23:11:07.0Z,1,REGULAR,3pt,Jump Shot,[],1642847,69.85873850197109,19.362745098039216,1610612740,0,0,2026-04-05T23:11:17Z,90000,False,-153.0,231.0,1,right,MISS J. Fears 27' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,27.7,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2026-04-05T23:11:10.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,0,0,2026-04-05T23:11:17Z,100000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M17.00S,2026-04-05T23:11:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,6.1268068331143235,46.07843137254902,1610612753,0,2,2026-04-05T23:11:22Z,110000,False,20.0,5.0,1,left,P. Banchero running Layup (2 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,2.0,J. Suggs,1630591.0,1.0,,,,,,,,,,
13,PT10M59.00S,2026-04-05T23:11:32.2Z,1,REGULAR,3pt,Jump Shot,[],1630529,71.43561103810775,77.69607843137256,1610612740,3,2,2026-04-05T23:11:39Z,130000,False,138.0,216.0,1,right,H. Jones 25' 3PT pullup bank (3 PTS) (Y. Missi 1 AST),"[1630529, 1642274]",1610612740.0,NOP,pullup bank,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,3.0,Y. Missi,1642274.0,1.0,,,,,,,,,,
14,PT10M47.00S,2026-04-05T23:11:44.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.521024967148489,50.49019607843137,1610612753,3,4,2026-04-05T23:11:49Z,140000,False,-2.0,9.0,1,left,W. Carter Jr. cutting DUNK (2 PTS) (J. Suggs 2 AST),"[1628976, 1630591]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,2.0,J. Suggs,1630591.0,2.0,,,,,,,,,,
16,PT10M24.00S,2026-04-05T23:12:07.7Z,1,REGULAR,2pt,Jump Shot,[],1630180,91.5407358738502,28.676470588235293,1610612740,3,4,2026-04-05T23:13:06Z,160000,False,-107.0,27.0,1,right,MISS S. Bey 11' fadeaway Shot,[1630180],1610612740.0,NOP,fadeaway,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,11.0,Missed,,,,,,,,,,,,,,,,,,
