actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M13.00S,2026-03-21T23:24:31.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.82588699080158,50.0,1610612739,13,20,2026-03-21T23:24:35Z,870000,False,0.0,-4.0,1,right,E. Mobley alley-oop DUNK (6 PTS) (S. Merrill 1 AST),"[1630596, 1630241]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,0.39,Made,6.0,S. Merrill,1630241.0,1.0,,,,,,,,,
89,PT04M50.00S,2026-03-21T23:24:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,5.863994743758213,53.67647058823529,1610612740,13,20,2026-03-21T23:24:58Z,890000,False,-18.0,3.0,1,left,MISS Y. Missi driving Layup,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,1.86,Missed,,,,,,,,,,,,,
90,PT04M50.00S,2026-03-21T23:24:55.9Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,13,20,2026-03-21T23:24:55Z,900000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,89.0,4.0,3.0,1.0,,,,,
91,PT04M50.00S,2026-03-21T23:24:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,5.206964520367937,45.588235294117645,1610612740,15,20,2026-03-21T23:25:02Z,910000,False,22.0,-4.0,1,left,Z. Williamson putback Layup (2 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,2.0,,,,,,,,,,,,
92,PT04M50.00S,2026-03-21T23:24:59.3Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612740,15,20,2026-03-21T23:25:04Z,920000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Williamson 1 FT),"[1630596, 1629627]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,202041.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
94,PT04M50.00S,2026-03-21T23:25:08.9Z,1,REGULAR,substitution,out,[],1630596,,,1610612740,15,20,2026-03-21T23:26:09Z,940000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M50.00S,2026-03-21T23:25:08.9Z,1,REGULAR,substitution,out,[],1630241,,,1610612740,15,20,2026-03-21T23:26:09Z,950000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M50.00S,2026-03-21T23:25:08.9Z,1,REGULAR,substitution,in,[],203471,,,1610612740,15,20,2026-03-21T23:26:09Z,960000,False,,,0,,SUB in: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M50.00S,2026-03-21T23:25:08.9Z,1,REGULAR,substitution,in,[],1628418,,,1610612740,15,20,2026-03-21T23:26:09Z,970000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M50.00S,2026-03-21T23:25:31.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629627,,,1610612740,16,20,2026-03-21T23:25:31Z,980000,False,,,0,,Z. Williamson Free Throw 1 of 1 (3 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
99,PT04M33.00S,2026-03-21T23:25:53.1Z,1,REGULAR,3pt,Jump Shot,[],1629622,91.40932982917214,96.56862745098039,1610612739,16,23,2026-03-21T23:25:58Z,990000,False,233.0,28.0,1,right,M. Strus 3PT  (3 PTS) (J. Harden 4 AST),"[1629622, 201935]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,23.45,Made,3.0,J. Harden,201935.0,4.0,,,,,,,,,
101,PT04M21.00S,2026-03-21T23:26:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.732588699080158,52.450980392156865,1610612740,16,23,2026-03-21T23:29:57Z,1010000,False,-12.0,1.0,1,left,MISS Z. Williamson driving reverse Layup,[1629627],1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,1.24,Missed,,,,,,,,,,,,,
102,PT04M18.00S,2026-03-21T23:26:09.6Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,16,23,2026-03-21T23:29:57Z,1020000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,101.0,2.0,1.0,1.0,,,,,
103,PT04M18.00S,2026-03-21T23:26:09.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,5.590000152587891,50.0,1610612740,18,23,2026-03-21T23:30:09Z,1030000,False,0.0,0.0,1,left,Y. Missi tip Layup (4 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,4.0,,,,,,,,,,,,
104,PT04M13.00S,2026-03-21T23:26:13.1Z,1,REGULAR,3pt,Jump Shot,[],1629622,71.43561103810775,13.23529411764706,1610612739,18,23,2026-03-21T23:26:17Z,1040000,False,-184.0,216.0,1,right,MISS M. Strus 28' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,28.36,Missed,,,,,,,,,,,,,
105,PT04M10.00S,2026-03-21T23:26:16.1Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,18,23,2026-03-21T23:26:17Z,1050000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,
106,PT04M03.00S,2026-03-21T23:26:23.2Z,1,REGULAR,3pt,Jump Shot,[],1630530,29.517082785808146,77.20588235294117,1610612740,18,23,2026-03-21T23:30:54Z,1060000,False,-136.0,225.0,1,left,MISS T. Murphy III 26' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,26.29,Missed,,,,,,,,,,,,,
107,PT03M59.00S,2026-03-21T23:26:27.2Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612739,18,23,2026-03-21T23:26:27Z,1070000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,
108,PT03M38.00S,2026-03-21T23:26:48.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628418,89.30683311432325,37.254901960784316,1610612739,18,25,2026-03-21T23:26:54Z,1080000,False,-64.0,48.0,1,right,T. Bryant 7' turnaround Jump Shot (2 PTS) (K. Ellis 1 AST),"[1628418, 1631165]",1610612739.0,CLE,turnaround,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.98,Made,2.0,K. Ellis,1631165.0,1.0,,,,,,,,,
110,PT03M22.00S,2026-03-21T23:27:03.5Z,1,REGULAR,3pt,Jump Shot,[],1627749,31.61957950065703,19.607843137254903,1610612740,18,25,2026-03-21T23:27:09Z,1100000,False,152.0,245.0,1,left,MISS D. Murray 28' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,28.81,Missed,,,,,,,,,,,,,
111,PT03M21.00S,2026-03-21T23:27:04.5Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,18,25,2026-03-21T23:32:57Z,1110000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,110.0,2.0,1.0,1.0,,,,,
112,PT03M21.00S,2026-03-21T23:27:08.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630530,5.590000152587891,50.0,1610612740,18,25,2026-03-21T23:33:14Z,1120000,False,0.0,0.0,1,left,MISS T. Murphy III tip DUNK,[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
113,PT03M19.00S,2026-03-21T23:27:10.3Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612739,18,25,2026-03-21T23:33:14Z,1130000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,112.0,2.0,2.0,0.0,,,,,
114,PT03M12.00S,2026-03-21T23:27:14.1Z,1,REGULAR,foul,personal,['3freethrow'],1629627,,,1610612739,18,25,2026-03-21T23:27:24Z,1140000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Ellis 3 FT),"[1629627, 1631165]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,101283.0,2.0,0.0,Ellis,1631165.0,,,,,,,,,,,,,,,
116,PT03M12.00S,2026-03-21T23:27:55.7Z,1,REGULAR,freethrow,1 of 3,[],1631165,,,1610612739,18,25,2026-03-21T23:27:55Z,1160000,False,,,0,,MISS K. Ellis Free Throw 1 of 3,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
117,PT03M12.00S,2026-03-21T23:27:55.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,18,25,2026-03-21T23:27:55Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,,
118,PT03M12.00S,2026-03-21T23:28:18.2Z,1,REGULAR,freethrow,2 of 3,[],1631165,,,1610612739,18,26,2026-03-21T23:28:18Z,1180000,False,,,0,,K. Ellis Free Throw 2 of 3 (1 PTS),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
119,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,out,[],1629627,,,1610612739,18,26,2026-03-21T23:28:37Z,1190000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,out,[],1630529,,,1610612739,18,26,2026-03-21T23:28:37Z,1200000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,out,[],1627749,,,1610612739,18,26,2026-03-21T23:28:37Z,1210000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,out,[],201935,,,1610612739,18,26,2026-03-21T23:28:37Z,1220000,False,,,0,,SUB out: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,in,[],1642852,,,1610612739,18,26,2026-03-21T23:28:37Z,1230000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,in,[],1630180,,,1610612739,18,26,2026-03-21T23:28:37Z,1240000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,in,[],1642847,,,1610612739,18,26,2026-03-21T23:28:37Z,1250000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M12.00S,2026-03-21T23:28:19.3Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,18,26,2026-03-21T23:28:37Z,1260000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M12.00S,2026-03-21T23:28:43.7Z,1,REGULAR,freethrow,3 of 3,[],1631165,,,1610612739,18,27,2026-03-21T23:28:43Z,1270000,False,,,0,,K. Ellis Free Throw 3 of 3 (2 PTS),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
128,PT03M03.00S,2026-03-21T23:28:55.3Z,1,REGULAR,turnover,bad pass,[],1642852,,,1610612740,18,27,2026-03-21T23:28:59Z,1280000,False,,,0,,D. Queen bad pass TURNOVER (1 TO),"[1642852, 1628378]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0
129,PT03M03.00S,2026-03-21T23:28:55.3Z,1,REGULAR,steal,,[],1628378,,,1610612739,18,27,2026-03-21T23:28:58Z,1290000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
130,PT02M49.00S,2026-03-21T23:29:09.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628418,85.3646517739816,43.627450980392155,1610612739,18,29,2026-03-21T23:35:02Z,1300000,False,-32.0,85.0,1,right,T. Bryant 9' Jump Shot (4 PTS) (D. Schröder 1 AST),"[1628418, 203471]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.09,Made,4.0,D. Schröder,203471.0,1.0,,,,,,,,,
132,PT02M30.00S,2026-03-21T23:29:27.7Z,1,REGULAR,2pt,Jump Shot,[],1630180,6.652431011826544,71.81372549019608,1610612740,18,29,2026-03-21T23:29:34Z,1320000,False,-109.0,10.0,1,left,MISS S. Bey 10' turnaround Shot,[1630180],1610612740.0,NOP,turnaround,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,10.96,Missed,,,,,,,,,,,,,
133,PT02M28.00S,2026-03-21T23:29:29.7Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,18,29,2026-03-21T23:35:25Z,1330000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,
134,PT02M21.00S,2026-03-21T23:29:37.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,94.03745072273325,47.549019607843135,1610612739,18,31,2026-03-21T23:30:12Z,1340000,False,-12.0,4.0,1,right,T. Bryant cutting DUNK (6 PTS) (M. Strus 1 AST),"[1628418, 1629622]",1610612739.0,CLE,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,1.28,Made,6.0,M. Strus,1629622.0,1.0,,,,,,,,,
136,PT02M01.00S,2026-03-21T23:29:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,11.826544021024972,60.631127450980394,1610612740,18,31,2026-03-21T23:36:02Z,1360000,False,-53.0,59.0,1,left,MISS J. Fears 7' driving floating Shot,[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.92,Missed,,,,,,,,,,,,,
137,PT01M59.00S,2026-03-21T23:29:59.0Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,18,31,2026-03-21T23:36:02Z,1370000,False,,,0,,Y. Missi REBOUND (Off:2 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,136.0,3.0,1.0,2.0,,,,,
138,PT01M58.00S,2026-03-21T23:30:00.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642274,6.915243101182654,64.70588235294117,1610612740,20,31,2026-03-21T23:36:46Z,1380000,False,-74.0,13.0,1,left,Y. Missi 7' turnaround Hook (6 PTS),[1642274],1610612740.0,NOP,turnaround,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.46,Made,6.0,,,,,,,,,,,,
139,PT01M37.00S,2026-03-21T23:30:21.2Z,1,REGULAR,turnover,bad pass,[],1628418,,,1610612739,20,31,2026-03-21T23:30:27Z,1390000,False,,,0,,T. Bryant bad pass TURNOVER (1 TO),"[1628418, 1642274]",1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Missi,1642274.0
140,PT01M37.00S,2026-03-21T23:30:21.2Z,1,REGULAR,steal,,[],1642274,,,1610612740,20,31,2026-03-21T23:30:25Z,1400000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
141,PT01M26.00S,2026-03-21T23:30:34.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642852,6.389618922470433,50.98039215686274,1610612740,22,31,2026-03-21T23:30:40Z,1410000,False,-5.0,8.0,1,left,D. Queen driving Layup (2 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,0.9,Made,2.0,,,,,,,,,,,,
142,PT01M26.00S,2026-03-21T23:30:38.3Z,1,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612740,22,31,2026-03-21T23:30:50Z,1420000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Queen 1 FT),"[1628418, 1642852]",1610612739.0,CLE,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,101283.0,1.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
144,PT01M26.00S,2026-03-21T23:30:53.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,22,31,2026-03-21T23:32:47Z,1440000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M26.00S,2026-03-21T23:33:53.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1642852,,,1610612740,23,31,2026-03-21T23:33:53Z,1450000,False,,,0,,D. Queen Free Throw 1 of 1 (3 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
146,PT01M10.00S,2026-03-21T23:34:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,92.06636005256242,52.450980392156865,1610612739,23,31,2026-03-21T23:34:19Z,1460000,False,12.0,22.0,1,right,MISS T. Bryant cutting Layup - blocked,"[1628418, 1642274]",1610612739.0,CLE,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,2.53,Missed,,,,,,,,,Missi,1642274.0,,,
147,PT01M10.00S,2026-03-21T23:34:12.8Z,1,REGULAR,block,,[],1642274,,,1610612739,23,31,2026-03-21T23:34:15Z,1470000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M07.00S,2026-03-21T23:34:15.8Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,23,31,2026-03-21T23:34:19Z,1480000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,
149,PT01M01.00S,2026-03-21T23:34:22.1Z,1,REGULAR,3pt,Jump Shot,[],1642847,29.122864651773984,13.970588235294118,1610612740,26,31,2026-03-21T23:38:48Z,1490000,False,180.0,221.0,1,left,J. Fears 28' 3PT pullup (3 PTS) (D. Queen 1 AST),"[1642847, 1642852]",1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,28.53,Made,3.0,D. Queen,1642852.0,1.0,,,,,,,,,
151,PT00M48.90S,2026-03-21T23:34:36.7Z,1,REGULAR,3pt,Jump Shot,[],1631165,89.56964520367937,3.9215686274509802,1610612739,26,31,2026-03-21T23:34:41Z,1510000,False,-230.0,46.0,1,right,MISS K. Ellis 3PT,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,,,,,,23.48,Missed,,,,,,,,,,,,,
152,PT00M46.70S,2026-03-21T23:34:38.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,26,31,2026-03-21T23:34:41Z,1520000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,151.0,3.0,2.0,1.0,,,,,
153,PT00M40.70S,2026-03-21T23:34:45.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642847,5.075558475689881,95.09803921568627,1610612740,26,31,2026-03-21T23:39:39Z,1530000,False,-225.0,-5.0,1,left,MISS J. Fears running pullup 3PT,[1642847],1610612740.0,NOP,running pullup,,,Fears,J. Fears,,,,,Left Corner 3,24+ Left,,,,,,22.56,Missed,,,,,,,,,,,,,
154,PT00M38.40S,2026-03-21T23:34:47.9Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,26,31,2026-03-21T23:34:47Z,1540000,False,,,0,,Y. Missi REBOUND (Off:3 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,153.0,4.0,1.0,3.0,,,,,
155,PT00M32.90S,2026-03-21T23:34:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,6.652431011826544,51.71568627450981,1610612740,28,31,2026-03-21T23:40:16Z,1550000,False,-9.0,10.0,1,left,D. Queen driving Layup (5 PTS) (Y. Missi 1 AST),"[1642852, 1642274]",1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,1.32,Made,5.0,Y. Missi,1642274.0,1.0,,,,,,,,,
158,PT00M17.40S,2026-03-21T23:35:34.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,69.85873850197109,28.676470588235293,1610612739,28,34,2026-03-21T23:35:39Z,1580000,False,-107.0,231.0,1,right,D. Mitchell 25' 3PT step back (9 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,25.42,Made,9.0,,,,,,,,,,,,
159,PT00M01.00S,2026-03-21T23:35:56.1Z,1,REGULAR,2pt,Jump Shot,[],1642847,22.683968462549277,61.51960784313726,1610612740,28,34,2026-03-21T23:36:02Z,1590000,False,-58.0,161.0,1,left,MISS J. Fears 17' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Left Center,,,,,,17.07,Missed,,,,,,,,,,,,,
160,PT00M01.00S,2026-03-21T23:35:56.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,28,34,2026-03-21T23:36:02Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,159.0,,,,,,,,
161,PT00M00.00S,2026-03-21T23:36:00.1Z,1,REGULAR,period,end,[],0,,,1610612740,28,34,2026-03-21T23:36:00Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-03-21T23:38:11.7Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,28,34,2026-03-21T23:38:32Z,1620000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-03-21T23:38:11.7Z,2,REGULAR,substitution,out,['startperiod'],1631165,,,1610612740,28,34,2026-03-21T23:38:32Z,1640000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-03-21T23:38:11.7Z,2,REGULAR,substitution,in,['startperiod'],1631255,,,1610612740,28,34,2026-03-21T23:38:32Z,1650000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-03-21T23:38:11.7Z,2,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,28,34,2026-03-21T23:38:32Z,1660000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-21T23:38:11.7Z,2,REGULAR,substitution,in,['startperiod'],1630596,,,1610612740,28,34,2026-03-21T23:38:32Z,1670000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-21T23:38:11.7Z,2,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,28,34,2026-03-21T23:38:39Z,1680000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-21T23:38:42.3Z,2,REGULAR,period,start,[],0,,,1610612740,28,34,2026-03-21T23:38:42Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
