actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-31T00:40:33.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-31T00:40:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-01-31T00:40:35.7Z,1,REGULAR,jumpball,recovered,[],1642285,,,1610612763,0,0,2026-01-31T00:40:35Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. D. Queen: Tip to C. Spencer,"[1642285, 1628991, 1642852]",1610612763.0,MEM,startperiod,C. Spencer,1642285.0,Spencer,C. Spencer,Jackson Jr.,1628991.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2026-01-31T00:40:52.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,7.30946123521682,57.107843137254896,1610612763,0,2,2026-01-31T00:42:08Z,70000,False,-36.0,16.0,1,left,J. Jackson Jr. driving bank Hook (2 PTS) (C. Coward 1 AST),"[1628991, 1642907]",1610612763.0,MEM,driving bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.9,Made,2.0,C. Coward,1642907.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2026-01-31T00:41:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,90.75229960578186,45.83333333333333,1610612740,0,2,2026-01-31T00:42:39Z,90000,False,-21.0,34.0,1,right,MISS D. Queen driving floating bank Shot,[1642852],1610612740.0,NOP,driving floating bank,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
10,PT11M14.00S,2026-01-31T00:41:17.5Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,2,2026-01-31T00:41:23Z,100000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M08.00S,2026-01-31T00:41:23.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,31.225361366622867,68.13725490196079,1610612763,0,5,2026-01-31T00:41:58Z,110000,False,-91.0,241.0,1,left,J. Jackson Jr. 25' 3PT running (5 PTS) (J. Wells 1 AST),"[1628991, 1642377]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.75,Made,5.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
13,PT10M48.00S,2026-01-31T00:41:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,92.32917214191852,47.549019607843135,1610612740,2,5,2026-01-31T00:41:53Z,130000,False,-12.0,20.0,1,right,S. Bey driving Layup (2 PTS),[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M29.00S,2026-01-31T00:42:02.6Z,1,REGULAR,turnover,bad pass,[],1642907,,,1610612763,2,5,2026-01-31T00:42:08Z,140000,False,,,0,,C. Coward bad pass TURNOVER (1 TO),"[1642907, 1630180]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Bey,1630180.0,,,,,,,
15,PT10M29.00S,2026-01-31T00:42:02.6Z,1,REGULAR,steal,,[],1630180,,,1610612740,2,5,2026-01-31T00:42:05Z,150000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
16,PT10M24.00S,2026-01-31T00:42:07.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630180,73.01248357424441,20.588235294117645,1610612740,2,5,2026-01-31T00:43:53Z,160000,False,-147.0,201.0,1,right,MISS S. Bey 24' running pullup 3PT,[1630180],1610612740.0,NOP,running pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
17,PT10M21.00S,2026-01-31T00:42:10.6Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,2,5,2026-01-31T00:42:24Z,170000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
18,PT10M19.00S,2026-01-31T00:42:13.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,68.01905387647832,68.13725490196079,1610612740,2,5,2026-01-31T00:42:18Z,180000,False,91.0,248.0,1,right,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
19,PT10M16.00S,2026-01-31T00:42:16.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,5,2026-01-31T00:42:18Z,190000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,
20,PT10M08.00S,2026-01-31T00:42:24.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,29.122864651773984,24.264705882352942,1610612763,2,5,2026-01-31T00:42:29Z,200000,False,129.0,221.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
21,PT10M03.00S,2026-01-31T00:42:29.3Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,2,5,2026-01-31T00:42:29Z,210000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,,
22,PT09M58.00S,2026-01-31T00:42:34.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642852,92.32917214191852,51.9607843137255,1610612740,4,5,2026-01-31T00:44:52Z,220000,False,10.0,20.0,1,right,D. Queen running reverse Layup (2 PTS) (Z. Williamson 1 AST),"[1642852, 1629627]",1610612740.0,NOP,running reverse,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,Z. Williamson,1629627.0,1.0,,,,,,,,,,,,,,
24,PT09M47.00S,2026-01-31T00:42:47.5Z,1,REGULAR,foul,personal,[],1630529,,,1610612763,4,5,2026-01-31T00:43:00Z,240000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1642377]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,101284.0,1.0,0.0,Wells,1642377.0,,
26,PT09M37.00S,2026-01-31T00:43:13.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,9.543363994743759,57.107843137254896,1610612763,4,5,2026-01-31T00:43:19Z,260000,False,-36.0,37.0,1,left,MISS J. Landale driving Hook,[1629111],1610612763.0,MEM,driving,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
27,PT09M34.00S,2026-01-31T00:43:16.3Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,4,5,2026-01-31T00:43:19Z,270000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M24.00S,2026-01-31T00:43:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.32917214191852,48.28431372549019,1610612740,6,5,2026-01-31T00:43:29Z,280000,False,-9.0,20.0,1,right,Z. Williamson driving Layup (2 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.14,Made,2.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,,
30,PT09M17.00S,2026-01-31T00:43:34.1Z,1,REGULAR,turnover,out-of-bounds,[],1642907,,,1610612763,6,5,2026-01-31T00:43:42Z,300000,False,,,0,,C. Coward bad pass out-of-bounds TURNOVER (2 TO),[1642907],1610612763.0,MEM,bad pass,,,Coward,C. Coward,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2.0,,,1179.0,,,,,,
31,PT09M07.00S,2026-01-31T00:43:50.6Z,1,REGULAR,turnover,bad pass,[],1630529,,,1610612740,6,5,2026-01-31T00:43:55Z,310000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1628991]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,
32,PT09M07.00S,2026-01-31T00:43:50.6Z,1,REGULAR,steal,,[],1628991,,,1610612763,6,5,2026-01-31T00:43:52Z,320000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT08M57.00S,2026-01-31T00:44:00.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642907,5.469776609724048,1.9607843137254901,1610612763,6,8,2026-01-31T00:44:04Z,330000,False,240.0,-1.0,1,left,C. Coward 24' 3PT  (3 PTS) (C. Spencer 1 AST),"[1642907, 1642285]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Right Corner 3,24+ Right,24.02,Made,3.0,C. Spencer,1642285.0,1.0,,,,,,,,,,,,,,
