actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
89,PT04M31.00S,2025-11-15T01:24:26.7Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,11,23,2025-11-15T01:24:30Z,880000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,88.0,3.0,3.0,0.0,,,,,,,,,,,,,,
90,PT04M31.00S,2025-11-15T01:24:30.2Z,1,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,11,23,2025-11-15T01:24:40Z,890000,False,,,0,,R. Hachimura bad pass out-of-bounds TURNOVER (1 TO),[1629060],1610612747.0,LAL,bad pass,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,1627534.0,,,,,1.0,,,,,,,,
91,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,out,[],1642847,,,1610612740,11,23,2025-11-15T01:24:52Z,900000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,11,23,2025-11-15T01:24:52Z,910000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,out,[],1630180,,,1610612740,11,23,2025-11-15T01:24:52Z,920000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,out,[],1630559,,,1610612740,11,23,2025-11-15T01:24:52Z,930000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,11,23,2025-11-15T01:24:52Z,940000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,in,[],1642877,,,1610612740,11,23,2025-11-15T01:24:52Z,950000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,in,[],1631255,,,1610612740,11,23,2025-11-15T01:24:52Z,960000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M31.00S,2025-11-15T01:24:35.8Z,1,REGULAR,substitution,in,[],1642261,,,1610612740,11,23,2025-11-15T01:24:52Z,970000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M19.00S,2025-11-15T01:25:03.8Z,1,REGULAR,turnover,bad pass,[],1642852,,,1610612740,11,23,2025-11-15T01:25:07Z,980000,False,,,0,,D. Queen bad pass TURNOVER (1 TO),"[1642852, 1631222]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,LaRavia,1631222.0,,,,,,
100,PT04M19.00S,2025-11-15T01:25:03.8Z,1,REGULAR,steal,,[],1631222,,,1610612747,11,23,2025-11-15T01:25:05Z,990000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
101,PT04M16.00S,2025-11-15T01:25:06.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631222,9.149145860709593,46.568627450980394,1610612747,11,25,2025-11-15T01:25:12Z,1000000,False,17.0,34.0,1,left,J. LaRavia running Layup (2 PTS),[1631222],1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,3.77,Made,,,,,,,,,,,,,2.0,,,,,
102,PT03M59.00S,2025-11-15T01:25:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,88.12417871222075,34.80392156862745,1610612740,13,25,2025-11-15T01:25:32Z,1010000,False,-76.0,59.0,1,right,T. Murphy III 9' driving floating bank Jump Shot (6 PTS),[1630530],1610612740.0,NOP,driving floating bank,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Left,9.63,Made,,,,,,,,,,,,,6.0,,,,,
103,PT03M54.00S,2025-11-15T01:25:29.0Z,1,REGULAR,3pt,Jump Shot,[],1642261,24.78646517739816,12.745098039215685,1610612747,13,28,2025-11-15T04:58:36Z,1020000,False,186.0,180.0,1,left,D. Knecht 25' 3PT  (3 PTS) (L. Dončić 4 AST),"[1642261, 1629029]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,,,,,,,,,3.0,L. Dončić,1629029.0,4.0,,
105,PT03M37.00S,2025-11-15T01:25:44.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,81.15965834428384,45.09803921568628,1610612740,13,28,2025-11-15T01:33:38Z,1040000,False,-25.0,125.0,1,right,MISS T. Murphy III 12' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,12.7,Missed,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2025-11-15T01:25:46.8Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,13,28,2025-11-15T01:33:38Z,1050000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,105.0,2.0,1.0,1.0,,,,,,,,,,,,,,
107,PT03M34.00S,2025-11-15T01:25:48.9Z,1,REGULAR,turnover,lost ball,[],1631255,,,1610612740,13,28,2025-11-15T01:51:30Z,1060000,False,,,0,,K. Matković lost ball TURNOVER (1 TO),"[1631255, 1631222]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,LaRavia,1631222.0,,,,,,
108,PT03M34.00S,2025-11-15T01:25:48.9Z,1,REGULAR,steal,,[],1631222,,,1610612747,13,28,2025-11-15T01:25:51Z,1070000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT03M30.00S,2025-11-15T01:25:55.1Z,1,REGULAR,turnover,out-of-bounds,[],1631222,,,1610612747,13,28,2025-11-15T01:26:01Z,1080000,False,,,0,,J. LaRavia bad pass out-of-bounds TURNOVER (1 TO),[1631222],1610612747.0,LAL,bad pass,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,,,,,1.0,,,,,,,,
110,PT03M30.00S,2025-11-15T01:25:58.6Z,1,REGULAR,substitution,out,[],1629028,,,1610612740,13,28,2025-11-15T01:26:04Z,1090000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M30.00S,2025-11-15T01:25:58.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,13,28,2025-11-15T01:26:04Z,1100000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M20.00S,2025-11-15T01:26:19.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630530,83.52496714848883,52.20588235294118,1610612740,15,28,2025-11-15T01:26:28Z,1110000,False,11.0,102.0,1,right,T. Murphy III 10' fadeaway Jump Shot (8 PTS),[1630530],1610612740.0,NOP,fadeaway,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,10.3,Made,,,,,,,,,,,,,8.0,,,,,
113,PT03M07.00S,2025-11-15T01:26:32.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,27.677398160315374,78.18627450980392,1610612747,15,28,2025-11-15T01:26:37Z,1120000,False,-141.0,208.0,1,left,MISS L. Dončić 25' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2025-11-15T01:26:34.1Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,15,28,2025-11-15T01:26:37Z,1130000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M01.00S,2025-11-15T01:26:39.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631255,92.72339027595268,50.0,1610612740,17,28,2025-11-15T01:26:47Z,1140000,False,0.0,16.0,1,right,K. Matković running alley-oop DUNK (2 PTS) (J. Alvarado 1 AST),"[1631255, 1630631]",1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,,,,2.0,J. Alvarado,1630631.0,1.0,,
117,PT02M45.00S,2025-11-15T01:26:58.0Z,1,REGULAR,foul,personal,['2freethrow'],1642877,,,1610612747,17,28,2025-11-15T01:27:05Z,1160000,False,,,0,,M. Peavy shooting personal FOUL (1 PF) (Dončić 2 FT),"[1642877, 1629029]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,1.0,0.0,Dončić,1629029.0,,,,,,,,,
119,PT02M45.00S,2025-11-15T01:27:10.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,17,28,2025-11-15T01:27:10Z,1180000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M45.00S,2025-11-15T01:27:14.2Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,17,28,2025-11-15T01:29:29Z,1190000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M45.00S,2025-11-15T01:27:14.2Z,1,REGULAR,substitution,in,[],1629020,,,1610612747,17,28,2025-11-15T01:29:29Z,1200000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M45.00S,2025-11-15T01:30:08.2Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,17,29,2025-11-15T01:30:08Z,1210000,False,,,0,,L. Dončić Free Throw 1 of 2 (3 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
123,PT02M45.00S,2025-11-15T01:30:23.5Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,17,30,2025-11-15T01:30:23Z,1220000,False,,,0,,L. Dončić Free Throw 2 of 2 (4 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
124,PT02M32.00S,2025-11-15T01:30:39.3Z,1,REGULAR,3pt,Jump Shot,[],1630530,71.30420499342969,76.7156862745098,1610612740,17,30,2025-11-15T01:30:48Z,1230000,False,134.0,217.0,1,right,MISS T. Murphy III 25' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
125,PT02M31.00S,2025-11-15T01:30:40.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,17,30,2025-11-15T01:30:48Z,1240000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,124.0,,,,,,,,,,,,,,,,,
127,PT02M12.00S,2025-11-15T01:31:15.8Z,1,REGULAR,foul,personal,['3freethrow'],1642877,,,1610612747,17,30,2025-11-15T01:31:22Z,1260000,False,,,0,,M. Peavy shooting personal FOUL (2 PF) (Dončić 3 FT),"[1642877, 1629029]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Left Center,,,,,,,1628954.0,2.0,0.0,Dončić,1629029.0,,,,,,,,,
129,PT02M12.00S,2025-11-15T01:31:46.1Z,1,REGULAR,freethrow,1 of 3,[],1629029,,,1610612747,17,31,2025-11-15T01:31:46Z,1280000,False,,,0,,L. Dončić Free Throw 1 of 3 (5 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
130,PT02M12.00S,2025-11-15T01:32:05.7Z,1,REGULAR,freethrow,2 of 3,[],1629029,,,1610612747,17,31,2025-11-15T01:32:05Z,1290000,False,,,0,,MISS L. Dončić Free Throw 2 of 3,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT02M12.00S,2025-11-15T01:32:05.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,17,31,2025-11-15T01:32:05Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,
132,PT02M12.00S,2025-11-15T01:32:07.4Z,1,REGULAR,substitution,out,[],1642877,,,1610612747,17,31,2025-11-15T01:32:11Z,1310000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2025-11-15T01:32:07.4Z,1,REGULAR,substitution,in,[],1630529,,,1610612747,17,31,2025-11-15T01:32:11Z,1320000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M12.00S,2025-11-15T01:32:28.0Z,1,REGULAR,freethrow,3 of 3,[],1629029,,,1610612747,17,32,2025-11-15T01:32:28Z,1330000,False,,,0,,L. Dončić Free Throw 3 of 3 (6 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
135,PT02M01.00S,2025-11-15T01:32:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.32917214191852,53.431372549019606,1610612740,19,32,2025-11-15T01:32:48Z,1340000,False,17.0,20.0,1,right,H. Jones driving Layup (4 PTS) (J. Alvarado 2 AST),"[1630529, 1630631]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,,,,,,,4.0,J. Alvarado,1630631.0,2.0,,
137,PT02M01.00S,2025-11-15T01:32:45.9Z,1,REGULAR,foul,personal,['1freethrow'],1629020,,,1610612740,19,32,2025-11-15T01:32:53Z,1360000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Jones 1 FT),"[1629020, 1630529]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Jones,1630529.0,,,,,,,,,
139,PT02M01.00S,2025-11-15T01:32:54.2Z,1,REGULAR,substitution,out,[],1629029,,,1610612740,19,32,2025-11-15T01:33:38Z,1380000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M01.00S,2025-11-15T01:32:54.2Z,1,REGULAR,substitution,in,[],1630559,,,1610612740,19,32,2025-11-15T01:33:38Z,1390000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M01.00S,2025-11-15T01:33:15.4Z,1,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,20,32,2025-11-15T01:33:15Z,1400000,False,,,0,,H. Jones Free Throw 1 of 1 (5 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
142,PT01M45.00S,2025-11-15T01:33:37.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631255,,,1610612747,20,32,2025-11-15T01:33:56Z,1410000,False,,,0,,K. Matković personal FOUL (1 PF) (Reaves 2 FT),"[1631255, 1630559]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Mid-Range,16-24 Right Center,,,,,,,1627534.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
144,PT01M45.00S,2025-11-15T01:33:59.2Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,20,33,2025-11-15T01:33:59Z,1430000,False,,,0,,A. Reaves Free Throw 1 of 2 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
145,PT01M45.00S,2025-11-15T01:34:16.3Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,20,34,2025-11-15T01:34:16Z,1440000,False,,,0,,A. Reaves Free Throw 2 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
146,PT01M28.00S,2025-11-15T01:34:37.3Z,1,REGULAR,3pt,Jump Shot,[],1630530,72.09264126149803,19.11764705882353,1610612740,23,34,2025-11-15T01:37:27Z,1450000,False,-154.0,210.0,1,right,T. Murphy III 26' 3PT  (11 PTS) (D. Queen 1 AST),"[1630530, 1642852]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,,,,,,,,,11.0,D. Queen,1642852.0,1.0,,
149,PT01M07.00S,2025-11-15T01:35:13.2Z,1,REGULAR,3pt,Jump Shot,[],1630559,30.831143232588698,69.85294117647058,1610612747,23,34,2025-11-15T01:35:18Z,1480000,False,-99.0,237.0,1,left,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
150,PT01M05.00S,2025-11-15T01:35:15.2Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,23,34,2025-11-15T01:35:18Z,1490000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,149.0,2.0,2.0,0.0,,,,,,,,,,,,,,
152,PT00M56.60S,2025-11-15T01:35:34.9Z,1,REGULAR,turnover,out-of-bounds,[],1642852,,,1610612740,23,34,2025-11-15T01:35:49Z,1510000,False,,,0,,D. Queen lost ball out-of-bounds TURNOVER (2 TO),[1642852],1610612740.0,NOP,lost ball,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,,,,,2.0,,,,,,,,
159,PT00M56.60S,2025-11-15T01:35:39.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,23,34,2025-11-15T01:36:32Z,1515000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M56.60S,2025-11-15T01:35:43.8Z,1,REGULAR,substitution,out,[],1631222,,,1610612747,23,34,2025-11-15T01:35:47Z,1520000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M56.60S,2025-11-15T01:35:43.8Z,1,REGULAR,substitution,in,[],203935,,,1610612747,23,34,2025-11-15T01:35:47Z,1530000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M43.30S,2025-11-15T01:35:58.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612747,23,34,2025-11-15T01:36:08Z,1540000,False,,,0,,J. Alvarado personal FOUL (1 PF) (Reaves 2 FT),"[1630631, 1630559]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,1627534.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,
157,PT00M43.30S,2025-11-15T01:36:26.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630559,,,1610612747,23,34,2025-11-15T01:36:26Z,1560000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M43.30S,2025-11-15T01:36:26.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,23,34,2025-11-15T01:36:26Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,
160,PT00M43.30S,2025-11-15T01:36:43.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630559,,,1610612747,23,35,2025-11-15T01:36:43Z,1580000,False,,,0,,A. Reaves Free Throw 2 of 2 (9 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
161,PT00M33.70S,2025-11-15T01:36:56.7Z,1,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612740,23,35,2025-11-15T01:37:09Z,1590000,False,,,0,,D. Knecht shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1642261, 1630530]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
163,PT00M33.70S,2025-11-15T01:37:21.1Z,1,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,24,35,2025-11-15T01:37:21Z,1610000,False,,,0,,T. Murphy III Free Throw 1 of 2 (12 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
164,PT00M33.70S,2025-11-15T01:37:34.5Z,1,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,25,35,2025-11-15T01:37:34Z,1620000,False,,,0,,T. Murphy III Free Throw 2 of 2 (13 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
165,PT00M17.30S,2025-11-15T01:37:53.3Z,1,REGULAR,3pt,Jump Shot,[],203935,31.750985545335087,63.970588235294116,1610612747,25,35,2025-11-15T04:58:44Z,1630000,False,-70.0,246.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
166,PT00M14.00S,2025-11-15T01:37:56.6Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,25,35,2025-11-15T01:37:56Z,1640000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
170,PT00M00.00S,2025-11-15T01:40:10.7Z,1,REGULAR,period,end,[],0,,,1610612740,25,35,2025-11-15T01:40:10Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-11-15T01:40:17.6Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,25,35,2025-11-15T01:40:53Z,1690000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-15T01:40:17.6Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,25,35,2025-11-15T01:40:53Z,1700000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-11-15T01:40:17.6Z,2,REGULAR,substitution,in,['startperiod'],1641722,,,1610612740,25,35,2025-11-15T01:40:53Z,1710000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-15T01:40:17.6Z,2,REGULAR,substitution,in,['startperiod'],1630180,,,1610612740,25,35,2025-11-15T01:40:53Z,1720000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-11-15T01:41:11.9Z,2,REGULAR,period,start,[],0,,,1610612740,25,35,2025-11-15T01:41:11Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M48.00S,2025-11-15T01:41:23.8Z,2,REGULAR,3pt,Jump Shot,[],1641722,70.90998685939553,22.794117647058822,1610612740,28,35,2025-11-15T01:43:03Z,1740000,False,-136.0,221.0,1,right,J. Hawkins 25' 3PT  (3 PTS) (S. Bey 2 AST),"[1641722, 1630180]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,,,,,,,,,3.0,S. Bey,1630180.0,2.0,,
178,PT11M25.00S,2025-11-15T01:41:45.5Z,2,REGULAR,3pt,Jump Shot,[],203935,27.677398160315374,14.950980392156863,1610612747,28,35,2025-11-15T01:41:55Z,1760000,False,175.0,208.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,27.17,Missed,,,,,,,,,,,,,,,,,,
