actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-15T01:10:40.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-15T01:10:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-15T01:10:44.4Z,1,REGULAR,jumpball,recovered,[],1630180,,,1610612740,0,0,2026-01-15T01:10:44Z,40000,False,,,0,,Jump Ball D. Queen vs. N. Claxton: Tip to S. Bey,"[1630180, 1642852, 1629651]",1610612740.0,NOP,startperiod,S. Bey,1630180.0,Bey,S. Bey,Queen,1642852.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-01-15T01:11:03.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,87.07293035479631,34.80392156862745,1610612740,2,0,2026-01-15T01:11:12Z,70000,False,-76.0,69.0,1,right,S. Bey 10' fadeaway Jump Shot (2 PTS),[1630180],1610612740.0,NOP,fadeaway,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Left,10.26,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M14.00S,2026-01-15T01:11:25.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,4.5499342969776615,49.754901960784316,1610612751,2,2,2026-01-15T01:11:32Z,80000,False,1.0,-10.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (E. Dëmin 1 AST),"[1629651, 1642856]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.98,Made,2.0,E. Dëmin,1642856.0,1.0,,,,,,,,,,,,,,
10,PT11M06.00S,2026-01-15T01:11:42.4Z,1,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612740,2,2,2026-01-15T01:11:49Z,100000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Williamson 2 FT),"[1641730, 1629627]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203592.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,
12,PT11M06.00S,2026-01-15T01:12:09.0Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,2,2,2026-01-15T01:12:09Z,120000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
13,PT11M06.00S,2026-01-15T01:12:09.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,2,2,2026-01-15T01:12:09Z,130000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,
14,PT11M06.00S,2026-01-15T01:12:22.8Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,3,2,2026-01-15T01:12:22Z,140000,False,,,0,,Z. Williamson Free Throw 2 of 2 (1 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2026-01-15T01:12:33.2Z,1,REGULAR,2pt,Jump Shot,[],1629008,17.559132720105126,31.127450980392158,1610612751,3,2,2026-01-15T01:12:52Z,150000,False,94.0,113.0,1,left,MISS M. Porter Jr. 14' pullup Shot,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,14.69,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2026-01-15T01:12:37.2Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,3,2,2026-01-15T01:12:41Z,160000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
