actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M54.00S,2021-12-01T03:12:08.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,84.70762155059133,49.26470588235294,1610612747,2,4,2021-12-01T03:12:14Z,180000,-4.0,91.0,1,right,A. Davis 9' fadeaway Jump Shot (2 PTS),[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,9.13,Made,2.0,,,,,,,,,,,,,,,,,,
19,PT10M41.00S,2021-12-01T03:12:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,15.193823915900131,48.03921568627451,1610612758,4,4,2021-12-01T03:12:26Z,190000,10.0,90.0,1,left,R. Holmes 9' floating Jump Shot (4 PTS) (T. Haliburton 2 AST),"[1626158, 1630169]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,9.08,Made,4.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
21,PT10M28.00S,2021-12-01T03:12:33.5Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,4,4,2021-12-01T03:12:38Z,210000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629056]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,1.0,Davis,1629056.0,,,
22,PT10M28.00S,2021-12-01T03:12:33.5Z,1,REGULAR,steal,,[],1629056,,,1610612758,4,4,2021-12-01T03:12:35Z,220000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M22.00S,2021-12-01T03:12:39.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629056,6.258212877792378,43.872549019607845,1610612758,4,4,2021-12-01T03:12:49Z,230000,31.0,6.0,1,left,MISS T. Davis running Layup - blocked,"[1629056, 1629659]",1610612758.0,SAC,running,,,Davis,T. Davis,,,,,3.12,Missed,,,,,,,,,,,,,,,,,Horton-Tucker,1629659.0,
24,PT10M22.00S,2021-12-01T03:12:39.0Z,1,REGULAR,block,,[],1629659,,,1610612758,4,4,2021-12-01T03:12:42Z,240000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M19.00S,2021-12-01T03:12:42.0Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,4,4,2021-12-01T03:12:49Z,250000,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,
26,PT10M03.00S,2021-12-01T03:13:03.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,4,4,2021-12-01T03:13:03Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M57.00S,2021-12-01T03:13:18.9Z,1,REGULAR,2pt,Jump Shot,[],203076,84.97043363994744,81.61764705882352,1610612747,4,4,2021-12-01T03:13:27Z,270000,158.0,89.0,1,right,MISS A. Davis 18' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,18.13,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M54.00S,2021-12-01T03:13:21.9Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,4,4,2021-12-01T03:13:27Z,280000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,
29,PT09M49.00S,2021-12-01T03:13:27.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630169,8.754927726675426,18.38235294117647,1610612758,6,4,2021-12-01T03:13:36Z,290000,158.0,30.0,1,left,T. Haliburton 16' pullup Jump Shot (2 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,16.09,Made,2.0,,,,,,,,,,,,,,,,,,
30,PT09M24.00S,2021-12-01T03:13:52.2Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,6,4,2021-12-01T03:14:07Z,300000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1629002]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,2.0,Metu,1629002.0,,,
31,PT09M24.00S,2021-12-01T03:13:52.2Z,1,REGULAR,steal,,[],1629002,,,1610612758,6,4,2021-12-01T03:14:50Z,310000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2021-12-01T03:14:06.6Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612758,6,4,2021-12-01T03:14:34Z,320000,,,0,,T. Haliburton lost ball out-of-bounds TURNOVER (1 TO),[1630169],1610612758.0,SAC,lost ball,,,Haliburton,T. Haliburton,,,,,,,,,,,1662.0,,,,,,,,,1.0,,,,,
33,PT09M02.00S,2021-12-01T03:14:28.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,93.11760840998686,37.254901960784316,1610612747,6,6,2021-12-01T03:16:39Z,330000,-64.0,12.0,1,right,A. Davis 6' fadeaway Jump Shot (4 PTS),[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,6.49,Made,4.0,,,,,,,,,,,,,,,,,,
34,PT09M02.00S,2021-12-01T03:14:39.3Z,1,REGULAR,foul,personal,['1freethrow'],1629056,,,1610612747,6,6,2021-12-01T03:14:57Z,340000,,,0,,T. Davis shooting personal FOUL (1 PF) (Davis 1 FT),"[1629056, 203076]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,1662.0,1.0,0.0,Davis,203076.0,,,,,,,,,,
36,PT09M02.00S,2021-12-01T03:15:01.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,6,6,2021-12-01T03:15:05Z,360000,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M58.00S,2021-12-01T03:15:05.6Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,6,6,2021-12-01T03:15:05Z,370000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,
41,PT08M57.00S,2021-12-01T03:15:26.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,6,6,2021-12-01T03:16:05Z,410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M46.00S,2021-12-01T03:15:34.7Z,1,REGULAR,3pt,Jump Shot,[],1629056,5.338370565045992,3.1862745098039214,1610612758,6,6,2021-12-01T03:15:43Z,420000,234.0,-2.0,1,left,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M46.00S,2021-12-01T03:15:34.7Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612758,6,6,2021-12-01T03:18:24Z,430000,,,0,,C. Metu REBOUND (Off:1 Def:0),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,42.0,1.0,0.0,1.0,,,,,,
44,PT08M46.00S,2021-12-01T03:15:41.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629002,5.590000152587891,50.0,1610612758,8,6,2021-12-01T03:17:57Z,440000,0.0,0.0,1,left,C. Metu putback DUNK (2 PTS),[1629002],1610612758.0,SAC,putback,,,Metu,C. Metu,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
45,PT08M35.00S,2021-12-01T03:15:44.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201599,90.3580814717477,48.77450980392157,1610612747,8,6,2021-12-01T03:20:01Z,450000,-6.0,38.0,1,right,MISS D. Jordan alley-oop DUNK,[201599],1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M32.00S,2021-12-01T03:15:47.9Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,8,6,2021-12-01T03:15:51Z,460000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,
47,PT08M30.00S,2021-12-01T03:15:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629056,6.521024967148489,48.28431372549019,1610612758,10,6,2021-12-01T03:15:59Z,470000,9.0,9.0,1,left,T. Davis running Layup (2 PTS),[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,1.23,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT08M11.00S,2021-12-01T03:16:09.3Z,1,REGULAR,3pt,Jump Shot,[],201566,66.96780551905388,44.6078431372549,1610612747,10,6,2021-12-01T03:16:15Z,480000,-27.0,258.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M09.00S,2021-12-01T03:16:11.3Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,10,6,2021-12-01T03:16:15Z,490000,,,0,,C. Metu REBOUND (Off:1 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,,
50,PT08M01.00S,2021-12-01T03:16:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,11.12023653088042,46.07843137254902,1610612758,10,6,2021-12-01T03:16:29Z,500000,20.0,52.0,1,left,MISS T. Haliburton driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,5.56,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M57.00S,2021-12-01T03:16:23.2Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,10,6,2021-12-01T03:16:23Z,510000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,
52,PT07M48.00S,2021-12-01T03:16:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629659,75.24638633377135,12.5,1610612747,10,6,2021-12-01T03:16:39Z,520000,-188.0,180.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M43.00S,2021-12-01T03:16:37.0Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,10,6,2021-12-01T03:16:37Z,530000,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,52.0,1.0,0.0,1.0,,,,,,
55,PT07M38.00S,2021-12-01T03:16:52.7Z,1,REGULAR,foul,personal,[],1629056,,,1610612747,10,6,2021-12-01T03:20:29Z,550000,,,0,,T. Davis personal FOUL (2 PF),"[1629056, 203076]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,101283.0,2.0,0.0,Davis,203076.0,,,,,,,,,,
58,PT07M38.00S,2021-12-01T03:17:30.5Z,1,REGULAR,substitution,in,[],1627741,,,1610612747,10,6,2021-12-01T03:17:36Z,580000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M38.00S,2021-12-01T03:17:30.5Z,1,REGULAR,substitution,out,[],1629056,,,1610612747,10,6,2021-12-01T03:21:33Z,585000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M38.00S,2021-12-01T03:17:30.5Z,1,REGULAR,substitution,out,[],201599,,,1610612747,10,6,2021-12-01T03:21:33Z,587500,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT07M38.00S,2021-12-01T03:17:30.5Z,1,REGULAR,substitution,in,[],2730,,,1610612747,10,6,2021-12-01T03:21:33Z,588750,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M26.00S,2021-12-01T03:17:39.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203076,89.83245729303549,49.01960784313725,1610612747,10,8,2021-12-01T03:24:44Z,590000,-5.0,43.0,1,right,A. Davis turnaround Hook (6 PTS),[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,4.34,Made,6.0,,,,,,,,,,,,,,,,,,
64,PT07M10.00S,2021-12-01T03:18:01.2Z,1,REGULAR,foul,offensive,[],1626158,,,1610612758,10,8,2021-12-01T03:26:38Z,640000,,,0,,R. Holmes offensive FOUL (1 PF),"[1626158, 201961]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,101283.0,1.0,0.0,Ellington,201961.0,,,,,,,,,,
66,PT07M10.00S,2021-12-01T03:18:01.2Z,1,REGULAR,turnover,offensive foul,[],1626158,,,1610612758,10,8,2021-12-01T03:18:01Z,660000,,,0,,R. Holmes offensive foul TURNOVER (1 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,101283.0,,,,,,,,,1.0,,,,,
67,PT07M03.00S,2021-12-01T03:18:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,89.17542706964521,48.529411764705884,1610612747,10,8,2021-12-01T03:18:20Z,670000,-7.0,49.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,,
68,PT07M01.00S,2021-12-01T03:18:16.6Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,10,8,2021-12-01T03:18:20Z,680000,,,0,,C. Metu REBOUND (Off:1 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,67.0,3.0,2.0,1.0,,,,,,
69,PT06M57.00S,2021-12-01T03:18:20.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,21.369908015768726,8.57843137254902,1610612758,13,8,2021-12-01T03:18:33Z,690000,207.0,148.0,1,left,B. Hield 25' 3PT running (3 PTS) (D. Fox 1 AST),"[1627741, 1628368]",1610612758.0,SAC,running,,,Hield,B. Hield,,,,,25.48,Made,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,,
71,PT06M36.00S,2021-12-01T03:18:41.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,87.59855453350855,43.38235294117647,1610612747,13,8,2021-12-01T03:18:56Z,710000,-33.0,64.0,1,right,MISS T. Horton-Tucker 7' floating Shot,[1629659],1610612747.0,LAL,floating,,,Horton-Tucker,T. Horton-Tucker,,,,,7.21,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2021-12-01T03:18:44.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,13,8,2021-12-01T03:18:56Z,720000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,
73,PT06M33.00S,2021-12-01T03:18:53.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,13,8,2021-12-01T03:18:53Z,730000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M33.00S,2021-12-01T03:20:30.3Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,13,8,2021-12-01T03:21:43Z,750000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M33.00S,2021-12-01T03:20:30.3Z,1,REGULAR,substitution,out,[],1630169,,,1610612758,13,8,2021-12-01T03:21:43Z,760000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M33.00S,2021-12-01T03:20:30.3Z,1,REGULAR,substitution,out,[],201566,,,1610612758,13,8,2021-12-01T03:21:43Z,770000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M33.00S,2021-12-01T03:20:30.3Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,13,8,2021-12-01T03:21:43Z,780000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M33.00S,2021-12-01T03:20:30.3Z,1,REGULAR,substitution,in,[],203458,,,1610612758,13,8,2021-12-01T03:21:43Z,790000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M33.00S,2021-12-01T03:20:30.3Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,13,8,2021-12-01T03:21:43Z,800000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M11.00S,2021-12-01T03:22:06.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,31.35676741130092,56.127450980392155,1610612758,13,8,2021-12-01T03:22:11Z,810000,-31.0,242.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,24.42,Missed,,,,,,,,,,,,,,,,,,,
85,PT06M09.00S,2021-12-01T03:22:08.2Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,13,8,2021-12-01T03:22:11Z,820000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,
86,PT05M47.00S,2021-12-01T03:22:31.4Z,1,REGULAR,3pt,Jump Shot,[],1628370,71.43561103810775,77.20588235294117,1610612747,13,8,2021-12-01T03:22:40Z,830000,136.0,216.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M45.00S,2021-12-01T03:22:33.4Z,1,REGULAR,rebound,offensive,[],2730,,,1610612747,13,8,2021-12-01T03:28:29Z,840000,,,0,,D. Howard REBOUND (Off:1 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,86.0,2.0,1.0,1.0,,,,,,
88,PT05M44.00S,2021-12-01T03:22:40.4Z,1,REGULAR,foul,personal,['2freethrow'],203458,,,1610612747,13,8,2021-12-01T03:24:19Z,850000,,,0,,A. Len shooting personal FOUL (1 PF) (Howard 2 FT),"[203458, 2730]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,,,,101283.0,1.0,0.0,Howard,2730.0,,,,,,,,,,
90,PT05M44.00S,2021-12-01T03:23:01.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],2730,,,1610612747,13,9,2021-12-01T03:23:01Z,870000,,,0,,D. Howard Free Throw 1 of 2 (1 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
91,PT05M44.00S,2021-12-01T03:23:18.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],2730,,,1610612747,13,10,2021-12-01T03:23:18Z,880000,,,0,,D. Howard Free Throw 2 of 2 (2 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
92,PT05M35.00S,2021-12-01T03:23:28.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.521024967148489,47.05882352941176,1610612758,15,10,2021-12-01T03:23:33Z,890000,15.0,9.0,1,left,C. Metu alley-oop DUNK (4 PTS) (D. Fox 2 AST),"[1629002, 1628368]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,1.71,Made,4.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,,
94,PT05M18.00S,2021-12-01T03:23:45.4Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612747,15,10,2021-12-01T03:23:50Z,910000,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),"[1629659, 1629002]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,1.0,Metu,1629002.0,,,
95,PT05M18.00S,2021-12-01T03:23:45.4Z,1,REGULAR,steal,,[],1629002,,,1610612758,15,10,2021-12-01T03:23:48Z,920000,,,0,,C. Metu STEAL (2 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M13.00S,2021-12-01T03:23:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,5.863994743758213,51.470588235294116,1610612758,17,10,2021-12-01T03:23:56Z,930000,-7.0,3.0,1,left,D. Mitchell running Layup (2 PTS) (D. Fox 3 AST),"[1630558, 1628368]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,0.78,Made,2.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,,
98,PT05M13.00S,2021-12-01T03:23:59.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,17,10,2021-12-01T03:23:59Z,950000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M13.00S,2021-12-01T03:26:04.7Z,1,REGULAR,substitution,out,[],201961,,,1610612747,17,10,2021-12-01T03:26:42Z,960000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
