actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
15,PT11M01.00S,2021-12-26T23:11:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,80.6340341655716,47.549019607843135,1610612758,0,0,2021-12-26T23:11:45Z,150000,-12.0,130.0,1,right,MISS R. Holmes 13' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M58.00S,2021-12-26T23:11:43.5Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,0,0,2021-12-26T23:11:45Z,160000,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
17,PT10M49.00S,2021-12-26T23:11:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.1268068331143235,53.67647058823529,1610612763,0,2,2021-12-26T23:11:57Z,170000,-18.0,5.0,1,left,S. Adams Layup (2 PTS) (J. Morant 1 AST),"[203500, 1629630]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.91,Made,,,,,2.0,J. Morant,1629630.0,1.0,,,,,,,,,,,
19,PT10M19.00S,2021-12-26T23:12:22.3Z,1,REGULAR,3pt,Jump Shot,[],203084,66.5735873850197,46.568627450980394,1610612758,0,2,2021-12-26T23:13:27Z,190000,-17.0,262.0,1,right,MISS H. Barnes 26' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M16.00S,2021-12-26T23:12:25.3Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,0,2,2021-12-26T23:12:27Z,200000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M13.00S,2021-12-26T23:12:32.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,0,2,2021-12-26T23:12:32Z,210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M08.00S,2021-12-26T23:12:51.6Z,1,REGULAR,3pt,Jump Shot,[],1628991,34.37910643889619,47.794117647058826,1610612763,0,2,2021-12-26T23:12:57Z,220000,11.0,271.0,1,left,MISS J. Jackson Jr. 27' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M05.00S,2021-12-26T23:12:54.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,0,2,2021-12-26T23:12:57Z,230000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
24,PT10M03.00S,2021-12-26T23:12:57.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629002,93.9060446780552,49.50980392156863,1610612758,2,2,2021-12-26T23:13:02Z,240000,-2.0,5.0,1,right,C. Metu running DUNK (2 PTS) (H. Barnes 1 AST),"[1629002, 203084]",1610612758.0,SAC,running,,,Metu,C. Metu,,,,,0.54,Made,,,,,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,,
26,PT09M45.00S,2021-12-26T23:13:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,10.5946123521682,61.029411764705884,1610612763,2,4,2021-12-26T23:13:19Z,260000,-55.0,47.0,1,left,J. Morant 7' floating Jump Shot (2 PTS) (S. Adams 1 AST),"[1629630, 203500]",1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,7.25,Made,,,,,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,
27,PT09M35.00S,2021-12-26T23:13:24.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,87.33574244415243,55.14705882352941,1610612758,2,4,2021-12-26T23:13:34Z,270000,26.0,67.0,1,right,MISS C. Metu 7' floating Shot - blocked,"[1629002, 1628991]",1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,7.13,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,
28,PT09M35.00S,2021-12-26T23:13:24.7Z,1,REGULAR,block,,[],1628991,,,1610612758,2,4,2021-12-26T23:13:27Z,280000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M32.00S,2021-12-26T23:13:27.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,2,4,2021-12-26T23:13:34Z,290000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,27.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
30,PT09M30.00S,2021-12-26T23:13:29.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629630,5.995400788436268,49.26470588235294,1610612763,2,6,2021-12-26T23:13:38Z,300000,4.0,4.0,1,left,J. Morant running DUNK (4 PTS) (J. Konchar 1 AST),"[1629630, 1629723]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,0.54,Made,,,,,4.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,
32,PT09M21.00S,2021-12-26T23:13:38.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,66.5735873850197,52.94117647058824,1610612758,2,6,2021-12-26T23:13:44Z,320000,15.0,262.0,1,right,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M18.00S,2021-12-26T23:13:41.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,2,6,2021-12-26T23:13:44Z,330000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT09M13.00S,2021-12-26T23:13:47.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630217,18.2161629434954,52.20588235294118,1610612763,2,8,2021-12-26T23:16:29Z,340000,-11.0,119.0,1,left,D. Bane 11' running pullup Jump Shot (2 PTS),[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,11.92,Made,,,,,2.0,,,,,,,,,,,,,,
35,PT09M12.00S,2021-12-26T23:13:55.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,2,8,2021-12-26T23:13:55Z,350000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M51.00S,2021-12-26T23:17:02.9Z,1,REGULAR,turnover,lost ball,[],203084,,,1610612758,2,8,2021-12-26T23:17:07Z,360000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1629723]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,
38,PT08M51.00S,2021-12-26T23:17:02.9Z,1,REGULAR,steal,,[],1629723,,,1610612763,2,8,2021-12-26T23:17:05Z,370000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M41.00S,2021-12-26T23:17:13.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,32.14520367936925,52.20588235294118,1610612763,2,8,2021-12-26T23:19:09Z,380000,-11.0,250.0,1,left,MISS D. Bane 24' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M39.00S,2021-12-26T23:17:15.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,2,8,2021-12-26T23:17:21Z,390000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,
41,PT08M39.00S,2021-12-26T23:17:22.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,2,8,2021-12-26T23:17:22Z,400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M37.00S,2021-12-26T23:17:37.1Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,2,8,2021-12-26T23:17:44Z,410000,,,0,,D. Bane step out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,step,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1.0,,,1204.0,,,,,
43,PT08M25.00S,2021-12-26T23:17:59.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,68.80749014454665,31.61764705882353,1610612758,2,8,2021-12-26T23:18:03Z,420000,-92.0,241.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M22.00S,2021-12-26T23:18:02.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,2,8,2021-12-26T23:18:03Z,430000,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,43.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
45,PT08M11.00S,2021-12-26T23:18:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,10.5946123521682,47.794117647058826,1610612763,2,8,2021-12-26T23:20:26Z,440000,11.0,47.0,1,left,MISS S. Adams driving Layup - blocked,"[203500, 1626158]",1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,4.84,Missed,,,,,,,,,Holmes,1626158.0,,,,,,,,,
46,PT08M11.00S,2021-12-26T23:18:13.5Z,1,REGULAR,block,,[],1626158,,,1610612763,2,8,2021-12-26T23:18:16Z,450000,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M07.00S,2021-12-26T23:18:17.5Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,2,8,2021-12-26T23:18:20Z,460000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
48,PT08M07.00S,2021-12-26T23:18:17.8Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612758,2,8,2021-12-26T23:20:56Z,470000,,,0,,H. Barnes bad pass TURNOVER (2 TO),"[203084, 1629723]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,2.0,Konchar,1629723.0,,,,,,
49,PT08M07.00S,2021-12-26T23:18:17.8Z,1,REGULAR,steal,,[],1629723,,,1610612763,2,8,2021-12-26T23:18:19Z,480000,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M04.00S,2021-12-26T23:18:20.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,7.178055190538765,51.470588235294116,1610612763,2,8,2021-12-26T23:19:09Z,490000,-7.0,15.0,1,left,MISS D. Bane Layup - blocked,"[1630217, 1626158]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,1.67,Missed,,,,,,,,,Holmes,1626158.0,,,,,,,,,
57,PT08M04.00S,2021-12-26T23:18:20.3Z,1,REGULAR,block,,[],1626158,,,1610612763,2,8,2021-12-26T23:19:09Z,495000,,,0,,R. Holmes BLOCK (2 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M58.00S,2021-12-26T23:18:26.3Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,2,8,2021-12-26T23:19:09Z,500000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
52,PT07M46.00S,2021-12-26T23:18:38.4Z,1,REGULAR,3pt,Jump Shot,[],1630169,67.23061760840999,58.333333333333336,1610612758,5,8,2021-12-26T23:22:07Z,510000,42.0,256.0,1,right,T. Haliburton 25' 3PT step back (3 PTS) (H. Barnes 2 AST),"[1630169, 203084]",1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,25.89,Made,,,,,3.0,H. Barnes,203084.0,2.0,,,,,,,,,,,
54,PT07M25.00S,2021-12-26T23:19:03.1Z,1,REGULAR,foul,offensive,[],203500,,,1610612763,5,8,2021-12-26T23:19:14Z,530000,,,0,,S. Adams offensive FOUL (1 PF),"[203500, 1630169]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Haliburton,1630169.0,
56,PT07M25.00S,2021-12-26T23:19:03.1Z,1,REGULAR,turnover,offensive foul,[],203500,,,1610612763,5,8,2021-12-26T23:19:03Z,550000,,,0,,S. Adams offensive foul TURNOVER (1 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,
58,PT07M09.00S,2021-12-26T23:19:40.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,89.04402102496715,96.56862745098039,1610612758,5,8,2021-12-26T23:19:45Z,560000,233.0,50.0,1,right,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2021-12-26T23:19:42.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,5,8,2021-12-26T23:19:45Z,570000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,
60,PT07M07.00S,2021-12-26T23:19:46.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,5,8,2021-12-26T23:19:46Z,580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,out,[],1630169,,,1610612763,5,8,2021-12-26T23:20:04Z,590000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,out,[],1626158,,,1610612763,5,8,2021-12-26T23:20:04Z,600000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,5,8,2021-12-26T23:20:04Z,610000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,5,8,2021-12-26T23:20:04Z,620000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,in,[],1627741,,,1610612763,5,8,2021-12-26T23:20:04Z,630000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,in,[],1627745,,,1610612763,5,8,2021-12-26T23:20:04Z,640000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,in,[],203937,,,1610612763,5,8,2021-12-26T23:20:04Z,650000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M07.00S,2021-12-26T23:19:46.9Z,1,REGULAR,substitution,in,[],1629681,,,1610612763,5,8,2021-12-26T23:20:04Z,660000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M55.00S,2021-12-26T23:20:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,53.67647058823529,1610612763,5,10,2021-12-26T23:20:24Z,670000,-18.0,6.0,1,left,J. Morant cutting Layup (6 PTS) (S. Adams 2 AST),"[1629630, 203500]",1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,1.94,Made,,,,,6.0,S. Adams,203500.0,2.0,,,,,,,,,,,
71,PT06M44.00S,2021-12-26T23:20:29.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,83.65637319316689,30.14705882352941,1610612758,7,10,2021-12-26T23:20:38Z,690000,-99.0,101.0,1,right,D. Fox 14' pullup Jump Shot (2 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,14.17,Made,,,,,2.0,,,,,,,,,,,,,,
72,PT06M30.00S,2021-12-26T23:20:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.178055190538765,55.14705882352941,1610612763,7,10,2021-12-26T23:20:48Z,700000,-26.0,15.0,1,left,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M26.00S,2021-12-26T23:20:47.6Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,7,10,2021-12-26T23:20:48Z,710000,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
76,PT06M22.00S,2021-12-26T23:20:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,5.995400788436268,48.77450980392157,1610612763,7,12,2021-12-26T23:20:57Z,740000,6.0,4.0,1,left,K. Anderson driving Layup (2 PTS) (J. Morant 2 AST),"[203937, 1629630]",1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,0.72,Made,,,,,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,,
77,PT06M22.00S,2021-12-26T23:20:57.6Z,1,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612763,7,12,2021-12-26T23:21:12Z,750000,,,0,,D. Jones shooting personal FOUL (1 PF) (Anderson 1 FT),"[1627745, 203937]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Anderson,203937.0,
79,PT06M22.00S,2021-12-26T23:21:26.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203937,,,1610612763,7,13,2021-12-26T23:21:26Z,770000,,,0,,K. Anderson Free Throw 1 of 1 (3 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
80,PT06M07.00S,2021-12-26T23:21:42.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,93.38042049934296,49.26470588235294,1610612758,9,13,2021-12-26T23:21:48Z,780000,-4.0,10.0,1,right,D. Jones alley-oop DUNK (2 PTS) (D. Fox 1 AST),"[1627745, 1628368]",1610612758.0,SAC,alley-oop,,,Jones,D. Jones,,,,,1.04,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,,
82,PT05M52.00S,2021-12-26T23:21:57.2Z,1,REGULAR,3pt,Jump Shot,[],1629630,31.09395532194481,62.254901960784316,1610612763,9,13,2021-12-26T23:22:02Z,800000,-61.0,240.0,1,left,MISS J. Morant 24' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M50.00S,2021-12-26T23:21:59.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,9,13,2021-12-26T23:22:02Z,810000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,82.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
84,PT05M41.00S,2021-12-26T23:22:09.4Z,1,REGULAR,2pt,Jump Shot,[],1628368,75.50919842312747,43.13725490196079,1610612758,9,13,2021-12-26T23:22:13Z,820000,-34.0,178.0,1,right,MISS D. Fox 18' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,18.1,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M37.00S,2021-12-26T23:22:13.4Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,9,13,2021-12-26T23:22:13Z,830000,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,84.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
86,PT05M17.00S,2021-12-26T23:22:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.95335085413929,58.08823529411765,1610612763,9,13,2021-12-26T23:22:36Z,840000,-40.0,116.0,1,left,MISS J. Morant 12' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,12.31,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M14.00S,2021-12-26T23:22:35.1Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,9,13,2021-12-26T23:22:36Z,850000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
88,PT04M59.00S,2021-12-26T23:22:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,93.38042049934296,52.450980392156865,1610612758,11,13,2021-12-26T23:23:39Z,860000,12.0,10.0,1,right,D. Jones reverse Layup (4 PTS) (D. Fox 2 AST),"[1627745, 1628368]",1610612758.0,SAC,reverse,,,Jones,D. Jones,,,,,1.57,Made,,,,,4.0,D. Fox,1628368.0,2.0,,,,,,,,,,,
