actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M20.00S,2022-01-06T03:11:22.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627789,,,1610612737,0,1,2022-01-06T03:11:40Z,160000,,,0,,MISS T. Luwawu-Cabarrot Free Throw 2 of 2,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT11M17.00S,2022-01-06T03:11:25.5Z,1,REGULAR,rebound,defensive,[],1627745,,,1610612758,0,1,2022-01-06T03:11:40Z,170000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M57.00S,2022-01-06T03:11:59.1Z,1,REGULAR,turnover,bad pass,[],1628963,,,1610612758,0,1,2022-01-06T03:12:04Z,180000,,,0,,M. Bagley III bad pass TURNOVER (1 TO),"[1628963, 1629629]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
19,PT10M57.00S,2022-01-06T03:11:59.1Z,1,REGULAR,steal,,[],1629629,,,1610612737,0,1,2022-01-06T03:12:01Z,190000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
20,PT10M52.00S,2022-01-06T03:12:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,92.85479632063075,45.588235294117645,1610612737,0,1,2022-01-06T03:12:13Z,200000,-22.0,15.0,1,right,MISS C. Reddish running Layup,[1629629],1610612737.0,ATL,running,,,Reddish,C. Reddish,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,
21,PT10M50.00S,2022-01-06T03:12:06.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,0,1,2022-01-06T03:12:13Z,210000,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M49.00S,2022-01-06T03:12:07.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",203991,91.93495400788436,49.26470588235294,1610612737,0,3,2022-01-06T03:15:19Z,220000,-4.0,23.0,1,right,C. Capela putback Layup (2 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,2.36,Made,,,,,,,,,,,,,2.0,,,,,
23,PT10M35.00S,2022-01-06T03:12:20.9Z,1,REGULAR,2pt,Jump Shot,[],1630169,11.645860709592641,16.42156862745098,1610612758,0,3,2022-01-06T03:15:45Z,230000,168.0,57.0,1,left,MISS T. Haliburton 17' pullup Shot,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,17.73,Missed,,,,,,,,,,,,,,,,,,
24,PT10M31.00S,2022-01-06T03:12:24.9Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,0,3,2022-01-06T03:12:28Z,240000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M22.00S,2022-01-06T03:12:35.7Z,1,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612737,0,3,2022-01-06T03:12:58Z,250000,,,0,,D. Jones shooting personal FOUL (1 PF) (Wright 2 FT),"[1627745, 1626153]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,1627962.0,1.0,0.0,Wright,1626153.0,,,,,,
27,PT10M22.00S,2022-01-06T03:12:59.4Z,1,REGULAR,freethrow,1 of 2,[],1626153,,,1610612737,0,4,2022-01-06T03:12:59Z,270000,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
28,PT10M22.00S,2022-01-06T03:13:16.5Z,1,REGULAR,freethrow,2 of 2,[],1626153,,,1610612737,0,5,2022-01-06T03:13:16Z,280000,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
29,PT10M09.00S,2022-01-06T03:13:30.7Z,1,REGULAR,3pt,Jump Shot,[],203084,31.882391590013142,60.5392156862745,1610612758,3,5,2022-01-06T03:13:35Z,290000,-53.0,247.0,1,left,H. Barnes 25' 3PT  (3 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.28,Made,,,,,,,,,,,,,3.0,D. Fox,1628368.0,1.0,,
31,PT09M57.00S,2022-01-06T03:13:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,92.72339027595268,43.872549019607845,1610612737,3,7,2022-01-06T03:13:47Z,310000,-31.0,16.0,1,right,D. Wright reverse Layup (4 PTS),[1626153],1610612737.0,ATL,reverse,,,Wright,D. Wright,,,,,3.45,Made,,,,,,,,,,,,,4.0,,,,,
32,PT09M47.00S,2022-01-06T03:13:52.0Z,1,REGULAR,2pt,Jump Shot,[],1630169,6.389618922470433,29.65686274509804,1610612758,3,7,2022-01-06T03:16:54Z,320000,102.0,8.0,1,left,MISS T. Haliburton 10' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,
33,PT09M44.00S,2022-01-06T03:13:55.0Z,1,REGULAR,rebound,defensive,[],201568,,,1610612737,3,7,2022-01-06T03:16:54Z,330000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT09M41.00S,2022-01-06T03:13:58.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629629,67.09921156373193,46.568627450980394,1610612737,3,10,2022-01-06T03:14:09Z,340000,-17.0,257.0,1,right,C. Reddish 25' 3PT running pullup (3 PTS),[1629629],1610612737.0,ATL,running pullup,,,Reddish,C. Reddish,,,,,25.74,Made,,,,,,,,,,,,,3.0,,,,,
35,PT09M29.00S,2022-01-06T03:14:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,13.485545335085414,45.34313725490196,1610612758,3,10,2022-01-06T03:14:36Z,350000,23.0,74.0,1,left,MISS H. Barnes 7' turnaround Shot,[203084],1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,7.79,Missed,,,,,,,,,,,,,,,,,,
36,PT09M26.00S,2022-01-06T03:14:13.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,3,10,2022-01-06T03:14:36Z,360000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT09M26.00S,2022-01-06T03:14:35.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,3,10,2022-01-06T03:14:35Z,370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M09.00S,2022-01-06T03:14:57.7Z,1,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612737,3,10,2022-01-06T03:15:07Z,380000,,,0,,D. Jones shooting personal FOUL (2 PF) (Capela 2 FT),"[1627745, 203991]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,202056.0,2.0,0.0,Capela,203991.0,,,,,,
40,PT09M09.00S,2022-01-06T03:15:19.7Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,3,10,2022-01-06T03:15:19Z,400000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT09M09.00S,2022-01-06T03:15:19.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,3,10,2022-01-06T03:15:19Z,410000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,
42,PT09M09.00S,2022-01-06T03:15:20.8Z,1,REGULAR,substitution,out,[],1627745,,,1610612737,3,10,2022-01-06T03:15:25Z,420000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
43,PT09M09.00S,2022-01-06T03:15:20.8Z,1,REGULAR,substitution,in,[],203458,,,1610612737,3,10,2022-01-06T03:15:25Z,430000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
44,PT09M09.00S,2022-01-06T03:15:38.0Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,3,11,2022-01-06T03:15:38Z,440000,,,0,,C. Capela Free Throw 2 of 2 (3 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
45,PT08M59.00S,2022-01-06T03:15:52.6Z,1,REGULAR,foul,personal,['2freethrow'],1627789,,,1610612758,3,11,2022-01-06T03:16:09Z,450000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1627789, 1630169]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,1627962.0,1.0,0.0,Haliburton,1630169.0,,,,,,
47,PT08M59.00S,2022-01-06T03:16:12.9Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,4,11,2022-01-06T03:16:12Z,470000,,,0,,T. Haliburton Free Throw 1 of 2 (1 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
48,PT08M59.00S,2022-01-06T03:16:26.4Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,5,11,2022-01-06T03:16:26Z,480000,,,0,,T. Haliburton Free Throw 2 of 2 (2 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
49,PT08M43.00S,2022-01-06T03:16:43.5Z,1,REGULAR,2pt,Jump Shot,[],1626153,76.2976346911958,59.80392156862745,1610612737,5,13,2022-01-06T03:16:49Z,490000,49.0,170.0,1,right,D. Wright 17' Jump Shot (6 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,17.72,Made,,,,,,,,,,,,,6.0,,,,,
50,PT08M34.00S,2022-01-06T03:17:00.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,5,13,2022-01-06T03:17:00Z,500000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M27.00S,2022-01-06T03:19:56.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,21.76412614980289,61.51960784313726,1610612758,7,13,2022-01-06T03:20:01Z,510000,-58.0,152.0,1,left,D. Fox 16' pullup Jump Shot (2 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,16.26,Made,,,,,,,,,,,,,2.0,,,,,
52,PT08M11.00S,2022-01-06T03:20:12.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,90.09526938239159,62.99019607843137,1610612737,7,13,2022-01-06T03:20:50Z,520000,65.0,41.0,1,right,MISS C. Reddish 7' floating Shot,[1629629],1610612737.0,ATL,floating,,,Reddish,C. Reddish,,,,,7.66,Missed,,,,,,,,,,,,,,,,,,
53,PT08M07.00S,2022-01-06T03:20:16.4Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,7,13,2022-01-06T03:20:19Z,530000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT08M00.00S,2022-01-06T03:20:26.0Z,1,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612758,7,13,2022-01-06T03:20:38Z,540000,,,0,,D. Wright shooting personal FOUL (1 PF) (Fox 2 FT),"[1626153, 1628368]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,,,,1627962.0,1.0,0.0,Fox,1628368.0,,,,,,
56,PT08M00.00S,2022-01-06T03:20:47.5Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,7,13,2022-01-06T03:20:47Z,560000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT08M00.00S,2022-01-06T03:20:47.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,7,13,2022-01-06T03:20:47Z,570000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,
58,PT08M00.00S,2022-01-06T03:21:02.2Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,8,13,2022-01-06T03:21:02Z,580000,,,0,,D. Fox Free Throw 2 of 2 (3 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
59,PT07M40.00S,2022-01-06T03:21:25.5Z,1,REGULAR,2pt,Jump Shot,[],201568,72.61826544021025,30.14705882352941,1610612737,8,13,2022-01-06T03:21:45Z,590000,-99.0,205.0,1,right,MISS D. Gallinari 22' step back Shot,[201568],1610612737.0,ATL,step back,,,Gallinari,D. Gallinari,,,,,22.77,Missed,,,,,,,,,,,,,,,,,,
60,PT07M37.00S,2022-01-06T03:21:28.5Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,8,13,2022-01-06T03:21:30Z,600000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT07M33.00S,2022-01-06T03:21:32.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,25.706307490144546,81.61764705882352,1610612758,11,13,2022-01-06T03:23:07Z,610000,-158.0,189.0,1,left,D. Fox 24' 3PT pullup (6 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,24.65,Made,,,,,,,,,,,,,6.0,,,,,
62,PT07M12.00S,2022-01-06T03:21:52.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,92.72339027595268,35.78431372549019,1610612737,11,13,2022-01-06T03:22:02Z,620000,-71.0,16.0,1,right,MISS C. Capela 7' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,7.29,Missed,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2022-01-06T03:21:52.7Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612758,11,13,2022-01-06T03:22:02Z,630000,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT06M54.00S,2022-01-06T03:22:10.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,16.113666228646515,27.450980392156865,1610612758,11,13,2022-01-06T03:22:15Z,640000,113.0,99.0,1,left,MISS D. Fox 15' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,15.0,Missed,,,,,,,,,,,,,,,,,,
65,PT06M51.00S,2022-01-06T03:22:13.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,13,2022-01-06T03:22:15Z,650000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,64.0,2.0,1.0,1.0,,,,,,,,,,,,,,
66,PT06M43.00S,2022-01-06T03:22:21.4Z,1,REGULAR,3pt,Jump Shot,[],1627789,75.64060446780552,86.76470588235294,1610612737,11,13,2022-01-06T03:22:27Z,660000,184.0,176.0,1,right,MISS T. Luwawu-Cabarrot 25' 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
67,PT06M40.00S,2022-01-06T03:22:24.9Z,1,REGULAR,rebound,offensive,[],201568,,,1610612737,11,13,2022-01-06T03:22:24Z,670000,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,66.0,3.0,2.0,1.0,,,,,,,,,,,,,,
68,PT06M38.00S,2022-01-06T03:22:26.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626153,66.5735873850197,41.17647058823529,1610612737,11,13,2022-01-06T03:22:33Z,680000,-44.0,262.0,1,right,MISS D. Wright 26' 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2022-01-06T03:22:31.9Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,11,13,2022-01-06T03:22:33Z,690000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT06M26.00S,2022-01-06T03:22:39.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,11.777266754270697,51.9607843137255,1610612758,11,13,2022-01-06T03:22:43Z,700000,-10.0,58.0,1,left,MISS M. Bagley III Hook,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,5.9,Missed,,,,,,,,,,,,,,,,,,
71,PT06M24.00S,2022-01-06T03:22:41.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,11,13,2022-01-06T03:22:43Z,710000,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
72,PT06M08.00S,2022-01-06T03:22:57.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,89.30683311432325,56.61764705882353,1610612737,11,15,2022-01-06T03:23:00Z,720000,33.0,48.0,1,right,C. Capela Hook (5 PTS) (T. Luwawu-Cabarrot 1 AST),"[203991, 1627789]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,5.83,Made,,,,,,,,,,,,,5.0,T. Luwawu-Cabarrot,1627789.0,1.0,,
74,PT05M56.00S,2022-01-06T03:23:08.5Z,1,REGULAR,3pt,Jump Shot,[],1628963,24.26084099868594,13.970588235294118,1610612758,11,15,2022-01-06T03:23:14Z,740000,180.0,176.0,1,left,MISS M. Bagley III 25' 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2022-01-06T03:23:12.5Z,1,REGULAR,rebound,defensive,[],1627789,,,1610612737,11,15,2022-01-06T03:23:14Z,750000,,,0,,T. Luwawu-Cabarrot REBOUND (Off:1 Def:1),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,,
76,PT05M47.00S,2022-01-06T03:23:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,80.1084099868594,55.63725490196079,1610612737,11,15,2022-01-06T03:25:06Z,760000,28.0,134.0,1,right,MISS C. Reddish 13' pullup Shot,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,13.74,Missed,,,,,,,,,,,,,,,,,,
77,PT05M46.00S,2022-01-06T03:23:18.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,11,15,2022-01-06T03:23:28Z,770000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,
78,PT05M46.00S,2022-01-06T03:23:23.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,11,15,2022-01-06T03:23:23Z,780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M46.00S,2022-01-06T03:23:24.8Z,1,REGULAR,substitution,out,[],1630169,,,1610612758,11,15,2022-01-06T03:23:43Z,790000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M46.00S,2022-01-06T03:23:24.8Z,1,REGULAR,substitution,out,[],203991,,,1610612758,11,15,2022-01-06T03:23:43Z,800000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M46.00S,2022-01-06T03:23:24.8Z,1,REGULAR,substitution,out,[],1629629,,,1610612758,11,15,2022-01-06T03:23:43Z,810000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2022-01-06T03:23:24.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,11,15,2022-01-06T03:23:43Z,820000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M46.00S,2022-01-06T03:23:24.8Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,11,15,2022-01-06T03:23:43Z,830000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M46.00S,2022-01-06T03:23:24.8Z,1,REGULAR,substitution,in,[],1630168,,,1610612758,11,15,2022-01-06T03:23:43Z,840000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M35.00S,2022-01-06T03:23:54.8Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612758,11,15,2022-01-06T03:24:11Z,850000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Len 2 FT),"[1630168, 203458]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,202056.0,1.0,0.0,Len,203458.0,,,,,,
