actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
16,PT10M28.00S,2021-12-05T03:12:11.7Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,2,6,2021-12-05T03:12:17Z,160000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
17,PT10M25.00S,2021-12-05T03:12:15.0Z,1,REGULAR,3pt,Jump Shot,[],202704,25.837713534822605,80.88235294117648,1610612746,2,9,2021-12-05T03:15:15Z,170000,-154.0,190.0,1,left,R. Jackson 24' 3PT running (3 PTS) (P. George 1 AST),"[202704, 202331]",1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,24.51,Made,,,,,3.0,P. George,202331.0,1.0,,,,,,,,,,,
19,PT10M18.00S,2021-12-05T03:12:23.5Z,1,REGULAR,foul,personal,[],202704,,,1610612758,2,9,2021-12-05T03:12:39Z,190000,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1628368]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1193.0,1.0,0.0,Fox,1628368.0,,,,,,
21,PT10M12.00S,2021-12-05T03:12:49.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,78.0059132720105,77.94117647058823,1610612758,2,9,2021-12-05T03:12:57Z,210000,140.0,154.0,1,right,MISS D. Fox 20' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,20.81,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2021-12-05T03:12:52.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,9,2021-12-05T03:12:57Z,220000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT10M02.00S,2021-12-05T03:13:04.1Z,1,REGULAR,foul,personal,[],1626158,,,1610612746,2,9,2021-12-05T03:13:17Z,230000,,,0,,R. Holmes personal FOUL (1 PF),"[1626158, 1627826]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,1193.0,1.0,0.0,Zubac,1627826.0,,,,,,
25,PT09M59.00S,2021-12-05T03:13:25.6Z,1,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,2,9,2021-12-05T03:16:04Z,250000,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,,,,,,,,,,,1162.0,,,,,1.0,,,,,
26,PT09M50.00S,2021-12-05T03:13:36.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,90.88370565045992,28.676470588235293,1610612758,4,9,2021-12-05T03:13:52Z,260000,-107.0,33.0,1,right,T. Haliburton 11' driving floating bank Jump Shot (4 PTS),[1630169],1610612758.0,SAC,driving floating bank,,,Haliburton,T. Haliburton,,,,,11.17,Made,,,,,4.0,,,,,,,,,,,,,,
27,PT09M36.00S,2021-12-05T03:13:50.6Z,1,REGULAR,3pt,Jump Shot,[],202704,30.699737187910642,34.55882352941176,1610612746,4,9,2021-12-05T03:13:59Z,270000,77.0,236.0,1,left,MISS R. Jackson 24' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M32.00S,2021-12-05T03:13:54.6Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,4,9,2021-12-05T03:13:59Z,280000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT09M28.00S,2021-12-05T03:13:58.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629056,93.24901445466492,55.63725490196079,1610612758,4,9,2021-12-05T03:14:08Z,290000,28.0,11.0,1,right,MISS T. Davis running Layup,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2021-12-05T03:14:01.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,4,9,2021-12-05T03:14:08Z,300000,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT09M19.00S,2021-12-05T03:14:07.8Z,1,REGULAR,2pt,Jump Shot,[],202331,22.946780551905388,23.284313725490197,1610612746,4,9,2021-12-05T03:14:15Z,310000,134.0,163.0,1,left,MISS P. George 21' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,21.09,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M16.00S,2021-12-05T03:14:10.8Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,4,9,2021-12-05T03:14:15Z,320000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT09M09.00S,2021-12-05T03:14:17.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,88.91261498028909,50.98039215686274,1610612758,6,9,2021-12-05T03:17:40Z,330000,5.0,52.0,1,right,D. Fox driving floating Jump Shot (2 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,5.19,Made,,,,,2.0,,,,,,,,,,,,,,
35,PT08M52.00S,2021-12-05T03:14:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,5.995400788436268,53.431372549019606,1610612746,6,11,2021-12-05T03:14:40Z,340000,-17.0,4.0,1,left,R. Jackson cutting Layup (5 PTS) (I. Zubac 1 AST),"[202704, 1627826]",1610612746.0,LAC,cutting,,,Jackson,R. Jackson,,,,,1.76,Made,,,,,5.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,
38,PT08M38.00S,2021-12-05T03:14:55.3Z,1,REGULAR,turnover,traveling,[],1630169,,,1610612758,6,11,2021-12-05T03:15:06Z,370000,,,0,,T. Haliburton traveling TURNOVER (1 TO),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1162.0,,,,,1.0,,,,,
39,PT08M20.00S,2021-12-05T03:15:26.6Z,1,REGULAR,turnover,bad pass,[],1627826,,,1610612746,6,11,2021-12-05T03:15:33Z,380000,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1628368]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,1.0,Fox,1628368.0,,,
40,PT08M20.00S,2021-12-05T03:15:26.6Z,1,REGULAR,steal,,[],1628368,,,1610612758,6,11,2021-12-05T03:15:29Z,390000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M09.00S,2021-12-05T03:15:37.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,77.34888304862024,63.48039215686274,1610612758,8,11,2021-12-05T03:19:26Z,400000,67.0,160.0,1,right,D. Fox 17' step back Jump Shot (4 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,17.4,Made,,,,,4.0,,,,,,,,,,,,,,
42,PT07M52.00S,2021-12-05T03:15:53.2Z,1,REGULAR,3pt,Jump Shot,[],202704,30.305519053876477,69.11764705882352,1610612746,8,14,2021-12-05T03:16:02Z,410000,-96.0,232.0,1,left,R. Jackson 25' 3PT  (8 PTS) (S. Ibaka 1 AST),"[202704, 201586]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.13,Made,,,,,8.0,S. Ibaka,201586.0,1.0,,,,,,,,,,,
44,PT07M37.00S,2021-12-05T03:16:13.1Z,1,REGULAR,foul,offensive,[],1630169,,,1610612758,8,14,2021-12-05T03:16:23Z,430000,,,0,,T. Haliburton offensive FOUL (1 PF),"[1630169, 202704]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1162.0,1.0,0.0,Jackson,202704.0,,,,,,
46,PT07M37.00S,2021-12-05T03:16:13.1Z,1,REGULAR,turnover,offensive foul,[],1630169,,,1610612758,8,14,2021-12-05T03:16:23Z,450000,,,0,,T. Haliburton offensive foul TURNOVER (2 TO),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1193.0,,,,,2.0,,,,,
47,PT07M14.00S,2021-12-05T03:16:48.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,11.12023653088042,52.20588235294118,1610612746,8,14,2021-12-05T03:16:56Z,460000,-11.0,52.0,1,left,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,5.32,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M08.00S,2021-12-05T03:16:54.9Z,1,REGULAR,rebound,offensive,[],201586,,,1610612746,8,14,2021-12-05T03:23:05Z,470000,,,0,,S. Ibaka REBOUND (Off:1 Def:0),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
51,PT07M07.00S,2021-12-05T03:16:55.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201586,5.590000152587891,50.0,1610612746,8,16,2021-12-05T03:20:40Z,500000,0.0,0.0,1,left,S. Ibaka tip Layup (2 PTS),[201586],1610612746.0,LAC,tip,,,Ibaka,S. Ibaka,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
52,PT06M55.00S,2021-12-05T03:17:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,65.91655716162943,50.0,1610612758,11,16,2021-12-05T03:17:19Z,510000,0.0,268.0,1,right,T. Haliburton 26' 3PT step back (7 PTS) (R. Holmes 2 AST),"[1630169, 1626158]",1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,26.79,Made,,,,,7.0,R. Holmes,1626158.0,2.0,,,,,,,,,,,
54,PT06M42.00S,2021-12-05T03:17:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,6.258212877792378,54.166666666666664,1610612746,11,16,2021-12-05T03:17:29Z,530000,-21.0,6.0,1,left,MISS P. George driving Layup - blocked,"[202331, 1629002]",1610612746.0,LAC,driving,,,George,P. George,,,,,2.17,Missed,,,,,,,,,,,,,,,,,Metu,1629002.0,
55,PT06M42.00S,2021-12-05T03:17:20.0Z,1,REGULAR,block,,[],1629002,,,1610612746,11,16,2021-12-05T03:17:23Z,540000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M38.00S,2021-12-05T03:17:24.0Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,11,16,2021-12-05T03:17:29Z,550000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
57,PT06M33.00S,2021-12-05T03:17:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.31340341655716,42.15686274509804,1610612758,13,16,2021-12-05T03:17:37Z,560000,-39.0,95.0,1,right,D. Fox 10' turnaround Jump Shot (6 PTS),[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,10.28,Made,,,,,6.0,,,,,,,,,,,,,,
58,PT06M33.00S,2021-12-05T03:17:39.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,13,16,2021-12-05T03:17:39Z,570000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M33.00S,2021-12-05T03:18:58.0Z,1,REGULAR,substitution,out,[],1629056,,,1610612746,13,16,2021-12-05T03:20:26Z,580000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2021-12-05T03:18:58.0Z,1,REGULAR,substitution,out,[],202704,,,1610612746,13,16,2021-12-05T03:20:26Z,590000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M33.00S,2021-12-05T03:18:58.0Z,1,REGULAR,substitution,in,[],1627741,,,1610612746,13,16,2021-12-05T03:20:26Z,600000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M33.00S,2021-12-05T03:18:58.0Z,1,REGULAR,substitution,in,[],202339,,,1610612746,13,16,2021-12-05T03:20:26Z,610000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M21.00S,2021-12-05T03:20:46.8Z,1,REGULAR,2pt,Jump Shot,[],202331,24.26084099868594,26.715686274509803,1610612746,13,18,2021-12-05T03:20:52Z,620000,116.0,176.0,1,left,P. George 21' Jump Shot (8 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,21.07,Made,,,,,8.0,,,,,,,,,,,,,,
64,PT05M57.00S,2021-12-05T03:21:10.7Z,1,REGULAR,3pt,Jump Shot,[],1629002,92.85479632063075,95.58823529411765,1610612758,16,18,2021-12-05T03:21:17Z,630000,228.0,15.0,1,right,C. Metu 3PT  (3 PTS) (B. Hield 1 AST),"[1629002, 1627741]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,22.84,Made,,,,,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,,
66,PT05M42.00S,2021-12-05T03:21:34.0Z,1,REGULAR,2pt,Jump Shot,[],202331,22.946780551905388,31.127450980392158,1610612746,16,18,2021-12-05T03:25:08Z,650000,94.0,163.0,1,left,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M41.00S,2021-12-05T03:21:35.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,16,18,2021-12-05T03:21:46Z,660000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,
68,PT05M41.00S,2021-12-05T03:21:41.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,16,18,2021-12-05T03:21:41Z,670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M41.00S,2021-12-05T03:21:42.7Z,1,REGULAR,substitution,out,[],1630169,,,1610612758,16,18,2021-12-05T03:22:01Z,680000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M41.00S,2021-12-05T03:21:42.7Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,16,18,2021-12-05T03:22:01Z,690000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2021-12-05T03:21:42.7Z,1,REGULAR,substitution,out,[],201586,,,1610612758,16,18,2021-12-05T03:22:01Z,700000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M41.00S,2021-12-05T03:21:42.7Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,16,18,2021-12-05T03:22:01Z,710000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M41.00S,2021-12-05T03:21:42.7Z,1,REGULAR,substitution,in,[],203458,,,1610612758,16,18,2021-12-05T03:22:01Z,720000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M41.00S,2021-12-05T03:21:42.7Z,1,REGULAR,substitution,in,[],1629611,,,1610612758,16,18,2021-12-05T03:22:01Z,730000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2021-12-05T03:22:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,87.20433639947439,52.20588235294118,1610612758,18,18,2021-12-05T03:22:19Z,740000,11.0,68.0,1,right,D. Fox 6' driving Layup (8 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,6.87,Made,,,,,8.0,,,,,,,,,,,,,,
76,PT05M15.00S,2021-12-05T03:22:24.8Z,1,REGULAR,3pt,Jump Shot,[],202694,31.882391590013142,52.94117647058824,1610612746,18,21,2021-12-05T03:22:30Z,750000,-15.0,247.0,1,left,M. Morris Sr. 24' 3PT  (3 PTS) (P. George 2 AST),"[202694, 202331]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,24.76,Made,,,,,3.0,P. George,202331.0,2.0,,,,,,,,,,,
78,PT05M02.00S,2021-12-05T03:22:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,82.86793692509855,50.245098039215684,1610612758,18,21,2021-12-05T03:22:45Z,770000,1.0,109.0,1,right,MISS A. Len 10' floating Shot,[203458],1610612758.0,SAC,floating,,,Len,A. Len,,,,,10.85,Missed,,,,,,,,,,,,,,,,,,,
79,PT04M58.00S,2021-12-05T03:22:42.4Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,18,21,2021-12-05T03:22:45Z,780000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
80,PT04M53.00S,2021-12-05T03:22:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,14.668199737187912,40.931372549019606,1610612746,18,23,2021-12-05T03:22:59Z,790000,45.0,85.0,1,left,M. Morris Sr. 9' pullup Jump Shot (5 PTS),[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,9.67,Made,,,,,5.0,,,,,,,,,,,,,,
81,PT04M37.00S,2021-12-05T03:23:03.5Z,1,REGULAR,3pt,Jump Shot,[],1628368,88.78120893561103,95.34313725490196,1610612758,18,23,2021-12-05T03:23:08Z,800000,227.0,53.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M34.00S,2021-12-05T03:23:06.5Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,18,23,2021-12-05T03:23:08Z,810000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
83,PT04M26.00S,2021-12-05T03:23:16.7Z,1,REGULAR,turnover,out-of-bounds,[],202694,,,1610612746,18,23,2021-12-05T03:27:05Z,820000,,,0,,M. Morris Sr. bad pass out-of-bounds TURNOVER (1 TO),[202694],1610612746.0,LAC,bad pass,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,,,,
84,PT04M26.00S,2021-12-05T03:23:21.0Z,1,REGULAR,substitution,out,[],1629002,,,1610612758,18,23,2021-12-05T03:23:31Z,830000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M26.00S,2021-12-05T03:23:21.0Z,1,REGULAR,substitution,out,[],202694,,,1610612758,18,23,2021-12-05T03:23:31Z,840000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M26.00S,2021-12-05T03:23:21.0Z,1,REGULAR,substitution,in,[],1628963,,,1610612758,18,23,2021-12-05T03:23:31Z,850000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M26.00S,2021-12-05T03:23:21.0Z,1,REGULAR,substitution,in,[],1628379,,,1610612758,18,23,2021-12-05T03:23:31Z,860000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M20.00S,2021-12-05T03:23:40.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,67.7562417871222,55.63725490196079,1610612758,18,23,2021-12-05T03:23:48Z,870000,28.0,251.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M17.00S,2021-12-05T03:23:43.7Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612746,18,23,2021-12-05T03:23:48Z,880000,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
90,PT04M10.00S,2021-12-05T03:23:49.9Z,1,REGULAR,3pt,Jump Shot,[],202331,30.305519053876477,65.93137254901961,1610612746,18,23,2021-12-05T03:23:56Z,890000,-80.0,232.0,1,left,MISS P. George 24' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,24.57,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M07.00S,2021-12-05T03:23:52.9Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612758,18,23,2021-12-05T03:23:56Z,900000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
