actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-17T02:10:21.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-17T02:10:21Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2022-03-17T02:10:22.8Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2022-03-17T02:10:22Z,40000,,,0,,Jump Ball B. Portis vs. D. Sabonis: Tip to G. Antetokounmpo,"[203507, 1626171, 1627734]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Portis,1626171.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-03-17T02:10:34.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,30.962549277266753,61.274509803921575,1610612749,0,0,2022-03-17T02:10:40Z,70000,-56.0,239.0,1,left,MISS G. Allen 24' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-03-17T02:10:37.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,0,0,2022-03-17T02:10:37Z,80000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M29.00S,2022-03-17T02:10:48.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,68.54467805519053,64.2156862745098,1610612758,0,0,2022-03-17T02:10:53Z,90000,71.0,243.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2022-03-17T02:10:52.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,0,0,2022-03-17T02:10:53Z,100000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
11,PT11M23.00S,2022-03-17T02:11:00.3Z,1,REGULAR,foul,personal,[],1626168,,,1610612749,0,0,2022-03-17T02:11:18Z,110000,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 203507]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,1627534.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
13,PT11M10.00S,2022-03-17T02:11:27.9Z,1,REGULAR,3pt,Jump Shot,[],203114,27.808804204993432,78.18627450980392,1610612749,0,3,2022-03-17T02:11:47Z,130000,-141.0,209.0,1,left,K. Middleton 25' 3PT step back (3 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,25.2,Made,,,,,,,,,,3.0,,,,,,,,,
14,PT10M53.00S,2022-03-17T02:11:44.7Z,1,REGULAR,3pt,Jump Shot,[],203200,87.72996057818659,96.56862745098039,1610612758,0,3,2022-03-17T02:11:48Z,140000,233.0,63.0,1,right,MISS J. Holiday 24' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,,
15,PT10M50.00S,2022-03-17T02:11:47.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,0,3,2022-03-17T02:11:48Z,150000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
16,PT10M36.00S,2022-03-17T02:12:00.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,11.383048620236531,81.37254901960785,1610612749,0,5,2022-03-17T02:12:05Z,160000,-157.0,55.0,1,left,B. Portis 16' Jump Shot (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,16.61,Made,,,,,,,,,,2.0,,,,,,,,,
17,PT10M25.00S,2022-03-17T02:12:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.46057818659659,44.6078431372549,1610612758,2,5,2022-03-17T02:12:15Z,170000,-27.0,18.0,1,right,D. Sabonis Layup (2 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,3.27,Made,,,,,,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,
19,PT10M15.00S,2022-03-17T02:12:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.995400788436268,44.6078431372549,1610612749,2,5,2022-03-17T02:12:26Z,190000,27.0,4.0,1,left,MISS G. Antetokounmpo Layup,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.73,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M11.00S,2022-03-17T02:12:26.9Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,2,5,2022-03-17T02:12:26Z,200000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M07.00S,2022-03-17T02:12:29.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,90.88370565045992,95.83333333333334,1610612758,2,5,2022-03-17T02:12:37Z,210000,229.0,33.0,1,right,MISS H. Barnes running 3PT,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M04.00S,2022-03-17T02:12:32.6Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,2,5,2022-03-17T02:12:37Z,220000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT09M57.00S,2022-03-17T02:12:40.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,11.12023653088042,56.127450980392155,1610612749,2,7,2022-03-17T02:12:44Z,230000,-31.0,52.0,1,left,K. Middleton 6' fadeaway Jump Shot (5 PTS),[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,6.03,Made,,,,,,,,,,5.0,,,,,,,,,
24,PT09M41.00S,2022-03-17T02:12:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.06636005256242,44.11764705882353,1610612758,4,7,2022-03-17T02:13:02Z,240000,-29.0,22.0,1,right,H. Barnes driving Layup (2 PTS) (J. Holiday 1 AST),"[203084, 203200]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,3.68,Made,,,,,,,,,,2.0,J. Holiday,203200.0,1.0,,,,,,
26,PT09M41.00S,2022-03-17T02:13:01.8Z,1,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612758,4,7,2022-03-17T02:13:17Z,260000,,,0,,G. Allen shooting personal FOUL (1 PF) (Barnes 1 FT),"[1628960, 203084]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,1199.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,
