actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT09M52.00S,2022-04-06T02:13:14.3Z,1,REGULAR,2pt,Jump Shot,[],1630558,77.87450722733246,30.88235294117647,1610612758,6,6,2022-04-06T02:13:20Z,200000,-96.0,155.0,1,right,D. Mitchell 18' pullup Jump Shot (2 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.25,Made,,,,,2.0,,,,,,,,,,,,,
21,PT09M38.00S,2022-04-06T02:13:29.5Z,1,REGULAR,2pt,Jump Shot,[],1627742,9.806176084099869,69.36274509803921,1610612740,6,8,2022-04-06T02:13:45Z,210000,-97.0,40.0,1,left,B. Ingram 10' turnaround Jump Shot (2 PTS),[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,10.46,Made,,,,,2.0,,,,,,,,,,,,,
22,PT09M23.00S,2022-04-06T02:13:43.1Z,1,REGULAR,2pt,Jump Shot,[],1630558,78.26872536136662,30.14705882352941,1610612758,6,8,2022-04-06T02:13:48Z,220000,-99.0,152.0,1,right,MISS D. Mitchell 18' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,18.14,Missed,,,,,,,,,,,,,,,,,,
23,PT09M23.00S,2022-04-06T02:13:43.1Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,6,8,2022-04-06T02:13:48Z,230000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M15.00S,2022-04-06T02:13:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,8.229303547963205,55.88235294117647,1610612740,6,10,2022-04-06T02:18:55Z,240000,-29.0,25.0,1,left,W. Hernangomez cutting Layup (2 PTS) (B. Ingram 1 AST),"[1626195, 1627742]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,3.85,Made,,,,,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
26,PT09M15.00S,2022-04-06T02:13:58.2Z,1,REGULAR,foul,personal,['1freethrow'],203200,,,1610612740,6,10,2022-04-06T02:14:09Z,260000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Hernangomez 1 FT),"[203200, 1626195]",1610612758.0,SAC,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,203593.0,1.0,0.0,Hernangomez,1626195.0,,,,,
28,PT09M15.00S,2022-04-06T02:14:23.2Z,1,REGULAR,freethrow,1 of 1,[],1626195,,,1610612740,6,11,2022-04-06T02:14:23Z,280000,,,0,,W. Hernangomez Free Throw 1 of 1 (3 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
29,PT09M03.00S,2022-04-06T02:14:39.9Z,1,REGULAR,foul,personal,[],1629637,,,1610612758,6,11,2022-04-06T02:14:53Z,290000,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 203084]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,1201.0,1.0,0.0,Barnes,203084.0,,,,,
31,PT08M57.00S,2022-04-06T02:15:36.1Z,1,REGULAR,3pt,Jump Shot,[],203200,69.85873850197109,74.26470588235294,1610612758,9,11,2022-04-06T02:15:41Z,310000,121.0,231.0,1,right,J. Holiday 26' 3PT  (3 PTS) (D. Mitchell 2 AST),"[203200, 1630558]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.07,Made,,,,,3.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,
33,PT08M43.00S,2022-04-06T02:15:52.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,9.543363994743759,38.48039215686275,1610612740,9,11,2022-04-06T02:21:25Z,330000,58.0,37.0,1,left,MISS J. Hayes 6' driving Hook,[1629637],1610612740.0,NOP,driving,,,Hayes,J. Hayes,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,
34,PT08M41.00S,2022-04-06T02:15:54.9Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,9,11,2022-04-06T02:21:25Z,340000,,,0,,W. Hernangomez REBOUND (Off:1 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT08M40.00S,2022-04-06T02:15:55.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,7.178055190538765,52.20588235294118,1610612740,9,11,2022-04-06T02:22:40Z,350000,-11.0,15.0,1,left,MISS W. Hernangomez putback Layup,[1626195],1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2022-04-06T02:15:56.7Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,9,11,2022-04-06T02:22:40Z,360000,,,0,,W. Hernangomez REBOUND (Off:2 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,35.0,3.0,1.0,2.0,,,,,,,,,,,,,,
37,PT08M38.00S,2022-04-06T02:15:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,7.966491458607096,51.225490196078425,1610612740,9,11,2022-04-06T02:23:02Z,370000,-6.0,22.0,1,left,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,2.32,Missed,,,,,,,,,,,,,,,,,,
38,PT08M37.00S,2022-04-06T02:16:00.9Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,9,11,2022-04-06T02:23:02Z,380000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M24.00S,2022-04-06T02:16:09.2Z,1,REGULAR,2pt,Jump Shot,[],203200,93.38042049934296,77.20588235294117,1610612758,9,11,2022-04-06T02:16:15Z,390000,136.0,10.0,1,right,MISS J. Holiday 13' Jump Shot,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,13.63,Missed,,,,,,,,,,,,,,,,,,
40,PT08M21.00S,2022-04-06T02:16:12.2Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,9,11,2022-04-06T02:16:15Z,400000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M17.00S,2022-04-06T02:16:19.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,9,11,2022-04-06T02:16:19Z,410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M14.00S,2022-04-06T02:16:37.6Z,1,REGULAR,3pt,Jump Shot,[],203468,30.699737187910642,29.901960784313726,1610612740,9,11,2022-04-06T02:23:55Z,420000,100.0,236.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
44,PT08M11.00S,2022-04-06T02:16:40.6Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,9,11,2022-04-06T02:23:55Z,430000,,,0,,W. Hernangomez REBOUND (Off:3 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,43.0,4.0,1.0,3.0,,,,,,,,,,,,,,
45,PT08M10.00S,2022-04-06T02:16:43.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,6.521024967148489,52.20588235294118,1610612740,9,13,2022-04-06T02:16:49Z,440000,-11.0,9.0,1,left,W. Hernangomez driving Layup (5 PTS),[1626195],1610612740.0,NOP,driving,,,Hernangomez,W. Hernangomez,,,,,1.41,Made,,,,,5.0,,,,,,,,,,,,,
46,PT08M10.00S,2022-04-06T02:16:47.4Z,1,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612740,9,13,2022-04-06T02:17:02Z,450000,,,0,,D. Jones shooting personal FOUL (2 PF) (Hernangomez 1 FT),"[1627745, 1626195]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,1201.0,2.0,0.0,Hernangomez,1626195.0,,,,,
48,PT08M10.00S,2022-04-06T02:17:03.9Z,1,REGULAR,substitution,out,[],1627745,,,1610612740,9,13,2022-04-06T02:17:19Z,470000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M10.00S,2022-04-06T02:17:03.9Z,1,REGULAR,substitution,in,[],1629674,,,1610612740,9,13,2022-04-06T02:17:19Z,480000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M10.00S,2022-04-06T02:17:32.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626195,,,1610612740,9,14,2022-04-06T02:17:32Z,490000,,,0,,W. Hernangomez Free Throw 1 of 1 (6 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
51,PT07M44.00S,2022-04-06T02:17:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,89.43823915900131,49.50980392156863,1610612758,9,14,2022-04-06T02:18:06Z,500000,-2.0,47.0,1,right,MISS T. Lyles driving Layup - blocked,"[1626168, 1626195]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,4.69,Missed,,,,,,,,,,,,,,Hernangomez,1626195.0,,,
52,PT07M44.00S,2022-04-06T02:17:59.2Z,1,REGULAR,block,,[],1626195,,,1610612758,9,14,2022-04-06T02:18:02Z,510000,,,0,,W. Hernangomez BLOCK (1 BLK),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M41.00S,2022-04-06T02:18:02.2Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,9,14,2022-04-06T02:18:06Z,520000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT07M41.00S,2022-04-06T02:18:06.8Z,1,REGULAR,foul,offensive,[],203468,,,1610612740,9,14,2022-04-06T02:18:20Z,530000,,,0,,C. McCollum charge offensive FOUL (1 PF),"[203468, 1630558]",1610612740.0,NOP,charge,,,McCollum,C. McCollum,,,,,,,,,,,,,,,203593.0,1.0,0.0,Mitchell,1630558.0,,,,,
56,PT07M41.00S,2022-04-06T02:18:06.8Z,1,REGULAR,turnover,offensive foul,[],203468,,,1610612740,9,14,2022-04-06T02:18:06Z,550000,,,0,,C. McCollum offensive foul TURNOVER (1 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,203593.0,,,,,,,1.0,,
57,PT07M27.00S,2022-04-06T02:18:36.7Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612758,9,14,2022-04-06T02:18:47Z,560000,,,0,,B. Ingram shooting personal FOUL (1 PF) (Queta 2 FT),"[1627742, 1629674]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,,,,,,,,,,,1201.0,1.0,0.0,Queta,1629674.0,,,,,
59,PT07M27.00S,2022-04-06T02:18:59.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629674,,,1610612758,10,14,2022-04-06T02:18:59Z,580000,,,0,,N. Queta Free Throw 1 of 2 (1 PTS),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
60,PT07M27.00S,2022-04-06T02:18:59.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629674,,,1610612758,10,14,2022-04-06T02:19:16Z,590000,,,0,,MISS N. Queta Free Throw 2 of 2,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT07M25.00S,2022-04-06T02:19:01.0Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,10,14,2022-04-06T02:19:16Z,600000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT07M18.00S,2022-04-06T02:19:22.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,6.258212877792378,47.794117647058826,1610612740,10,16,2022-04-06T02:19:28Z,610000,11.0,6.0,1,left,H. Jones cutting DUNK (2 PTS) (W. Hernangomez 2 AST),"[1630529, 1626195]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,1.27,Made,,,,,2.0,W. Hernangomez,1626195.0,2.0,,,,,,,,,,
64,PT07M07.00S,2022-04-06T02:19:32.5Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612758,10,16,2022-04-06T02:19:37Z,630000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1629637]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1629637.0
65,PT07M07.00S,2022-04-06T02:19:32.5Z,1,REGULAR,steal,,[],1629637,,,1610612740,10,16,2022-04-06T02:19:34Z,640000,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M03.00S,2022-04-06T02:19:39.1Z,1,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612740,10,16,2022-04-06T02:19:59Z,650000,,,0,,T. Lyles shooting personal FOUL (1 PF) (Hayes 2 FT),"[1626168, 1629637]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,,,,,,,,,,,203593.0,1.0,0.0,Hayes,1629637.0,,,,,
68,PT07M03.00S,2022-04-06T02:20:02.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629637,,,1610612740,10,17,2022-04-06T02:20:23Z,670000,,,0,,J. Hayes Free Throw 1 of 2 (7 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
69,PT07M03.00S,2022-04-06T02:20:02.8Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629637,,,1610612740,10,17,2022-04-06T02:20:23Z,680000,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Missed,,,,,,,,,,,,,,,,,,
70,PT06M58.00S,2022-04-06T02:20:07.8Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612758,10,17,2022-04-06T02:20:23Z,690000,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT06M53.00S,2022-04-06T02:20:28.4Z,1,REGULAR,3pt,Jump Shot,[],203084,67.62483574244416,61.274509803921575,1610612758,10,17,2022-04-06T02:20:34Z,700000,56.0,252.0,1,right,MISS H. Barnes 25' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,
72,PT06M50.00S,2022-04-06T02:20:31.4Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,10,17,2022-04-06T02:20:34Z,710000,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT06M37.00S,2022-04-06T02:20:43.5Z,1,REGULAR,3pt,Jump Shot,[],1630529,7.30946123521682,2.696078431372549,1610612740,10,17,2022-04-06T02:20:48Z,720000,237.0,16.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
74,PT06M34.00S,2022-04-06T02:20:46.5Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,10,17,2022-04-06T02:20:48Z,730000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT06M25.00S,2022-04-06T02:20:58.2Z,1,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612758,10,17,2022-04-06T02:21:10Z,740000,,,0,,W. Hernangomez shooting personal FOUL (1 PF) (Barnes 2 FT),"[1626195, 203084]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,203593.0,1.0,0.0,Barnes,203084.0,,,,,
77,PT06M25.00S,2022-04-06T02:21:19.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,10,17,2022-04-06T02:21:19Z,760000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M25.00S,2022-04-06T02:21:23.2Z,1,REGULAR,substitution,out,[],203200,,,1610612758,10,17,2022-04-06T02:24:09Z,770000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M25.00S,2022-04-06T02:21:23.2Z,1,REGULAR,substitution,in,[],1628978,,,1610612758,10,17,2022-04-06T02:24:09Z,780000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M25.00S,2022-04-06T02:24:17.2Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,11,17,2022-04-06T02:24:17Z,790000,,,0,,H. Barnes Free Throw 1 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
81,PT06M25.00S,2022-04-06T02:24:30.4Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,12,17,2022-04-06T02:24:30Z,800000,,,0,,H. Barnes Free Throw 2 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
82,PT06M10.00S,2022-04-06T02:24:48.8Z,1,REGULAR,2pt,Jump Shot,[],1627742,20.97568988173456,39.46078431372549,1610612740,12,17,2022-04-06T02:24:53Z,810000,53.0,145.0,1,left,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,15.4,Missed,,,,,,,,,,,,,,,,,,
83,PT06M07.00S,2022-04-06T02:24:51.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,12,17,2022-04-06T02:24:53Z,820000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT06M02.00S,2022-04-06T02:24:56.0Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612758,12,17,2022-04-06T02:24:59Z,830000,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 203468]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,1.0,McCollum,203468.0
85,PT06M02.00S,2022-04-06T02:24:56.0Z,1,REGULAR,steal,,[],203468,,,1610612740,12,17,2022-04-06T02:24:58Z,840000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M59.00S,2022-04-06T02:25:01.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203468,24.655059132720105,84.55882352941177,1610612740,12,17,2022-04-06T02:28:54Z,850000,-173.0,179.0,1,left,MISS C. McCollum 24' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
87,PT05M57.00S,2022-04-06T02:25:03.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612758,12,17,2022-04-06T02:28:54Z,860000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT05M49.00S,2022-04-06T02:25:10.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626168,89.43823915900131,56.61764705882353,1610612758,14,17,2022-04-06T02:25:17Z,870000,33.0,47.0,1,right,T. Lyles floating Jump Shot (2 PTS) (D. Mitchell 3 AST),"[1626168, 1630558]",1610612758.0,SAC,floating,,,Lyles,T. Lyles,,,,,5.73,Made,,,,,2.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,
90,PT05M38.00S,2022-04-06T02:25:20.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626195,9.937582128777924,50.0,1610612740,14,19,2022-04-06T02:29:43Z,890000,0.0,41.0,1,left,W. Hernangomez Hook (8 PTS) (B. Ingram 2 AST),"[1626195, 1627742]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,4.09,Made,,,,,8.0,B. Ingram,1627742.0,2.0,,,,,,,,,,
92,PT05M17.00S,2022-04-06T02:25:40.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,92.59198423127464,34.068627450980394,1610612758,14,19,2022-04-06T02:25:48Z,910000,-80.0,17.0,1,right,MISS N. Queta 8' Hook,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,
