actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
42,PT08M05.00S,2022-02-25T03:16:05.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,8,13,2022-02-25T03:16:05Z,420000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M57.00S,2022-02-25T03:19:15.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.959921156373195,49.01960784313725,1610612758,10,13,2022-02-25T03:19:55Z,430000,5.0,69.0,1,left,D. Fox 6' driving floating Jump Shot (5 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,6.95,Made,5.0,,,,,,,,,,,,,,,,,,
44,PT07M40.00S,2022-02-25T03:19:32.3Z,1,REGULAR,3pt,Jump Shot,[],203115,74.32654402102497,15.441176470588236,1610612743,10,16,2022-02-25T03:19:38Z,440000,-173.0,189.0,1,right,W. Barton 25' 3PT  (7 PTS) (N. Jokic 2 AST),"[203115, 203999]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.59,Made,7.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,,
46,PT07M31.00S,2022-02-25T03:19:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.1268068331143235,50.98039215686274,1610612758,12,16,2022-02-25T03:19:52Z,460000,-5.0,5.0,1,left,D. Sabonis cutting finger roll Layup (7 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting finger roll,,,Sabonis,D. Sabonis,,,,,0.71,Made,7.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,,
48,PT07M18.00S,2022-02-25T03:19:54.0Z,1,REGULAR,3pt,Jump Shot,[],201145,93.38042049934296,3.431372549019608,1610612743,12,16,2022-02-25T03:20:41Z,480000,-233.0,10.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M15.00S,2022-02-25T03:19:57.0Z,1,REGULAR,rebound,defensive,[],203090,,,1610612758,12,16,2022-02-25T03:20:03Z,490000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,
50,PT07M03.00S,2022-02-25T03:20:08.9Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,12,16,2022-02-25T03:20:13Z,500000,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 203999]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,2.0,Jokic,203999.0,,,,,,,,
51,PT07M03.00S,2022-02-25T03:20:08.9Z,1,REGULAR,steal,,[],203999,,,1610612743,12,16,2022-02-25T03:20:11Z,510000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M58.00S,2022-02-25T03:20:14.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203115,93.11760840998686,49.01960784313725,1610612743,12,18,2022-02-25T03:21:54Z,520000,-5.0,12.0,1,right,W. Barton running alley-oop DUNK (9 PTS) (M. Morris 1 AST),"[203115, 1628420]",1610612743.0,DEN,running alley-oop,,,Barton,W. Barton,,,,,1.31,Made,9.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,,
54,PT06M50.00S,2022-02-25T03:20:21.8Z,1,REGULAR,3pt,Jump Shot,[],203090,6.783837056504599,2.941176470588235,1610612758,15,18,2022-02-25T03:22:19Z,540000,235.0,11.0,1,left,M. Harkless 3PT running (3 PTS) (H. Barnes 1 AST),"[203090, 203084]",1610612758.0,SAC,running,,,Harkless,M. Harkless,,,,,23.56,Made,3.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,,
56,PT06M30.00S,2022-02-25T03:20:46.6Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612743,15,18,2022-02-25T03:21:16Z,560000,,,0,,D. Fox shooting personal FOUL (1 PF) (Morris 2 FT),"[1628368, 1628420]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Morris,1628420.0,,,
58,PT06M30.00S,2022-02-25T03:21:23.4Z,1,REGULAR,freethrow,1 of 2,[],1628420,,,1610612743,15,19,2022-02-25T03:21:23Z,580000,,,0,,M. Morris Free Throw 1 of 2 (1 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
59,PT06M30.00S,2022-02-25T03:21:25.2Z,1,REGULAR,substitution,out,[],203200,,,1610612743,15,19,2022-02-25T03:21:35Z,590000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M30.00S,2022-02-25T03:21:25.2Z,1,REGULAR,substitution,out,[],201145,,,1610612743,15,19,2022-02-25T03:21:35Z,600000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M30.00S,2022-02-25T03:21:25.2Z,1,REGULAR,substitution,in,[],1630558,,,1610612743,15,19,2022-02-25T03:21:35Z,610000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M30.00S,2022-02-25T03:21:25.2Z,1,REGULAR,substitution,in,[],1627854,,,1610612743,15,19,2022-02-25T03:21:35Z,620000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M30.00S,2022-02-25T03:21:43.1Z,1,REGULAR,freethrow,2 of 2,[],1628420,,,1610612743,15,20,2022-02-25T03:21:43Z,630000,,,0,,M. Morris Free Throw 2 of 2 (2 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
64,PT06M18.00S,2022-02-25T03:21:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.521024967148489,48.529411764705884,1610612758,17,20,2022-02-25T03:22:04Z,640000,7.0,9.0,1,left,H. Barnes driving Layup (2 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,1.15,Made,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,,
66,PT06M08.00S,2022-02-25T03:22:10.1Z,1,REGULAR,foul,offensive,[],203932,,,1610612743,17,20,2022-02-25T03:23:42Z,660000,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 203084]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Barnes,203084.0,,,
68,PT06M08.00S,2022-02-25T03:22:10.1Z,1,REGULAR,turnover,offensive foul,[],203932,,,1610612743,17,20,2022-02-25T03:22:10Z,680000,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,1.0,,,202049.0,,,,,,,
69,PT05M53.00S,2022-02-25T03:22:44.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,29.122864651773984,25.735294117647058,1610612758,17,20,2022-02-25T03:22:49Z,690000,121.0,221.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2022-02-25T03:22:48.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,17,20,2022-02-25T03:22:49Z,700000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,
71,PT05M43.00S,2022-02-25T03:22:59.2Z,1,REGULAR,foul,personal,[],1627734,,,1610612743,17,20,2022-02-25T03:23:12Z,710000,,,0,,D. Sabonis personal FOUL (1 PF),"[1627734, 203999]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Jokic,203999.0,,,
73,PT05M43.00S,2022-02-25T03:23:17.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612743,17,20,2022-02-25T03:23:26Z,730000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M43.00S,2022-02-25T03:23:17.5Z,1,REGULAR,substitution,in,[],1627745,,,1610612743,17,20,2022-02-25T03:23:26Z,740000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M43.00S,2022-02-25T03:23:30.3Z,1,REGULAR,substitution,out,[],203090,,,1610612743,17,20,2022-02-25T03:23:39Z,750000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M43.00S,2022-02-25T03:23:30.3Z,1,REGULAR,substitution,in,[],1626168,,,1610612743,17,20,2022-02-25T03:23:39Z,760000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M38.00S,2022-02-25T03:23:50.8Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,17,20,2022-02-25T03:23:58Z,770000,,,0,,N. Jokic lost ball out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,lost ball,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1.0,,,1162.0,,,,,,,
78,PT05M31.00S,2022-02-25T03:24:03.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,15.850854139290407,45.34313725490196,1610612758,17,20,2022-02-25T03:24:59Z,780000,23.0,96.0,1,left,MISS D. Fox 9' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M26.00S,2022-02-25T03:24:08.3Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,17,20,2022-02-25T03:24:59Z,790000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,
80,PT05M15.00S,2022-02-25T03:24:19.8Z,1,REGULAR,3pt,Jump Shot,[],203932,89.17542706964521,96.07843137254902,1610612743,17,20,2022-02-25T03:24:24Z,800000,230.0,49.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M12.00S,2022-02-25T03:24:22.8Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,17,20,2022-02-25T03:24:24Z,810000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT05M04.00S,2022-02-25T03:24:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,7.30946123521682,59.31372549019608,1610612758,19,20,2022-02-25T03:26:03Z,820000,-47.0,16.0,1,left,D. Mitchell driving Layup (2 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,4.93,Made,2.0,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2022-02-25T03:24:36.6Z,1,REGULAR,foul,personal,['1freethrow'],1627854,,,1610612758,19,20,2022-02-25T03:24:45Z,830000,,,0,,B. Forbes shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1627854, 1630558]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Mitchell,1630558.0,,,
85,PT05M04.00S,2022-02-25T03:24:58.1Z,1,REGULAR,freethrow,1 of 1,[],1630558,,,1610612758,20,20,2022-02-25T03:24:58Z,850000,,,0,,D. Mitchell Free Throw 1 of 1 (3 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
86,PT04M55.00S,2022-02-25T03:25:14.8Z,1,REGULAR,foul,personal,[],1627745,,,1610612743,20,20,2022-02-25T03:25:26Z,860000,,,0,,D. Jones personal FOUL (1 PF),"[1627745, 203999]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Jokic,203999.0,,,
88,PT04M39.00S,2022-02-25T03:25:42.6Z,1,REGULAR,3pt,Jump Shot,[],203999,72.09264126149803,80.63725490196079,1610612743,20,23,2022-02-25T03:40:42Z,880000,153.0,210.0,1,right,N. Jokic 25' 3PT step back (3 PTS),[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,25.98,Made,3.0,,,,,,,,,,,,,,,,,,
90,PT04M28.00S,2022-02-25T03:25:54.0Z,1,REGULAR,3pt,Jump Shot,[],1627745,31.750985545335087,54.65686274509803,1610612758,20,23,2022-02-25T03:26:03Z,900000,-23.0,246.0,1,left,MISS D. Jones 24' 3PT,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2022-02-25T03:25:57.0Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,20,23,2022-02-25T03:26:03Z,910000,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,90.0,4.0,4.0,0.0,,,,,,,,,,,
