actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
25,PT10M08.00S,2022-01-11T03:12:21.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,29.38567674113009,23.52941176470588,1610612758,5,4,2022-01-11T03:13:34Z,240000,132.0,224.0,1,left,T. Haliburton 25' 3PT step back (3 PTS),[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,25.99,Made,3.0,,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2022-01-11T03:12:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,93.77463863337714,53.18627450980392,1610612739,5,6,2022-01-11T03:12:51Z,250000,16.0,6.0,1,right,J. Allen driving Layup (2 PTS),[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,1.7,Made,2.0,,,,,,,,,,,,,,,,,,
27,PT09M24.00S,2022-01-11T03:13:06.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203458,8.623521681997373,38.970588235294116,1610612758,5,6,2022-01-11T03:13:11Z,260000,55.0,29.0,1,left,MISS A. Len 6' Hook,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,6.21,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M20.00S,2022-01-11T03:13:09.1Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,5,6,2022-01-11T03:13:09Z,270000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,
29,PT09M15.00S,2022-01-11T03:13:14.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,91.80354796320631,43.38235294117647,1610612739,5,8,2022-01-11T03:13:46Z,280000,-33.0,25.0,1,right,E. Mobley bank Hook (4 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,bank,,,Mobley,E. Mobley,,,,,4.12,Made,4.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,,
31,PT09M05.00S,2022-01-11T03:13:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,8.360709592641262,42.40196078431372,1610612758,5,8,2022-01-11T03:13:31Z,300000,38.0,26.0,1,left,MISS M. Bagley III driving Layup,[1628963],1610612758.0,SAC,driving,,,Bagley III,M. Bagley III,,,,,4.61,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M03.00S,2022-01-11T03:13:27.1Z,1,REGULAR,rebound,offensive,[],203458,,,1610612758,5,8,2022-01-11T03:13:31Z,310000,,,0,,A. Len REBOUND (Off:2 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,31.0,2.0,0.0,2.0,,,,,,,,,
33,PT09M02.00S,2022-01-11T03:13:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203458,4.681340341655716,53.18627450980392,1610612758,5,8,2022-01-11T03:15:00Z,320000,-16.0,-8.0,1,left,MISS A. Len tip Layup,[203458],1610612758.0,SAC,tip,,,Len,A. Len,,,,,1.8,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M00.00S,2022-01-11T03:13:29.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,5,8,2022-01-11T03:13:29Z,330000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,
35,PT08M59.00S,2022-01-11T03:13:33.6Z,1,REGULAR,foul,personal,[],1628368,,,1610612739,5,8,2022-01-11T03:13:36Z,340000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1629636]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Garland,1629636.0,,,,
37,PT08M47.00S,2022-01-11T03:14:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,83.26215505913272,48.529411764705884,1610612739,5,10,2022-01-11T03:14:13Z,360000,-7.0,105.0,1,right,L. Stevens 10' step back Jump Shot (2 PTS),[1630205],1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,10.51,Made,2.0,,,,,,,,,,,,,,,,,,
38,PT08M34.00S,2022-01-11T03:14:18.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,6.652431011826544,58.82352941176471,1610612758,5,10,2022-01-11T03:14:23Z,370000,-44.0,10.0,1,left,MISS M. Bagley III turnaround Hook,[1628963],1610612758.0,SAC,turnaround,,,Bagley III,M. Bagley III,,,,,4.52,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M30.00S,2022-01-11T03:14:21.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,5,10,2022-01-11T03:14:21Z,380000,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,
40,PT08M21.00S,2022-01-11T03:14:31.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.64980289093299,50.245098039215684,1610612739,5,10,2022-01-11T03:14:38Z,390000,1.0,54.0,1,right,MISS E. Mobley Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,5.42,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M14.00S,2022-01-11T03:14:37.6Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,5,10,2022-01-11T03:14:37Z,400000,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,40.0,1.0,0.0,1.0,,,,,,,,,
42,PT08M13.00S,2022-01-11T03:14:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,90.88370565045992,52.20588235294118,1610612739,5,12,2022-01-11T03:14:44Z,410000,11.0,33.0,1,right,J. Allen Layup (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,3.5,Made,4.0,,,,,,,,,,,,,,,,,,
43,PT08M11.00S,2022-01-11T03:14:50.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,5,12,2022-01-11T03:14:50Z,420000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M00.00S,2022-01-11T03:17:48.6Z,1,REGULAR,turnover,lost ball,[],1630169,,,1610612758,5,12,2022-01-11T03:17:55Z,430000,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 1630205]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,1.0,Stevens,1630205.0,
45,PT08M00.00S,2022-01-11T03:17:48.6Z,1,REGULAR,steal,,[],1630205,,,1610612739,5,12,2022-01-11T03:17:51Z,440000,,,0,,L. Stevens STEAL (1 STL),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M57.00S,2022-01-11T03:17:52.2Z,1,REGULAR,turnover,bad pass,[],1630205,,,1610612739,5,12,2022-01-11T03:17:58Z,450000,,,0,,L. Stevens bad pass TURNOVER (1 TO),"[1630205, 203084]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,1.0,Barnes,203084.0,
47,PT07M57.00S,2022-01-11T03:17:52.2Z,1,REGULAR,steal,,[],203084,,,1610612758,5,12,2022-01-11T03:17:54Z,460000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M41.00S,2022-01-11T03:18:07.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,20.45006570302234,90.68627450980392,1610612758,5,12,2022-01-11T03:19:11Z,470000,-203.0,140.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M41.00S,2022-01-11T03:18:07.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,12,2022-01-11T03:19:11Z,475000,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,,
51,PT07M32.00S,2022-01-11T03:18:20.6Z,1,REGULAR,turnover,bad pass,[],1630205,,,1610612739,5,12,2022-01-11T03:22:27Z,477500,,,0,,L. Stevens bad pass TURNOVER (2 TO),"[1630205, 1630169]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,2.0,Haliburton,1630169.0,
52,PT07M32.00S,2022-01-11T03:18:20.6Z,1,REGULAR,steal,,[],1630169,,,1610612758,5,12,2022-01-11T03:18:22Z,478750,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M12.00S,2022-01-11T03:18:37.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203458,20.844283837056505,89.2156862745098,1610612758,5,12,2022-01-11T03:24:01Z,520000,-196.0,143.0,1,left,MISS A. Len 24' 3PT,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,24.29,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2022-01-11T03:18:39.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,12,2022-01-11T03:18:41Z,530000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,53.0,3.0,2.0,1.0,,,,,,,,,
55,PT06M56.00S,2022-01-11T03:18:53.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,73.80091984231275,15.686274509803921,1610612739,5,12,2022-01-11T03:19:13Z,540000,-172.0,194.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2022-01-11T03:18:58.8Z,1,REGULAR,rebound,offensive,[],1630205,,,1610612739,5,12,2022-01-11T03:19:13Z,550000,,,0,,L. Stevens REBOUND (Off:1 Def:0),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,,,,,
57,PT06M48.00S,2022-01-11T03:19:00.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,75.3777923784494,86.51960784313727,1610612739,5,12,2022-01-11T03:19:16Z,560000,183.0,179.0,1,right,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2022-01-11T03:19:04.7Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,5,12,2022-01-11T03:19:16Z,570000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,57.0,4.0,2.0,2.0,,,,,,,,,
59,PT06M43.00S,2022-01-11T03:19:06.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,88.91261498028909,49.50980392156863,1610612739,5,12,2022-01-11T03:19:19Z,580000,-2.0,52.0,1,right,MISS J. Allen Hook - blocked,"[1628386, 203458]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,5.18,Missed,,,,,Len,203458.0,,,,,,,,,,,,,
60,PT06M43.00S,2022-01-11T03:19:06.5Z,1,REGULAR,block,,[],203458,,,1610612739,5,12,2022-01-11T03:19:08Z,590000,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M39.00S,2022-01-11T03:19:10.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,5,12,2022-01-11T03:19:19Z,600000,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,59.0,5.0,2.0,3.0,,,,,,,,,
63,PT06M37.00S,2022-01-11T03:19:11.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,72.22404730617609,79.90196078431373,1610612739,5,12,2022-01-11T03:19:22Z,610000,150.0,209.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2022-01-11T03:19:13.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,5,12,2022-01-11T03:19:22Z,620000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,
65,PT06M24.00S,2022-01-11T03:19:24.2Z,1,REGULAR,3pt,Jump Shot,[],203084,28.728646517739815,75.24509803921569,1610612758,8,12,2022-01-11T03:19:30Z,630000,-126.0,218.0,1,left,H. Barnes 25' 3PT  (3 PTS) (A. Len 1 AST),"[203084, 203458]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.15,Made,3.0,A. Len,203458.0,1.0,,,,,,,,,,,,,,,
67,PT06M01.00S,2022-01-11T03:19:47.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,87.20433639947439,49.754901960784316,1610612739,8,12,2022-01-11T03:19:51Z,650000,-1.0,68.0,1,right,MISS J. Allen 6' turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,6.78,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M59.00S,2022-01-11T03:19:49.7Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,8,12,2022-01-11T03:19:51Z,660000,,,0,,A. Len REBOUND (Off:2 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,67.0,3.0,1.0,2.0,,,,,,,,,
69,PT05M47.00S,2022-01-11T03:20:02.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203458,8.623521681997373,60.29411764705882,1610612758,8,12,2022-01-11T03:20:09Z,670000,-51.0,29.0,1,left,MISS A. Len turnaround Hook - blocked,"[203458, 1628374]",1610612758.0,SAC,turnaround,,,Len,A. Len,,,,,5.89,Missed,,,,,Markkanen,1628374.0,,,,,,,,,,,,,
70,PT05M47.00S,2022-01-11T03:20:02.0Z,1,REGULAR,block,,[],1628374,,,1610612758,8,12,2022-01-11T03:20:04Z,680000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M44.00S,2022-01-11T03:20:05.0Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,12,2022-01-11T03:20:09Z,690000,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,69.0,6.0,3.0,3.0,,,,,,,,,
72,PT05M37.00S,2022-01-11T03:20:11.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,91.01511169513797,39.21568627450981,1610612739,8,12,2022-01-11T03:20:18Z,700000,-54.0,32.0,1,right,MISS E. Mobley 6' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,6.27,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2022-01-11T03:20:12.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,8,12,2022-01-11T03:20:18Z,710000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,
74,PT05M36.00S,2022-01-11T03:20:17.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,8,12,2022-01-11T03:20:17Z,720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,out,[],203458,,,1610612758,8,12,2022-01-11T03:20:53Z,730000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,out,[],1630169,,,1610612758,8,12,2022-01-11T03:20:53Z,740000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612758,8,12,2022-01-11T03:20:53Z,750000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,out,[],1630205,,,1610612758,8,12,2022-01-11T03:20:53Z,760000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,in,[],1629674,,,1610612758,8,12,2022-01-11T03:20:53Z,770000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,8,12,2022-01-11T03:20:53Z,780000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,in,[],1626224,,,1610612758,8,12,2022-01-11T03:20:53Z,790000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2022-01-11T03:20:18.6Z,1,REGULAR,substitution,in,[],201567,,,1610612758,8,12,2022-01-11T03:20:53Z,800000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M21.00S,2022-01-11T03:20:55.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,13.091327201051248,48.03921568627451,1610612758,8,12,2022-01-11T03:21:01Z,810000,10.0,71.0,1,left,MISS M. Bagley III 7' Hook,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,7.13,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M19.00S,2022-01-11T03:20:57.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,12,2022-01-11T03:21:01Z,820000,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,83.0,7.0,4.0,3.0,,,,,,,,,
85,PT05M11.00S,2022-01-11T03:21:05.3Z,1,REGULAR,3pt,Jump Shot,[],201567,73.66951379763469,16.42156862745098,1610612739,8,12,2022-01-11T03:21:08Z,830000,-168.0,195.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M09.00S,2022-01-11T03:21:07.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,8,12,2022-01-11T03:21:08Z,840000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,
