actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
27,PT10M10.00S,2021-10-23T02:14:34.9Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,5,3,2021-10-23T02:15:58Z,270000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,
28,PT10M03.00S,2021-10-23T02:14:42.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203497,6.783837056504599,55.14705882352941,1610612762,5,3,2021-10-23T02:14:50Z,280000,-26.0,11.0,1,left,MISS R. Gobert turnaround Hook - blocked,"[203497, 1626158]",1610612762.0,UTA,turnaround,,,Gobert,R. Gobert,,,,,2.81,Missed,,,,,Holmes,1626158.0,,,,,,,,,,,,,
29,PT10M03.00S,2021-10-23T02:14:42.3Z,1,REGULAR,block,,[],1626158,,,1610612762,5,3,2021-10-23T02:14:45Z,290000,,,0,,R. Holmes BLOCK (2 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT10M00.00S,2021-10-23T02:14:45.3Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,5,3,2021-10-23T02:14:50Z,300000,,,0,,R. Holmes REBOUND (Off:0 Def:3),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,28.0,3.0,3.0,0.0,,,,,,,,,
31,PT09M49.00S,2021-10-23T02:14:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,84.1819973718791,50.49019607843137,1610612758,5,3,2021-10-23T02:15:05Z,310000,2.0,96.0,1,right,MISS R. Holmes 9' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M45.00S,2021-10-23T02:15:00.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,5,3,2021-10-23T02:15:05Z,320000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,
33,PT09M41.00S,2021-10-23T02:15:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202711,5.863994743758213,48.03921568627451,1610612762,5,5,2021-10-23T02:15:10Z,330000,10.0,3.0,1,left,B. Bogdanovic cutting Layup (2 PTS) (D. Mitchell 1 AST),"[202711, 1628378]",1610612762.0,UTA,cutting,,,Bogdanovic,B. Bogdanovic,,,,,1.01,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,,
35,PT09M29.00S,2021-10-23T02:15:14.9Z,1,REGULAR,3pt,Jump Shot,[],203084,95.48291721419186,3.431372549019608,1610612758,8,5,2021-10-23T02:15:22Z,350000,-233.0,-10.0,1,right,H. Barnes 3PT step back (8 PTS),[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,23.3,Made,8.0,,,,,,,,,,,,,,,,,,
36,PT09M22.00S,2021-10-23T02:15:23.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,6.1268068331143235,46.32352941176471,1610612762,8,5,2021-10-23T02:15:31Z,360000,18.0,5.0,1,left,MISS D. Mitchell running Layup - blocked,"[1628378, 1626158]",1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,1.91,Missed,,,,,Holmes,1626158.0,,,,,,,,,,,,,
37,PT09M22.00S,2021-10-23T02:15:23.0Z,1,REGULAR,block,,[],1626158,,,1610612762,8,5,2021-10-23T02:15:25Z,370000,,,0,,R. Holmes BLOCK (3 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M18.00S,2021-10-23T02:15:27.0Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,8,5,2021-10-23T02:15:31Z,380000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,
39,PT09M06.00S,2021-10-23T02:15:38.7Z,1,REGULAR,turnover,bad pass,[],1626158,,,1610612758,8,5,2021-10-23T02:15:44Z,390000,,,0,,R. Holmes bad pass TURNOVER (1 TO),"[1626158, 201144]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,1.0,Conley,201144.0,
40,PT09M06.00S,2021-10-23T02:15:38.7Z,1,REGULAR,steal,,[],201144,,,1610612762,8,5,2021-10-23T02:15:40Z,400000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M01.00S,2021-10-23T02:15:42.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,28.465834428383708,77.69607843137256,1610612762,8,8,2021-10-23T02:15:50Z,410000,-138.0,215.0,1,left,M. Conley 25' 3PT running pullup (6 PTS),[201144],1610612762.0,UTA,running pullup,,,Conley,M. Conley,,,,,25.58,Made,6.0,,,,,,,,,,,,,,,,,,
42,PT08M51.00S,2021-10-23T02:15:54.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628368,87.99277266754271,47.05882352941176,1610612758,8,8,2021-10-23T02:16:00Z,420000,-15.0,60.0,1,right,MISS D. Fox 6' turnaround Hook,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M48.00S,2021-10-23T02:15:57.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,8,8,2021-10-23T02:16:00Z,430000,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,
44,PT08M36.00S,2021-10-23T02:16:09.1Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612762,8,8,2021-10-23T02:16:14Z,440000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 1629056]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,1.0,Davis,1629056.0,
45,PT08M36.00S,2021-10-23T02:16:09.1Z,1,REGULAR,steal,,[],1629056,,,1610612758,8,8,2021-10-23T02:18:34Z,450000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M28.00S,2021-10-23T02:16:16.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629056,77.21747700394218,51.225490196078425,1610612758,10,8,2021-10-23T02:16:23Z,460000,6.0,162.0,1,right,T. Davis 16' Jump Shot (2 PTS) (T. Haliburton 1 AST),"[1629056, 1630169]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,16.18,Made,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,,
48,PT08M13.00S,2021-10-23T02:16:31.0Z,1,REGULAR,3pt,Jump Shot,[],202711,24.26084099868594,12.254901960784313,1610612762,10,8,2021-10-23T02:16:40Z,480000,189.0,176.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M10.00S,2021-10-23T02:16:34.0Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,10,8,2021-10-23T02:16:40Z,490000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,
50,PT08M07.00S,2021-10-23T02:16:38.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629056,74.06373193166885,12.745098039215685,1610612758,10,8,2021-10-23T02:16:46Z,500000,-186.0,191.0,1,right,MISS T. Davis 26' running 3PT,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
51,PT08M07.00S,2021-10-23T02:16:38.2Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,10,8,2021-10-23T02:16:46Z,510000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,
52,PT07M57.00S,2021-10-23T02:16:47.8Z,1,REGULAR,3pt,Jump Shot,[],1628378,33.196452036793694,37.254901960784316,1610612762,10,11,2021-10-23T02:19:50Z,520000,64.0,260.0,1,left,D. Mitchell 26' 3PT pullup (3 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.72,Made,3.0,,,,,,,,,,,,,,,,,,
53,PT07M31.00S,2021-10-23T02:17:13.4Z,1,REGULAR,2pt,Jump Shot,[],1630169,81.2910643889619,68.13725490196079,1610612758,12,11,2021-10-23T02:17:20Z,530000,91.0,123.0,1,right,T. Haliburton 15' pullup Jump Shot (2 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,15.31,Made,2.0,,,,,,,,,,,,,,,,,,
54,PT07M20.00S,2021-10-23T02:17:28.1Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612762,12,11,2021-10-23T02:17:47Z,540000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Gobert 2 FT),"[1626158, 203497]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Gobert,203497.0,,,,
56,PT07M20.00S,2021-10-23T02:18:04.4Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,12,12,2021-10-23T02:18:44Z,560000,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
57,PT07M20.00S,2021-10-23T02:18:08.1Z,1,REGULAR,substitution,out,[],201144,,,1610612762,12,12,2021-10-23T02:18:18Z,570000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M20.00S,2021-10-23T02:18:08.1Z,1,REGULAR,substitution,in,[],204060,,,1610612762,12,12,2021-10-23T02:18:18Z,580000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M20.00S,2021-10-23T02:18:04.4Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,12,12,2021-10-23T02:18:44Z,590000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M18.00S,2021-10-23T02:18:06.4Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,12,12,2021-10-23T02:18:44Z,600000,,,0,,R. Holmes REBOUND (Off:0 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,59.0,4.0,4.0,0.0,,,,,,,,,
61,PT07M04.00S,2021-10-23T02:18:49.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,85.3646517739816,51.470588235294116,1610612758,14,12,2021-10-23T02:18:54Z,610000,7.0,85.0,1,right,T. Haliburton 8' floating Jump Shot (4 PTS),[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,8.54,Made,4.0,,,,,,,,,,,,,,,,,,
62,PT06M54.00S,2021-10-23T02:18:58.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.225361366622867,67.8921568627451,1610612762,14,15,2021-10-23T02:19:18Z,620000,-89.0,241.0,1,left,D. Mitchell 25' 3PT pullup (6 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.71,Made,6.0,,,,,,,,,,,,,,,,,,
63,PT06M53.00S,2021-10-23T02:19:07.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,14,15,2021-10-23T02:19:07Z,630000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M53.00S,2021-10-23T02:20:56.5Z,1,REGULAR,substitution,out,[],1629056,,,1610612758,14,15,2021-10-23T02:21:58Z,640000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M53.00S,2021-10-23T02:20:56.5Z,1,REGULAR,substitution,out,[],203497,,,1610612758,14,15,2021-10-23T02:21:58Z,650000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M53.00S,2021-10-23T02:20:56.5Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,14,15,2021-10-23T02:21:58Z,660000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M53.00S,2021-10-23T02:20:56.5Z,1,REGULAR,substitution,in,[],202355,,,1610612758,14,15,2021-10-23T02:21:58Z,670000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M45.00S,2021-10-23T02:22:23.2Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612758,14,15,2021-10-23T02:22:29Z,680000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1626220]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,
69,PT06M45.00S,2021-10-23T02:22:23.2Z,1,REGULAR,steal,,[],1626220,,,1610612762,14,15,2021-10-23T02:22:25Z,690000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M30.00S,2021-10-23T02:22:38.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,32.276609724047304,68.62745098039215,1610612762,14,15,2021-10-23T02:22:48Z,700000,-93.0,251.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M29.00S,2021-10-23T02:22:39.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,14,15,2021-10-23T02:22:48Z,710000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,
73,PT06M29.00S,2021-10-23T02:22:48.6Z,1,REGULAR,foul,personal,[],1626158,,,1610612762,14,15,2021-10-23T02:22:57Z,730000,,,0,,R. Holmes loose ball personal FOUL (2 PF),"[1626158, 202355]",1610612758.0,SAC,loose ball,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Whiteside,202355.0,,,,
75,PT06M29.00S,2021-10-23T02:22:56.3Z,1,REGULAR,substitution,out,[],1626158,,,1610612762,14,15,2021-10-23T02:23:02Z,750000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M29.00S,2021-10-23T02:22:56.3Z,1,REGULAR,substitution,in,[],203458,,,1610612762,14,15,2021-10-23T02:23:02Z,760000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M17.00S,2021-10-23T02:23:13.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202711,19.92444152431012,44.6078431372549,1610612762,14,15,2021-10-23T02:23:21Z,770000,27.0,135.0,1,left,MISS B. Bogdanovic 13' pullup Shot,[202711],1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,13.75,Missed,,,,,,,,,,,,,,,,,,,
78,PT06M14.00S,2021-10-23T02:23:16.7Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,14,15,2021-10-23T02:23:21Z,780000,,,0,,H. Whiteside REBOUND (Off:1 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,,
79,PT06M13.00S,2021-10-23T02:23:17.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202355,6.783837056504599,50.0,1610612762,14,17,2021-10-23T02:23:25Z,790000,0.0,11.0,1,left,H. Whiteside Layup (2 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.13,Made,2.0,,,,,,,,,,,,,,,,,,
80,PT06M05.00S,2021-10-23T02:23:25.4Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612758,14,17,2021-10-23T02:23:31Z,800000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1626220]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,
81,PT06M05.00S,2021-10-23T02:23:25.4Z,1,REGULAR,steal,,[],1626220,,,1610612762,14,17,2021-10-23T02:23:28Z,810000,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M51.00S,2021-10-23T02:23:39.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204060,10.33180026281209,97.79411764705883,1610612762,14,17,2021-10-23T02:23:45Z,820000,-239.0,45.0,1,left,MISS J. Ingles 24' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M47.00S,2021-10-23T02:23:43.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,14,17,2021-10-23T02:23:45Z,830000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,
84,PT05M44.00S,2021-10-23T02:23:46.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,81.15965834428384,6.127450980392156,1610612758,14,17,2021-10-23T02:23:58Z,840000,-219.0,125.0,1,right,MISS B. Hield 25' running 3PT,[1627741],1610612758.0,SAC,running,,,Hield,B. Hield,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M39.00S,2021-10-23T02:23:51.6Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,14,17,2021-10-23T02:33:12Z,850000,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,,,
86,PT05M35.00S,2021-10-23T02:23:55.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,71.04139290407359,26.715686274509803,1610612758,14,17,2021-10-23T02:24:01Z,860000,-116.0,220.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
