actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
19,PT10M29.00S,2022-03-20T22:12:35.7Z,1,REGULAR,2pt,Jump Shot,[],1628969,14.011169513797633,70.09803921568627,1610612756,5,0,2022-03-20T22:12:40Z,190000,-100.0,79.0,1,left,MISS M. Bridges 12' turnaround Shot,[1628969],1610612756.0,PHX,turnaround,,,Bridges,M. Bridges,,,,,12.8,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M26.00S,2022-03-20T22:12:38.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,5,0,2022-03-20T22:12:40Z,200000,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M18.00S,2022-03-20T22:12:47.0Z,1,REGULAR,3pt,Jump Shot,[],1630558,76.42904073587385,87.00980392156863,1610612758,5,0,2022-03-20T22:12:50Z,210000,185.0,169.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M17.00S,2022-03-20T22:12:49.0Z,1,REGULAR,rebound,offensive,[],203200,,,1610612758,5,0,2022-03-20T22:12:49Z,220000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
23,PT10M15.00S,2022-03-20T22:12:49.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203200,92.9862023653088,44.85294117647059,1610612758,7,0,2022-03-20T22:12:55Z,230000,-26.0,13.0,1,right,J. Holiday putback Layup (2 PTS),[203200],1610612758.0,SAC,putback,,,Holiday,J. Holiday,,,,,2.9,Made,,,,,2.0,,,,,,,,,,,,,,
24,PT10M01.00S,2022-03-20T22:13:03.2Z,1,REGULAR,3pt,Jump Shot,[],203109,24.917871222076215,15.686274509803921,1610612756,7,3,2022-03-20T22:13:07Z,240000,172.0,182.0,1,left,J. Crowder 24' 3PT  (3 PTS) (D. Booker 1 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.99,Made,,,,,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,
26,PT09M46.00S,2022-03-20T22:13:19.1Z,1,REGULAR,3pt,Jump Shot,[],203084,70.12155059132719,26.96078431372549,1610612758,7,3,2022-03-20T22:13:24Z,260000,-115.0,228.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M41.00S,2022-03-20T22:13:24.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,7,3,2022-03-20T22:13:24Z,270000,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
28,PT09M33.00S,2022-03-20T22:13:31.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,12.697109067017081,3.1862745098039214,1610612756,7,3,2022-03-20T22:13:35Z,280000,234.0,67.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2022-03-20T22:13:34.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,7,3,2022-03-20T22:13:34Z,290000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M17.00S,2022-03-20T22:13:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,91.27792378449409,57.59803921568627,1610612758,7,3,2022-03-20T22:13:51Z,300000,38.0,29.0,1,right,MISS D. Mitchell cutting Layup - blocked,"[1630558, 203901]",1610612758.0,SAC,cutting,,,Mitchell,D. Mitchell,,,,,4.81,Missed,,,,,,,,,,,,,,,Payton,203901.0,,,
32,PT09M17.00S,2022-03-20T22:13:47.7Z,1,REGULAR,block,,[],203901,,,1610612758,7,3,2022-03-20T22:13:56Z,305000,,,0,,E. Payton BLOCK (1 BLK),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2022-03-20T22:13:50.7Z,1,REGULAR,rebound,defensive,[],203901,,,1610612756,7,3,2022-03-20T22:13:51Z,310000,,,0,,E. Payton REBOUND (Off:0 Def:1),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
33,PT09M06.00S,2022-03-20T22:13:58.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,10.85742444152431,55.14705882352941,1610612756,7,5,2022-03-20T22:14:04Z,320000,-26.0,50.0,1,left,D. Ayton Hook (2 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,5.59,Made,,,,,2.0,,,,,,,,,,,,,,
34,PT08M52.00S,2022-03-20T22:14:16.4Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612758,7,5,2022-03-20T22:14:29Z,330000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629028, 1627734]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,202027.0,1.0,0.0,Sabonis,1627734.0,,,,,,
36,PT08M52.00S,2022-03-20T22:14:43.7Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,7,5,2022-03-20T22:14:43Z,350000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M52.00S,2022-03-20T22:14:43.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,7,5,2022-03-20T22:14:43Z,360000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,
38,PT08M52.00S,2022-03-20T22:15:03.1Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,8,5,2022-03-20T22:15:03Z,370000,,,0,,D. Sabonis Free Throw 2 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
39,PT08M34.00S,2022-03-20T22:15:22.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,12.302890932982917,42.64705882352941,1610612756,8,7,2022-03-20T22:15:26Z,380000,37.0,63.0,1,left,D. Ayton 7' Hook (4 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,7.3,Made,,,,,4.0,,,,,,,,,,,,,,
40,PT08M22.00S,2022-03-20T22:15:35.5Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,8,7,2022-03-20T22:15:39Z,390000,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 203901]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,1.0,,,Payton,203901.0,
41,PT08M22.00S,2022-03-20T22:15:35.5Z,1,REGULAR,steal,,[],203901,,,1610612756,8,7,2022-03-20T22:15:37Z,400000,,,0,,E. Payton STEAL (1 STL),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M17.00S,2022-03-20T22:15:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,5.995400788436268,44.11764705882353,1610612756,8,7,2022-03-20T22:15:53Z,410000,29.0,4.0,1,left,MISS D. Booker running Layup,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M16.00S,2022-03-20T22:15:41.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,8,7,2022-03-20T22:15:53Z,420000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
44,PT08M16.00S,2022-03-20T22:15:52.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,8,7,2022-03-20T22:15:52Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M57.00S,2022-03-20T22:16:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,90.75229960578186,45.83333333333333,1610612758,8,7,2022-03-20T22:16:20Z,440000,-21.0,34.0,1,right,MISS T. Lyles driving Layup,[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,4.02,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M55.00S,2022-03-20T22:16:18.6Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,8,7,2022-03-20T22:16:18Z,450000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,45.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
47,PT07M52.00S,2022-03-20T22:16:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626168,92.32917214191852,95.58823529411765,1610612758,11,7,2022-03-20T22:16:26Z,460000,228.0,20.0,1,right,T. Lyles 3PT  (3 PTS) (H. Barnes 1 AST),"[1626168, 203084]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,22.87,Made,,,,,3.0,H. Barnes,203084.0,1.0,,,,,,,,,,,
49,PT07M39.00S,2022-03-20T22:16:38.1Z,1,REGULAR,foul,personal,[],203200,,,1610612756,11,7,2022-03-20T22:16:47Z,480000,,,0,,J. Holiday personal FOUL (2 PF),"[203200, 1626164]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,101284.0,2.0,0.0,Booker,1626164.0,,,,,,
51,PT07M39.00S,2022-03-20T22:16:58.7Z,1,REGULAR,substitution,out,[],203200,,,1610612756,11,7,2022-03-20T22:17:02Z,500000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2022-03-20T22:16:58.7Z,1,REGULAR,substitution,in,[],1628978,,,1610612756,11,7,2022-03-20T22:17:02Z,510000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2022-03-20T22:17:15.8Z,1,REGULAR,foul,personal,[],1630558,,,1610612756,11,7,2022-03-20T22:17:27Z,520000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1626164]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,202027.0,1.0,0.0,Booker,1626164.0,,,,,,
55,PT07M29.00S,2022-03-20T22:17:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.959921156373195,45.34313725490196,1610612756,11,7,2022-03-20T22:17:47Z,540000,23.0,69.0,1,left,MISS D. Booker 7' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,7.31,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2022-03-20T22:17:43.4Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612758,11,7,2022-03-20T22:17:47Z,550000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
57,PT07M11.00S,2022-03-20T22:17:55.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,83.919185282523,49.01960784313725,1610612758,11,7,2022-03-20T22:18:00Z,560000,-5.0,99.0,1,right,MISS T. Lyles 9' fadeaway Shot,[1626168],1610612758.0,SAC,fadeaway,,,Lyles,T. Lyles,,,,,9.88,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M08.00S,2022-03-20T22:17:58.9Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,11,7,2022-03-20T22:17:58Z,570000,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
59,PT06M59.00S,2022-03-20T22:18:07.7Z,1,REGULAR,2pt,Jump Shot,[],203901,17.821944809461236,17.647058823529413,1610612756,11,7,2022-03-20T22:18:13Z,580000,162.0,115.0,1,left,MISS E. Payton 19' fadeaway Shot,[203901],1610612756.0,PHX,fadeaway,,,Payton,E. Payton,,,,,19.85,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M55.00S,2022-03-20T22:18:11.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,7,2022-03-20T22:18:13Z,590000,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
61,PT06M49.00S,2022-03-20T22:18:17.4Z,1,REGULAR,3pt,Jump Shot,[],1626168,68.80749014454665,68.13725490196079,1610612758,14,7,2022-03-20T22:18:23Z,600000,91.0,241.0,1,right,T. Lyles 25' 3PT  (6 PTS) (D. Sabonis 1 AST),"[1626168, 1627734]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,25.72,Made,,,,,6.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,
63,PT06M32.00S,2022-03-20T22:18:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.521024967148489,54.90196078431373,1610612756,14,9,2022-03-20T22:18:38Z,620000,-25.0,9.0,1,left,D. Ayton Layup (6 PTS) (J. Crowder 1 AST),"[1629028, 203109]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,2.6,Made,,,,,6.0,J. Crowder,203109.0,1.0,,,,,,,,,,,
65,PT06M12.00S,2022-03-20T22:18:54.1Z,1,REGULAR,3pt,Jump Shot,[],1626168,67.09921156373193,49.50980392156863,1610612758,14,9,2022-03-20T22:18:59Z,640000,-2.0,257.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M09.00S,2022-03-20T22:18:57.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,14,9,2022-03-20T22:18:59Z,650000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
67,PT05M59.00S,2022-03-20T22:19:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,18.478975032851512,48.28431372549019,1610612756,14,9,2022-03-20T22:19:13Z,660000,9.0,121.0,1,left,MISS M. Bridges 12' turnaround fadeaway Shot,[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,12.15,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M57.00S,2022-03-20T22:19:09.9Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,14,9,2022-03-20T22:19:13Z,670000,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
69,PT05M47.00S,2022-03-20T22:19:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.5407358738502,58.08823529411765,1610612758,14,9,2022-03-20T22:19:33Z,680000,40.0,27.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,4.86,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M46.00S,2022-03-20T22:19:20.8Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,14,9,2022-03-20T22:19:25Z,690000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,69.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
71,PT05M46.00S,2022-03-20T22:19:23.3Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612758,14,9,2022-03-20T22:22:41Z,700000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1628969, 1627734]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,202027.0,1.0,0.0,Sabonis,1627734.0,,,,,,
73,PT05M46.00S,2022-03-20T22:19:37.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,14,9,2022-03-20T22:19:37Z,720000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M46.00S,2022-03-20T22:19:40.2Z,1,REGULAR,substitution,out,[],1626168,,,1610612758,14,9,2022-03-20T22:22:39Z,730000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M46.00S,2022-03-20T22:19:40.2Z,1,REGULAR,substitution,out,[],203901,,,1610612758,14,9,2022-03-20T22:22:39Z,740000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M46.00S,2022-03-20T22:19:40.2Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,14,9,2022-03-20T22:22:39Z,750000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M46.00S,2022-03-20T22:19:40.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612758,14,9,2022-03-20T22:22:39Z,760000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M46.00S,2022-03-20T22:22:46.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,15,9,2022-03-20T22:22:46Z,770000,,,0,,D. Sabonis Free Throw 1 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
79,PT05M46.00S,2022-03-20T22:23:02.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,16,9,2022-03-20T22:23:02Z,780000,,,0,,D. Sabonis Free Throw 2 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
80,PT05M26.00S,2022-03-20T22:23:24.2Z,1,REGULAR,2pt,Jump Shot,[],1626164,18.00262812089356,15.464154411764705,1610612756,16,11,2022-03-20T22:23:36Z,790000,173.0,117.0,1,left,D. Booker 20' pullup Jump Shot (2 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,20.84,Made,,,,,2.0,,,,,,,,,,,,,,
81,PT05M07.00S,2022-03-20T22:23:43.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,93.64323258869908,95.83333333333334,1610612758,16,11,2022-03-20T22:23:48Z,800000,229.0,7.0,1,right,MISS D. DiVincenzo fadeaway 3PT,[1628978],1610612758.0,SAC,fadeaway,,,DiVincenzo,D. DiVincenzo,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M04.00S,2022-03-20T22:23:46.2Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,16,11,2022-03-20T22:23:48Z,810000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
83,PT04M53.00S,2022-03-20T22:23:56.7Z,1,REGULAR,3pt,Jump Shot,[],203109,29.25427069645204,73.77450980392157,1610612756,16,11,2022-03-20T22:24:01Z,820000,-119.0,222.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M49.00S,2022-03-20T22:24:00.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,11,2022-03-20T22:24:01Z,830000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,83.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
85,PT04M32.00S,2022-03-20T22:24:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,81.15965834428384,48.77450980392157,1610612758,18,11,2022-03-20T22:24:25Z,840000,-6.0,125.0,1,right,D. Mitchell 12' pullup Jump Shot (2 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,12.47,Made,,,,,2.0,,,,,,,,,,,,,,
86,PT04M19.00S,2022-03-20T22:24:30.2Z,1,REGULAR,3pt,Jump Shot,[],1628988,28.597240473061763,21.323529411764707,1610612756,18,14,2022-03-20T22:24:35Z,850000,143.0,216.0,1,left,A. Holiday 25' 3PT pullup (3 PTS),[1628988],1610612756.0,PHX,pullup,,,Holiday,A. Holiday,,,,,25.95,Made,,,,,3.0,,,,,,,,,,,,,,
87,PT03M54.00S,2022-03-20T22:24:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630558,74.32654402102497,84.31372549019608,1610612758,21,14,2022-03-20T22:24:59Z,860000,172.0,189.0,1,right,D. Mitchell 25' 3PT  (5 PTS) (D. Sabonis 2 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.51,Made,,,,,5.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,
89,PT03M33.00S,2022-03-20T22:25:16.1Z,1,REGULAR,3pt,Jump Shot,[],203109,20.18725361366623,91.42156862745098,1610612756,21,14,2022-03-20T22:25:20Z,880000,-207.0,137.0,1,left,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
