actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT04M49.00S,2022-03-15T02:23:51.5Z,1,REGULAR,steal,,[],203084,,,1610612758,18,7,2022-03-15T02:23:53Z,870000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M45.00S,2022-03-15T02:23:55.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630558,73.01248357424441,16.911764705882355,1610612758,18,7,2022-03-15T02:24:02Z,880000,-165.0,201.0,1,right,MISS D. Mitchell 26' running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
89,PT04M42.00S,2022-03-15T02:23:58.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,18,7,2022-03-15T02:24:02Z,890000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,88.0,3.0,3.0,0.0,,,,,,,,,,
90,PT04M36.00S,2022-03-15T02:24:04.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,9.280551905387648,53.431372549019606,1610612741,18,9,2022-03-15T02:24:13Z,900000,-17.0,35.0,1,left,N. Vucevic driving Hook (4 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,3.87,Made,4.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
92,PT04M18.00S,2022-03-15T02:24:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.72339027595268,47.30392156862745,1610612758,20,9,2022-03-15T02:24:26Z,920000,-13.0,16.0,1,right,D. Mitchell driving Layup (2 PTS) (H. Barnes 1 AST),"[1630558, 203084]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.09,Made,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
94,PT04M12.00S,2022-03-15T02:24:31.3Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612741,20,9,2022-03-15T02:28:36Z,940000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1626158, 1627884]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Jones Jr.,1627884.0,,
96,PT04M12.00S,2022-03-15T02:25:00.1Z,1,REGULAR,freethrow,1 of 2,[],1627884,,,1610612741,20,10,2022-03-15T02:28:13Z,960000,,,0,,D. Jones Jr. Free Throw 1 of 2 (1 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
125,PT04M12.00S,2022-03-15T02:25:00.1Z,1,REGULAR,freethrow,2 of 2,[],1627884,,,1610612741,20,11,2022-03-15T02:28:13Z,965000,,,0,,D. Jones Jr. Free Throw 2 of 2 (2 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
97,PT04M12.00S,2022-03-15T02:25:02.0Z,1,REGULAR,substitution,out,[],1630245,,,1610612758,20,11,2022-03-15T02:28:13Z,970000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M12.00S,2022-03-15T02:25:02.0Z,1,REGULAR,substitution,in,[],1629632,,,1610612758,20,11,2022-03-15T02:28:13Z,980000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2022-03-15T02:25:42.7Z,1,REGULAR,3pt,Jump Shot,[],203084,66.5735873850197,42.64705882352941,1610612758,20,11,2022-03-15T02:29:10Z,1000000,-37.0,262.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,
101,PT03M55.00S,2022-03-15T02:25:44.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,20,11,2022-03-15T02:29:10Z,1010000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,100.0,4.0,4.0,0.0,,,,,,,,,,
102,PT03M44.00S,2022-03-15T02:25:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,10.33180026281209,45.34313725490196,1610612741,20,11,2022-03-15T02:26:00Z,1020000,23.0,45.0,1,left,MISS A. Caruso floating Shot - blocked,"[1627936, 1626158]",1610612741.0,CHI,floating,,,Caruso,A. Caruso,,,,,5.03,Missed,,,,,,,,,,,,,,,,,Holmes,1626158.0
103,PT03M44.00S,2022-03-15T02:25:49.4Z,1,REGULAR,block,,[],1626158,,,1610612741,20,11,2022-03-15T02:25:52Z,1030000,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M44.00S,2022-03-15T02:25:49.4Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,20,11,2022-03-15T02:26:00Z,1040000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,102.0,1.0,0.0,1.0,,,,,,,,,,
105,PT03M44.00S,2022-03-15T02:26:00.1Z,1,REGULAR,substitution,out,[],203897,,,1610612741,20,11,2022-03-15T02:26:09Z,1050000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M44.00S,2022-03-15T02:26:00.1Z,1,REGULAR,substitution,in,[],201942,,,1610612741,20,11,2022-03-15T02:26:09Z,1060000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M43.00S,2022-03-15T02:26:11.3Z,1,REGULAR,foul,personal,[],1628368,,,1610612741,20,11,2022-03-15T02:26:18Z,1070000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1627884]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Jones Jr.,1627884.0,,
109,PT03M38.00S,2022-03-15T02:26:16.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,10.463206307490145,52.450980392156865,1610612741,20,11,2022-03-15T02:26:21Z,1090000,-12.0,46.0,1,left,MISS D. DeRozan Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,4.75,Missed,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2022-03-15T02:26:20.5Z,1,REGULAR,rebound,offensive,[],1627884,,,1610612741,20,11,2022-03-15T02:26:21Z,1100000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,109.0,2.0,0.0,2.0,,,,,,,,,,
111,PT03M32.00S,2022-03-15T02:26:21.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,29.77989487516426,29.65686274509804,1610612741,20,14,2022-03-15T02:26:25Z,1110000,102.0,227.0,1,left,A. Caruso 24' 3PT  (3 PTS) (D. Jones Jr. 1 AST),"[1627936, 1627884]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,24.91,Made,3.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
113,PT03M25.00S,2022-03-15T02:26:30.2Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612758,20,14,2022-03-15T02:26:48Z,1130000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Fox 2 FT),"[201942, 1628368]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Fox,1628368.0,,
115,PT03M25.00S,2022-03-15T02:27:00.8Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,21,14,2022-03-15T02:27:47Z,1150000,,,0,,D. Fox Free Throw 1 of 2 (9 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
116,PT03M25.00S,2022-03-15T02:27:06.2Z,1,REGULAR,substitution,out,[],202696,,,1610612758,21,14,2022-03-15T02:27:11Z,1160000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M25.00S,2022-03-15T02:27:06.2Z,1,REGULAR,substitution,in,[],202684,,,1610612758,21,14,2022-03-15T02:27:11Z,1170000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M25.00S,2022-03-15T02:27:00.8Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,21,14,2022-03-15T02:27:47Z,1180000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,
119,PT03M25.00S,2022-03-15T02:27:00.8Z,1,REGULAR,rebound,defensive,[],202684,,,1610612741,21,14,2022-03-15T02:27:47Z,1190000,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT03M08.00S,2022-03-15T02:27:37.8Z,1,REGULAR,2pt,Jump Shot,[],1627936,23.078186596583443,62.99019607843137,1610612741,21,14,2022-03-15T02:27:59Z,1200000,-65.0,164.0,1,left,MISS A. Caruso 17' pullup Shot,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,17.68,Missed,,,,,,,,,,,,,,,,,,
121,PT03M04.00S,2022-03-15T02:27:41.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,21,14,2022-03-15T02:27:41Z,1210000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,120.0,3.0,3.0,0.0,,,,,,,,,,
122,PT02M57.00S,2022-03-15T02:27:48.6Z,1,REGULAR,2pt,Jump Shot,[],1628368,78.0059132720105,48.03921568627451,1610612758,23,14,2022-03-15T02:27:54Z,1220000,-10.0,154.0,1,right,D. Fox 15' pullup Jump Shot (11 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,15.45,Made,11.0,,,,,,,,,,,,,,,,,
123,PT02M39.00S,2022-03-15T02:28:07.1Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,23,14,2022-03-15T02:28:19Z,1230000,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1629002]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,1.0,Metu,1629002.0,,,,,,,
124,PT02M39.00S,2022-03-15T02:28:07.1Z,1,REGULAR,steal,,[],1629002,,,1610612758,23,14,2022-03-15T02:28:09Z,1240000,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M27.00S,2022-03-15T02:28:21.2Z,1,REGULAR,foul,personal,[],1627936,,,1610612758,23,14,2022-03-15T02:28:26Z,1250000,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1629002]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Metu,1629002.0,,
128,PT02M27.00S,2022-03-15T02:28:36.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,14,2022-03-15T02:28:36Z,1270000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M27.00S,2022-03-15T02:29:35.9Z,1,REGULAR,substitution,out,[],203084,,,1610612758,23,14,2022-03-15T02:31:19Z,1280000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M27.00S,2022-03-15T02:29:35.9Z,1,REGULAR,substitution,in,[],203090,,,1610612758,23,14,2022-03-15T02:31:19Z,1290000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M20.00S,2022-03-15T02:31:39.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,93.11760840998686,55.392156862745104,1610612758,25,14,2022-03-15T02:31:44Z,1300000,27.0,12.0,1,right,D. Mitchell driving Layup (4 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.96,Made,4.0,,,,,,,,,,,,,,,,,
135,PT02M05.00S,2022-03-15T02:31:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.5722733245729295,63.23529411764706,1610612741,25,14,2022-03-15T02:32:02Z,1310000,-66.0,19.0,1,left,MISS D. DeRozan 6' bank Shot,[201942],1610612741.0,CHI,bank,,,DeRozan,D. DeRozan,,,,,6.88,Missed,,,,,,,,,,,,,,,,,,
136,PT02M00.00S,2022-03-15T02:31:59.6Z,1,REGULAR,rebound,defensive,[],203090,,,1610612758,25,14,2022-03-15T02:32:02Z,1320000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,
137,PT01M48.00S,2022-03-15T02:32:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.11760840998686,45.588235294117645,1610612758,25,14,2022-03-15T02:32:15Z,1330000,-22.0,12.0,1,right,MISS D. Fox driving Layup - blocked,"[1628368, 1627884]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.52,Missed,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0
138,PT01M48.00S,2022-03-15T02:32:10.2Z,1,REGULAR,block,,[],1627884,,,1610612758,25,14,2022-03-15T02:34:42Z,1340000,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M45.00S,2022-03-15T02:32:13.2Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,25,14,2022-03-15T02:32:15Z,1350000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,
140,PT01M43.00S,2022-03-15T02:32:15.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,27.020367936925098,76.47058823529412,1610612741,25,17,2022-03-15T02:32:22Z,1360000,-132.0,201.0,1,left,C. White 24' 3PT running (3 PTS) (D. DeRozan 1 AST),"[1629632, 201942]",1610612741.0,CHI,running,,,White,C. White,,,,,24.11,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
142,PT01M22.00S,2022-03-15T02:32:36.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.59198423127464,43.872549019607845,1610612758,25,17,2022-03-15T02:32:43Z,1380000,-31.0,17.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.51,Missed,,,,,,,,,,,,,,,,,,
143,PT01M19.00S,2022-03-15T02:32:39.7Z,1,REGULAR,rebound,defensive,[],202684,,,1610612741,25,17,2022-03-15T02:32:43Z,1390000,,,0,,T. Thompson REBOUND (Off:0 Def:2),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,
144,PT01M10.00S,2022-03-15T02:32:48.8Z,1,REGULAR,3pt,Jump Shot,[],1627936,25.18068331143233,82.59803921568627,1610612741,25,17,2022-03-15T02:32:57Z,1400000,-163.0,184.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,
145,PT01M10.00S,2022-03-15T02:32:48.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,25,17,2022-03-15T02:32:57Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,
146,PT01M10.00S,2022-03-15T02:32:56.8Z,1,REGULAR,foul,personal,[],1626158,,,1610612741,25,17,2022-03-15T02:33:09Z,1420000,,,0,,R. Holmes loose ball personal FOUL (2 PF),"[1626158, 202684]",1610612758.0,SAC,loose ball,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Thompson,202684.0,,
148,PT01M10.00S,2022-03-15T02:33:10.0Z,1,REGULAR,substitution,out,[],1628368,,,1610612741,25,17,2022-03-15T02:33:19Z,1440000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M10.00S,2022-03-15T02:33:10.0Z,1,REGULAR,substitution,out,[],203090,,,1610612741,25,17,2022-03-15T02:33:19Z,1450000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M10.00S,2022-03-15T02:33:10.0Z,1,REGULAR,substitution,in,[],1628978,,,1610612741,25,17,2022-03-15T02:33:19Z,1460000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M10.00S,2022-03-15T02:33:10.0Z,1,REGULAR,substitution,in,[],1627734,,,1610612741,25,17,2022-03-15T02:33:19Z,1470000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M01.00S,2022-03-15T02:33:29.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,27.283180026281208,82.35294117647058,1610612741,25,17,2022-03-15T02:33:36Z,1480000,-162.0,204.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,
153,PT00M58.50S,2022-03-15T02:33:31.8Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612758,25,17,2022-03-15T02:33:36Z,1490000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,
154,PT00M56.70S,2022-03-15T02:33:35.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612758,25,17,2022-03-15T02:33:50Z,1500000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (DiVincenzo 2 FT),"[201942, 1628978]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,DiVincenzo,1628978.0,,
156,PT00M56.70S,2022-03-15T02:34:07.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628978,,,1610612758,26,17,2022-03-15T02:34:07Z,1520000,,,0,,D. DiVincenzo Free Throw 1 of 2 (3 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
157,PT00M56.70S,2022-03-15T02:34:10.1Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,26,17,2022-03-15T02:34:15Z,1530000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M56.70S,2022-03-15T02:34:10.1Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,26,17,2022-03-15T02:34:15Z,1540000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M56.70S,2022-03-15T02:34:25.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628978,,,1610612758,27,17,2022-03-15T02:34:25Z,1550000,,,0,,D. DiVincenzo Free Throw 2 of 2 (4 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
160,PT00M42.00S,2022-03-15T02:34:44.2Z,1,REGULAR,2pt,Jump Shot,[],201942,21.895532194480946,60.049019607843135,1610612741,27,17,2022-03-15T02:34:51Z,1560000,-50.0,153.0,1,left,MISS D. DeRozan 16' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,16.13,Missed,,,,,,,,,,,,,,,,,,
161,PT00M38.70S,2022-03-15T02:34:47.4Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,27,17,2022-03-15T02:34:47Z,1570000,,,0,,T. Lyles REBOUND (Off:3 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,160.0,6.0,3.0,3.0,,,,,,,,,,
162,PT00M33.90S,2022-03-15T02:34:52.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629002,78.0059132720105,9.803921568627452,1610612758,27,17,2022-03-15T02:35:00Z,1580000,-201.0,154.0,1,right,MISS C. Metu 25' running 3PT,[1629002],1610612758.0,SAC,running,,,Metu,C. Metu,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,
163,PT00M30.00S,2022-03-15T02:34:56.1Z,1,REGULAR,rebound,defensive,[],202684,,,1610612741,27,17,2022-03-15T02:35:00Z,1590000,,,0,,T. Thompson REBOUND (Off:0 Def:3),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,162.0,3.0,3.0,0.0,,,,,,,,,,
164,PT00M10.10S,2022-03-15T02:35:16.1Z,1,REGULAR,3pt,Jump Shot,[],1627936,26.10052562417871,81.12745098039215,1610612741,27,17,2022-03-15T02:35:21Z,1600000,-156.0,193.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,
165,PT00M06.70S,2022-03-15T02:35:19.5Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,27,17,2022-03-15T02:35:21Z,1610000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
166,PT00M00.60S,2022-03-15T02:35:25.6Z,1,REGULAR,2pt,Jump Shot,[],1630558,92.06636005256242,17.401960784313726,1610612758,27,17,2022-03-15T02:35:36Z,1620000,-163.0,22.0,1,right,MISS D. Mitchell 16' fadeaway Shot,[1630558],1610612758.0,SAC,fadeaway,,,Mitchell,D. Mitchell,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.60S,2022-03-15T02:35:25.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,27,17,2022-03-15T02:35:36Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,
168,PT00M00.00S,2022-03-15T02:35:34.7Z,1,REGULAR,period,end,[],0,,,1610612758,27,17,2022-03-15T02:35:34Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-03-15T02:37:21.8Z,2,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,27,17,2022-03-15T02:38:15Z,1650000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-03-15T02:37:21.8Z,2,REGULAR,substitution,in,['startperiod'],1628367,,,1610612758,27,17,2022-03-15T02:38:15Z,1660000,,,0,,SUB in: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-15T02:38:21.4Z,2,REGULAR,period,start,[],0,,,1610612758,27,17,2022-03-15T02:38:21Z,1670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M49.00S,2022-03-15T02:38:32.3Z,2,REGULAR,turnover,lost ball,[],1628978,,,1610612758,27,17,2022-03-15T02:38:40Z,1680000,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1627884]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,1.0,Jones Jr.,1627884.0,,,,,,,
173,PT11M49.00S,2022-03-15T02:38:32.3Z,2,REGULAR,steal,,[],1627884,,,1610612741,27,17,2022-03-15T02:38:34Z,1690000,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M42.00S,2022-03-15T02:38:42.3Z,2,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612741,27,17,2022-03-15T02:38:53Z,1700000,,,0,,J. Jackson shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628367, 201942]",1610612758.0,SAC,shooting,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,DeRozan,201942.0,,
176,PT11M42.00S,2022-03-15T02:39:03.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,27,18,2022-03-15T02:39:03Z,1720000,,,0,,D. DeRozan Free Throw 1 of 2 (1 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
177,PT11M42.00S,2022-03-15T02:39:20.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,27,19,2022-03-15T02:39:20Z,1730000,,,0,,D. DeRozan Free Throw 2 of 2 (2 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
178,PT11M24.00S,2022-03-15T02:39:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,90.62089356110381,49.50980392156863,1610612758,27,19,2022-03-15T02:49:10Z,1740000,-2.0,36.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,
