actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
19,PT10M25.00S,2021-12-19T23:11:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,88.91261498028909,56.61764705882353,1610612759,2,2,2021-12-19T23:11:57Z,190000,33.0,52.0,1,right,MISS K. Johnson 6' driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,6.14,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M24.00S,2021-12-19T23:11:43.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,2,2,2021-12-19T23:11:57Z,200000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,
21,PT10M24.00S,2021-12-19T23:11:58.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,2,2,2021-12-19T23:11:58Z,210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M12.00S,2021-12-19T23:12:13.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,74.85216819973719,86.27450980392157,1610612759,2,2,2021-12-19T23:13:08Z,220000,181.0,184.0,1,right,MISS D. White 25' step back 3PT,[1628401],1610612759.0,SAS,step back,,,White,D. White,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M08.00S,2021-12-19T23:12:17.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,2,2,2021-12-19T23:12:19Z,230000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,
24,PT10M02.00S,2021-12-19T23:12:24.9Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612758,2,2,2021-12-19T23:12:54Z,240000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Metu 2 FT),"[1627751, 1629002]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Metu,1629002.0,,,
26,PT10M02.00S,2021-12-19T23:12:55.6Z,1,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,2,2,2021-12-19T23:12:55Z,260000,,,0,,MISS C. Metu Free Throw 1 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M02.00S,2021-12-19T23:12:55.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,2,2,2021-12-19T23:12:55Z,270000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,
28,PT10M02.00S,2021-12-19T23:13:10.6Z,1,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,3,2,2021-12-19T23:13:10Z,280000,,,0,,C. Metu Free Throw 2 of 2 (1 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2021-12-19T23:13:26.8Z,1,REGULAR,3pt,Jump Shot,[],1629640,67.36202365308804,38.23529411764706,1610612759,3,2,2021-12-19T23:13:34Z,290000,-59.0,254.0,1,right,MISS K. Johnson 26' step back 3PT,[1629640],1610612759.0,SAS,step back,,,Johnson,K. Johnson,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M41.00S,2021-12-19T23:13:32.8Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,3,2,2021-12-19T23:13:34Z,300000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,29.0,2.0,1.0,1.0,,,,,,,,,,,
31,PT09M41.00S,2021-12-19T23:13:32.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,3,4,2021-12-19T23:13:32Z,310000,0.0,0.0,1,right,J. Poeltl tip Layup (2 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
32,PT09M28.00S,2021-12-19T23:13:49.4Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612758,3,4,2021-12-19T23:14:20Z,320000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Hield 2 FT),"[1630170, 1627741]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Hield,1627741.0,,,
34,PT09M28.00S,2021-12-19T23:14:16.2Z,1,REGULAR,freethrow,1 of 2,[],1627741,,,1610612758,4,4,2021-12-19T23:14:16Z,340000,,,0,,B. Hield Free Throw 1 of 2 (1 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
35,PT09M28.00S,2021-12-19T23:14:31.3Z,1,REGULAR,freethrow,2 of 2,[],1627741,,,1610612758,5,4,2021-12-19T23:14:31Z,350000,,,0,,B. Hield Free Throw 2 of 2 (2 PTS),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
36,PT09M14.00S,2021-12-19T23:14:46.5Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,5,4,2021-12-19T23:14:51Z,360000,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1629002]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,1.0,Metu,1629002.0,,,,,,,,
37,PT09M14.00S,2021-12-19T23:14:46.5Z,1,REGULAR,steal,,[],1629002,,,1610612758,5,4,2021-12-19T23:14:48Z,370000,,,0,,C. Metu STEAL (2 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M09.00S,2021-12-19T23:14:51.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,19.92444152431012,91.17647058823529,1610612758,5,4,2021-12-19T23:14:57Z,380000,-206.0,135.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M06.00S,2021-12-19T23:14:54.4Z,1,REGULAR,rebound,offensive,[],202684,,,1610612758,5,4,2021-12-19T23:14:54Z,390000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,38.0,1.0,0.0,1.0,,,,,,,,,,,
40,PT09M00.00S,2021-12-19T23:14:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202684,6.521024967148489,48.28431372549019,1610612758,5,4,2021-12-19T23:15:04Z,400000,9.0,9.0,1,left,MISS T. Thompson Layup,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M59.00S,2021-12-19T23:15:01.3Z,1,REGULAR,rebound,offensive,[],202684,,,1610612758,5,4,2021-12-19T23:15:01Z,410000,,,0,,T. Thompson REBOUND (Off:2 Def:0),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,40.0,2.0,0.0,2.0,,,,,,,,,,,
42,PT08M59.00S,2021-12-19T23:15:02.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202684,8.09789750328515,47.794117647058826,1610612758,5,4,2021-12-19T23:16:32Z,420000,11.0,24.0,1,left,MISS T. Thompson putback Layup - blocked,"[202684, 1627751]",1610612758.0,SAC,putback,,,Thompson,T. Thompson,,,,,2.6,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
43,PT08M59.00S,2021-12-19T23:15:02.1Z,1,REGULAR,block,,[],1627751,,,1610612758,5,4,2021-12-19T23:15:04Z,430000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M59.00S,2021-12-19T23:15:02.1Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,5,4,2021-12-19T23:15:06Z,440000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,
45,PT08M56.00S,2021-12-19T23:15:11.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,5,4,2021-12-19T23:15:11Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M46.00S,2021-12-19T23:15:35.6Z,1,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612759,5,4,2021-12-19T23:15:47Z,460000,,,0,,C. Metu shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629002, 1629640]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Johnson,1629640.0,,,
48,PT08M46.00S,2021-12-19T23:15:59.8Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,5,5,2021-12-19T23:15:59Z,480000,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
49,PT08M46.00S,2021-12-19T23:16:15.5Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,5,6,2021-12-19T23:16:15Z,490000,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
50,PT08M38.00S,2021-12-19T23:16:29.2Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612758,5,6,2021-12-19T23:17:01Z,500000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Metu 2 FT),"[1629640, 1629002]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Metu,1629002.0,,,
52,PT08M38.00S,2021-12-19T23:17:03.4Z,1,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,6,6,2021-12-19T23:17:03Z,520000,,,0,,C. Metu Free Throw 1 of 2 (2 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
53,PT08M38.00S,2021-12-19T23:17:10.5Z,1,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,7,6,2021-12-19T23:17:10Z,530000,,,0,,C. Metu Free Throw 2 of 2 (3 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
54,PT08M23.00S,2021-12-19T23:17:27.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,74.85216819973719,12.745098039215685,1610612759,7,6,2021-12-19T23:17:35Z,540000,-186.0,184.0,1,right,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
55,PT08M18.00S,2021-12-19T23:17:32.0Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612759,7,6,2021-12-19T23:17:35Z,550000,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,,,,,,
56,PT08M17.00S,2021-12-19T23:17:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,92.9862023653088,54.166666666666664,1610612759,7,8,2021-12-19T23:17:38Z,560000,21.0,13.0,1,right,D. White driving Layup (2 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,2.47,Made,2.0,,,,,,,,,,,,,,,,,,
57,PT08M05.00S,2021-12-19T23:17:44.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,9.674770039421814,63.23529411764706,1610612758,7,8,2021-12-19T23:17:49Z,570000,-66.0,38.0,1,left,MISS T. Thompson 7' floating Shot,[202684],1610612758.0,SAC,floating,,,Thompson,T. Thompson,,,,,7.65,Missed,,,,,,,,,,,,,,,,,,,
58,PT08M03.00S,2021-12-19T23:17:47.1Z,1,REGULAR,rebound,offensive,[],1629002,,,1610612758,7,8,2021-12-19T23:17:47Z,580000,,,0,,C. Metu REBOUND (Off:1 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,
59,PT08M01.00S,2021-12-19T23:17:49.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,23.99802890932983,84.80392156862744,1610612758,10,8,2021-12-19T23:17:54Z,590000,-174.0,173.0,1,left,B. Hield 24' 3PT  (5 PTS) (T. Haliburton 2 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.54,Made,5.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
61,PT07M51.00S,2021-12-19T23:17:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.38042049934296,57.59803921568627,1610612759,10,8,2021-12-19T23:18:04Z,610000,38.0,10.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,3.92,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M51.00S,2021-12-19T23:18:02.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,10,8,2021-12-19T23:18:02Z,620000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,
63,PT07M51.00S,2021-12-19T23:18:05.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,10,8,2021-12-19T23:18:05Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M41.00S,2021-12-19T23:18:31.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629640,81.94809461235218,43.872549019607845,1610612759,10,8,2021-12-19T23:19:55Z,640000,-31.0,117.0,1,right,MISS K. Johnson 12' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,,
65,PT07M38.00S,2021-12-19T23:18:34.0Z,1,REGULAR,rebound,defensive,[],202684,,,1610612758,10,8,2021-12-19T23:18:35Z,650000,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,64.0,3.0,1.0,2.0,,,,,,,,,,,
66,PT07M28.00S,2021-12-19T23:18:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630169,5.601182654402102,94.85294117647058,1610612758,13,8,2021-12-19T23:18:49Z,660000,-224.0,0.0,1,left,T. Haliburton 3PT  (3 PTS) (B. Hield 1 AST),"[1630169, 1627741]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,22.43,Made,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,,
68,PT07M04.00S,2021-12-19T23:19:07.9Z,1,REGULAR,3pt,Jump Shot,[],1629640,94.03745072273325,3.431372549019608,1610612759,13,8,2021-12-19T23:19:14Z,680000,-233.0,4.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M58.00S,2021-12-19T23:19:13.9Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,13,8,2021-12-19T23:19:14Z,690000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,
70,PT06M49.00S,2021-12-19T23:19:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.966491458607096,46.07843137254902,1610612758,15,8,2021-12-19T23:19:29Z,700000,20.0,22.0,1,left,H. Barnes driving Layup (2 PTS) (T. Haliburton 3 AST),"[203084, 1630169]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.98,Made,2.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,,
71,PT06M49.00S,2021-12-19T23:19:27.7Z,1,REGULAR,foul,personal,['1freethrow'],1627749,,,1610612758,15,8,2021-12-19T23:20:03Z,710000,,,0,,D. Murray shooting personal FOUL (1 PF) (Barnes 1 FT),"[1627749, 203084]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Barnes,203084.0,,,
73,PT06M49.00S,2021-12-19T23:20:00.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,15,8,2021-12-19T23:20:00Z,730000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M49.00S,2021-12-19T23:21:49.1Z,1,REGULAR,substitution,out,[],1627741,,,1610612758,15,8,2021-12-19T23:22:39Z,740000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M49.00S,2021-12-19T23:21:49.1Z,1,REGULAR,substitution,out,[],1630170,,,1610612758,15,8,2021-12-19T23:22:39Z,750000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M49.00S,2021-12-19T23:21:49.1Z,1,REGULAR,substitution,in,[],203090,,,1610612758,15,8,2021-12-19T23:22:39Z,760000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M49.00S,2021-12-19T23:21:49.1Z,1,REGULAR,substitution,in,[],1629022,,,1610612758,15,8,2021-12-19T23:22:39Z,770000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M49.00S,2021-12-19T23:22:49.2Z,1,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,16,8,2021-12-19T23:22:49Z,780000,,,0,,H. Barnes Free Throw 1 of 1 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
80,PT06M33.00S,2021-12-19T23:23:07.2Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612759,16,8,2021-12-19T23:23:11Z,790000,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1629002]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1.0,Metu,1629002.0,,,,,,,,
81,PT06M33.00S,2021-12-19T23:23:07.2Z,1,REGULAR,steal,,[],1629002,,,1610612758,16,8,2021-12-19T23:23:09Z,800000,,,0,,C. Metu STEAL (3 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M27.00S,2021-12-19T23:23:20.3Z,1,REGULAR,foul,offensive,[],203090,,,1610612758,16,8,2021-12-19T23:23:29Z,810000,,,0,,M. Harkless offensive FOUL (1 PF),"[203090, 1628401]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,White,1628401.0,,,
84,PT06M27.00S,2021-12-19T23:23:20.3Z,1,REGULAR,turnover,offensive foul,[],203090,,,1610612758,16,8,2021-12-19T23:23:20Z,830000,,,0,,M. Harkless offensive foul TURNOVER (1 TO),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,1.0,,,1628951.0,,,,,,,
85,PT06M14.00S,2021-12-19T23:23:37.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,76.42904073587385,44.36274509803921,1610612759,16,10,2021-12-19T23:24:07Z,840000,-28.0,169.0,1,right,L. Walker IV 17' pullup Jump Shot (2 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,17.14,Made,2.0,,,,,,,,,,,,,,,,,,
86,PT05M50.00S,2021-12-19T23:24:00.3Z,1,REGULAR,2pt,Jump Shot,[],203084,6.389618922470433,30.392156862745097,1610612758,18,10,2021-12-19T23:24:06Z,850000,98.0,8.0,1,left,H. Barnes 9' turnaround fadeaway Jump Shot (5 PTS),[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,9.83,Made,5.0,,,,,,,,,,,,,,,,,,
87,PT05M38.00S,2021-12-19T23:24:12.2Z,1,REGULAR,3pt,Jump Shot,[],1629022,73.53810775295663,82.84313725490196,1610612759,18,13,2021-12-19T23:24:16Z,860000,164.0,196.0,1,right,L. Walker IV 25' 3PT  (5 PTS) (J. Poeltl 1 AST),"[1629022, 1627751]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.58,Made,5.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,,
89,PT05M17.00S,2021-12-19T23:24:33.3Z,1,REGULAR,3pt,Jump Shot,[],1630169,24.917871222076215,15.196078431372548,1610612758,21,13,2021-12-19T23:25:16Z,880000,174.0,182.0,1,left,T. Haliburton 25' 3PT step back (6 PTS),[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,25.16,Made,6.0,,,,,,,,,,,,,,,,,,
