actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M51.00S,2022-01-16T23:12:40.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,0,6,2022-01-16T23:12:40Z,180000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M44.00S,2022-01-16T23:12:46.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1628368,17.296320630749015,9.803921568627452,1610612758,0,6,2022-01-16T23:13:43Z,190000,201.0,110.0,1,left,MISS D. Fox 22' Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M42.00S,2022-01-16T23:12:48.8Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,0,6,2022-01-16T23:12:54Z,200000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M28.00S,2022-01-16T23:13:06.1Z,1,REGULAR,foul,personal,[],1628368,,,1610612745,0,6,2022-01-16T23:13:21Z,210000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 201569]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Gordon,201569.0,,,,,,
23,PT10M18.00S,2022-01-16T23:13:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.77463863337714,54.90196078431373,1610612745,0,8,2022-01-16T23:13:45Z,230000,25.0,6.0,1,right,J. Green driving Layup (2 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.52,Made,2.0,,,,,,,,,,,,,,,,,,
24,PT10M07.00S,2022-01-16T23:13:50.2Z,1,REGULAR,2pt,Jump Shot,[],1629002,10.200394218134035,33.57843137254902,1610612758,0,8,2022-01-16T23:17:54Z,240000,82.0,43.0,1,left,MISS C. Metu 9' turnaround Shot,[1629002],1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,9.29,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M05.00S,2022-01-16T23:13:52.2Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,0,8,2022-01-16T23:13:56Z,250000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,
26,PT09M52.00S,2022-01-16T23:14:05.9Z,1,REGULAR,foul,personal,['3freethrow'],1626158,,,1610612745,0,8,2022-01-16T23:14:30Z,260000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Wood 3 FT),"[1626158, 1626174]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,201638.0,1.0,0.0,Wood,1626174.0,,,,,,
28,PT09M52.00S,2022-01-16T23:14:42.9Z,1,REGULAR,freethrow,1 of 3,[],1626174,,,1610612745,0,8,2022-01-16T23:15:14Z,280000,,,0,,MISS C. Wood Free Throw 1 of 3,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M52.00S,2022-01-16T23:14:42.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,0,8,2022-01-16T23:15:14Z,290000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,
30,PT09M52.00S,2022-01-16T23:14:42.9Z,1,REGULAR,freethrow,2 of 3,[],1626174,,,1610612745,0,9,2022-01-16T23:15:14Z,300000,,,0,,C. Wood Free Throw 2 of 3 (4 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
31,PT09M52.00S,2022-01-16T23:14:42.9Z,1,REGULAR,freethrow,3 of 3,[],1626174,,,1610612745,0,9,2022-01-16T23:15:14Z,310000,,,0,,MISS C. Wood Free Throw 3 of 3,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M49.00S,2022-01-16T23:14:45.9Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612745,0,9,2022-01-16T23:15:14Z,320000,,,0,,C. Wood REBOUND (Off:1 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,31.0,3.0,2.0,1.0,,,,,,,,,,,
33,PT09M47.00S,2022-01-16T23:15:13.5Z,1,REGULAR,turnover,lost ball,[],1626174,,,1610612745,0,9,2022-01-16T23:15:18Z,330000,,,0,,C. Wood lost ball TURNOVER (1 TO),"[1626174, 1626158]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,1.0,Holmes,1626158.0,,,
34,PT09M47.00S,2022-01-16T23:15:13.5Z,1,REGULAR,steal,,[],1626158,,,1610612758,0,9,2022-01-16T23:15:16Z,340000,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M43.00S,2022-01-16T23:15:26.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,0,9,2022-01-16T23:15:26Z,350000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M34.00S,2022-01-16T23:18:33.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,19.004599211563733,73.77450980392157,1610612758,0,9,2022-01-16T23:18:38Z,360000,-119.0,126.0,1,left,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,17.33,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M30.00S,2022-01-16T23:18:37.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,0,9,2022-01-16T23:18:38Z,370000,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,36.0,4.0,3.0,1.0,,,,,,,,,,,
38,PT09M24.00S,2022-01-16T23:18:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,93.51182654402102,45.34313725490196,1610612745,0,11,2022-01-16T23:18:47Z,380000,-23.0,8.0,1,right,K. Porter Jr. driving Layup (5 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,2.48,Made,5.0,,,,,,,,,,,,,,,,,,
39,PT09M17.00S,2022-01-16T23:18:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,8.754927726675426,48.28431372549019,1610612758,0,11,2022-01-16T23:19:42Z,390000,9.0,30.0,1,left,MISS C. Metu driving Layup,[1629002],1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
40,PT09M15.00S,2022-01-16T23:18:52.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,0,11,2022-01-16T23:18:56Z,400000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,39.0,5.0,4.0,1.0,,,,,,,,,,,
41,PT09M03.00S,2022-01-16T23:19:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,92.9862023653088,61.51960784313726,1610612745,0,13,2022-01-16T23:19:08Z,410000,58.0,13.0,1,right,C. Wood pullup Jump Shot (6 PTS),[1626174],1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,5.91,Made,6.0,,,,,,,,,,,,,,,,,,
42,PT08M46.00S,2022-01-16T23:19:20.3Z,1,REGULAR,2pt,Jump Shot,[],1629056,19.92444152431012,67.64705882352942,1610612758,2,13,2022-01-16T23:19:25Z,420000,-88.0,135.0,1,left,T. Davis 16' pullup Jump Shot (2 PTS),[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,16.11,Made,2.0,,,,,,,,,,,,,,,,,,
43,PT08M32.00S,2022-01-16T23:19:34.4Z,1,REGULAR,3pt,Jump Shot,[],1626174,67.09921156373193,63.48039215686274,1610612745,2,13,2022-01-16T23:19:41Z,430000,67.0,257.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2022-01-16T23:19:39.1Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,2,13,2022-01-16T23:19:39Z,440000,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,43.0,1.0,0.0,1.0,,,,,,,,,,,
45,PT08M26.00S,2022-01-16T23:19:41.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,93.77463863337714,2.941176470588235,1610612745,2,13,2022-01-16T23:19:49Z,450000,-235.0,6.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M22.00S,2022-01-16T23:19:45.1Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,2,13,2022-01-16T23:19:49Z,460000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,
47,PT08M10.00S,2022-01-16T23:19:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.427726675427067,60.5392156862745,1610612758,4,13,2022-01-16T23:21:34Z,470000,-53.0,111.0,1,left,D. Fox 12' fadeaway Jump Shot (2 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,12.31,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT07M51.00S,2022-01-16T23:20:15.1Z,1,REGULAR,3pt,Jump Shot,[],201569,73.40670170827858,85.04901960784314,1610612745,4,13,2022-01-16T23:20:20Z,480000,175.0,197.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M48.00S,2022-01-16T23:20:18.1Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,4,13,2022-01-16T23:20:20Z,490000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,
50,PT07M38.00S,2022-01-16T23:20:29.1Z,1,REGULAR,3pt,Jump Shot,[],203084,30.305519053876477,28.921568627450984,1610612758,4,13,2022-01-16T23:20:34Z,500000,105.0,232.0,1,left,MISS H. Barnes 25' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M35.00S,2022-01-16T23:20:32.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,4,13,2022-01-16T23:20:34Z,510000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,
52,PT07M23.00S,2022-01-16T23:20:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,84.83902759526939,52.94117647058824,1610612745,4,15,2022-01-16T23:20:50Z,520000,15.0,90.0,1,right,C. Wood 9' turnaround Jump Shot (8 PTS),[1626174],1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,9.12,Made,8.0,,,,,,,,,,,,,,,,,,
54,PT07M13.00S,2022-01-16T23:20:58.2Z,1,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612758,4,15,2022-01-16T23:21:10Z,540000,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Fox 2 FT),"[1629645, 1628368]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Fox,1628368.0,,,,,,
56,PT07M13.00S,2022-01-16T23:21:24.3Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,4,15,2022-01-16T23:21:24Z,560000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M13.00S,2022-01-16T23:21:24.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,4,15,2022-01-16T23:21:24Z,570000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,
58,PT07M13.00S,2022-01-16T23:21:26.2Z,1,REGULAR,substitution,out,[],1629002,,,1610612758,4,15,2022-01-16T23:21:37Z,580000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M13.00S,2022-01-16T23:21:26.2Z,1,REGULAR,substitution,out,[],1629056,,,1610612758,4,15,2022-01-16T23:21:37Z,590000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M13.00S,2022-01-16T23:21:26.2Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,4,15,2022-01-16T23:21:37Z,600000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M13.00S,2022-01-16T23:21:26.2Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,4,15,2022-01-16T23:21:37Z,610000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M13.00S,2022-01-16T23:21:26.2Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,4,15,2022-01-16T23:21:37Z,620000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M13.00S,2022-01-16T23:21:26.2Z,1,REGULAR,substitution,in,[],1627745,,,1610612758,4,15,2022-01-16T23:21:37Z,630000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M13.00S,2022-01-16T23:21:51.0Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,5,15,2022-01-16T23:21:51Z,640000,,,0,,D. Fox Free Throw 2 of 2 (3 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
65,PT07M07.00S,2022-01-16T23:22:05.7Z,1,REGULAR,foul,personal,[],1627745,,,1610612745,5,15,2022-01-16T23:22:14Z,650000,,,0,,D. Jones personal FOUL (1 PF),"[1627745, 1629645]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,
67,PT06M58.00S,2022-01-16T23:22:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.72339027595268,46.568627450980394,1610612745,5,17,2022-01-16T23:22:31Z,670000,-17.0,16.0,1,right,J. Tate Layup (2 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,2.34,Made,2.0,,,,,,,,,,,,,,,,,,
68,PT06M34.00S,2022-01-16T23:22:51.4Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,5,17,2022-01-16T23:22:56Z,680000,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1629645]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,2.0,Porter Jr.,1629645.0,,,
69,PT06M34.00S,2022-01-16T23:22:51.4Z,1,REGULAR,steal,,[],1629645,,,1610612745,5,17,2022-01-16T23:22:53Z,690000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M26.00S,2022-01-16T23:22:58.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630256,93.38042049934296,49.01960784313725,1610612745,5,19,2022-01-16T23:25:30Z,700000,-5.0,10.0,1,right,J. Tate cutting Layup (4 PTS) (K. Porter Jr. 2 AST),"[1630256, 1629645]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,1.09,Made,4.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,,
72,PT06M12.00S,2022-01-16T23:23:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627745,17.69053876478318,48.77450980392157,1610612758,5,19,2022-01-16T23:23:23Z,720000,6.0,114.0,1,left,MISS D. Jones 11' floating Shot,[1627745],1610612758.0,SAC,floating,,,Jones,D. Jones,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2022-01-16T23:23:14.5Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,5,19,2022-01-16T23:23:19Z,730000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,72.0,6.0,5.0,1.0,,,,,,,,,,,
74,PT05M58.00S,2022-01-16T23:23:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.32917214191852,43.872549019607845,1610612745,5,21,2022-01-16T23:23:33Z,740000,-31.0,20.0,1,right,J. Tate driving Layup (6 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,3.63,Made,6.0,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2022-01-16T23:23:36.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,5,21,2022-01-16T23:23:36Z,750000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M38.00S,2022-01-16T23:26:42.5Z,1,REGULAR,3pt,Jump Shot,[],1630558,25.57490144546649,15.441176470588236,1610612758,5,21,2022-01-16T23:26:48Z,760000,173.0,188.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M35.00S,2022-01-16T23:26:45.5Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,5,21,2022-01-16T23:26:48Z,770000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,
78,PT05M31.00S,2022-01-16T23:26:56.0Z,1,REGULAR,foul,offensive,[],201569,,,1610612745,5,21,2022-01-16T23:27:30Z,780000,,,0,,E. Gordon offensive FOUL (1 PF),"[201569, 1627741]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,2714.0,1.0,0.0,Hield,1627741.0,,,,,,
80,PT05M31.00S,2022-01-16T23:26:56.0Z,1,REGULAR,turnover,offensive foul,[],201569,,,1610612745,5,21,2022-01-16T23:26:56Z,800000,,,0,,E. Gordon offensive foul TURNOVER (1 TO),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,2714.0,,,,,1.0,,,,,
81,PT05M24.00S,2022-01-16T23:27:12.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,5.206964520367937,95.34313725490196,1610612758,8,21,2022-01-16T23:27:16Z,810000,-227.0,-4.0,1,left,B. Hield 3PT  (3 PTS) (D. Mitchell 1 AST),"[1627741, 1630558]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,22.67,Made,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,,
83,PT04M59.00S,2022-01-16T23:27:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.38042049934296,44.6078431372549,1610612745,8,21,2022-01-16T23:27:41Z,830000,-27.0,10.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M57.00S,2022-01-16T23:27:38.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,8,21,2022-01-16T23:27:41Z,840000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,
85,PT04M54.00S,2022-01-16T23:27:41.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,27.283180026281208,79.16666666666666,1610612758,11,21,2022-01-16T23:27:50Z,850000,-146.0,204.0,1,left,B. Hield 25' 3PT pullup (6 PTS) (H. Barnes 1 AST),"[1627741, 203084]",1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,25.07,Made,6.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,,
87,PT04M29.00S,2022-01-16T23:28:06.3Z,1,REGULAR,3pt,Jump Shot,[],201569,66.5735873850197,43.38235294117647,1610612745,11,24,2022-01-16T23:28:13Z,870000,-33.0,262.0,1,right,E. Gordon 26' 3PT step back (3 PTS),[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,26.38,Made,3.0,,,,,,,,,,,,,,,,,,
88,PT04M16.00S,2022-01-16T23:28:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,5.601182654402102,54.65686274509803,1610612758,13,24,2022-01-16T23:28:24Z,880000,-23.0,0.0,1,left,D. Mitchell driving Layup (2 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.33,Made,2.0,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2022-01-16T23:28:30.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,91.80354796320631,50.73529411764706,1610612745,13,26,2022-01-16T23:28:38Z,890000,4.0,25.0,1,right,J. Green driving DUNK (4 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.48,Made,4.0,,,,,,,,,,,,,,,,,,
