actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
59,PT06M46.00S,2021-10-25T01:18:10.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,12,14,2021-10-25T01:18:10Z,580000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M46.00S,2021-10-25T01:20:36.1Z,1,REGULAR,substitution,out,[],203090,,,1610612758,12,14,2021-10-25T01:21:12Z,590000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M46.00S,2021-10-25T01:20:36.1Z,1,REGULAR,substitution,out,[],1630169,,,1610612758,12,14,2021-10-25T01:21:12Z,600000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M46.00S,2021-10-25T01:20:36.1Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,12,14,2021-10-25T01:21:12Z,610000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M46.00S,2021-10-25T01:20:36.1Z,1,REGULAR,substitution,in,[],1627741,,,1610612758,12,14,2021-10-25T01:21:12Z,620000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M26.00S,2021-10-25T01:21:30.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,24.78646517739816,40.931372549019606,1610612758,14,14,2021-10-25T01:21:36Z,630000,45.0,180.0,1,left,D. Fox 18' step back Jump Shot (2 PTS) (D. Mitchell 1 AST),"[1628368, 1630558]",1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,18.61,Made,2.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,,
68,PT06M12.00S,2021-10-25T01:21:48.6Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,14,14,2021-10-25T01:22:00Z,640000,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,,,,,,,,,,,,,201638.0,,,,,1.0,,,
69,PT05M55.00S,2021-10-25T01:22:16.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,12.565703022339028,67.40196078431373,1610612758,16,14,2021-10-25T01:22:23Z,650000,-87.0,66.0,1,left,D. Mitchell 10' driving floating Jump Shot (2 PTS),[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,10.9,Made,2.0,,,,,,,,,,,,,,,,,,
70,PT05M47.00S,2021-10-25T01:22:26.6Z,1,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,16,14,2021-10-25T01:22:34Z,660000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (1 TO),[201939],1610612744.0,GSW,lost ball,,,Curry,S. Curry,,,,,,,,,,,,,,,,,201638.0,,,,,1.0,,,
71,PT05M47.00S,2021-10-25T01:22:29.5Z,1,REGULAR,substitution,out,[],1629673,,,1610612758,16,14,2021-10-25T01:22:47Z,670000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M47.00S,2021-10-25T01:22:29.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612758,16,14,2021-10-25T01:22:47Z,680000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M47.00S,2021-10-25T01:22:29.5Z,1,REGULAR,substitution,in,[],202357,,,1610612758,16,14,2021-10-25T01:22:47Z,690000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M47.00S,2021-10-25T01:22:29.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612758,16,14,2021-10-25T01:22:47Z,700000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M34.00S,2021-10-25T01:22:50.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,29.77989487516426,27.205882352941174,1610612758,16,14,2021-10-25T01:22:57Z,710000,114.0,227.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M31.00S,2021-10-25T01:22:53.2Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,16,14,2021-10-25T01:22:53Z,720000,,,0,,D. Fox REBOUND (Off:2 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,75.0,2.0,0.0,2.0,,,,,,,,,,,
77,PT05M23.00S,2021-10-25T01:23:01.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,26.231931668856767,82.35294117647058,1610612758,16,14,2021-10-25T01:23:06Z,730000,-162.0,194.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M19.00S,2021-10-25T01:23:05.0Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,16,14,2021-10-25T01:23:06Z,740000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT05M17.00S,2021-10-25T01:23:07.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,76.95466491458606,11.029411764705882,1610612744,16,14,2021-10-25T01:23:13Z,750000,-195.0,164.0,1,right,MISS S. Curry 25' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M13.00S,2021-10-25T01:23:10.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,16,14,2021-10-25T01:23:10Z,760000,,,0,,D. Fox REBOUND (Off:2 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,79.0,3.0,1.0,2.0,,,,,,,,,,,
81,PT05M08.00S,2021-10-25T01:23:16.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,32.40801576872536,50.245098039215684,1610612758,16,14,2021-10-25T01:23:22Z,770000,-1.0,252.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M05.00S,2021-10-25T01:23:19.0Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,16,14,2021-10-25T01:23:19Z,780000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,
83,PT05M02.00S,2021-10-25T01:23:22.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,27.54599211563732,21.07843137254902,1610612758,19,14,2021-10-25T01:23:36Z,790000,145.0,206.0,1,left,D. Mitchell 25' 3PT pullup (5 PTS) (H. Barnes 1 AST),"[1630558, 203084]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,25.2,Made,5.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,,
85,PT04M50.00S,2021-10-25T01:23:34.3Z,1,REGULAR,3pt,Jump Shot,[],203110,75.24638633377135,13.23529411764706,1610612744,19,17,2021-10-25T01:23:43Z,810000,-184.0,180.0,1,right,D. Green 25' 3PT  (5 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,25.74,Made,5.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,,
86,PT04M36.00S,2021-10-25T01:23:49.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,14.14257555847569,60.049019607843135,1610612758,19,17,2021-10-25T01:23:55Z,820000,-50.0,80.0,1,left,MISS R. Holmes 9' Jump Shot,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,9.48,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M33.00S,2021-10-25T01:23:52.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,19,17,2021-10-25T01:23:55Z,830000,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,86.0,3.0,2.0,1.0,,,,,,,,,,,
88,PT04M30.00S,2021-10-25T01:23:56.9Z,1,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,19,17,2021-10-25T01:38:04Z,840000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,,,,,,,,,,,,,201638.0,,,,,2.0,,,
89,PT04M30.00S,2021-10-25T01:24:03.9Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,19,17,2021-10-25T01:24:10Z,850000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M30.00S,2021-10-25T01:24:03.9Z,1,REGULAR,substitution,in,[],202684,,,1610612758,19,17,2021-10-25T01:24:10Z,860000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
