actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M37.00S,2021-12-23T03:12:10.0Z,1,REGULAR,2pt,Jump Shot,[],1627741,79.58278580814718,32.59803921568628,1610612758,0,5,2021-12-23T03:12:14Z,160000,-87.0,139.0,1,right,MISS B. Hield 16' fadeaway Shot,[1627741],1610612758.0,SAC,fadeaway,,,Hield,B. Hield,,,,,16.43,Missed,,,,,,,,,,,,,,,,,,
17,PT10M34.00S,2021-12-23T03:12:13.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,0,5,2021-12-23T03:12:14Z,170000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M31.00S,2021-12-23T03:12:19.3Z,1,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,0,5,2021-12-23T03:12:24Z,180000,,,0,,E. Bledsoe lost ball out-of-bounds TURNOVER (1 TO),[202339],1610612746.0,LAC,lost ball,,,Bledsoe,E. Bledsoe,,,,,,,,,,,1.0,,,,,,,202037.0,,,,,,
19,PT10M14.00S,2021-12-23T03:12:39.4Z,1,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,0,5,2021-12-23T03:12:45Z,190000,,,0,,H. Barnes lost ball out-of-bounds TURNOVER (1 TO),[203084],1610612758.0,SAC,lost ball,,,Barnes,H. Barnes,,,,,,,,,,,1.0,,,,,,,2003.0,,,,,,
20,PT10M03.00S,2021-12-23T03:12:56.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202331,32.013797634691194,39.46078431372549,1610612746,0,5,2021-12-23T03:13:01Z,200000,53.0,248.0,1,left,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
21,PT09M59.00S,2021-12-23T03:13:00.7Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,0,5,2021-12-23T03:13:01Z,210000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M51.00S,2021-12-23T03:13:13.3Z,1,REGULAR,foul,personal,['2freethrow'],202331,,,1610612758,0,5,2021-12-23T03:13:26Z,220000,,,0,,P. George shooting personal FOUL (1 PF) (Haliburton 2 FT),"[202331, 1630169]",1610612746.0,LAC,shooting,,,George,P. George,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Haliburton,1630169.0,,
24,PT09M51.00S,2021-12-23T03:13:39.2Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,1,5,2021-12-23T03:13:39Z,240000,,,0,,T. Haliburton Free Throw 1 of 2 (1 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
25,PT09M51.00S,2021-12-23T03:13:54.7Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,2,5,2021-12-23T03:13:54Z,250000,,,0,,T. Haliburton Free Throw 2 of 2 (2 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
26,PT09M40.00S,2021-12-23T03:14:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,6.389618922470433,47.30392156862745,1610612746,2,7,2021-12-23T03:14:13Z,260000,13.0,8.0,1,left,T. Mann alley-oop Layup (5 PTS) (N. Batum 1 AST),"[1629611, 201587]",1610612746.0,LAC,alley-oop,,,Mann,T. Mann,,,,,1.55,Made,,,,,,,,5.0,N. Batum,201587.0,1.0,,,,,,,
28,PT09M18.00S,2021-12-23T03:14:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,85.23324572930355,49.754901960784316,1610612758,2,7,2021-12-23T03:20:37Z,280000,-1.0,86.0,1,right,MISS B. Hield 8' driving floating Shot,[1627741],1610612758.0,SAC,driving floating,,,Hield,B. Hield,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,
29,PT09M16.00S,2021-12-23T03:14:32.5Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612758,2,7,2021-12-23T03:20:37Z,290000,,,0,,B. Hield REBOUND (Off:2 Def:0),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,28.0,2.0,0.0,2.0,,,,,,,,,,,,,,
30,PT09M13.00S,2021-12-23T03:14:34.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,81.8166885676741,6.372549019607843,1610612758,2,7,2021-12-23T03:14:42Z,300000,-218.0,118.0,1,right,MISS T. Haliburton 24' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,
31,PT09M09.00S,2021-12-23T03:14:38.8Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,2,7,2021-12-23T03:14:42Z,310000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M06.00S,2021-12-23T03:14:42.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201587,17.821944809461236,93.38235294117648,1610612746,2,7,2021-12-23T03:14:50Z,320000,-217.0,115.0,1,left,MISS N. Batum 24' running 3PT,[201587],1610612746.0,LAC,running,,,Batum,N. Batum,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
33,PT09M03.00S,2021-12-23T03:14:45.3Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,2,7,2021-12-23T03:14:50Z,330000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M53.00S,2021-12-23T03:14:55.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,88.12417871222075,56.127450980392155,1610612758,2,7,2021-12-23T03:14:59Z,340000,31.0,59.0,1,right,MISS C. Metu 6' driving Hook,[1629002],1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,6.66,Missed,,,,,,,,,,,,,,,,,,
35,PT08M50.00S,2021-12-23T03:14:58.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,2,7,2021-12-23T03:14:59Z,350000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT08M40.00S,2021-12-23T03:15:07.7Z,1,REGULAR,3pt,Jump Shot,[],1629611,31.61957950065703,37.00980392156863,1610612746,2,7,2021-12-23T03:20:29Z,360000,65.0,245.0,1,left,MISS T. Mann 25' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
37,PT08M37.00S,2021-12-23T03:15:10.7Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,2,7,2021-12-23T03:15:13Z,370000,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT08M31.00S,2021-12-23T03:15:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,91.80354796320631,57.84313725490197,1610612758,4,7,2021-12-23T03:17:22Z,380000,39.0,25.0,1,right,C. Metu cutting Layup (2 PTS) (T. Haliburton 1 AST),"[1629002, 1630169]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,4.62,Made,,,,,,,,2.0,T. Haliburton,1630169.0,1.0,,,,,,,
40,PT08M31.00S,2021-12-23T03:15:25.5Z,1,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612758,4,7,2021-12-23T03:15:44Z,400000,,,0,,T. Mann shooting personal FOUL (1 PF) (Metu 1 FT),"[1629611, 1629002]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Metu,1629002.0,,
42,PT08M31.00S,2021-12-23T03:15:52.9Z,1,REGULAR,freethrow,1 of 1,[],1629002,,,1610612758,5,7,2021-12-23T03:15:52Z,420000,,,0,,C. Metu Free Throw 1 of 1 (3 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
43,PT08M20.00S,2021-12-23T03:16:08.1Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612746,5,7,2021-12-23T03:16:16Z,430000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Zubac 2 FT),"[1626158, 1627826]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Zubac,1627826.0,,
45,PT08M20.00S,2021-12-23T03:16:34.3Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,5,8,2021-12-23T03:16:34Z,450000,,,0,,I. Zubac Free Throw 1 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
46,PT08M20.00S,2021-12-23T03:16:49.4Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,5,9,2021-12-23T03:16:49Z,460000,,,0,,I. Zubac Free Throw 2 of 2 (4 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
47,PT08M12.00S,2021-12-23T03:16:59.5Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612758,5,9,2021-12-23T03:17:11Z,470000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (2 TO),[1630169],1610612758.0,SAC,bad pass,,,Haliburton,T. Haliburton,,,,,,,,,,,2.0,,,,,,,2003.0,,,,,,
48,PT08M01.00S,2021-12-23T03:17:14.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202339,12.697109067017081,48.03921568627451,1610612746,5,11,2021-12-23T03:17:19Z,480000,10.0,67.0,1,left,E. Bledsoe 6' pullup Jump Shot (2 PTS),[202339],1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,6.76,Made,,,,,,,,2.0,,,,,,,,,,
49,PT07M45.00S,2021-12-23T03:17:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,92.59198423127464,63.23529411764706,1610612758,5,11,2021-12-23T03:18:22Z,490000,66.0,17.0,1,right,MISS C. Metu 6' driving floating Shot,[1629002],1610612758.0,SAC,driving floating,,,Metu,C. Metu,,,,,6.84,Missed,,,,,,,,,,,,,,,,,,
50,PT07M43.00S,2021-12-23T03:17:32.3Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,5,11,2021-12-23T03:17:34Z,500000,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M38.00S,2021-12-23T03:17:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,10.463206307490145,50.73529411764706,1610612746,5,13,2021-12-23T03:17:42Z,510000,-4.0,46.0,1,left,T. Mann running Layup (7 PTS),[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,4.6,Made,,,,,,,,7.0,,,,,,,,,,
52,PT07M20.00S,2021-12-23T03:17:56.0Z,1,REGULAR,turnover,bad pass,[],1626158,,,1610612758,5,13,2021-12-23T03:18:00Z,520000,,,0,,R. Holmes bad pass TURNOVER (1 TO),"[1626158, 202331]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,1.0,George,202331.0,,,,,,,,,,,
53,PT07M20.00S,2021-12-23T03:17:56.0Z,1,REGULAR,steal,,[],202331,,,1610612746,5,13,2021-12-23T03:17:58Z,530000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2021-12-23T03:18:02.5Z,1,REGULAR,turnover,bad pass,[],202339,,,1610612746,5,13,2021-12-23T03:18:10Z,540000,,,0,,E. Bledsoe bad pass TURNOVER (2 TO),"[202339, 1627741]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,2.0,Hield,1627741.0,,,,,,,,,,,
55,PT07M14.00S,2021-12-23T03:18:02.5Z,1,REGULAR,steal,,[],1627741,,,1610612758,5,13,2021-12-23T03:18:06Z,550000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M03.00S,2021-12-23T03:18:12.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629002,84.1819973718791,60.78431372549019,1610612758,5,13,2021-12-23T03:20:22Z,560000,54.0,96.0,1,right,MISS C. Metu 11' floating Shot,[1629002],1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,
57,PT06M59.00S,2021-12-23T03:18:17.1Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612758,5,13,2021-12-23T03:18:17Z,570000,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
58,PT06M58.00S,2021-12-23T03:18:25.5Z,1,REGULAR,turnover,out-of-bounds,[],1626158,,,1610612758,5,13,2021-12-23T03:18:51Z,580000,,,0,,R. Holmes lost ball out-of-bounds TURNOVER (2 TO),[1626158],1610612758.0,SAC,lost ball,,,Holmes,R. Holmes,,,,,,,,,,,2.0,,,,,,,202037.0,,,,,,
59,PT06M58.00S,2021-12-23T03:18:39.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,5,13,2021-12-23T03:18:39Z,590000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2021-12-23T03:21:01.0Z,1,REGULAR,substitution,out,[],1629002,,,1610612746,5,13,2021-12-23T03:21:20Z,610000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M58.00S,2021-12-23T03:21:01.0Z,1,REGULAR,substitution,in,[],203090,,,1610612746,5,13,2021-12-23T03:21:20Z,630000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M56.00S,2021-12-23T03:21:51.8Z,1,REGULAR,jumpball,recovered,[],1627826,,,1610612746,5,13,2021-12-23T03:21:51Z,660000,,,0,,Jump Ball N. Batum vs. R. Holmes: Tip to I. Zubac,"[1627826, 201587, 1626158]",1610612746.0,LAC,outofbounds,I. Zubac,1627826.0,Zubac,I. Zubac,Batum,201587.0,Holmes,1626158.0,,,,,,,,,,,,,,,,,,,,
69,PT06M48.00S,2021-12-23T03:21:59.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201587,20.318659658344284,9.068627450980392,1610612746,5,13,2021-12-23T03:22:05Z,690000,205.0,138.0,1,left,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,
70,PT06M46.00S,2021-12-23T03:22:01.1Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612758,5,13,2021-12-23T03:22:05Z,700000,,,0,,B. Hield REBOUND (Off:2 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,69.0,3.0,1.0,2.0,,,,,,,,,,,,,,
71,PT06M37.00S,2021-12-23T03:22:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,81.553876478318,44.11764705882353,1610612758,7,13,2021-12-23T03:22:14Z,710000,-29.0,121.0,1,right,R. Holmes 12' floating Jump Shot (2 PTS) (T. Haliburton 2 AST),"[1626158, 1630169]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,12.44,Made,,,,,,,,2.0,T. Haliburton,1630169.0,2.0,,,,,,,
73,PT06M12.00S,2021-12-23T03:22:40.6Z,1,REGULAR,foul,technical,['1freethrow'],203090,,,1610612746,7,13,2021-12-23T03:22:56Z,730000,,,0,,M. Harkless defensive-3-second technical FOUL (1 Tech),[203090],1610612758.0,SAC,defensive-3-second,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,202037.0,0.0,1.0,,,,
74,PT06M12.00S,2021-12-23T03:22:57.2Z,1,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,7,14,2021-12-23T03:22:57Z,740000,,,0,,P. George technical Free Throw 1 of 1 (1 PTS),[202331],1610612746.0,LAC,technical,,,George,P. George,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
75,PT06M12.00S,2021-12-23T03:22:59.3Z,1,REGULAR,substitution,out,[],1626158,,,1610612746,7,14,2021-12-23T03:23:03Z,750000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M12.00S,2021-12-23T03:22:59.3Z,1,REGULAR,substitution,in,[],202684,,,1610612746,7,14,2021-12-23T03:23:03Z,760000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M07.00S,2021-12-23T03:23:17.5Z,1,REGULAR,3pt,Jump Shot,[],202331,28.86005256241787,75.49019607843137,1610612746,7,14,2021-12-23T03:23:24Z,770000,-127.0,219.0,1,left,MISS P. George 25' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
78,PT06M02.00S,2021-12-23T03:23:22.5Z,1,REGULAR,rebound,defensive,[],202684,,,1610612758,7,14,2021-12-23T03:26:57Z,780000,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M47.00S,2021-12-23T03:23:37.2Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.62483574244416,46.81372549019608,1610612758,7,14,2021-12-23T03:27:59Z,790000,-16.0,252.0,1,right,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
80,PT05M44.00S,2021-12-23T03:23:40.2Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,7,14,2021-12-23T03:23:41Z,800000,,,0,,E. Bledsoe REBOUND (Off:0 Def:3),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,
81,PT05M44.00S,2021-12-23T03:23:43.2Z,1,REGULAR,turnover,out-of-bounds,[],202339,,,1610612746,7,14,2021-12-23T03:23:54Z,810000,,,0,,E. Bledsoe bad pass out-of-bounds TURNOVER (3 TO),[202339],1610612746.0,LAC,bad pass,,,Bledsoe,E. Bledsoe,,,,,,,,,,,3.0,,,,,,,2003.0,,,,,,
82,PT05M24.00S,2021-12-23T03:24:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,92.72339027595268,44.6078431372549,1610612758,9,14,2021-12-23T03:24:09Z,820000,-27.0,16.0,1,right,H. Barnes Layup (2 PTS) (T. Thompson 1 AST),"[203084, 202684]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,3.13,Made,,,,,,,,2.0,T. Thompson,202684.0,1.0,,,,,,,
84,PT05M11.00S,2021-12-23T03:24:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202339,6.389618922470433,52.94117647058824,1610612746,9,16,2021-12-23T03:24:21Z,840000,-15.0,8.0,1,left,E. Bledsoe driving Layup (4 PTS),[202339],1610612746.0,LAC,driving,,,Bledsoe,E. Bledsoe,,,,,1.65,Made,,,,,,,,4.0,,,,,,,,,,
85,PT05M00.00S,2021-12-23T03:24:27.6Z,1,REGULAR,3pt,Jump Shot,[],203084,87.46714848883047,96.81372549019608,1610612758,12,16,2021-12-23T03:24:32Z,850000,234.0,65.0,1,right,H. Barnes 24' 3PT  (5 PTS) (B. Hield 1 AST),"[203084, 1627741]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,24.3,Made,,,,,,,,5.0,B. Hield,1627741.0,1.0,,,,,,,
87,PT04M58.00S,2021-12-23T03:24:38.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,12,16,2021-12-23T03:24:38Z,870000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M58.00S,2021-12-23T03:26:57.0Z,1,REGULAR,substitution,out,[],201587,,,1610612746,12,16,2021-12-23T03:27:32Z,880000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M58.00S,2021-12-23T03:26:57.0Z,1,REGULAR,substitution,in,[],1630527,,,1610612746,12,16,2021-12-23T03:27:32Z,890000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M46.00S,2021-12-23T03:27:42.9Z,1,REGULAR,3pt,Jump Shot,[],202331,19.136005256241788,91.91176470588235,1610612746,12,19,2021-12-23T03:29:35Z,900000,-210.0,127.0,1,left,P. George 24' 3PT step back (4 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,24.53,Made,,,,,,,,4.0,,,,,,,,,,
91,PT04M27.00S,2021-12-23T03:28:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.85479632063075,54.166666666666664,1610612758,12,19,2021-12-23T03:28:14Z,910000,21.0,15.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 1627826]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.55,Missed,,,,,,,,,,,,,,,,,Zubac,1627826.0
