actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
45,PT08M13.00S,2026-03-13T23:45:33.1Z,1,REGULAR,foul,offensive,[],1641716,,,1610612754,4,4,2026-03-13T23:45:40Z,450000,False,,,0,,J. Walker offensive FOUL (1 PF),"[1641716, 1629013]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204058.0,1.0,0.0,Shamet,1629013.0,,,,,
47,PT08M13.00S,2026-03-13T23:45:33.1Z,1,REGULAR,turnover,offensive foul,[],1641716,,,1610612754,4,4,2026-03-13T23:45:33Z,470000,False,,,0,,J. Walker offensive foul TURNOVER (1 TO),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,1.0,,,,,,,,,,204058.0,,,,,,,,,
48,PT07M55.00S,2026-03-13T23:46:08.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,6.1268068331143235,49.26470588235294,1610612752,4,6,2026-03-13T23:46:11Z,480000,False,4.0,5.0,1,left,O. Anunoby driving DUNK (2 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.63,Made,,,,,2.0,,,,,,,,,,
49,PT07M38.00S,2026-03-13T23:46:24.5Z,1,REGULAR,3pt,Jump Shot,[],1641716,72.22404730617609,80.14705882352942,1610612754,4,6,2026-03-13T23:46:28Z,490000,False,151.0,209.0,1,right,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,25.73,Missed,,,,,,,,,,,,,,,
50,PT07M36.00S,2026-03-13T23:46:26.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,4,6,2026-03-13T23:46:28Z,500000,False,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,49.0,7.0,5.0,2.0,,,,,,,,,,,
51,PT07M26.00S,2026-03-13T23:46:36.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.601182654402102,48.529411764705884,1610612752,4,8,2026-03-13T23:46:39Z,510000,False,7.0,0.0,1,left,M. Robinson alley-oop DUNK (4 PTS) (O. Anunoby 1 AST),"[1629011, 1628384]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,4.0,,,,,,O. Anunoby,1628384.0,1.0,,
53,PT07M10.00S,2026-03-13T23:46:53.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630174,91.67214191852825,52.69607843137255,1610612754,6,8,2026-03-13T23:46:59Z,530000,False,13.0,26.0,1,right,A. Nesmith cutting DUNK (4 PTS) (I. Zubac 1 AST),"[1630174, 1627826]",1610612754.0,IND,cutting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,2.91,Made,,,,,4.0,,,,,,I. Zubac,1627826.0,1.0,,
55,PT07M00.00S,2026-03-13T23:47:02.5Z,1,REGULAR,3pt,Jump Shot,[],1629013,24.52365308804205,13.23529411764706,1610612752,6,8,2026-03-13T23:47:07Z,550000,False,184.0,178.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,25.59,Missed,,,,,,,,,,,,,,,
56,PT06M58.00S,2026-03-13T23:47:04.5Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,6,8,2026-03-13T23:47:11Z,560000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,
57,PT06M51.00S,2026-03-13T23:47:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641738,92.59198423127464,52.94117647058824,1610612754,8,8,2026-03-13T23:47:16Z,570000,False,15.0,17.0,1,right,K. Brown driving Layup (2 PTS) (A. Nembhard 1 AST),"[1641738, 1629614]",1610612754.0,IND,driving,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,,,,2.0,,,,,,A. Nembhard,1629614.0,1.0,,
59,PT06M51.00S,2026-03-13T23:47:15.6Z,1,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612754,8,8,2026-03-13T23:47:32Z,590000,False,,,0,,L. Shamet shooting personal FOUL (2 PF) (Brown 1 FT),"[1629013, 1641738]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,2.0,0.0,Brown,1641738.0,,,,,
61,PT06M51.00S,2026-03-13T23:47:31.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,8,8,2026-03-13T23:50:40Z,610000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,8,8,2026-03-13T23:50:40Z,620000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,out,[],1641716,,,1610612754,8,8,2026-03-13T23:50:40Z,630000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,out,[],1627826,,,1610612754,8,8,2026-03-13T23:50:40Z,640000,False,,,0,,SUB out: I. Zubac,[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612754,8,8,2026-03-13T23:50:40Z,650000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,out,[],1629013,,,1610612754,8,8,2026-03-13T23:50:40Z,660000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,in,[],1630643,,,1610612754,8,8,2026-03-13T23:50:40Z,670000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,in,[],204456,,,1610612754,8,8,2026-03-13T23:50:40Z,680000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,8,8,2026-03-13T23:50:40Z,690000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,in,[],1642359,,,1610612754,8,8,2026-03-13T23:50:40Z,700000,False,,,0,,SUB in: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M51.00S,2026-03-13T23:49:41.5Z,1,REGULAR,substitution,in,[],1630574,,,1610612754,8,8,2026-03-13T23:50:40Z,710000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M51.00S,2026-03-13T23:50:38.6Z,1,REGULAR,freethrow,1 of 1,[],1641738,,,1610612754,8,8,2026-03-13T23:50:38Z,720000,False,,,0,,MISS K. Brown Free Throw 1 of 1,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
73,PT06M50.00S,2026-03-13T23:50:39.6Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,8,8,2026-03-13T23:50:40Z,730000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT06M35.00S,2026-03-13T23:50:55.0Z,1,REGULAR,2pt,Jump Shot,[],1628973,11.777266754270697,22.54901960784314,1610612752,8,10,2026-03-13T23:50:59Z,750000,False,137.0,58.0,1,left,J. Brunson 14' step back Jump Shot (4 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,14.91,Made,,,,,4.0,,,,,,,,,,
76,PT06M26.00S,2026-03-13T23:51:03.6Z,1,REGULAR,3pt,Jump Shot,[],1641738,78.26872536136662,6.61764705882353,1610612754,8,10,2026-03-13T23:52:38Z,760000,False,-217.0,152.0,1,right,MISS K. Brown 26' 3PT,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,26.47,Missed,,,,,,,,,,,,,,,
77,PT06M25.00S,2026-03-13T23:51:04.6Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,8,10,2026-03-13T23:53:56Z,770000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,
78,PT06M18.00S,2026-03-13T23:51:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,4.944152431011826,48.28431372549019,1610612752,8,12,2026-03-13T23:53:19Z,780000,False,9.0,-6.0,1,left,M. Bridges alley-oop Layup (2 PTS) (O. Anunoby 2 AST),"[1628969, 1628384]",1610612752.0,NYK,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,1.05,Made,,,,,2.0,,,,,,O. Anunoby,1628384.0,2.0,,
80,PT06M03.00S,2026-03-13T23:51:26.7Z,1,REGULAR,3pt,Jump Shot,[],1630643,66.5735873850197,50.245098039215684,1610612754,8,12,2026-03-13T23:51:31Z,800000,False,1.0,262.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,26.17,Missed,,,,,,,,,,,,,,,
81,PT06M01.00S,2026-03-13T23:51:28.7Z,1,REGULAR,rebound,defensive,[],1642359,,,1610612752,8,12,2026-03-13T23:51:34Z,810000,False,,,0,,P. Dadiet REBOUND (Off:0 Def:1),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Above the Break 3,24+ Center,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT05M48.00S,2026-03-13T23:51:42.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,5.732588699080158,47.05882352941176,1610612752,8,14,2026-03-13T23:51:48Z,820000,False,15.0,1.0,1,left,O. Anunoby DUNK (4 PTS) (A. Hukporti 1 AST),"[1628384, 1630574]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.48,Made,,,,,4.0,,,,,,A. Hukporti,1630574.0,1.0,,
84,PT05M27.00S,2026-03-13T23:52:12.4Z,1,REGULAR,substitution,out,[],1641738,,,1610612754,8,14,2026-03-13T23:52:26Z,840000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
