actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
90,PT05M25.00S,2025-11-06T00:24:17.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612751,13,15,2025-11-06T00:25:14Z,870000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200833.0,,,,,,
91,PT05M25.00S,2025-11-06T00:24:41.7Z,1,REGULAR,substitution,out,[],1630543,,,1610612754,13,15,2025-11-06T00:24:44Z,880000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M25.00S,2025-11-06T00:24:41.7Z,1,REGULAR,substitution,in,[],1628396,,,1610612754,13,15,2025-11-06T00:24:44Z,890000,False,,,0,,SUB in: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M12.00S,2025-11-06T00:24:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630174,91.5407358738502,48.77450980392157,1610612754,13,15,2025-11-06T00:32:29Z,900000,False,-6.0,27.0,1,right,MISS A. Nesmith driving Layup - blocked,"[1630174, 1630533]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,Williams,1630533.0,,,,
94,PT05M12.00S,2025-11-06T00:24:50.7Z,1,REGULAR,block,,[],1630533,,,1610612754,13,15,2025-11-06T00:24:52Z,910000,False,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT05M12.00S,2025-11-06T00:24:50.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,13,15,2025-11-06T00:24:55Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,93.0,,,,,,,,,,,,,,,,
97,PT05M12.00S,2025-11-06T00:25:00.9Z,1,REGULAR,foul,personal,[],1629008,,,1610612754,13,15,2025-11-06T00:25:06Z,940000,False,,,0,,M. Porter Jr. loose ball personal FOUL (1 PF),"[1629008, 1628396]",1610612751.0,BKN,loose ball,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Bradley,1628396.0
99,PT05M12.00S,2025-11-06T00:25:19.4Z,1,REGULAR,substitution,out,[],1641767,,,1610612754,13,15,2025-11-06T00:25:24Z,960000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M12.00S,2025-11-06T00:25:19.4Z,1,REGULAR,substitution,in,[],1642484,,,1610612754,13,15,2025-11-06T00:25:24Z,970000,False,,,0,,SUB in: R. Dennis,[1642484],1610612754.0,IND,,,,Dennis,R. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M59.00S,2025-11-06T00:25:43.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630174,74.45795006570303,50.98039215686274,1610612754,13,15,2025-11-06T00:25:48Z,980000,False,5.0,188.0,1,right,MISS A. Nesmith 18' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,18.77,Missed,,,,,,,,,,,,,,,,,,
102,PT04M56.00S,2025-11-06T00:25:46.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,13,15,2025-11-06T00:25:48Z,990000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,
103,PT04M49.00S,2025-11-06T00:25:54.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,12.959921156373195,39.21568627450981,1610612751,13,17,2025-11-06T00:33:54Z,1000000,False,54.0,69.0,1,left,N. Clowney 8' driving floating Jump Shot (4 PTS),[1641730],1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Right,8.78,Made,4.0,,,,,,,,,,,,,,,,,
104,PT04M36.00S,2025-11-06T00:26:06.9Z,1,REGULAR,3pt,Jump Shot,[],1630174,73.80091984231275,84.06862745098039,1610612754,16,17,2025-11-06T00:26:11Z,1010000,False,170.0,194.0,1,right,A. Nesmith 25' 3PT  (3 PTS) (J. Walker 2 AST),"[1630174, 1641716]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.8,Made,3.0,,,,,J. Walker,1641716.0,2.0,,,,,,,,,,
106,PT04M22.00S,2025-11-06T00:26:19.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,23.47240473061761,88.48039215686273,1610612751,16,20,2025-11-06T00:26:24Z,1030000,False,-192.0,168.0,1,left,M. Porter Jr. 25' 3PT  (11 PTS) (Z. Williams 1 AST),"[1629008, 1630533]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.55,Made,11.0,,,,,Z. Williams,1630533.0,1.0,,,,,,,,,,
109,PT04M07.00S,2025-11-06T00:26:43.6Z,1,REGULAR,substitution,out,[],1641730,,,1610612754,16,20,2025-11-06T00:27:07Z,1060000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M07.00S,2025-11-06T00:26:43.6Z,1,REGULAR,substitution,out,[],1629651,,,1610612754,16,20,2025-11-06T00:27:07Z,1070000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M07.00S,2025-11-06T00:26:43.6Z,1,REGULAR,substitution,in,[],1630549,,,1610612754,16,20,2025-11-06T00:27:07Z,1080000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M07.00S,2025-11-06T00:26:43.6Z,1,REGULAR,substitution,in,[],1642856,,,1610612754,16,20,2025-11-06T00:27:07Z,1090000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M55.00S,2025-11-06T00:27:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,80.76544021024968,46.81372549019608,1610612754,16,20,2025-11-06T00:35:56Z,1100000,False,-16.0,128.0,1,right,MISS J. Walker 12' driving floating Shot,[1641716],1610612754.0,IND,driving floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,12.93,Missed,,,,,,,,,,,,,,,,,,
114,PT03M53.00S,2025-11-06T00:27:34.3Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612754,16,20,2025-11-06T00:27:36Z,1110000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:0),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,113.0,2.0,0.0,2.0,,,,,,,,,,,,,
115,PT03M52.00S,2025-11-06T00:27:36.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,90.48948751642575,51.470588235294116,1610612754,16,20,2025-11-06T00:27:39Z,1120000,False,7.0,37.0,1,right,MISS J. Robinson-Earl putback Layup,[1630526],1610612754.0,IND,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
116,PT03M51.00S,2025-11-06T00:27:38.0Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612754,16,20,2025-11-06T00:27:38Z,1130000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:0),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,115.0,3.0,0.0,3.0,,,,,,,,,,,,,
117,PT03M50.00S,2025-11-06T00:27:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,92.46057818659659,53.431372549019606,1610612754,16,20,2025-11-06T00:27:41Z,1140000,False,17.0,18.0,1,right,MISS J. Robinson-Earl putback Layup,[1630526],1610612754.0,IND,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
118,PT03M50.00S,2025-11-06T00:27:38.5Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,16,20,2025-11-06T00:28:58Z,1150000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,
122,PT03M37.00S,2025-11-06T00:27:53.8Z,1,REGULAR,substitution,out,[],1641716,,,1610612751,16,20,2025-11-06T00:28:12Z,1190000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M37.00S,2025-11-06T00:27:53.8Z,1,REGULAR,substitution,out,[],1630174,,,1610612751,16,20,2025-11-06T00:28:12Z,1200000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M37.00S,2025-11-06T00:27:53.8Z,1,REGULAR,substitution,out,[],1629008,,,1610612751,16,20,2025-11-06T00:28:12Z,1210000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M37.00S,2025-11-06T00:27:53.8Z,1,REGULAR,substitution,in,[],1643007,,,1610612751,16,20,2025-11-06T00:28:12Z,1220000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M37.00S,2025-11-06T00:27:53.8Z,1,REGULAR,substitution,in,[],1627783,,,1610612751,16,20,2025-11-06T00:28:12Z,1230000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M37.00S,2025-11-06T00:27:53.8Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,16,20,2025-11-06T00:28:12Z,1240000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M37.00S,2025-11-06T00:28:15.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,16,20,2025-11-06T00:28:15Z,1250000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M23.00S,2025-11-06T00:31:39.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612751,16,20,2025-11-06T00:31:48Z,1260000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,24+ Left,,,,,,,,,,,,,,200833.0,,,,,,
130,PT03M04.00S,2025-11-06T00:32:02.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,85.49605781865965,33.82352941176471,1610612754,18,20,2025-11-06T00:32:08Z,1270000,False,-81.0,84.0,1,right,P. Siakam 11' driving floating bank Jump Shot (5 PTS) (T. Bradley 1 AST),"[1627783, 1628396]",1610612754.0,IND,driving floating bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,11.65,Made,5.0,,,,,T. Bradley,1628396.0,1.0,,,,,,,,,,
131,PT02M51.00S,2025-11-06T00:32:16.9Z,1,REGULAR,3pt,Jump Shot,[],1631213,8.886333771353483,3.1862745098039214,1610612751,18,23,2025-11-06T00:32:21Z,1280000,False,234.0,31.0,1,left,T. Martin 3PT  (3 PTS) (D. Sharpe 1 AST),"[1631213, 1630549]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,23.61,Made,3.0,,,,,D. Sharpe,1630549.0,1.0,,,,,,,,,,
134,PT02M37.00S,2025-11-06T00:32:43.2Z,1,REGULAR,2pt,Jump Shot,[],1642484,95.79500657030223,6.885723039215687,1610612754,18,23,2025-11-06T00:33:16Z,1310000,False,-216.0,-13.0,1,right,MISS R. Dennis 21' Jump Shot,[1642484],1610612754.0,IND,,,,Dennis,R. Dennis,,,,,Mid-Range,16-24 Left,21.6,Missed,,,,,,,,,,,,,,,,,,
135,PT02M34.00S,2025-11-06T00:32:46.2Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,18,23,2025-11-06T00:32:47Z,1320000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,
255,PT02M24.00S,2025-11-06T00:32:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,9.674770039421814,46.07843137254902,1610612751,18,23,2025-11-06T00:48:20Z,1325000,False,20.0,38.0,1,left,MISS D. Sharpe driving Layup - blocked,"[1630549, 1643007]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,Peter,1643007.0,,,,
256,PT02M24.00S,2025-11-06T00:32:52.3Z,1,REGULAR,block,,[],1643007,,,1610612751,18,23,2025-11-06T00:48:20Z,1327500,False,,,0,,T. Peter BLOCK (1 BLK),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT02M24.00S,2025-11-06T00:32:52.3Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,18,23,2025-11-06T00:48:20Z,1328750,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,255.0,3.0,2.0,1.0,,,,,,,,,,,,,
136,PT02M19.00S,2025-11-06T00:33:01.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,10.5946123521682,47.30392156862745,1610612751,18,23,2025-11-06T00:48:20Z,1330000,False,13.0,47.0,1,left,MISS D. Sharpe turnaround Hook,[1630549],1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
137,PT02M17.00S,2025-11-06T00:33:03.5Z,1,REGULAR,rebound,defensive,[],1643007,,,1610612754,18,23,2025-11-06T00:33:06Z,1340000,False,,,0,,T. Peter REBOUND (Off:0 Def:1),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,In The Paint (Non-RA),0-8 Center,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,
139,PT02M08.00S,2025-11-06T00:33:13.3Z,1,REGULAR,foul,offensive,[],1627783,,,1610612754,18,23,2025-11-06T00:33:27Z,1360000,False,,,0,,P. Siakam offensive FOUL (1 PF),"[1627783, 1630592]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1630888.0,,,1.0,0.0,Wilson,1630592.0
141,PT02M08.00S,2025-11-06T00:33:13.3Z,1,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,18,23,2025-11-06T00:33:13Z,1380000,False,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,1630888.0,,,,,,
142,PT01M58.00S,2025-11-06T00:33:41.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642856,33.196452036793694,37.5,1610612751,18,23,2025-11-06T00:33:47Z,1390000,False,62.0,260.0,1,left,MISS E. Dëmin 26' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,,
143,PT01M54.00S,2025-11-06T00:33:45.1Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612754,18,23,2025-11-06T00:33:47Z,1400000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:1),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,142.0,4.0,1.0,3.0,,,,,,,,,,,,,
144,PT01M49.00S,2025-11-06T00:33:50.2Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612754,18,23,2025-11-06T00:33:53Z,1410000,False,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 1642856]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,Dëmin,1642856.0,,,,,,,
145,PT01M49.00S,2025-11-06T00:33:50.2Z,1,REGULAR,steal,,[],1642856,,,1610612751,18,23,2025-11-06T00:33:52Z,1420000,False,,,0,,E. Dëmin STEAL (1 STL),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M44.00S,2025-11-06T00:33:55.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630533,11.777266754270697,39.950980392156865,1610612751,18,23,2025-11-06T00:46:26Z,1430000,False,50.0,58.0,1,left,MISS Z. Williams 7' driving floating Shot,[1630533],1610612751.0,BKN,driving floating,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
147,PT01M41.00S,2025-11-06T00:33:58.7Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612754,18,23,2025-11-06T00:34:01Z,1440000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:2),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,146.0,5.0,2.0,3.0,,,,,,,,,,,,,
148,PT01M27.00S,2025-11-06T00:34:12.2Z,1,REGULAR,2pt,Jump Shot,[],1642484,85.23324572930355,29.65686274509804,1610612754,18,23,2025-11-06T00:34:17Z,1450000,False,-102.0,86.0,1,right,MISS R. Dennis 13' driving floating Shot,[1642484],1610612754.0,IND,driving floating,,,Dennis,R. Dennis,,,,,Mid-Range,8-16 Left,13.34,Missed,,,,,,,,,,,,,,,,,,
149,PT01M25.00S,2025-11-06T00:34:14.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,18,23,2025-11-06T00:34:17Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,,148.0,,,,,,,,,,,,,,,,
150,PT01M25.00S,2025-11-06T00:34:17.0Z,1,REGULAR,foul,personal,[],1630592,,,1610612754,18,23,2025-11-06T00:34:32Z,1470000,False,,,0,,J. Wilson loose ball personal FOUL (1 PF),"[1630592, 1642484]",1610612751.0,BKN,loose ball,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1630888.0,,,1.0,0.0,Dennis,1642484.0
152,PT01M13.00S,2025-11-06T00:34:48.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,67.49342969776609,25.98039215686275,1610612754,18,23,2025-11-06T00:34:53Z,1490000,False,-120.0,253.0,1,right,MISS P. Siakam 28' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,28.01,Missed,,,,,,,,,,,,,,,,,,
153,PT01M10.00S,2025-11-06T00:34:51.6Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,18,23,2025-11-06T00:34:53Z,1500000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,152.0,4.0,3.0,1.0,,,,,,,,,,,,,
154,PT01M00.00S,2025-11-06T00:35:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630533,30.56833114323259,17.647058823529413,1610612751,18,23,2025-11-06T00:35:05Z,1510000,False,162.0,235.0,1,left,MISS Z. Williams 28' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,28.51,Missed,,,,,,,,,,,,,,,,,,
155,PT00M58.00S,2025-11-06T00:35:03.2Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612754,18,23,2025-11-06T00:35:05Z,1520000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:3),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,154.0,6.0,3.0,3.0,,,,,,,,,,,,,
156,PT00M47.40S,2025-11-06T00:35:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,88.51839684625493,57.84313725490197,1610612754,18,23,2025-11-06T00:35:20Z,1530000,False,39.0,55.0,1,right,MISS J. Robinson-Earl 6' driving Layup - blocked,"[1630526, 1642856]",1610612754.0,IND,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,6.79,Missed,,,,,,,,,,,,,Dëmin,1642856.0,,,,
157,PT00M47.40S,2025-11-06T00:35:14.8Z,1,REGULAR,block,,[],1642856,,,1610612754,18,23,2025-11-06T00:35:16Z,1540000,False,,,0,,E. Dëmin BLOCK (1 BLK),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M47.20S,2025-11-06T00:35:15.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,18,23,2025-11-06T00:35:20Z,1550000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,156.0,,,,,,,,,,,,,,,,
160,PT00M30.40S,2025-11-06T00:35:44.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,11.514454664914586,49.754901960784316,1610612751,18,23,2025-11-06T00:35:48Z,1570000,False,1.0,56.0,1,left,MISS D. Sharpe turnaround Hook,[1630549],1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
161,PT00M28.40S,2025-11-06T00:35:46.6Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612754,18,23,2025-11-06T00:35:48Z,1580000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:4),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,160.0,7.0,4.0,3.0,,,,,,,,,,,,,
162,PT00M09.30S,2025-11-06T00:36:05.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,83.919185282523,46.32352941176471,1610612754,18,23,2025-11-06T00:53:20Z,1590000,False,-18.0,99.0,1,right,MISS P. Siakam 10' turnaround Hook,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.04,Missed,,,,,,,,,,,,,,,,,,
163,PT00M06.20S,2025-11-06T00:36:09.0Z,1,REGULAR,rebound,offensive,[],1628396,,,1610612754,18,23,2025-11-06T00:36:09Z,1600000,False,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,In The Paint (Non-RA),8-16 Center,,,,162.0,1.0,0.0,1.0,,,,,,,,,,,,,
164,PT00M06.20S,2025-11-06T00:36:08.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628396,94.40999984741211,50.0,1610612754,18,23,2025-11-06T00:36:12Z,1610000,False,0.0,0.0,1,right,MISS T. Bradley tip Layup,[1628396],1610612754.0,IND,tip,,,Bradley,T. Bradley,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
165,PT00M06.20S,2025-11-06T00:36:08.9Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,18,23,2025-11-06T00:36:12Z,1620000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,,,
166,PT00M00.20S,2025-11-06T00:36:14.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631213,6.521024967148489,43.872549019607845,1610612751,18,25,2025-11-06T00:36:21Z,1630000,False,31.0,9.0,1,left,T. Martin running alley-oop Layup (5 PTS) (Z. Williams 2 AST),"[1631213, 1630533]",1610612751.0,BKN,running alley-oop,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,3.18,Made,5.0,,,,,Z. Williams,1630533.0,2.0,,,,,,,,,,
168,PT00M00.00S,2025-11-06T00:36:17.9Z,1,REGULAR,period,end,[],0,,,1610612754,18,25,2025-11-06T00:36:17Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,out,['startperiod'],1642484,,,1610612754,18,25,2025-11-06T00:39:09Z,1660000,False,,,0,,SUB out: R. Dennis,[1642484],1610612754.0,IND,,,,Dennis,R. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,out,['startperiod'],1628396,,,1610612754,18,25,2025-11-06T00:39:09Z,1670000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-06T00:38:39.6Z,2,REGULAR,substitution,out,['startperiod'],1630526,,,1610612754,18,25,2025-11-06T00:39:09Z,1680000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
