actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-27T00:10:51.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-27T00:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-27T00:10:52.7Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2025-12-27T00:10:52Z,40000,False,,,0,,Jump Ball J. Huff vs. N. Queta: Tip to P. Siakam,"[1627783, 1630643, 1629674]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Huff,1630643.0,Queta,1629674.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-12-27T00:11:04.1Z,1,REGULAR,3pt,Jump Shot,[],1629614,93.64323258869908,96.32352941176471,1610612754,3,0,2025-12-27T00:11:15Z,70000,False,232.0,7.0,1,right,A. Nembhard 3PT  (3 PTS) (B. Mathurin 1 AST),"[1629614, 1631097]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,23.17,Made,3.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-12-27T00:11:26.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,19.398817345597898,69.11764705882352,1610612738,3,0,2025-12-27T00:12:27Z,90000,False,-96.0,130.0,1,left,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,16.12,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2025-12-27T00:11:29.2Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,3,0,2025-12-27T00:11:30Z,100000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M17.00S,2025-12-27T00:11:36.5Z,1,REGULAR,foul,personal,['2freethrow'],1641775,,,1610612754,3,0,2025-12-27T00:11:45Z,110000,False,,,0,,J. Walsh shooting personal FOUL (1 PF) (Siakam 2 FT),"[1641775, 1627783]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,1.0,0.0,Siakam,1627783.0,,,,,
13,PT11M17.00S,2025-12-27T00:12:01.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612754,3,0,2025-12-27T00:12:01Z,130000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M17.00S,2025-12-27T00:12:01.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,3,0,2025-12-27T00:12:01Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,
15,PT11M17.00S,2025-12-27T00:12:01.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612754,3,0,2025-12-27T00:12:21Z,150000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT11M15.00S,2025-12-27T00:12:03.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,3,0,2025-12-27T00:12:21Z,160000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT11M08.00S,2025-12-27T00:12:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612738,3,0,2025-12-27T00:12:33Z,170000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Queta 2 FT),"[1630643, 1629674]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,1.0,0.0,Queta,1629674.0,,,,,
19,PT11M08.00S,2025-12-27T00:12:55.0Z,1,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,3,0,2025-12-27T00:12:55Z,190000,False,,,0,,MISS N. Queta Free Throw 1 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
