actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
197,PT10M19.00S,2025-12-02T00:43:17.0Z,2,REGULAR,foul,personal,[],1642878,,,1610612754,27,45,2025-12-02T00:43:27Z,1950000,False,,,0,,T. Proctor personal FOUL (1 PF),"[1642878, 1629614]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Mid-Range,8-16 Right,,,,,,,1627529.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,
199,PT10M08.00S,2025-12-02T00:43:46.3Z,2,REGULAR,foul,offensive,[],1630543,,,1610612754,27,45,2025-12-02T00:43:52Z,1970000,False,,,0,,I. Jackson offensive FOUL (1 PF),"[1630543, 1628378]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
201,PT10M08.00S,2025-12-02T00:43:46.3Z,2,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,27,45,2025-12-02T00:43:46Z,1990000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,1.0,,,,,,,
202,PT09M54.00S,2025-12-02T00:44:11.8Z,2,REGULAR,foul,offensive,[],1642281,,,1610612739,27,45,2025-12-02T00:44:18Z,2000000,False,,,0,,J. Tyson offensive FOUL (1 PF),"[1642281, 1629614]",1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,
204,PT09M54.00S,2025-12-02T00:44:11.8Z,2,REGULAR,turnover,offensive foul,[],1642281,,,1610612739,27,45,2025-12-02T00:44:11Z,2020000,False,,,0,,J. Tyson offensive foul TURNOVER (2 TO),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,,,,,,2.0,,,,,,,
205,PT09M41.00S,2025-12-02T00:44:45.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630543,7.178055190538765,47.30392156862745,1610612754,27,45,2025-12-02T00:44:48Z,2030000,False,13.0,15.0,1,left,MISS I. Jackson DUNK - blocked,"[1630543, 1630596]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
269,PT09M41.00S,2025-12-02T00:44:45.1Z,2,REGULAR,block,,[],1630596,,,1610612754,27,45,2025-12-02T00:54:33Z,2035000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M39.00S,2025-12-02T00:44:47.1Z,2,REGULAR,rebound,defensive,[],1641772,,,1610612739,27,45,2025-12-02T00:44:48Z,2040000,False,,,0,,N. Tomlin REBOUND (Off:0 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT09M38.00S,2025-12-02T00:44:50.6Z,2,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612739,27,45,2025-12-02T00:44:59Z,2050000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Tyson 2 FT),"[1629726, 1642281]",1610612754.0,IND,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,1.0,0.0,Tyson,1642281.0,,,,,,,,,
209,PT09M38.00S,2025-12-02T00:45:16.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642281,,,1610612739,27,46,2025-12-02T00:45:16Z,2070000,False,,,0,,J. Tyson Free Throw 1 of 2 (12 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
210,PT09M38.00S,2025-12-02T00:45:17.3Z,2,REGULAR,substitution,out,[],1641767,,,1610612739,27,46,2025-12-02T00:45:24Z,2080000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M38.00S,2025-12-02T00:45:17.3Z,2,REGULAR,substitution,out,[],1641772,,,1610612739,27,46,2025-12-02T00:45:24Z,2090000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M38.00S,2025-12-02T00:45:17.3Z,2,REGULAR,substitution,in,[],1641716,,,1610612739,27,46,2025-12-02T00:45:24Z,2100000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M38.00S,2025-12-02T00:45:17.3Z,2,REGULAR,substitution,in,[],1631247,,,1610612739,27,46,2025-12-02T00:45:24Z,2110000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M38.00S,2025-12-02T00:45:40.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642281,,,1610612739,27,47,2025-12-02T00:45:40Z,2120000,False,,,0,,J. Tyson Free Throw 2 of 2 (13 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
215,PT09M26.00S,2025-12-02T00:45:53.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,5.995400788436268,47.30392156862745,1610612754,29,47,2025-12-02T00:45:56Z,2130000,False,13.0,4.0,1,left,I. Jackson driving Layup (6 PTS) (P. Siakam 2 AST),"[1630543, 1627783]",1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,,,,6.0,,P. Siakam,1627783.0,2.0,,,,
217,PT09M06.00S,2025-12-02T00:46:13.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631247,93.64323258869908,45.83333333333333,1610612739,29,49,2025-12-02T00:46:17Z,2150000,False,-21.0,7.0,1,right,L. Travers cutting DUNK (2 PTS) (E. Mobley 3 AST),"[1631247, 1630596]",1610612739.0,CLE,cutting,,,Travers,L. Travers,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,,,,2.0,,E. Mobley,1630596.0,3.0,,,,
219,PT08M54.00S,2025-12-02T00:46:24.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,13.354139290407357,34.80392156862745,1610612754,31,49,2025-12-02T00:46:28Z,2170000,False,76.0,73.0,1,left,P. Siakam 10' turnaround Jump Shot (10 PTS),[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,10.54,Made,,,,,,,,,,10.0,,,,,,,,
220,PT08M41.00S,2025-12-02T00:46:38.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642878,85.89027595269383,43.13725490196079,1610612739,31,49,2025-12-02T00:46:42Z,2180000,False,-34.0,80.0,1,right,MISS T. Proctor 8' driving floating Shot - blocked,"[1642878, 1630543]",1610612739.0,CLE,driving floating,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),8-16 Center,8.71,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
221,PT08M41.00S,2025-12-02T00:46:38.7Z,2,REGULAR,block,,[],1630543,,,1610612739,31,49,2025-12-02T00:46:40Z,2190000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
222,PT08M38.00S,2025-12-02T00:46:41.7Z,2,REGULAR,rebound,offensive,[],1642878,,,1610612739,31,49,2025-12-02T00:46:42Z,2200000,False,,,0,,T. Proctor REBOUND (Off:1 Def:0),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),8-16 Center,,,220.0,1.0,0.0,1.0,,,,,,,,,,,,,,
223,PT08M30.00S,2025-12-02T00:46:49.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642878,82.07950065703022,5.147058823529411,1610612739,31,49,2025-12-02T00:46:53Z,2210000,False,-224.0,116.0,1,right,MISS T. Proctor 25' 3PT,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
224,PT08M27.00S,2025-12-02T00:46:52.6Z,2,REGULAR,rebound,offensive,[],1642281,,,1610612739,31,49,2025-12-02T00:46:53Z,2220000,False,,,0,,J. Tyson REBOUND (Off:1 Def:2),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,,
225,PT08M20.00S,2025-12-02T00:46:58.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642878,91.67214191852825,3.9215686274509802,1610612739,31,52,2025-12-02T00:47:02Z,2230000,False,-230.0,26.0,1,right,T. Proctor 3PT  (3 PTS) (D. Mitchell 2 AST),"[1642878, 1628378]",1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,,,,,3.0,,D. Mitchell,1628378.0,2.0,,,,
227,PT07M58.00S,2025-12-02T00:47:24.4Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612754,31,52,2025-12-02T00:47:32Z,2250000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1630596, 1629614]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,,
229,PT07M58.00S,2025-12-02T00:47:51.5Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,32,52,2025-12-02T00:47:51Z,2270000,False,,,0,,A. Nembhard Free Throw 1 of 2 (3 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
230,PT07M58.00S,2025-12-02T00:47:52.0Z,2,REGULAR,substitution,out,[],1642281,,,1610612754,32,52,2025-12-02T00:48:01Z,2280000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M58.00S,2025-12-02T00:47:52.0Z,2,REGULAR,substitution,out,[],1628378,,,1610612754,32,52,2025-12-02T00:48:01Z,2290000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M58.00S,2025-12-02T00:47:52.0Z,2,REGULAR,substitution,in,[],1641854,,,1610612754,32,52,2025-12-02T00:48:01Z,2300000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M58.00S,2025-12-02T00:47:52.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612754,32,52,2025-12-02T00:48:01Z,2310000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M58.00S,2025-12-02T00:47:51.5Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,32,52,2025-12-02T00:48:20Z,2320000,False,,,0,,MISS A. Nembhard Free Throw 2 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
235,PT07M57.00S,2025-12-02T00:47:52.5Z,2,REGULAR,rebound,defensive,[],1631247,,,1610612739,32,52,2025-12-02T00:48:22Z,2330000,False,,,0,,L. Travers REBOUND (Off:0 Def:1),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,,
236,PT07M45.00S,2025-12-02T00:48:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,90.09526938239159,43.13725490196079,1610612739,32,52,2025-12-02T00:48:32Z,2340000,False,-34.0,41.0,1,right,MISS E. Mobley driving Layup - blocked,"[1630596, 1630543]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
237,PT07M45.00S,2025-12-02T00:48:29.2Z,2,REGULAR,block,,[],1630543,,,1610612739,32,52,2025-12-02T00:48:31Z,2350000,False,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M43.00S,2025-12-02T00:48:31.2Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,32,52,2025-12-02T00:48:32Z,2360000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,,,
239,PT07M43.00S,2025-12-02T00:48:36.7Z,2,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612739,32,52,2025-12-02T00:48:42Z,2370000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Mobley 2 FT),"[1630543, 1630596]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,
241,PT07M43.00S,2025-12-02T00:49:00.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,32,52,2025-12-02T00:49:00Z,2390000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
242,PT07M43.00S,2025-12-02T00:49:00.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,32,52,2025-12-02T00:49:00Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,,,
243,PT07M43.00S,2025-12-02T00:49:01.1Z,2,REGULAR,substitution,out,[],1630543,,,1610612739,32,52,2025-12-02T00:49:07Z,2410000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M43.00S,2025-12-02T00:49:01.1Z,2,REGULAR,substitution,in,[],1630643,,,1610612739,32,52,2025-12-02T00:49:07Z,2420000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M43.00S,2025-12-02T00:49:21.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,32,53,2025-12-02T00:49:21Z,2430000,False,,,0,,E. Mobley Free Throw 2 of 2 (9 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
246,PT07M32.00S,2025-12-02T00:49:35.0Z,2,REGULAR,3pt,Jump Shot,[],1627783,27.677398160315374,80.14705882352942,1610612754,32,53,2025-12-02T00:49:39Z,2440000,False,-151.0,208.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
247,PT07M29.00S,2025-12-02T00:49:38.0Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,32,53,2025-12-02T00:49:39Z,2450000,False,,,0,,C. Porter Jr. REBOUND (Off:1 Def:3),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,246.0,4.0,3.0,1.0,,,,,,,,,,,,,,
248,PT07M13.00S,2025-12-02T00:49:53.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,92.59198423127464,3.1862745098039214,1610612739,32,53,2025-12-02T00:49:57Z,2460000,False,-234.0,17.0,1,right,MISS D. Hunter 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
249,PT07M10.00S,2025-12-02T00:49:56.8Z,2,REGULAR,rebound,offensive,[],1631247,,,1610612739,32,53,2025-12-02T00:49:57Z,2470000,False,,,0,,L. Travers REBOUND (Off:1 Def:1),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,Left Corner 3,24+ Left,,,248.0,2.0,1.0,1.0,,,,,,,,,,,,,,
250,PT07M08.00S,2025-12-02T00:49:59.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,85.62746386333771,41.911764705882355,1610612739,32,53,2025-12-02T00:50:02Z,2480000,False,-40.0,83.0,1,right,MISS E. Mobley 9' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,9.2,Missed,,,,,,,,,,,,,,,,,,
251,PT07M04.00S,2025-12-02T00:50:03.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,32,53,2025-12-02T00:50:02Z,2490000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,,,
252,PT06M58.00S,2025-12-02T00:50:11.7Z,2,REGULAR,foul,personal,['3freethrow'],1631247,,,1610612754,32,53,2025-12-02T00:51:46Z,2500000,False,,,0,,L. Travers flagrant-type-1 personal FOUL (1 PF) (Mathews 3 FT),"[1631247, 1629726]",1610612739.0,CLE,flagrant-type-1,,,Travers,L. Travers,,,,,Left Corner 3,24+ Left,,,,,,,1627529.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,
254,PT06M58.00S,2025-12-02T00:50:28.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,32,53,2025-12-02T00:50:28Z,2520000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M58.00S,2025-12-02T00:52:32.5Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,32,53,2025-12-02T00:53:09Z,2540000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M58.00S,2025-12-02T00:52:32.5Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,32,53,2025-12-02T00:53:09Z,2550000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M58.00S,2025-12-02T00:52:32.5Z,2,REGULAR,substitution,out,[],1630596,,,1610612754,32,53,2025-12-02T00:53:09Z,2560000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M58.00S,2025-12-02T00:52:32.5Z,2,REGULAR,substitution,in,[],1630526,,,1610612754,32,53,2025-12-02T00:53:09Z,2570000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M58.00S,2025-12-02T00:52:32.5Z,2,REGULAR,substitution,in,[],1641767,,,1610612754,32,53,2025-12-02T00:53:09Z,2580000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M58.00S,2025-12-02T00:52:32.5Z,2,REGULAR,substitution,in,[],1629731,,,1610612754,32,53,2025-12-02T00:53:09Z,2590000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M58.00S,2025-12-02T00:53:26.6Z,2,REGULAR,freethrow,1 of 3,[],1629726,,,1610612754,33,53,2025-12-02T00:53:55Z,2600000,False,,,0,,G. Mathews flagrant Free Throw 1 of 3 (1 PTS),[1629726],1610612754.0,IND,flagrant,,,Mathews,G. Mathews,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
263,PT06M58.00S,2025-12-02T00:53:26.6Z,2,REGULAR,freethrow,2 of 3,[],1629726,,,1610612754,33,53,2025-12-02T00:53:55Z,2610000,False,,,0,,MISS G. Mathews flagrant Free Throw 2 of 3,[1629726],1610612754.0,IND,flagrant,,,Mathews,G. Mathews,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
264,PT06M58.00S,2025-12-02T00:53:26.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,33,53,2025-12-02T00:53:55Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,263.0,,,,,,,,,,,,,,,,,
265,PT06M58.00S,2025-12-02T00:53:26.6Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612754,34,53,2025-12-02T00:53:55Z,2630000,False,,,0,,G. Mathews flagrant Free Throw 3 of 3 (2 PTS),[1629726],1610612754.0,IND,flagrant,,,Mathews,G. Mathews,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
266,PT06M47.00S,2025-12-02T00:54:14.6Z,2,REGULAR,turnover,out-of-bounds,[],1641716,,,1610612754,34,53,2025-12-02T00:54:19Z,2640000,False,,,0,,J. Walker lost ball out-of-bounds TURNOVER (1 TO),[1641716],1610612754.0,IND,lost ball,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,,,,,,1.0,,,,,,,
267,PT06M43.00S,2025-12-02T00:54:27.0Z,2,REGULAR,foul,personal,[],1630526,,,1610612739,34,53,2025-12-02T00:54:36Z,2650000,False,,,0,,J. Robinson-Earl personal FOUL (3 PF),"[1630526, 1629631]",1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Right Center,,,,,,,1627529.0,3.0,0.0,Hunter,1629631.0,,,,,,,,,
270,PT06M36.00S,2025-12-02T00:54:50.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642878,81.94809461235218,46.32352941176471,1610612739,34,53,2025-12-02T00:54:56Z,2670000,False,-18.0,117.0,1,right,MISS T. Proctor 11' driving floating Shot,[1642878],1610612739.0,CLE,driving floating,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),8-16 Center,11.86,Missed,,,,,,,,,,,,,,,,,,
271,PT06M34.00S,2025-12-02T00:54:52.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,34,53,2025-12-02T00:54:56Z,2680000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,270.0,,,,,,,,,,,,,,,,,
273,PT06M23.00S,2025-12-02T00:55:10.5Z,2,REGULAR,turnover,out-of-bounds,[],1641767,,,1610612754,34,53,2025-12-02T00:55:15Z,2700000,False,,,0,,B. Sheppard bad pass out-of-bounds TURNOVER (1 TO),[1641767],1610612754.0,IND,bad pass,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,1627534.0,,,,,,1.0,,,,,,,
274,PT06M15.00S,2025-12-02T00:55:25.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641854,91.80354796320631,57.84313725490197,1610612739,34,53,2025-12-02T00:55:29Z,2710000,False,39.0,25.0,1,right,MISS C. Porter Jr. driving finger roll Layup,[1641854],1610612739.0,CLE,driving finger roll,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
275,PT06M11.00S,2025-12-02T00:55:29.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612754,34,53,2025-12-02T00:55:29Z,2720000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,,,
276,PT06M04.00S,2025-12-02T00:55:37.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612754,34,53,2025-12-02T00:55:48Z,2730000,False,,,0,,D. Hunter personal FOUL (1 PF) (Walker 2 FT),"[1629631, 1641716]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,,,1627534.0,1.0,0.0,Walker,1641716.0,,,,,,,,,
278,PT06M04.00S,2025-12-02T00:56:01.4Z,2,REGULAR,freethrow,1 of 2,[],1641716,,,1610612754,34,53,2025-12-02T00:56:01Z,2750000,False,,,0,,MISS J. Walker Free Throw 1 of 2,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT06M04.00S,2025-12-02T00:56:01.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,34,53,2025-12-02T00:56:01Z,2760000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,
280,PT06M04.00S,2025-12-02T00:56:20.3Z,2,REGULAR,freethrow,2 of 2,[],1641716,,,1610612754,35,53,2025-12-02T00:56:20Z,2770000,False,,,0,,J. Walker Free Throw 2 of 2 (1 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
281,PT05M54.00S,2025-12-02T00:56:33.8Z,2,REGULAR,2pt,Jump Shot,[],1629631,71.96123521681997,50.98039215686274,1610612739,35,53,2025-12-02T00:56:39Z,2780000,False,5.0,211.0,1,right,MISS D. Hunter 21' step back Shot,[1629631],1610612739.0,CLE,step back,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,21.12,Missed,,,,,,,,,,,,,,,,,,
