actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
20,PT10M16.00S,2026-01-15T00:13:30.9Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612754,2,6,2026-01-15T00:13:38Z,200000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Furphy 2 FT),"[1627742, 1642277]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Furphy,1642277.0
22,PT10M16.00S,2026-01-15T00:13:54.9Z,1,REGULAR,freethrow,1 of 2,[],1642277,,,1610612754,2,6,2026-01-15T00:13:54Z,220000,False,,,0,,MISS J. Furphy Free Throw 1 of 2,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
23,PT10M16.00S,2026-01-15T00:13:54.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,2,6,2026-01-15T00:13:54Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,
24,PT10M16.00S,2026-01-15T00:13:54.9Z,1,REGULAR,freethrow,2 of 2,[],1642277,,,1610612754,2,6,2026-01-15T00:14:16Z,240000,False,,,0,,MISS J. Furphy Free Throw 2 of 2,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
25,PT10M15.00S,2026-01-15T00:13:55.9Z,1,REGULAR,rebound,defensive,[],1642867,,,1610612761,2,6,2026-01-15T00:14:16Z,250000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,24.0,2.0,1.0,1.0,,,,,,,,,
26,PT10M06.00S,2026-01-15T00:14:23.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,92.9862023653088,16.176470588235293,1610612761,2,8,2026-01-15T00:15:36Z,260000,False,-169.0,13.0,1,right,B. Ingram 16' step back Jump Shot (2 PTS),[1627742],1610612761.0,TOR,step back,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left,,,,16.96,Made,,,,,,,2.0,,,,,,,,
27,PT09M51.00S,2026-01-15T00:14:38.1Z,1,REGULAR,3pt,Jump Shot,[],1630643,31.750985545335087,67.64705882352942,1610612754,2,8,2026-01-15T00:14:41Z,270000,False,-88.0,246.0,1,left,MISS J. Huff 26' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,26.13,Missed,,,,,,,,,,,,,,,
28,PT09M49.00S,2026-01-15T00:14:40.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,8,2026-01-15T00:14:41Z,280000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,
29,PT09M38.00S,2026-01-15T00:14:51.6Z,1,REGULAR,3pt,Jump Shot,[],1642419,64.47109067017082,27.696078431372552,1610612761,2,11,2026-01-15T00:14:55Z,290000,False,-112.0,281.0,1,right,J. Battle 30' 3PT  (3 PTS) (S. Barnes 1 AST),"[1642419, 1630567]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,30.28,Made,,,,,,,3.0,S. Barnes,1630567.0,1.0,,,,,
31,PT09M36.00S,2026-01-15T00:14:55.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,2,11,2026-01-15T00:14:55Z,310000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M19.00S,2026-01-15T00:18:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,3.7614980289093296,47.05882352941176,1610612754,2,11,2026-01-15T00:19:01Z,320000,False,15.0,-17.0,1,left,MISS A. Nesmith driving floating Shot,[1630174],1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,,
33,PT09M18.00S,2026-01-15T00:18:11.7Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,2,11,2026-01-15T00:18:14Z,330000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,32.0,1.0,0.0,1.0,,,,,,,,,
35,PT09M10.00S,2026-01-15T00:18:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612754,2,11,2026-01-15T00:18:42Z,350000,False,,,0,,C. Murray-Boyles shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1642867, 1629614]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Nembhard,1629614.0
37,PT09M10.00S,2026-01-15T00:18:56.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629614,,,1610612754,3,11,2026-01-15T00:18:56Z,370000,False,,,0,,A. Nembhard Free Throw 1 of 2 (1 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
38,PT09M10.00S,2026-01-15T00:19:09.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629614,,,1610612754,4,11,2026-01-15T00:19:09Z,380000,False,,,0,,A. Nembhard Free Throw 2 of 2 (2 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
39,PT08M53.00S,2026-01-15T00:19:29.1Z,1,REGULAR,2pt,Jump Shot,[],1630567,74.85216819973719,34.31372549019608,1610612761,4,13,2026-01-15T00:19:32Z,390000,False,-78.0,184.0,1,right,S. Barnes 19' pullup Jump Shot (4 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,19.99,Made,,,,,,,4.0,,,,,,,,
40,PT08M30.00S,2026-01-15T00:19:51.3Z,1,REGULAR,2pt,Jump Shot,[],1629614,20.45006570302234,27.205882352941174,1610612754,4,13,2026-01-15T00:19:55Z,400000,False,114.0,140.0,1,left,MISS A. Nembhard 18' step back Shot,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,18.03,Missed,,,,,,,,,,,,,,,
41,PT08M28.00S,2026-01-15T00:19:53.3Z,1,REGULAR,rebound,defensive,[],1642419,,,1610612761,4,13,2026-01-15T00:19:55Z,410000,False,,,0,,J. Battle REBOUND (Off:0 Def:2),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Mid-Range,16-24 Right Center,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,
42,PT08M19.00S,2026-01-15T00:20:02.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,86.81011826544021,50.73529411764706,1610612761,4,15,2026-01-15T00:20:06Z,420000,False,4.0,71.0,1,right,B. Ingram 7' fadeaway Jump Shot (4 PTS) (J. Shead 2 AST),"[1627742, 1642347]",1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,7.16,Made,,,,,,,4.0,J. Shead,1642347.0,2.0,,,,,
44,PT08M04.00S,2026-01-15T00:20:20.2Z,1,REGULAR,substitution,out,[],1642277,,,1610612754,4,15,2026-01-15T00:20:27Z,440000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M04.00S,2026-01-15T00:20:20.2Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,4,15,2026-01-15T00:20:27Z,450000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2026-01-15T00:20:20.2Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,4,15,2026-01-15T00:20:27Z,460000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M04.00S,2026-01-15T00:20:20.2Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,4,15,2026-01-15T00:20:27Z,470000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M04.00S,2026-01-15T00:20:20.2Z,1,REGULAR,substitution,out,[],1630643,,,1610612754,4,15,2026-01-15T00:20:35Z,480000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M04.00S,2026-01-15T00:20:20.2Z,1,REGULAR,substitution,in,[],1630695,,,1610612754,4,15,2026-01-15T00:20:35Z,490000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M52.00S,2026-01-15T00:21:19.0Z,1,REGULAR,2pt,Jump Shot,[],1641716,24.52365308804205,46.568627450980394,1610612754,4,15,2026-01-15T00:21:21Z,510000,False,17.0,178.0,1,left,MISS J. Walker 17' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,17.88,Missed,,,,,,,,,,,,,,,
52,PT07M50.00S,2026-01-15T00:21:21.1Z,1,REGULAR,rebound,defensive,[],1642867,,,1610612761,4,15,2026-01-15T00:21:21Z,520000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:2),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,16-24 Center,,,,,,,,51.0,3.0,2.0,1.0,,,,,,,,,
53,PT07M28.00S,2026-01-15T00:21:45.2Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,4,15,2026-01-15T00:21:50Z,530000,False,,,0,,S. Barnes step out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,step,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,1.0,,,,,,,,,,,,,,,101283.0,,,,
54,PT07M17.00S,2026-01-15T00:22:11.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,28.991458607095925,79.16666666666666,1610612754,7,15,2026-01-15T00:22:15Z,540000,False,-146.0,220.0,1,left,J. Walker 26' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1641716, 1629614]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,26.39,Made,,,,,,,3.0,A. Nembhard,1629614.0,1.0,,,,,
56,PT06M56.00S,2026-01-15T00:22:32.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,84.05059132720105,56.61764705882353,1610612761,7,15,2026-01-15T00:22:35Z,560000,False,33.0,97.0,1,right,MISS J. Shead 10' turnaround Shot,[1642347],1610612761.0,TOR,turnaround,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,10.29,Missed,,,,,,,,,,,,,,,
57,PT06M54.00S,2026-01-15T00:22:34.2Z,1,REGULAR,rebound,offensive,[],1642347,,,1610612761,7,15,2026-01-15T00:22:35Z,570000,False,,,0,,J. Shead REBOUND (Off:1 Def:0),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,56.0,1.0,0.0,1.0,,,,,,,,,
58,PT06M54.00S,2026-01-15T00:22:34.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642347,92.85479632063075,50.98039215686274,1610612761,7,15,2026-01-15T00:22:38Z,580000,False,5.0,15.0,1,right,MISS J. Shead putback Layup,[1642347],1610612761.0,TOR,putback,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,1.55,Missed,,,,,,,,,,,,,,,
59,PT06M53.00S,2026-01-15T00:22:36.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,7,15,2026-01-15T00:22:36Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,58.0,,,,,,,,,,,,
61,PT06M53.00S,2026-01-15T00:22:38.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,7,15,2026-01-15T00:22:42Z,610000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M53.00S,2026-01-15T00:22:38.4Z,1,REGULAR,substitution,in,[],1630534,,,1610612761,7,15,2026-01-15T00:22:42Z,620000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2026-01-15T00:23:03.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,84.57621550591328,35.294117647058826,1610612761,7,15,2026-01-15T00:23:07Z,630000,False,-74.0,92.0,1,right,MISS B. Ingram 11' fadeaway Shot,[1627742],1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,,,,11.81,Missed,,,,,,,,,,,,,,,
65,PT06M46.00S,2026-01-15T00:23:05.8Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612754,7,15,2026-01-15T00:23:07Z,640000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,
66,PT06M39.00S,2026-01-15T00:23:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.1268068331143235,52.94117647058824,1610612754,9,15,2026-01-15T00:23:16Z,650000,False,-15.0,5.0,1,left,A. Nembhard driving finger roll Layup (4 PTS) (B. Sheppard 1 AST),"[1629614, 1641767]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,1.56,Made,,,,,,,4.0,B. Sheppard,1641767.0,1.0,,,,,
68,PT06M25.00S,2026-01-15T00:23:29.8Z,1,REGULAR,foul,personal,['2freethrow'],1641716,,,1610612761,9,15,2026-01-15T00:23:34Z,670000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Ingram 2 FT),"[1641716, 1627742]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Ingram,1627742.0
70,PT06M25.00S,2026-01-15T00:23:55.3Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,9,16,2026-01-15T00:23:55Z,690000,False,,,0,,B. Ingram Free Throw 1 of 2 (5 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
71,PT06M25.00S,2026-01-15T00:24:09.8Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,9,17,2026-01-15T00:24:09Z,700000,False,,,0,,B. Ingram Free Throw 2 of 2 (6 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
72,PT06M19.00S,2026-01-15T00:24:19.9Z,1,REGULAR,foul,offensive,[],1627783,,,1610612754,9,17,2026-01-15T00:24:31Z,710000,False,,,0,,P. Siakam offensive FOUL (1 PF),"[1627783, 1642347]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Shead,1642347.0
74,PT06M19.00S,2026-01-15T00:24:19.9Z,1,REGULAR,turnover,offensive foul,[],1627783,,,1610612754,9,17,2026-01-15T00:24:19Z,730000,False,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,,,1628168.0,,,,
75,PT06M09.00S,2026-01-15T00:24:43.4Z,1,REGULAR,turnover,bad pass,[],1642347,,,1610612761,9,17,2026-01-15T00:24:46Z,740000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1630695]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,1.0,Potter,1630695.0,,,,,,,,,,,,,,,,,
76,PT06M09.00S,2026-01-15T00:24:43.4Z,1,REGULAR,steal,,[],1630695,,,1610612754,9,17,2026-01-15T00:24:44Z,750000,False,,,0,,M. Potter STEAL (1 STL),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
77,PT06M03.00S,2026-01-15T00:24:49.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629614,28.07161629434954,18.38235294117647,1610612754,9,17,2026-01-15T00:24:55Z,760000,False,158.0,211.0,1,left,MISS A. Nembhard 26' running 3PT,[1629614],1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,26.4,Missed,,,,,,,,,,,,,,,
78,PT06M00.00S,2026-01-15T00:24:52.7Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,9,17,2026-01-15T00:25:13Z,770000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,
79,PT05M53.00S,2026-01-15T00:24:58.5Z,1,REGULAR,3pt,Jump Shot,[],1630534,69.46452036793693,14.460784313725492,1610612761,9,20,2026-01-15T00:25:17Z,780000,False,-178.0,235.0,1,right,O. Agbaji 29' 3PT  (3 PTS) (B. Ingram 1 AST),"[1630534, 1627742]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,29.42,Made,,,,,,,3.0,B. Ingram,1627742.0,1.0,,,,,
81,PT05M50.00S,2026-01-15T00:25:08.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,9,20,2026-01-15T00:25:11Z,800000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,1628168.0,,,,
82,PT05M32.00S,2026-01-15T00:25:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.1268068331143235,49.50980392156863,1610612754,11,20,2026-01-15T00:25:38Z,810000,False,2.0,5.0,1,left,A. Nembhard driving finger roll Layup (6 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,0.57,Made,,,,,,,6.0,,,,,,,,
83,PT05M14.00S,2026-01-15T00:25:53.3Z,1,REGULAR,2pt,Jump Shot,[],1627742,93.38042049934296,76.9607843137255,1610612761,11,22,2026-01-15T00:25:57Z,820000,False,135.0,10.0,1,right,B. Ingram 13' turnaround fadeaway Jump Shot (8 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,13.51,Made,,,,,,,8.0,,,,,,,,
84,PT04M54.00S,2026-01-15T00:26:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,20.05584756898817,45.34313725490196,1610612754,11,22,2026-01-15T00:26:16Z,830000,False,23.0,136.0,1,left,MISS A. Nembhard 13' pullup Shot - blocked,"[1629614, 1642867]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,13.8,Missed,Murray-Boyles,1642867.0,,,,,,,,,,,,,
85,PT04M54.00S,2026-01-15T00:26:12.5Z,1,REGULAR,block,,[],1642867,,,1610612754,11,22,2026-01-15T00:26:14Z,840000,False,,,0,,C. Murray-Boyles BLOCK (1 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
