actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT06M47.00S,2025-12-31T20:25:06.4Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612754,6,15,2025-12-31T20:25:32Z,850000,False,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,84.0,2.0,1.0,1.0,,
86,PT06M39.00S,2025-12-31T20:25:41.4Z,1,REGULAR,foul,personal,[],1641783,,,1610612754,6,15,2025-12-31T20:25:53Z,860000,False,,,0,,T. da Silva personal FOUL (1 PF),"[1641783, 1631097]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Right,,,,1179.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
89,PT06M28.00S,2025-12-31T20:26:25.0Z,1,REGULAR,3pt,Jump Shot,[],1630174,67.7562417871222,24.754901960784316,1610612754,9,15,2025-12-31T20:26:29Z,890000,False,-126.0,251.0,1,right,A. Nesmith 28' 3PT  (4 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,28.06,Made,4.0,A. Nembhard,1629614.0,1.0,,,,,,
91,PT06M01.00S,2025-12-31T20:26:51.8Z,1,REGULAR,2pt,Jump Shot,[],1631094,4.681340341655716,75.49019607843137,1610612753,9,15,2025-12-31T20:26:56Z,910000,False,-127.0,-8.0,1,left,MISS P. Banchero 12' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,12.78,Missed,,,,,,,,,,
92,PT05M57.00S,2025-12-31T20:26:55.8Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,9,15,2025-12-31T20:28:57Z,920000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,91.0,2.0,2.0,0.0,,
93,PT05M54.00S,2025-12-31T20:27:00.2Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612754,9,15,2025-12-31T20:27:11Z,930000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Siakam 2 FT),"[1641710, 1627783]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
95,PT05M54.00S,2025-12-31T20:27:31.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612754,9,15,2025-12-31T20:27:31Z,950000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
96,PT05M54.00S,2025-12-31T20:27:31.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,9,15,2025-12-31T20:27:31Z,960000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,
97,PT05M54.00S,2025-12-31T20:27:32.3Z,1,REGULAR,substitution,out,[],1631097,,,1610612754,9,15,2025-12-31T20:27:35Z,970000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M54.00S,2025-12-31T20:27:32.3Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,9,15,2025-12-31T20:27:35Z,980000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M54.00S,2025-12-31T20:27:51.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612754,10,15,2025-12-31T20:27:51Z,990000,False,,,0,,P. Siakam Free Throw 2 of 2 (1 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
100,PT05M39.00S,2025-12-31T20:28:07.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,10.988830486202366,49.26470588235294,1610612753,10,17,2025-12-31T20:28:10Z,1000000,False,4.0,51.0,1,left,P. Banchero turnaround Jump Shot (4 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.09,Made,4.0,,,,,,,,,
101,PT05M28.00S,2025-12-31T20:28:18.1Z,1,REGULAR,3pt,Jump Shot,[],1627783,66.96780551905388,55.88235294117647,1610612754,13,17,2025-12-31T20:28:22Z,1010000,False,29.0,258.0,1,right,P. Siakam 25' 3PT step back (4 PTS) (T. Bradley 1 AST),"[1627783, 1628396]",1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,25.97,Made,4.0,T. Bradley,1628396.0,1.0,,,,,,
103,PT05M19.00S,2025-12-31T20:28:28.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,7.5722733245729295,49.01960784313725,1610612753,13,19,2025-12-31T20:28:31Z,1030000,False,5.0,19.0,1,left,W. Carter Jr. DUNK (4 PTS) (P. Banchero 2 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1.93,Made,4.0,P. Banchero,1631094.0,2.0,,,,,,
105,PT05M05.00S,2025-12-31T20:28:42.8Z,1,REGULAR,foul,personal,['2freethrow'],1641783,,,1610612754,13,19,2025-12-31T20:28:46Z,1050000,False,,,0,,T. da Silva shooting personal FOUL (2 PF) (Siakam 2 FT),"[1641783, 1627783]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Right,,,,1179.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
107,PT05M05.00S,2025-12-31T20:29:17.7Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,14,19,2025-12-31T20:29:51Z,1070000,False,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
108,PT05M05.00S,2025-12-31T20:29:18.2Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,14,19,2025-12-31T20:29:28Z,1080000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M05.00S,2025-12-31T20:29:18.2Z,1,REGULAR,substitution,out,[],1628976,,,1610612754,14,19,2025-12-31T20:29:28Z,1090000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT05M05.00S,2025-12-31T20:29:18.2Z,1,REGULAR,substitution,in,[],204456,,,1610612754,14,19,2025-12-31T20:29:28Z,1100000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT05M05.00S,2025-12-31T20:29:18.2Z,1,REGULAR,substitution,in,[],1629048,,,1610612754,14,19,2025-12-31T20:29:28Z,1110000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT05M05.00S,2025-12-31T20:29:17.7Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,14,19,2025-12-31T20:29:51Z,1120000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
113,PT05M04.00S,2025-12-31T20:29:18.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,14,19,2025-12-31T20:29:51Z,1130000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,112.0,2.0,2.0,0.0,,
114,PT04M59.00S,2025-12-31T20:29:53.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1641783,11.383048620236531,50.245098039215684,1610612753,14,19,2025-12-31T20:30:03Z,1140000,False,-1.0,55.0,1,left,MISS T. da Silva running pullup Shot,[1641783],1610612753.0,ORL,running pullup,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.45,Missed,,,,,,,,,,
115,PT04M56.00S,2025-12-31T20:29:56.6Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,14,19,2025-12-31T20:30:03Z,1150000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,
116,PT04M52.00S,2025-12-31T20:30:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,94.03745072273325,53.67647058823529,1610612754,14,19,2025-12-31T20:30:06Z,1160000,False,18.0,4.0,1,right,MISS P. Siakam running finger roll Layup,[1627783],1610612754.0,IND,running finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,1.87,Missed,,,,,,,,,,
117,PT04M52.00S,2025-12-31T20:30:00.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,14,19,2025-12-31T20:30:06Z,1170000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,116.0,3.0,3.0,0.0,,
118,PT04M39.00S,2025-12-31T20:30:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.703679369250986,45.09803921568628,1610612753,14,21,2025-12-31T20:30:16Z,1180000,False,25.0,20.0,1,left,P. Banchero driving finger roll Layup (6 PTS),[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,3.16,Made,6.0,,,,,,,,,
119,PT04M28.00S,2025-12-31T20:30:23.7Z,1,REGULAR,2pt,Jump Shot,[],1630174,93.11760840998686,71.81372549019608,1610612754,14,21,2025-12-31T20:30:27Z,1190000,False,109.0,12.0,1,right,MISS A. Nesmith 10' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,,,,,,10.98,Missed,,,,,,,,,,
120,PT04M26.00S,2025-12-31T20:30:25.7Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,14,21,2025-12-31T20:30:27Z,1200000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,119.0,1.0,1.0,0.0,,
121,PT04M12.00S,2025-12-31T20:30:42.3Z,1,REGULAR,foul,offensive,[],1641783,,,1610612753,14,21,2025-12-31T20:30:47Z,1210000,False,,,0,,T. da Silva charge offensive FOUL (3 PF),"[1641783, 1630174]",1610612753.0,ORL,charge,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,1179.0,3.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,
123,PT04M12.00S,2025-12-31T20:30:42.3Z,1,REGULAR,turnover,offensive foul,[],1641783,,,1610612753,14,21,2025-12-31T20:30:42Z,1230000,False,,,0,,T. da Silva offensive foul TURNOVER (1 TO),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,1179.0,,,,,,,,,,,,,,,,
124,PT04M12.00S,2025-12-31T20:31:01.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,14,21,2025-12-31T20:31:01Z,1240000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,14,21,2025-12-31T20:33:53Z,1260000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,14,21,2025-12-31T20:33:53Z,1270000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,out,[],1641710,,,1610612754,14,21,2025-12-31T20:33:53Z,1280000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,out,[],1641783,,,1610612754,14,21,2025-12-31T20:33:53Z,1290000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,14,21,2025-12-31T20:33:53Z,1300000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,14,21,2025-12-31T20:33:53Z,1310000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,in,[],1630591,,,1610612754,14,21,2025-12-31T20:33:53Z,1320000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT04M12.00S,2025-12-31T20:33:35.7Z,1,REGULAR,substitution,in,[],1642869,,,1610612754,14,21,2025-12-31T20:33:53Z,1330000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT04M00.00S,2025-12-31T20:34:17.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],204456,94.03745072273325,78.92156862745098,1610612754,14,21,2025-12-31T20:34:21Z,1340000,False,145.0,4.0,1,right,MISS T. McConnell 14' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,,14.46,Missed,,,,,,,,,,
135,PT03M55.00S,2025-12-31T20:34:22.1Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,14,21,2025-12-31T20:34:21Z,1350000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,134.0,4.0,4.0,0.0,,
136,PT03M44.00S,2025-12-31T20:34:34.4Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,14,21,2025-12-31T20:34:39Z,1360000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,2.0,,,1179.0,,,,,,,,,,,,,,,,
137,PT03M37.00S,2025-12-31T20:34:44.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641716,67.49342969776609,43.627450980392155,1610612754,14,21,2025-12-31T20:34:48Z,1370000,False,-32.0,253.0,1,right,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,25.51,Missed,,,,,,,,,,
138,PT03M34.00S,2025-12-31T20:34:47.2Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,14,21,2025-12-31T20:34:48Z,1380000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,137.0,5.0,5.0,0.0,,
139,PT03M22.00S,2025-12-31T20:34:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,18.478975032851512,60.78431372549019,1610612753,14,21,2025-12-31T20:35:02Z,1390000,False,-54.0,121.0,1,left,MISS J. Suggs 13' step back Shot,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,13.26,Missed,,,,,,,,,,
140,PT03M21.00S,2025-12-31T20:34:59.9Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,14,21,2025-12-31T20:35:02Z,1400000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,139.0,2.0,2.0,0.0,,
141,PT03M11.00S,2025-12-31T20:35:13.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642869,,,1610612754,14,21,2025-12-31T20:35:23Z,1410000,False,,,0,,N. Penda shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1642869, 1631097]",1610612753.0,ORL,shooting,,,Penda,N. Penda,,,,,Mid-Range,8-16 Right,,,,1179.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
143,PT03M11.00S,2025-12-31T20:35:38.8Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,15,21,2025-12-31T20:35:38Z,1430000,False,,,0,,B. Mathurin Free Throw 1 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
144,PT03M11.00S,2025-12-31T20:35:59.3Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,16,21,2025-12-31T20:35:59Z,1440000,False,,,0,,B. Mathurin Free Throw 2 of 2 (7 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
145,PT02M47.00S,2025-12-31T20:36:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642869,6.258212877792378,60.29411764705882,1610612753,16,23,2025-12-31T20:36:46Z,1450000,False,-51.0,6.0,1,left,N. Penda cutting Layup (2 PTS) (J. Suggs 2 AST),"[1642869, 1630591]",1610612753.0,ORL,cutting,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.19,Made,2.0,J. Suggs,1630591.0,2.0,,,,,,
147,PT02M32.00S,2025-12-31T20:36:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641767,89.30683311432325,47.794117647058826,1610612754,18,23,2025-12-31T20:36:46Z,1470000,False,-11.0,48.0,1,right,B. Sheppard driving floating Jump Shot (2 PTS) (T. McConnell 1 AST),"[1641767, 204456]",1610612754.0,IND,driving floating,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.92,Made,2.0,T. McConnell,204456.0,1.0,,,,,,
149,PT02M25.00S,2025-12-31T20:36:48.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612753,18,23,2025-12-31T20:36:57Z,1490000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Suggs 2 FT),"[1641767, 1630591]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,1179.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
151,PT02M25.00S,2025-12-31T20:37:20.9Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,18,24,2025-12-31T20:37:20Z,1510000,False,,,0,,J. Suggs Free Throw 1 of 2 (4 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
152,PT02M25.00S,2025-12-31T20:37:21.3Z,1,REGULAR,substitution,out,[],1628396,,,1610612753,18,24,2025-12-31T20:37:24Z,1520000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M25.00S,2025-12-31T20:37:21.3Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,18,24,2025-12-31T20:37:24Z,1530000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M25.00S,2025-12-31T20:37:21.3Z,1,REGULAR,substitution,in,[],1630695,,,1610612753,18,24,2025-12-31T20:37:24Z,1540000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M25.00S,2025-12-31T20:37:21.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,18,24,2025-12-31T20:37:24Z,1550000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT02M25.00S,2025-12-31T20:37:44.6Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,18,25,2025-12-31T20:37:44Z,1560000,False,,,0,,J. Suggs Free Throw 2 of 2 (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
157,PT02M15.00S,2025-12-31T20:37:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,90.62089356110381,47.30392156862745,1610612754,20,25,2025-12-31T20:37:59Z,1570000,False,-13.0,36.0,1,right,J. Walker driving Layup (2 PTS) (T. McConnell 2 AST),"[1641716, 204456]",1610612754.0,IND,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,3.82,Made,2.0,T. McConnell,204456.0,2.0,,,,,,
159,PT02M05.00S,2025-12-31T20:38:18.9Z,1,REGULAR,3pt,Jump Shot,[],1630591,29.6484888304862,78.43137254901961,1610612753,20,25,2025-12-31T20:38:24Z,1590000,False,-142.0,226.0,1,left,MISS J. Suggs 26' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.72,Missed,,,,,,,,,,
160,PT02M01.00S,2025-12-31T20:38:22.8Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,20,25,2025-12-31T20:38:22Z,1600000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,159.0,2.0,1.0,1.0,,
161,PT02M00.00S,2025-12-31T20:38:23.4Z,1,REGULAR,turnover,bad pass,[],1629048,,,1610612753,20,25,2025-12-31T20:38:26Z,1610000,False,,,0,,G. Bitadze bad pass TURNOVER (1 TO),"[1629048, 1641716]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.0,Walker,1641716.0,,,,,,,,,,,,,,,,,
162,PT02M00.00S,2025-12-31T20:38:23.4Z,1,REGULAR,steal,,[],1641716,,,1610612754,20,25,2025-12-31T20:38:25Z,1620000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT01M59.00S,2025-12-31T20:38:27.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612754,20,25,2025-12-31T20:38:31Z,1630000,False,,,0,,J. Suggs personal FOUL (1 PF) (Mathurin 2 FT),"[1630591, 1631097]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,202037.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
166,PT01M59.00S,2025-12-31T20:39:00.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631097,,,1610612754,21,25,2025-12-31T20:39:00Z,1650000,False,,,0,,B. Mathurin Free Throw 1 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,
167,PT01M59.00S,2025-12-31T20:39:20.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631097,,,1610612754,22,25,2025-12-31T20:39:20Z,1660000,False,,,0,,B. Mathurin Free Throw 2 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,
168,PT01M44.00S,2025-12-31T20:39:36.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,5.338370565045992,51.9607843137255,1610612753,22,27,2025-12-31T20:39:39Z,1670000,False,-10.0,-2.0,1,left,G. Bitadze cutting DUNK (2 PTS) (J. Suggs 3 AST),"[1629048, 1630591]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,1.01,Made,2.0,J. Suggs,1630591.0,3.0,,,,,,
170,PT01M37.00S,2025-12-31T20:39:44.0Z,1,REGULAR,3pt,Jump Shot,[],1631097,67.36202365308804,61.51960784313726,1610612754,25,27,2025-12-31T20:39:47Z,1690000,False,58.0,254.0,1,right,B. Mathurin 26' 3PT  (12 PTS) (T. McConnell 3 AST),"[1631097, 204456]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,26.07,Made,12.0,T. McConnell,204456.0,3.0,,,,,,
172,PT01M17.00S,2025-12-31T20:40:03.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642869,8.09789750328515,47.549019607843135,1610612753,25,29,2025-12-31T20:40:08Z,1710000,False,12.0,24.0,1,left,N. Penda finger roll Layup (4 PTS),[1642869],1610612753.0,ORL,finger roll,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,,,,2.66,Made,4.0,,,,,,,,,
