actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-01T00:10:42.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-01T00:10:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-01T00:10:44.1Z,1,REGULAR,jumpball,recovered,[],1642258,,,1610612737,0,0,2026-02-01T00:10:44Z,40000,False,,,0,,Jump Ball M. Gueye vs. J. Walker: Tip to Z. Risacher,"[1642258, 1631243, 1641716]",1610612737.0,ATL,startperiod,Z. Risacher,1642258.0,Risacher,Z. Risacher,Gueye,1631243.0,Walker,1641716.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2026-02-01T00:11:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,7.5722733245729295,55.392156862745104,1610612737,0,2,2026-02-01T00:12:15Z,70000,False,-27.0,19.0,1,left,D. Daniels driving Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1630700, 1629638]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.28,Made,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2026-02-01T00:11:28.0Z,1,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612754,0,2,2026-02-01T00:11:32Z,90000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Nesmith 2 FT),"[1642258, 1630174]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Right,,,,,,,1155.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,
11,PT11M16.00S,2026-02-01T00:11:54.6Z,1,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,1,2,2026-02-01T00:11:54Z,110000,False,,,0,,A. Nesmith Free Throw 1 of 2 (1 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2026-02-01T00:12:14.5Z,1,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,2,2,2026-02-01T00:12:14Z,120000,False,,,0,,A. Nesmith Free Throw 2 of 2 (2 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
13,PT11M10.00S,2026-02-01T00:12:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,11.908672798948752,49.26470588235294,1610612737,2,4,2026-02-01T01:21:37Z,130000,False,4.0,59.0,1,left,N. Alexander-Walker driving floating Jump Shot (2 PTS) (D. Daniels 1 AST),"[1629638, 1630700]",1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
15,PT10M54.00S,2026-02-01T00:12:41.1Z,1,REGULAR,violation,kicked ball,[],1630552,,,1610612754,2,4,2026-02-01T00:12:53Z,150000,False,,,0,,J. Johnson kicked ball VIOLATION,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,203054.0,,,,,,,,,,,,,
16,PT10M45.00S,2026-02-01T00:13:05.0Z,1,REGULAR,3pt,Jump Shot,[],1629614,68.15045992115637,17.401960784313726,1610612754,5,4,2026-02-01T00:13:11Z,160000,False,-163.0,247.0,1,right,A. Nembhard 29' 3PT pullup (3 PTS) (J. Walker 1 AST),"[1629614, 1641716]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,29.59,Made,3.0,J. Walker,1641716.0,1.0,,,,,,,,,,,,,,
18,PT10M34.00S,2026-02-01T00:13:16.5Z,1,REGULAR,2pt,Jump Shot,[],1630552,10.463206307490145,69.11764705882352,1610612737,5,6,2026-02-01T00:13:32Z,180000,False,-96.0,46.0,1,left,J. Johnson 10' pullup bank Jump Shot (2 PTS),[1630552],1610612737.0,ATL,pullup bank,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,10.6,Made,2.0,,,,,,,,,,,,,,,,,
