actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
24,PT10M09.00S,2026-02-03T00:13:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,86.81011826544021,42.40196078431372,1610612745,3,6,2026-02-03T00:15:44Z,240000,False,-38.0,71.0,1,right,J. Smith Jr. 8' fadeaway Jump Shot (2 PTS) (A. Thompson 2 AST),"[1631095, 1641708]",1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,8.1,Made,,,,,2.0,A. Thompson,1641708.0,2.0,,,,,,,
25,PT09M59.00S,2026-02-03T00:14:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,9.543363994743759,37.745098039215684,1610612754,3,6,2026-02-03T00:14:09Z,250000,False,61.0,37.0,1,left,MISS P. Siakam 7' driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,7.17,Missed,,,,,,,,,,,,,,,
26,PT09M55.00S,2026-02-03T00:14:08.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,3,6,2026-02-03T00:14:09Z,260000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M48.00S,2026-02-03T00:14:15.1Z,1,REGULAR,3pt,Jump Shot,[],1642263,69.07030223390277,12.990196078431374,1610612745,3,6,2026-02-03T00:14:21Z,270000,False,-185.0,238.0,1,right,MISS R. Sheppard 30' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,30.16,Missed,,,,,,,,,,,,,,,
28,PT09M46.00S,2026-02-03T00:14:17.1Z,1,REGULAR,rebound,defensive,[],1642277,,,1610612754,3,6,2026-02-03T00:14:31Z,280000,False,,,0,,J. Furphy REBOUND (Off:0 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Left Center,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,
29,PT09M38.00S,2026-02-03T00:14:25.7Z,1,REGULAR,3pt,Jump Shot,[],1629614,30.436925098554536,74.01960784313727,1610612754,6,6,2026-02-03T00:14:29Z,290000,False,-120.0,234.0,1,left,A. Nembhard 26' 3PT pullup (3 PTS) (J. Furphy 1 AST),"[1629614, 1642277]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,26.27,Made,,,,,3.0,J. Furphy,1642277.0,1.0,,,,,,,
32,PT09M14.00S,2026-02-03T00:14:49.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.91261498028909,50.245098039215684,1610612745,6,6,2026-02-03T00:14:54Z,310000,False,1.0,52.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,5.17,Missed,,,,,,,,,,,,,,,
33,PT09M10.00S,2026-02-03T00:14:53.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,6,6,2026-02-03T00:14:54Z,320000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,
34,PT09M10.00S,2026-02-03T00:14:53.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,6,8,2026-02-03T00:15:02Z,330000,False,0.0,0.0,1,right,A. Sengun tip Layup (4 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,4.0,,,,,,,,,,
35,PT08M50.00S,2026-02-03T00:15:13.2Z,1,REGULAR,3pt,Jump Shot,[],1630174,33.722076215505915,54.65686274509803,1610612754,9,8,2026-02-03T00:15:17Z,340000,False,-23.0,264.0,1,left,A. Nesmith 26' 3PT pullup (3 PTS) (P. Siakam 2 AST),"[1630174, 1627783]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,26.55,Made,,,,,3.0,P. Siakam,1627783.0,2.0,,,,,,,
37,PT08M36.00S,2026-02-03T00:15:27.8Z,1,REGULAR,3pt,Jump Shot,[],1631106,80.3712220762155,95.09803921568627,1610612745,9,8,2026-02-03T00:15:31Z,360000,False,225.0,132.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,26.13,Missed,,,,,,,,,,,,,,,
38,PT08M34.00S,2026-02-03T00:15:29.8Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,9,8,2026-02-03T00:15:31Z,370000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,
39,PT08M24.00S,2026-02-03T00:15:43.0Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612754,9,8,2026-02-03T00:15:48Z,380000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1631095, 1629614]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Nembhard,1629614.0
41,PT08M24.00S,2026-02-03T00:16:07.8Z,1,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,10,8,2026-02-03T00:16:07Z,400000,False,,,0,,A. Nembhard Free Throw 1 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
42,PT08M24.00S,2026-02-03T00:16:23.5Z,1,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,11,8,2026-02-03T00:16:23Z,410000,False,,,0,,A. Nembhard Free Throw 2 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
43,PT08M09.00S,2026-02-03T00:16:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.51182654402102,55.392156862745104,1610612745,11,10,2026-02-03T00:16:49Z,420000,False,27.0,8.0,1,right,A. Sengun driving Layup (6 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.83,Made,,,,,6.0,,,,,,,,,,
44,PT08M09.00S,2026-02-03T00:16:44.7Z,1,REGULAR,foul,personal,['1freethrow'],1630643,,,1610612745,11,10,2026-02-03T00:16:49Z,430000,False,,,0,,J. Huff shooting personal FOUL (1 PF) (Sengun 1 FT),"[1630643, 1630578]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Sengun,1630578.0
46,PT08M09.00S,2026-02-03T00:16:59.0Z,1,REGULAR,substitution,out,[],1630643,,,1610612745,11,10,2026-02-03T00:17:34Z,450000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M09.00S,2026-02-03T00:16:59.0Z,1,REGULAR,substitution,in,[],1630543,,,1610612745,11,10,2026-02-03T00:17:34Z,460000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M09.00S,2026-02-03T00:17:20.7Z,1,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,11,11,2026-02-03T00:17:20Z,470000,False,,,0,,A. Sengun Free Throw 1 of 1 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
49,PT08M00.00S,2026-02-03T00:17:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629614,30.962549277266753,79.65686274509804,1610612754,11,11,2026-02-03T00:17:35Z,480000,False,-148.0,239.0,1,left,MISS A. Nembhard 28' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,28.08,Missed,,,,,,,,,,,,,,,
50,PT07M57.00S,2026-02-03T00:17:34.1Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,11,11,2026-02-03T00:17:35Z,490000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,
51,PT07M48.00S,2026-02-03T00:17:42.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,90.48948751642575,42.40196078431372,1610612745,11,13,2026-02-03T00:17:46Z,500000,False,-38.0,37.0,1,right,A. Sengun cutting Layup (9 PTS) (R. Sheppard 1 AST),"[1630578, 1642263]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,5.3,Made,,,,,9.0,R. Sheppard,1642263.0,1.0,,,,,,,
53,PT07M29.00S,2026-02-03T00:18:01.2Z,1,REGULAR,2pt,Jump Shot,[],1629614,16.770696452036795,77.94117647058823,1610612754,11,13,2026-02-03T00:18:06Z,520000,False,-140.0,105.0,1,left,MISS A. Nembhard 17' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,17.48,Missed,,,,,,,,,,,,,,,
54,PT07M26.00S,2026-02-03T00:18:04.2Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,11,13,2026-02-03T00:20:43Z,530000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,
55,PT07M21.00S,2026-02-03T00:18:11.6Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,11,13,2026-02-03T00:18:17Z,540000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,,,1627541.0,,,,
56,PT07M14.00S,2026-02-03T00:18:26.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,27.808804204993432,16.42156862745098,1610612754,14,13,2026-02-03T00:18:31Z,550000,False,168.0,209.0,1,left,A. Nesmith 26' 3PT  (6 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,26.8,Made,,,,,6.0,A. Nembhard,1629614.0,1.0,,,,,,,
58,PT06M52.00S,2026-02-03T00:18:48.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,89.17542706964521,42.15686274509804,1610612745,14,13,2026-02-03T00:18:51Z,570000,False,-39.0,49.0,1,right,MISS A. Sengun 6' turnaround Hook - blocked,"[1630578, 1630543]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,6.3,Missed,,,,,,,,,Jackson,1630543.0,,,,,
59,PT06M52.00S,2026-02-03T00:18:48.2Z,1,REGULAR,block,,[],1630543,,,1610612745,14,13,2026-02-03T00:18:49Z,580000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2026-02-03T00:18:50.2Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,14,13,2026-02-03T00:18:51Z,590000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,
61,PT06M49.00S,2026-02-03T00:18:52.2Z,1,REGULAR,turnover,out-of-bounds,[],1630543,,,1610612754,14,13,2026-02-03T00:18:57Z,600000,False,,,0,,I. Jackson bad pass out-of-bounds TURNOVER (1 TO),[1630543],1610612754.0,IND,bad pass,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,,,1627541.0,,,,
62,PT06M49.00S,2026-02-03T00:18:56.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,13,2026-02-03T00:18:56Z,610000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,out,[],1642277,,,1610612745,14,13,2026-02-03T00:21:49Z,620000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,out,[],1627783,,,1610612745,14,13,2026-02-03T00:21:49Z,630000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,14,13,2026-02-03T00:21:49Z,640000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,out,[],1642263,,,1610612745,14,13,2026-02-03T00:21:49Z,650000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,in,[],1631097,,,1610612745,14,13,2026-02-03T00:21:49Z,660000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,in,[],1641716,,,1610612745,14,13,2026-02-03T00:21:49Z,670000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,in,[],1627827,,,1610612745,14,13,2026-02-03T00:21:49Z,680000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M49.00S,2026-02-03T00:21:21.0Z,1,REGULAR,substitution,in,[],1629006,,,1610612745,14,13,2026-02-03T00:21:49Z,690000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M30.00S,2026-02-03T00:22:23.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,82.60512483574244,42.64705882352941,1610612745,14,15,2026-02-03T00:23:44Z,700000,False,-37.0,111.0,1,right,A. Sengun 11' turnaround Hook (11 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,11.69,Made,,,,,11.0,,,,,,,,,,
72,PT06M03.00S,2026-02-03T00:22:50.6Z,1,REGULAR,2pt,Jump Shot,[],1631097,17.559132720105126,13.725490196078432,1610612754,14,15,2026-02-03T00:24:13Z,710000,False,181.0,113.0,1,left,MISS B. Mathurin 21' floating Shot,[1631097],1610612754.0,IND,floating,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,,21.35,Missed,,,,,,,,,,,,,,,
73,PT06M00.00S,2026-02-03T00:22:53.6Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,14,15,2026-02-03T00:22:59Z,720000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right,,,,,,72.0,3.0,2.0,1.0,,,,,,,,,,,
74,PT05M52.00S,2026-02-03T00:23:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,84.44480946123521,44.11764705882353,1610612745,14,15,2026-02-03T00:24:34Z,730000,False,-29.0,94.0,1,right,MISS T. Eason 9' driving floating Shot,[1631106],1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,9.82,Missed,,,,,,,,,,,,,,,
75,PT05M49.00S,2026-02-03T00:23:04.2Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,14,15,2026-02-03T00:23:05Z,740000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,
77,PT05M43.00S,2026-02-03T00:23:10.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631097,20.105124835742444,18.895526960784316,1610612754,16,15,2026-02-03T00:23:24Z,760000,False,156.0,136.0,1,left,B. Mathurin 20' running pullup Jump Shot (2 PTS) (A. Nesmith 1 AST),"[1631097, 1630174]",1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,20.69,Made,,,,,2.0,A. Nesmith,1630174.0,1.0,,,,,,,
79,PT05M21.00S,2026-02-03T00:23:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.19776609724047,45.588235294117645,1610612745,16,15,2026-02-03T00:23:36Z,780000,False,-22.0,21.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,3.03,Missed,,,,,,,,,,,,,,,
80,PT05M19.00S,2026-02-03T00:23:34.1Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,16,15,2026-02-03T00:23:36Z,790000,False,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,
81,PT05M16.00S,2026-02-03T00:23:37.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,30.17411300919842,72.79411764705883,1610612754,16,15,2026-02-03T00:25:24Z,800000,False,-114.0,231.0,1,left,MISS B. Mathurin 25' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,25.77,Missed,,,,,,,,,,,,,,,
82,PT05M12.00S,2026-02-03T00:23:41.8Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,16,15,2026-02-03T00:23:44Z,810000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,,
