actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-01-29T00:10:23.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-29T00:10:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-01-29T00:10:25.0Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2026-01-29T00:10:25Z,40000,False,,,0,,Jump Ball J. Walker vs. N. Vučević: Tip to P. Siakam,"[1627783, 1641716, 202696]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Walker,1641716.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M53.00S,2026-01-29T00:10:29.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,5.075558475689881,52.20588235294118,1610612754,0,0,2026-01-29T00:10:58Z,70000,False,-11.0,-5.0,1,left,MISS A. Nesmith driving floating bank Shot,[1630174],1610612754.0,IND,driving floating bank,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
8,PT11M50.00S,2026-01-29T00:10:32.5Z,1,REGULAR,rebound,offensive,[],1642277,,,1610612754,0,0,2026-01-29T00:10:58Z,80000,False,,,0,,J. Furphy REBOUND (Off:1 Def:0),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M45.00S,2026-01-29T00:10:37.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629614,28.86005256241787,42.64705882352941,1610612754,0,0,2026-01-29T00:10:40Z,90000,False,37.0,219.0,1,left,MISS A. Nembhard 22' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Center,22.19,Missed,,,,,,,,,,,,,,,,,,
10,PT11M43.00S,2026-01-29T00:10:39.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2026-01-29T00:10:40Z,100000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M25.00S,2026-01-29T00:10:57.5Z,1,REGULAR,3pt,Jump Shot,[],1630581,76.16622864651774,8.57843137254902,1610612741,0,0,2026-01-29T00:11:02Z,110000,False,-207.0,172.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
12,PT11M20.00S,2026-01-29T00:11:02.5Z,1,REGULAR,rebound,offensive,[],1641824,,,1610612741,0,0,2026-01-29T00:11:02Z,120000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M20.00S,2026-01-29T00:11:02.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641824,94.40999984741211,50.0,1610612741,0,2,2026-01-29T00:11:03Z,130000,False,0.0,0.0,1,right,M. Buzelis tip DUNK (2 PTS),[1641824],1610612741.0,CHI,tip,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
14,PT11M08.00S,2026-01-29T00:11:13.8Z,1,REGULAR,2pt,Jump Shot,[],1629614,22.026938239159,28.921568627450984,1610612754,2,2,2026-01-29T00:11:18Z,140000,False,105.0,155.0,1,left,A. Nembhard 18' step back Jump Shot (2 PTS) (P. Siakam 1 AST),"[1629614, 1627783]",1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,18.71,Made,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
15,PT10M42.00S,2026-01-29T00:11:39.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,91.01511169513797,51.9607843137255,1610612741,2,4,2026-01-29T00:11:44Z,150000,False,10.0,32.0,1,right,N. Vučević driving Hook (2 PTS),[202696],1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M34.00S,2026-01-29T00:11:48.4Z,1,REGULAR,3pt,Jump Shot,[],1641716,34.510512483574246,36.029411764705884,1610612754,5,4,2026-01-29T00:11:59Z,160000,False,70.0,272.0,1,left,J. Walker 28' 3PT  (3 PTS) (P. Siakam 2 AST),"[1641716, 1627783]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,28.07,Made,,,,,3.0,P. Siakam,1627783.0,2.0,,,,,,,,,,
18,PT10M18.00S,2026-01-29T00:12:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,94.56307490144546,56.86274509803921,1610612741,5,4,2026-01-29T00:12:06Z,180000,False,34.0,-1.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
