actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-11-20T00:10:19.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-20T00:10:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-20T00:10:21.5Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2025-11-20T00:10:21Z,40000,False,,,0,,Jump Ball I. Jackson vs. R. Kalkbrenner: Tip to P. Siakam,"[1627783, 1630543, 1641750]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Jackson,1630543.0,Kalkbrenner,1641750.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-20T00:10:36.0Z,1,REGULAR,2pt,Jump Shot,[],1631097,22.815374507227332,81.37254901960785,1610612754,2,0,2025-11-20T00:10:39Z,70000,False,-157.0,162.0,1,left,B. Mathurin 22' Jump Shot (2 PTS) (A. Nembhard 1 AST),"[1631097, 1629614]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,22.55,Made,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2025-11-20T00:10:59.6Z,1,REGULAR,2pt,Jump Shot,[],1628970,94.1688567674113,77.20588235294117,1610612766,2,0,2025-11-20T00:11:03Z,90000,False,136.0,2.0,1,right,MISS M. Bridges 13' Jump Shot,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.6,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2025-11-20T00:11:01.6Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,2,0,2025-11-20T00:11:03Z,100000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M06.00S,2025-11-20T00:11:12.7Z,1,REGULAR,3pt,Jump Shot,[],1629614,24.96714848883049,11.052389705882353,1610612754,5,0,2025-11-20T00:14:31Z,110000,False,195.0,182.0,1,left,A. Nembhard 26' 3PT pullup (3 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,26.67,Made,3.0,,,,,,,,,,,,,,,,,
12,PT10M52.00S,2025-11-20T00:11:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.24901445466492,48.529411764705884,1610612766,5,2,2025-11-20T00:11:30Z,120000,False,-7.0,11.0,1,right,L. Ball driving finger roll Layup (2 PTS) (M. Bridges 1 AST),"[1630163, 1628970]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.33,Made,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
13,PT10M40.00S,2025-11-20T00:11:38.8Z,1,REGULAR,2pt,Jump Shot,[],1629614,15.193823915900131,13.23529411764706,1610612754,7,2,2025-11-20T00:11:41Z,130000,False,184.0,90.0,1,left,A. Nembhard 20' pullup Jump Shot (5 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right,20.48,Made,5.0,,,,,,,,,,,,,,,,,
14,PT10M29.00S,2025-11-20T00:11:48.7Z,1,REGULAR,3pt,Jump Shot,[],1630163,67.23061760840999,18.137254901960784,1610612766,7,2,2025-11-20T00:11:52Z,140000,False,-159.0,256.0,1,right,MISS L. Ball 30' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,30.11,Missed,,,,,,,,,,,,,,,,,,
15,PT10M26.00S,2025-11-20T00:11:51.5Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,7,2,2025-11-20T00:11:51Z,150000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,14.0,1.0,0.0,1.0,,,,,,,,,,
