actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M52.00S,2025-12-19T00:11:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,89.83245729303549,50.49019607843137,1610612754,3,2,2025-12-19T00:11:50Z,170000,False,2.0,43.0,1,right,MISS A. Nembhard driving Layup,[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,4.32,Missed,,,,,,,,,,,,,,,
19,PT10M50.00S,2025-12-19T00:11:47.9Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,3,2,2025-12-19T00:11:50Z,190000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
20,PT10M46.00S,2025-12-19T00:11:52.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,24.96714848883049,13.013174019607842,1610612752,3,5,2025-12-19T00:13:13Z,200000,False,185.0,182.0,1,left,J. Brunson 25' 3PT running (3 PTS) (M. Diawara 1 AST),"[1628973, 1642885]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,25.96,Made,3.0,M. Diawara,1642885.0,1.0,,,,,,,,,,,
22,PT10M37.00S,2025-12-19T00:12:01.5Z,1,REGULAR,3pt,Jump Shot,[],1631245,93.24901445466492,5.147058823529411,1610612754,3,5,2025-12-19T00:12:05Z,220000,False,-224.0,11.0,1,right,MISS Q. Jackson 3PT,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Left Corner 3,24+ Left,,,,22.46,Missed,,,,,,,,,,,,,,,
23,PT10M35.00S,2025-12-19T00:12:03.5Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,3,5,2025-12-19T00:12:05Z,230000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,
24,PT10M28.00S,2025-12-19T00:12:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630574,8.09789750328515,57.59803921568627,1610612752,3,5,2025-12-19T00:14:03Z,240000,False,-38.0,24.0,1,left,MISS A. Hukporti driving Layup - blocked,"[1630574, 1630643]",1610612752.0,NYK,driving,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,4.47,Missed,,,,,,,,,Huff,1630643.0,,,,,
117,PT10M28.00S,2025-12-19T00:12:11.1Z,1,REGULAR,block,,[],1630643,,,1610612752,3,5,2025-12-19T00:28:59Z,245000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M25.00S,2025-12-19T00:12:14.1Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,3,5,2025-12-19T00:12:14Z,250000,False,,,0,,J. Huff REBOUND (Off:1 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,24.0,2.0,1.0,1.0,,,,,,,
26,PT10M19.00S,2025-12-19T00:12:22.5Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612754,3,5,2025-12-19T00:12:35Z,260000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Huff 2 FT),"[1628384, 1630643]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Huff,1630643.0
28,PT10M19.00S,2025-12-19T00:12:46.5Z,1,REGULAR,freethrow,1 of 2,[],1630643,,,1610612754,4,5,2025-12-19T00:12:46Z,280000,False,,,0,,J. Huff Free Throw 1 of 2 (1 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
29,PT10M19.00S,2025-12-19T00:12:46.5Z,1,REGULAR,freethrow,2 of 2,[],1630643,,,1610612754,5,5,2025-12-19T00:13:16Z,290000,False,,,0,,J. Huff Free Throw 2 of 2 (2 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
30,PT10M00.00S,2025-12-19T00:13:26.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,25.312089356110377,83.82352941176471,1610612752,5,5,2025-12-19T00:13:31Z,300000,False,-169.0,185.0,1,left,MISS J. Brunson 25' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,25.09,Missed,,,,,,,,,,,,,,,
31,PT09M57.00S,2025-12-19T00:13:29.0Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,5,5,2025-12-19T00:13:31Z,310000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,
32,PT09M55.00S,2025-12-19T00:13:30.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,8.623521681997373,71.81372549019608,1610612752,5,5,2025-12-19T00:13:35Z,320000,False,-109.0,29.0,1,left,MISS J. Brunson 11' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,11.28,Missed,,,,,,,,,,,,,,,
33,PT09M55.00S,2025-12-19T00:13:30.3Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,5,5,2025-12-19T00:13:35Z,330000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,
34,PT09M44.00S,2025-12-19T00:13:44.7Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612754,5,5,2025-12-19T00:13:54Z,340000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Siakam 2 FT),"[1628384, 1627783]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Siakam,1627783.0
36,PT09M44.00S,2025-12-19T00:14:18.1Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,6,5,2025-12-19T00:14:18Z,360000,False,,,0,,P. Siakam Free Throw 1 of 2 (1 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
37,PT09M44.00S,2025-12-19T00:14:18.5Z,1,REGULAR,substitution,out,[],1628384,,,1610612754,6,5,2025-12-19T00:14:26Z,370000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M44.00S,2025-12-19T00:14:18.5Z,1,REGULAR,substitution,out,[],1630574,,,1610612754,6,5,2025-12-19T00:14:26Z,380000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M44.00S,2025-12-19T00:14:18.5Z,1,REGULAR,substitution,in,[],1641998,,,1610612754,6,5,2025-12-19T00:14:26Z,390000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M44.00S,2025-12-19T00:14:18.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612754,6,5,2025-12-19T00:14:26Z,400000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M44.00S,2025-12-19T00:14:45.7Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,7,5,2025-12-19T00:14:45Z,410000,False,,,0,,P. Siakam Free Throw 2 of 2 (2 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
42,PT09M25.00S,2025-12-19T00:15:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642885,7.835085413929041,45.83333333333333,1610612752,7,5,2025-12-19T00:15:09Z,420000,False,21.0,21.0,1,left,MISS M. Diawara driving reverse Layup,[1642885],1610612752.0,NYK,driving reverse,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,2.96,Missed,,,,,,,,,,,,,,,
43,PT09M23.00S,2025-12-19T00:15:08.0Z,1,REGULAR,rebound,offensive,[],1641998,,,1610612752,7,5,2025-12-19T00:15:08Z,430000,False,,,0,,T. Jemison III REBOUND (Off:1 Def:0),[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,,,,,,,,42.0,1.0,0.0,1.0,,,,,,,
44,PT09M21.00S,2025-12-19T00:15:09.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,11.514454664914586,1.9607843137254901,1610612752,7,5,2025-12-19T00:15:13Z,440000,False,240.0,56.0,1,left,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,24.66,Missed,,,,,,,,,,,,,,,
45,PT09M19.00S,2025-12-19T00:15:11.7Z,1,REGULAR,rebound,offensive,[],1641998,,,1610612752,7,5,2025-12-19T00:15:13Z,450000,False,,,0,,T. Jemison III REBOUND (Off:2 Def:0),[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Right Corner 3,24+ Right,,,,,,,,,,44.0,2.0,0.0,2.0,,,,,,,
46,PT09M14.00S,2025-12-19T00:15:17.0Z,1,REGULAR,turnover,bad pass,[],1641998,,,1610612752,7,5,2025-12-19T00:15:20Z,460000,False,,,0,,T. Jemison III bad pass TURNOVER (1 TO),"[1641998, 1627783]",1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Mid-Range,16-24 Right,1.0,Siakam,1627783.0,,,,,,,,,,,,,,,,,
47,PT09M14.00S,2025-12-19T00:15:17.0Z,1,REGULAR,steal,,[],1627783,,,1610612754,7,5,2025-12-19T00:15:19Z,470000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
48,PT09M09.00S,2025-12-19T00:15:24.2Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612754,7,5,2025-12-19T00:15:27Z,480000,False,,,0,,P. Siakam lost ball out-of-bounds TURNOVER (1 TO),[1627783],1610612754.0,IND,lost ball,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,203591.0,,,,
50,PT09M09.00S,2025-12-19T00:15:26.2Z,1,REGULAR,substitution,in,[],1630574,,,1610612752,7,5,2025-12-19T00:15:31Z,500000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT09M09.00S,2025-12-19T00:15:26.2Z,1,REGULAR,substitution,out,[],1641998,,,1610612752,7,5,2025-12-19T00:15:36Z,510000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M53.00S,2025-12-19T00:15:56.3Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612752,7,5,2025-12-19T00:16:02Z,520000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629614, 1628973]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Brunson,1628973.0
54,PT08M53.00S,2025-12-19T00:16:17.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,7,5,2025-12-19T00:16:17Z,540000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M53.00S,2025-12-19T00:19:28.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,7,5,2025-12-19T00:19:28Z,560000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
57,PT08M53.00S,2025-12-19T00:19:28.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,7,5,2025-12-19T00:19:28Z,570000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,
58,PT08M53.00S,2025-12-19T00:19:47.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,7,6,2025-12-19T00:19:47Z,580000,False,,,0,,J. Brunson Free Throw 2 of 2 (4 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
59,PT08M42.00S,2025-12-19T00:20:01.3Z,1,REGULAR,3pt,Jump Shot,[],1630643,67.62483574244416,44.11764705882353,1610612754,7,6,2025-12-19T00:20:05Z,590000,False,-29.0,252.0,1,right,MISS J. Huff 25' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,25.35,Missed,,,,,,,,,,,,,,,
60,PT08M38.00S,2025-12-19T00:20:05.3Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612752,7,6,2025-12-19T00:20:05Z,600000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,
62,PT08M25.00S,2025-12-19T00:20:30.9Z,1,REGULAR,turnover,out-of-bounds,[],1627824,,,1610612752,7,6,2025-12-19T00:20:34Z,620000,False,,,0,,G. Yabusele lost ball out-of-bounds TURNOVER (1 TO),[1627824],1610612752.0,NYK,lost ball,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,1628172.0,,,,
63,PT08M12.00S,2025-12-19T00:20:49.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631245,71.96123521681997,84.31372549019608,1610612754,10,6,2025-12-19T00:20:53Z,630000,False,172.0,211.0,1,right,Q. Jackson 27' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1631245, 1629614]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Right Center,,,,27.2,Made,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,
65,PT07M58.00S,2025-12-19T00:21:03.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,30.699737187910642,28.431372549019606,1610612752,10,6,2025-12-19T00:21:08Z,650000,False,108.0,236.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,25.95,Missed,,,,,,,,,,,,,,,
66,PT07M56.00S,2025-12-19T00:21:05.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,10,6,2025-12-19T00:21:08Z,660000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,65.0,,,,,,,,,,
68,PT07M46.00S,2025-12-19T00:21:28.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630643,90.88370565045992,49.01960784313725,1610612754,12,6,2025-12-19T00:21:32Z,680000,False,-5.0,33.0,1,right,J. Huff alley-oop DUNK (4 PTS) (P. Siakam 1 AST),"[1630643, 1627783]",1610612754.0,IND,alley-oop,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,3.36,Made,4.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,
70,PT07M28.00S,2025-12-19T00:21:46.3Z,1,REGULAR,3pt,Jump Shot,[],1627824,23.47240473061761,14.215686274509803,1610612752,12,6,2025-12-19T00:21:50Z,700000,False,179.0,168.0,1,left,MISS G. Yabusele 24' 3PT,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,24.55,Missed,,,,,,,,,,,,,,,
71,PT07M24.00S,2025-12-19T00:21:50.3Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,12,6,2025-12-19T00:21:50Z,710000,False,,,0,,J. Brunson REBOUND (Off:2 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,70.0,3.0,1.0,2.0,,,,,,,
72,PT07M24.00S,2025-12-19T00:21:50.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,29.77989487516426,67.64705882352942,1610612752,12,6,2025-12-19T00:21:54Z,720000,False,-88.0,227.0,1,left,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,24.39,Missed,,,,,,,,,,,,,,,
73,PT07M22.00S,2025-12-19T00:21:52.5Z,1,REGULAR,rebound,offensive,[],1627824,,,1610612752,12,6,2025-12-19T00:21:54Z,730000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:1),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,72.0,2.0,1.0,1.0,,,,,,,
74,PT07M19.00S,2025-12-19T00:21:58.7Z,1,REGULAR,turnover,out-of-bounds,[],1627824,,,1610612752,12,6,2025-12-19T00:22:02Z,740000,False,,,0,,G. Yabusele bad pass out-of-bounds TURNOVER (2 TO),[1627824],1610612752.0,NYK,bad pass,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,,,2882.0,,,,
75,PT07M19.00S,2025-12-19T00:22:03.6Z,1,REGULAR,substitution,out,[],1630574,,,1610612754,12,6,2025-12-19T00:22:08Z,750000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M19.00S,2025-12-19T00:22:03.6Z,1,REGULAR,substitution,in,[],1641998,,,1610612754,12,6,2025-12-19T00:22:08Z,760000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT07M11.00S,2025-12-19T00:22:22.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631097,81.2910643889619,23.03921568627451,1610612754,14,6,2025-12-19T00:22:26Z,770000,False,-135.0,123.0,1,right,B. Mathurin 18' pullup Jump Shot (2 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,,18.28,Made,2.0,,,,,,,,,,,,,,
78,PT06M47.00S,2025-12-19T00:22:48.2Z,1,REGULAR,foul,offensive,[],1641998,,,1610612752,14,6,2025-12-19T00:22:53Z,780000,False,,,0,,T. Jemison III offensive FOUL (1 PF),"[1641998, 1631097]",1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Mathurin,1631097.0
80,PT06M47.00S,2025-12-19T00:22:48.2Z,1,REGULAR,turnover,offensive foul,[],1641998,,,1610612752,14,6,2025-12-19T00:22:48Z,800000,False,,,0,,T. Jemison III offensive foul TURNOVER (2 TO),[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,,,2882.0,,,,
81,PT06M47.00S,2025-12-19T00:22:52.7Z,1,REGULAR,substitution,out,[],1630643,,,1610612754,14,6,2025-12-19T00:23:08Z,810000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M47.00S,2025-12-19T00:22:52.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,14,6,2025-12-19T00:23:08Z,820000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M47.00S,2025-12-19T00:22:52.7Z,1,REGULAR,substitution,out,[],1642885,,,1610612754,14,6,2025-12-19T00:23:08Z,830000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M47.00S,2025-12-19T00:22:52.7Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,14,6,2025-12-19T00:23:08Z,840000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M47.00S,2025-12-19T00:22:52.7Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,14,6,2025-12-19T00:23:08Z,850000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M47.00S,2025-12-19T00:22:52.7Z,1,REGULAR,substitution,in,[],203903,,,1610612754,14,6,2025-12-19T00:23:08Z,860000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
