actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
49,PT07M45.00S,2026-04-12T22:18:52.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641738,92.85479632063075,49.50980392156863,1610612754,6,11,2026-04-12T22:19:26Z,490000,False,-2.0,15.0,1,right,K. Brown driving Hook (2 PTS),[1641738],1610612754.0,IND,driving,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,2.0,,,,,,,,,,,
50,PT07M31.00S,2026-04-12T22:19:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.389618922470433,50.73529411764706,1610612765,6,13,2026-04-12T22:19:10Z,500000,False,-4.0,8.0,1,left,T. Harris driving Layup (5 PTS) (C. Cunningham 3 AST),"[202699, 1630595]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,5.0,C. Cunningham,1630595.0,3.0,,,,,,,,
52,PT07M24.00S,2026-04-12T22:19:13.6Z,1,REGULAR,turnover,bad pass,[],1630679,,,1610612754,6,13,2026-04-12T22:19:17Z,520000,False,,,0,,E. Thompson bad pass TURNOVER (1 TO),"[1630679, 202699]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Harris,202699.0,,,,,
53,PT07M24.00S,2026-04-12T22:19:13.6Z,1,REGULAR,steal,,[],202699,,,1610612765,6,13,2026-04-12T22:19:15Z,530000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M20.00S,2026-04-12T22:19:20.2Z,1,REGULAR,foul,personal,['2freethrow'],1630679,,,1610612765,6,13,2026-04-12T22:19:29Z,540000,False,,,0,,E. Thompson shooting personal FOUL (1 PF) (Reed 2 FT),"[1630679, 1630194]",1610612754.0,IND,shooting,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Reed,1630194.0
56,PT07M20.00S,2026-04-12T22:19:48.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630194,,,1610612765,6,14,2026-04-12T22:19:48Z,560000,False,,,0,,P. Reed Free Throw 1 of 2 (9 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
57,PT07M20.00S,2026-04-12T22:19:49.6Z,1,REGULAR,substitution,out,[],1641771,,,1610612765,6,14,2026-04-12T22:19:53Z,570000,False,,,0,,SUB out: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M20.00S,2026-04-12T22:19:49.6Z,1,REGULAR,substitution,in,[],1630167,,,1610612765,6,14,2026-04-12T22:19:53Z,580000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M20.00S,2026-04-12T22:20:13.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630194,,,1610612765,6,15,2026-04-12T22:20:13Z,590000,False,,,0,,P. Reed Free Throw 2 of 2 (10 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
60,PT07M04.00S,2026-04-12T22:20:31.9Z,1,REGULAR,turnover,backcourt,[],1630167,,,1610612754,6,15,2026-04-12T22:20:41Z,600000,False,,,0,,O. Toppin backcourt TURNOVER (1 TO),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,204058.0,,,,
61,PT06M58.00S,2026-04-12T22:20:50.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,27.677398160315374,18.872549019607842,1610612765,6,15,2026-04-12T22:20:55Z,610000,False,156.0,208.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
62,PT06M56.00S,2026-04-12T22:20:52.7Z,1,REGULAR,rebound,defensive,[],1641738,,,1610612754,6,15,2026-04-12T22:20:55Z,620000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,
63,PT06M47.00S,2026-04-12T22:21:02.6Z,1,REGULAR,3pt,Jump Shot,[],1630167,66.44218134034165,37.745098039215684,1610612754,6,15,2026-04-12T22:21:05Z,630000,False,-61.0,263.0,1,right,MISS O. Toppin 27' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
64,PT06M45.00S,2026-04-12T22:21:04.6Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,6,15,2026-04-12T22:21:05Z,640000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,
65,PT06M38.00S,2026-04-12T22:21:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.995400788436268,53.92156862745098,1610612765,6,17,2026-04-12T22:21:15Z,650000,False,-20.0,4.0,1,left,T. Harris driving Layup (7 PTS) (A. Thompson 2 AST),"[202699, 1641709]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,7.0,A. Thompson,1641709.0,2.0,,,,,,,,
67,PT06M34.00S,2026-04-12T22:21:18.8Z,1,REGULAR,foul,personal,[],1641709,,,1610612754,6,17,2026-04-12T22:21:28Z,670000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1631245]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Jackson,1631245.0
69,PT06M34.00S,2026-04-12T22:21:26.1Z,1,REGULAR,substitution,out,[],1630695,,,1610612754,6,17,2026-04-12T22:21:29Z,690000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M34.00S,2026-04-12T22:21:26.1Z,1,REGULAR,substitution,in,[],1630643,,,1610612754,6,17,2026-04-12T22:21:29Z,700000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M24.00S,2026-04-12T22:21:49.8Z,1,REGULAR,3pt,Jump Shot,[],1630167,81.8166885676741,4.411764705882353,1610612754,9,17,2026-04-12T22:21:54Z,710000,False,-228.0,118.0,1,right,O. Toppin 25' 3PT  (3 PTS) (J. Huff 1 AST),"[1630167, 1630643]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,,,3.0,J. Huff,1630643.0,1.0,,,,,,,,
73,PT06M11.00S,2026-04-12T22:22:03.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,9.017739816031538,42.40196078431372,1610612765,9,19,2026-04-12T22:22:35Z,730000,False,38.0,32.0,1,left,P. Reed driving bank Hook (12 PTS) (C. Cunningham 4 AST),"[1630194, 1630595]",1610612765.0,DET,driving bank,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,,,,,,,12.0,C. Cunningham,1630595.0,4.0,,,,,,,,
76,PT05M56.00S,2026-04-12T22:22:23.2Z,1,REGULAR,foul,personal,['3freethrow'],1641709,,,1610612754,9,19,2026-04-12T22:22:28Z,760000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Brown 3 FT),"[1641709, 1641738]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Brown,1641738.0
78,PT05M56.00S,2026-04-12T22:22:49.6Z,1,REGULAR,freethrow,1 of 3,[],1641738,,,1610612754,9,19,2026-04-12T22:22:49Z,780000,False,,,0,,MISS K. Brown Free Throw 1 of 3,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
79,PT05M56.00S,2026-04-12T22:22:49.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,9,19,2026-04-12T22:22:49Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,
80,PT05M56.00S,2026-04-12T22:23:02.1Z,1,REGULAR,freethrow,2 of 3,[],1641738,,,1610612754,10,19,2026-04-12T22:23:02Z,800000,False,,,0,,K. Brown Free Throw 2 of 3 (3 PTS),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
81,PT05M56.00S,2026-04-12T22:23:03.4Z,1,REGULAR,substitution,out,[],1631245,,,1610612754,10,19,2026-04-12T22:23:08Z,810000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M56.00S,2026-04-12T22:23:03.4Z,1,REGULAR,substitution,out,[],1630679,,,1610612754,10,19,2026-04-12T22:23:08Z,820000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M56.00S,2026-04-12T22:23:03.4Z,1,REGULAR,substitution,in,[],1642880,,,1610612754,10,19,2026-04-12T22:23:08Z,830000,False,,,0,,SUB in: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M56.00S,2026-04-12T22:23:03.4Z,1,REGULAR,substitution,in,[],1643007,,,1610612754,10,19,2026-04-12T22:23:08Z,840000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M56.00S,2026-04-12T22:23:24.1Z,1,REGULAR,freethrow,3 of 3,[],1641738,,,1610612754,11,19,2026-04-12T22:23:24Z,850000,False,,,0,,K. Brown Free Throw 3 of 3 (4 PTS),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
86,PT05M47.00S,2026-04-12T22:23:34.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,15.982260183968464,62.254901960784316,1610612765,11,19,2026-04-12T22:23:40Z,860000,False,-61.0,98.0,1,left,MISS C. Cunningham 11' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,11.53,Missed,,,,,,,,,,,,,,,,,,
