actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
32,PT08M34.00S,2025-11-25T00:14:41.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,12.171484888304862,45.83333333333333,1610612765,8,8,2025-11-25T00:14:45Z,320000,False,21.0,62.0,1,left,A. Thompson 6' turnaround Jump Shot (2 PTS),[1641709],1610612765.0,DET,turnaround,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.53,Made,,,,,2.0,,,,,,,,,,
34,PT08M18.00S,2025-11-25T00:14:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,96.7969776609724,53.18627450980392,1610612754,10,8,2025-11-25T00:21:53Z,340000,False,16.0,-22.0,1,right,I. Jackson floating Jump Shot (2 PTS) (P. Siakam 1 AST),"[1630543, 1627783]",1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,2.75,Made,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,
36,PT07M58.00S,2025-11-25T00:15:16.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,23.73521681997372,12.5,1610612765,10,11,2025-11-25T00:15:20Z,360000,False,188.0,171.0,1,left,D. Robinson 25' 3PT pullup (3 PTS),[1629130],1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,25.35,Made,,,,,3.0,,,,,,,,,,
38,PT07M45.00S,2025-11-25T00:15:29.7Z,1,REGULAR,3pt,Jump Shot,[],1631097,79.188567674113,93.62745098039215,1610612754,10,11,2025-11-25T00:15:33Z,380000,False,218.0,143.0,1,right,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,26.09,Missed,,,,,,,,,,,,,,,
39,PT07M43.00S,2025-11-25T00:15:31.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,10,11,2025-11-25T00:15:33Z,390000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,38.0,3.0,2.0,1.0,,,,,,,,,,,
40,PT07M34.00S,2025-11-25T00:15:41.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,4.812746386333772,51.71568627450981,1610612765,10,13,2025-11-25T00:15:45Z,400000,False,-9.0,-7.0,1,left,A. Thompson driving DUNK (4 PTS),[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1.13,Made,,,,,4.0,,,,,,,,,,
41,PT07M34.00S,2025-11-25T00:15:44.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,10,13,2025-11-25T00:15:44Z,410000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M20.00S,2025-11-25T00:18:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,88.64980289093299,49.754901960784316,1610612754,10,13,2025-11-25T00:25:51Z,420000,False,-1.0,54.0,1,right,MISS I. Jackson driving floating Shot,[1630543],1610612754.0,IND,driving floating,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.42,Missed,,,,,,,,,,,,,,,
43,PT07M18.00S,2025-11-25T00:19:00.9Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,10,13,2025-11-25T00:19:02Z,430000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,,,
44,PT07M07.00S,2025-11-25T00:19:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,10.988830486202366,37.00980392156863,1610612765,10,15,2025-11-25T00:19:15Z,440000,False,65.0,51.0,1,left,T. Harris 8' turnaround Jump Shot (2 PTS),[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,8.25,Made,,,,,2.0,,,,,,,,,,
45,PT06M46.00S,2025-11-25T00:19:32.0Z,1,REGULAR,2pt,Jump Shot,[],1631097,86.94152431011827,78.18627450980392,1610612754,10,15,2025-11-25T00:19:35Z,450000,False,141.0,70.0,1,right,MISS B. Mathurin 15' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,15.74,Missed,,,,,,,,,,,,,,,
46,PT06M44.00S,2025-11-25T00:19:34.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,10,15,2025-11-25T00:19:35Z,460000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,
47,PT06M25.00S,2025-11-25T00:19:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.084756898817346,65.19607843137256,1610612765,10,17,2025-11-25T00:19:57Z,470000,False,-76.0,117.0,1,left,C. Cunningham 13' turnaround fadeaway Jump Shot (2 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,13.99,Made,,,,,2.0,,,,,,,,,,
48,PT06M03.00S,2025-11-25T00:20:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,93.24901445466492,49.754901960784316,1610612754,10,17,2025-11-25T00:20:20Z,480000,False,-1.0,11.0,1,right,MISS B. Mathurin cutting Layup,[1631097],1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,1.11,Missed,,,,,,,,,,,,,,,
49,PT06M00.00S,2025-11-25T00:20:19.1Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,10,17,2025-11-25T00:20:20Z,490000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,
50,PT05M54.00S,2025-11-25T00:20:24.1Z,1,REGULAR,3pt,Jump Shot,[],202699,2.1846254927726676,96.81372549019608,1610612765,10,20,2025-11-25T00:29:10Z,500000,False,-234.0,-32.0,1,left,T. Harris 3PT  (5 PTS) (C. Cunningham 2 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,23.63,Made,,,,,5.0,C. Cunningham,1630595.0,2.0,,,,,,,
52,PT05M40.00S,2025-11-25T00:20:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.11760840998686,51.225490196078425,1610612754,12,20,2025-11-25T00:20:41Z,520000,False,6.0,12.0,1,right,P. Siakam driving finger roll Layup (6 PTS),[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,6.0,,,,,,,,,,
53,PT05M29.00S,2025-11-25T00:20:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,9.017739816031538,53.92156862745098,1610612765,12,20,2025-11-25T00:20:54Z,530000,False,-20.0,32.0,1,left,MISS J. Duren alley-oop Layup,[1631105],1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,3.78,Missed,,,,,,,,,,,,,,,
54,PT05M27.00S,2025-11-25T00:20:52.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,12,20,2025-11-25T00:20:54Z,540000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,
55,PT05M19.00S,2025-11-25T00:21:00.2Z,1,REGULAR,3pt,Jump Shot,[],1629614,73.40670170827858,11.27450980392157,1610612754,15,20,2025-11-25T00:21:05Z,550000,False,-194.0,197.0,1,right,A. Nembhard 27' 3PT  (5 PTS) (P. Siakam 2 AST),"[1629614, 1627783]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,27.66,Made,,,,,5.0,P. Siakam,1627783.0,2.0,,,,,,,
57,PT05M08.00S,2025-11-25T00:21:14.6Z,1,REGULAR,foul,personal,[],1629614,,,1610612765,15,20,2025-11-25T00:21:19Z,570000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1630595]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1629175.0,1.0,0.0,Cunningham,1630595.0,,
59,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,out,[],1641767,,,1610612765,15,20,2025-11-25T00:21:37Z,590000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612765,15,20,2025-11-25T00:21:37Z,600000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,out,[],1630543,,,1610612765,15,20,2025-11-25T00:21:37Z,610000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,out,[],202699,,,1610612765,15,20,2025-11-25T00:21:37Z,620000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,15,20,2025-11-25T00:21:37Z,630000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,in,[],1641716,,,1610612765,15,20,2025-11-25T00:21:37Z,640000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,in,[],1630643,,,1610612765,15,20,2025-11-25T00:21:37Z,650000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,in,[],1630526,,,1610612765,15,20,2025-11-25T00:21:37Z,660000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,in,[],1627747,,,1610612765,15,20,2025-11-25T00:21:37Z,670000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M08.00S,2025-11-25T00:21:19.7Z,1,REGULAR,substitution,in,[],1630191,,,1610612765,15,20,2025-11-25T00:21:37Z,680000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M02.00S,2025-11-25T00:21:51.8Z,1,REGULAR,3pt,Jump Shot,[],1630191,12.171484888304862,3.6764705882352944,1610612765,15,23,2025-11-25T00:21:55Z,690000,False,232.0,62.0,1,left,I. Stewart 3PT  (3 PTS) (J. Duren 1 AST),"[1630191, 1631105]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,,23.97,Made,,,,,3.0,J. Duren,1631105.0,1.0,,,,,,,
71,PT04M51.00S,2025-11-25T00:22:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630643,66.17936925098554,46.81372549019608,1610612754,18,23,2025-11-25T00:22:04Z,710000,False,-16.0,265.0,1,right,J. Huff 26' 3PT  (3 PTS) (J. Walker 1 AST),"[1630643, 1641716]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,26.59,Made,,,,,3.0,J. Walker,1641716.0,1.0,,,,,,,
73,PT04M39.00S,2025-11-25T00:22:16.2Z,1,REGULAR,foul,personal,[],1631097,,,1610612765,18,23,2025-11-25T00:22:24Z,730000,False,,,0,,B. Mathurin personal FOUL (1 PF),"[1631097, 1631105]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Duren,1631105.0,,
75,PT04M39.00S,2025-11-25T00:22:22.6Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,18,23,2025-11-25T00:22:33Z,750000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M39.00S,2025-11-25T00:22:22.6Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,18,23,2025-11-25T00:22:33Z,760000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M39.00S,2025-11-25T00:22:22.6Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,18,23,2025-11-25T00:22:33Z,770000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M39.00S,2025-11-25T00:22:22.6Z,1,REGULAR,substitution,in,[],1631093,,,1610612765,18,23,2025-11-25T00:22:33Z,780000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M39.00S,2025-11-25T00:22:41.0Z,1,REGULAR,substitution,out,[],1629614,,,1610612765,18,23,2025-11-25T00:22:48Z,790000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M39.00S,2025-11-25T00:22:41.0Z,1,REGULAR,substitution,in,[],204456,,,1610612765,18,23,2025-11-25T00:22:48Z,800000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M31.00S,2025-11-25T00:23:10.6Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612765,18,23,2025-11-25T00:23:14Z,810000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1630643]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,1.0,Huff,1630643.0,,,,,,,,,,,,,,,,,
82,PT04M31.00S,2025-11-25T00:23:10.6Z,1,REGULAR,steal,,[],1630643,,,1610612754,18,23,2025-11-25T00:23:14Z,820000,False,,,0,,J. Huff STEAL (1 STL),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
