actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-01T23:11:02.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-01T23:11:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-11-01T23:11:04.7Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2025-11-01T23:11:04Z,40000,False,,,0,,Jump Ball I. Jackson vs. D. Green: Tip to P. Siakam,"[1627783, 1630543, 203110]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Jackson,1630543.0,Green,203110.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2025-11-01T23:11:12.5Z,1,REGULAR,2pt,Jump Shot,[],1630543,21.895532194480946,64.4607843137255,1610612754,0,0,2025-11-01T23:11:23Z,70000,False,-72.0,153.0,1,left,MISS I. Jackson 16' Jump Shot,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,16.95,Missed,,,,,,,,,,,,,,,,,,
8,PT11M47.00S,2025-11-01T23:11:14.5Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,0,2025-11-01T23:11:23Z,80000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M23.00S,2025-11-01T23:11:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,88.25558475689881,42.15686274509804,1610612744,0,0,2025-11-01T23:11:58Z,100000,False,-39.0,58.0,1,right,MISS S. Curry 6' driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
11,PT11M21.00S,2025-11-01T23:11:56.0Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,0,0,2025-11-01T23:11:58Z,110000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M16.00S,2025-11-01T23:12:01.8Z,1,REGULAR,3pt,Jump Shot,[],1630174,19.267411300919843,5.637254901960785,1610612754,3,0,2025-11-01T23:13:14Z,120000,False,222.0,129.0,1,left,A. Nesmith 25' 3PT  (3 PTS) (Q. Jackson 1 AST),"[1630174, 1631245]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.64,Made,,,,,3.0,Q. Jackson,1631245.0,1.0,,,,,,,,,,
14,PT11M04.00S,2025-11-01T23:12:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.67214191852825,55.392156862745104,1610612744,3,2,2025-11-01T23:12:17Z,140000,False,27.0,26.0,1,right,J. Kuminga driving finger roll Layup (2 PTS),[1630228],1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M45.00S,2025-11-01T23:12:33.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,8.492115637319317,48.529411764705884,1610612754,3,2,2025-11-01T23:14:35Z,150000,False,7.0,27.0,1,left,MISS I. Jackson Hook,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
16,PT10M41.00S,2025-11-01T23:12:37.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,3,2,2025-11-01T23:12:36Z,160000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M32.00S,2025-11-01T23:12:48.3Z,1,REGULAR,foul,personal,['2freethrow'],1631245,,,1610612744,3,2,2025-11-01T23:12:54Z,170000,False,,,0,,Q. Jackson shooting personal FOUL (1 PF) (Butler III 2 FT),"[1631245, 202710]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Butler III,202710.0,,,,,
19,PT10M32.00S,2025-11-01T23:13:15.2Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,3,3,2025-11-01T23:13:15Z,190000,False,,,0,,J. Butler III Free Throw 1 of 2 (1 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
20,PT10M32.00S,2025-11-01T23:13:29.4Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,3,4,2025-11-01T23:13:29Z,200000,False,,,0,,J. Butler III Free Throw 2 of 2 (2 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
21,PT10M23.00S,2025-11-01T23:13:39.2Z,1,REGULAR,turnover,bad pass,[],1641716,,,1610612754,3,4,2025-11-01T23:13:42Z,210000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 202710]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Butler III,202710.0,,
22,PT10M23.00S,2025-11-01T23:13:39.2Z,1,REGULAR,steal,,[],202710,,,1610612744,3,4,2025-11-01T23:13:40Z,220000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
23,PT10M19.00S,2025-11-01T23:13:44.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630228,91.93495400788436,48.28431372549019,1610612744,3,6,2025-11-01T23:13:48Z,230000,False,-9.0,23.0,1,right,J. Kuminga running DUNK (4 PTS) (J. Butler III 1 AST),"[1630228, 202710]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,4.0,J. Butler III,202710.0,1.0,,,,,,,,,,
25,PT10M09.00S,2025-11-01T23:13:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,6.521024967148489,53.18627450980392,1610612754,5,6,2025-11-01T23:13:57Z,250000,False,-16.0,9.0,1,left,Q. Jackson driving reverse Layup (2 PTS),[1631245],1610612754.0,IND,driving reverse,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,2.0,,,,,,,,,,,,,
26,PT10M01.00S,2025-11-01T23:14:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.72339027595268,45.588235294117645,1610612744,5,6,2025-11-01T23:14:10Z,260000,False,-22.0,16.0,1,right,MISS S. Curry cutting Layup,[201939],1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
27,PT09M57.00S,2025-11-01T23:14:07.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,5,6,2025-11-01T23:14:24Z,270000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M50.00S,2025-11-01T23:14:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,12.828515111695138,53.431372549019606,1610612754,7,6,2025-11-01T23:17:09Z,280000,False,-17.0,68.0,1,left,J. Walker 7' driving floating Jump Shot (2 PTS),[1641716],1610612754.0,IND,driving floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,,,,2.0,,,,,,,,,,,,,
30,PT09M26.00S,2025-11-01T23:14:53.6Z,1,REGULAR,3pt,Jump Shot,[],201939,64.86530880420499,64.95098039215686,1610612744,7,6,2025-11-01T23:14:57Z,300000,False,75.0,278.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.77,Missed,,,,,,,,,,,,,,,,,,
31,PT09M23.00S,2025-11-01T23:14:56.6Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,7,6,2025-11-01T23:15:09Z,310000,False,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M18.00S,2025-11-01T23:15:01.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,8.623521681997373,43.627450980392155,1610612754,9,6,2025-11-01T23:15:06Z,320000,False,32.0,29.0,1,left,P. Siakam running Layup (2 PTS) (J. Walker 1 AST),"[1627783, 1641716]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.28,Made,,,,,2.0,J. Walker,1641716.0,1.0,,,,,,,,,,
34,PT08M55.00S,2025-11-01T23:15:27.5Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612744,9,6,2025-11-01T23:15:32Z,340000,False,,,0,,I. Jackson shooting personal FOUL (1 PF) (Green 2 FT),"[1630543, 203110]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1630879.0,1.0,0.0,Green,203110.0,,,,,
36,PT08M55.00S,2025-11-01T23:15:53.8Z,1,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,9,7,2025-11-01T23:15:53Z,360000,False,,,0,,D. Green Free Throw 1 of 2 (1 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
37,PT08M55.00S,2025-11-01T23:16:10.3Z,1,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,9,8,2025-11-01T23:16:10Z,370000,False,,,0,,D. Green Free Throw 2 of 2 (2 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
38,PT08M47.00S,2025-11-01T23:16:21.0Z,1,REGULAR,3pt,Jump Shot,[],1630174,29.6484888304862,21.07843137254902,1610612754,9,8,2025-11-01T23:16:25Z,380000,False,145.0,226.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
39,PT08M44.00S,2025-11-01T23:16:24.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,9,8,2025-11-01T23:16:25Z,390000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M35.00S,2025-11-01T23:16:32.0Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612744,9,8,2025-11-01T23:16:35Z,400000,False,,,0,,J. Butler III bad pass TURNOVER (1 TO),"[202710, 1627783]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,
41,PT08M35.00S,2025-11-01T23:16:32.0Z,1,REGULAR,steal,,[],1627783,,,1610612754,9,8,2025-11-01T23:16:33Z,410000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
42,PT08M30.00S,2025-11-01T23:16:37.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641716,24.655059132720105,11.27450980392157,1610612754,9,8,2025-11-01T23:20:53Z,420000,False,194.0,179.0,1,left,MISS J. Walker 26' step back 3PT,[1641716],1610612754.0,IND,step back,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
43,PT08M27.00S,2025-11-01T23:16:40.5Z,1,REGULAR,rebound,offensive,[],1631245,,,1610612754,9,8,2025-11-01T23:20:53Z,430000,False,,,0,,Q. Jackson REBOUND (Off:1 Def:0),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Right Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT08M26.00S,2025-11-01T23:16:41.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631245,13.091327201051248,49.754901960784316,1610612754,9,8,2025-11-01T23:16:46Z,440000,False,1.0,71.0,1,left,MISS Q. Jackson 7' floating Shot - blocked,"[1631245, 202710]",1610612754.0,IND,floating,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,Butler III,202710.0
45,PT08M26.00S,2025-11-01T23:16:41.6Z,1,REGULAR,block,,[],202710,,,1610612754,9,8,2025-11-01T23:16:44Z,450000,False,,,0,,J. Butler III BLOCK (1 BLK),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M23.00S,2025-11-01T23:16:44.6Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,9,8,2025-11-01T23:16:46Z,460000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT08M20.00S,2025-11-01T23:16:48.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202710,92.46057818659659,50.73529411764706,1610612744,9,10,2025-11-01T23:16:52Z,470000,False,4.0,18.0,1,right,J. Butler III running DUNK (4 PTS) (J. Kuminga 1 AST),"[202710, 1630228]",1610612744.0,GSW,running,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,4.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,
49,PT08M00.00S,2025-11-01T23:17:08.4Z,1,REGULAR,3pt,Jump Shot,[],1630174,31.61957950065703,25.735294117647058,1610612754,12,10,2025-11-01T23:17:12Z,490000,False,121.0,245.0,1,left,A. Nesmith 27' 3PT  (6 PTS) (P. Siakam 1 AST),"[1630174, 1627783]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,27.31,Made,,,,,6.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
