actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M27.00S,2026-03-12T23:12:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.492115637319317,41.911764705882355,1610612756,6,5,2026-03-12T23:13:03Z,160000,False,40.0,27.0,1,left,J. Green driving finger roll Layup (2 PTS) (O. Ighodaro 1 AST),"[1630224, 1642345]",1610612756.0,PHX,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,2.0,,,,,,,,,,O. Ighodaro,1642345.0,1.0,,,,,
18,PT10M16.00S,2026-03-12T23:12:59.6Z,1,REGULAR,3pt,Jump Shot,[],1641716,68.28186596583443,31.127450980392158,1610612754,9,5,2026-03-12T23:13:05Z,180000,False,-94.0,246.0,1,right,J. Walker 26' 3PT pullup (5 PTS),[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,26.32,Made,5.0,,,,,,,,,,,,,,,,,
19,PT10M02.00S,2026-03-12T23:13:16.1Z,1,REGULAR,foul,personal,['2freethrow'],1630679,,,1610612756,9,5,2026-03-12T23:13:21Z,190000,False,,,0,,E. Thompson shooting personal FOUL (1 PF) (Green 2 FT),"[1630679, 1630224]",1610612754.0,IND,shooting,,,Thompson,E. Thompson,,,,,Restricted Area,0-8 Center,,,,1155.0,1.0,0.0,Green,1630224.0,,,,,,,,,,,,
21,PT10M02.00S,2026-03-12T23:13:39.7Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612756,9,5,2026-03-12T23:13:39Z,210000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M02.00S,2026-03-12T23:13:39.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,9,5,2026-03-12T23:13:39Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,
23,PT10M02.00S,2026-03-12T23:13:55.5Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612756,9,6,2026-03-12T23:13:55Z,230000,False,,,0,,J. Green Free Throw 2 of 2 (3 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
28,PT09M48.00S,2026-03-12T23:14:16.7Z,1,REGULAR,turnover,out-of-bounds,[],1641738,,,1610612754,9,6,2026-03-13T00:05:13Z,245000,False,,,0,,K. Brown bad pass out-of-bounds TURNOVER (1 TO),[1641738],1610612754.0,IND,bad pass,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,1155.0,,,,,,,,,,,,1.0,,,,
25,PT09M48.00S,2026-03-12T23:14:20.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,9,6,2026-03-12T23:16:40Z,250000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2026-03-12T23:17:38.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,30.962549277266753,71.32352941176471,1610612756,9,9,2026-03-12T23:17:45Z,280000,False,-107.0,239.0,1,left,R. O'Neale 26' 3PT  (3 PTS) (J. Green 1 AST),"[1626220, 1630224]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.12,Made,3.0,,,,,,,,,,J. Green,1630224.0,1.0,,,,,
31,PT09M09.00S,2026-03-12T23:17:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630679,84.1819973718791,36.27450980392157,1610612754,11,9,2026-03-12T23:18:04Z,300000,False,-69.0,96.0,1,right,E. Thompson 11' Jump Shot (2 PTS) (I. Zubac 1 AST),"[1630679, 1627826]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),8-16 Left,11.82,Made,2.0,,,,,,,,,,I. Zubac,1627826.0,1.0,,,,,
33,PT08M52.00S,2026-03-12T23:18:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1641738,,,1610612756,11,9,2026-03-12T23:18:28Z,320000,False,,,0,,K. Brown shooting personal FOUL (2 PF) (Booker 2 FT),"[1641738, 1626164]",1610612754.0,IND,shooting,,,Brown,K. Brown,,,,,Mid-Range,8-16 Right,,,,1151.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,
35,PT08M52.00S,2026-03-12T23:18:43.6Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,11,10,2026-03-12T23:18:43Z,340000,False,,,0,,D. Booker Free Throw 1 of 2 (3 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2026-03-12T23:18:44.1Z,1,REGULAR,substitution,out,[],1641738,,,1610612756,11,10,2026-03-12T23:18:48Z,350000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M52.00S,2026-03-12T23:18:44.1Z,1,REGULAR,substitution,in,[],1641771,,,1610612756,11,10,2026-03-12T23:18:48Z,360000,False,,,0,,SUB in: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M52.00S,2026-03-12T23:19:01.8Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,11,11,2026-03-12T23:19:01Z,370000,False,,,0,,D. Booker Free Throw 2 of 2 (4 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
39,PT08M31.00S,2026-03-12T23:19:23.0Z,1,REGULAR,2pt,Jump Shot,[],1629614,93.38042049934296,18.872549019607842,1610612754,11,11,2026-03-12T23:19:27Z,380000,False,-156.0,10.0,1,right,MISS A. Nembhard 15' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,15.59,Missed,,,,,,,,,,,,,,,,,,
40,PT08M27.00S,2026-03-12T23:19:27.0Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,11,11,2026-03-12T23:19:27Z,390000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT08M20.00S,2026-03-12T23:19:35.1Z,1,REGULAR,foul,personal,[],1641716,,,1610612756,11,11,2026-03-12T23:19:46Z,400000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 1626164]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,24+ Left Center,,,,1151.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,
43,PT08M09.00S,2026-03-12T23:20:05.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,5.995400788436268,95.34313725490196,1610612756,11,14,2026-03-12T23:20:08Z,420000,False,-227.0,4.0,1,left,J. Green 3PT  (6 PTS) (O. Ighodaro 2 AST),"[1630224, 1642345]",1610612756.0,PHX,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.67,Made,6.0,,,,,,,,,,O. Ighodaro,1642345.0,2.0,,,,,
45,PT08M01.00S,2026-03-12T23:20:13.7Z,1,REGULAR,3pt,Jump Shot,[],1641771,68.01905387647832,23.03921568627451,1610612754,14,14,2026-03-12T23:20:21Z,440000,False,-135.0,248.0,1,right,J. Slawson 28' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1641771, 1629614]",1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Above the Break 3,24+ Left Center,28.24,Made,3.0,,,,,,,,,,A. Nembhard,1629614.0,1.0,,,,,
47,PT07M45.00S,2026-03-12T23:20:29.5Z,1,REGULAR,3pt,Jump Shot,[],1631221,33.722076215505915,69.6078431372549,1610612756,14,14,2026-03-12T23:20:35Z,460000,False,-98.0,264.0,1,left,MISS C. Gillespie 28' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,28.21,Missed,,,,,,,,,,,,,,,,,,
48,PT07M42.00S,2026-03-12T23:20:32.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612754,14,14,2026-03-12T23:20:35Z,470000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,
49,PT07M35.00S,2026-03-12T23:20:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.59198423127464,53.67647058823529,1610612754,16,14,2026-03-12T23:20:45Z,480000,False,18.0,17.0,1,right,A. Nembhard driving Layup (6 PTS),[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.51,Made,6.0,,,,,,,,,,,,,,,,,
50,PT07M26.00S,2026-03-12T23:20:48.4Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612756,16,14,2026-03-12T23:20:53Z,490000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1629614]",1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Nembhard,1629614.0,,
51,PT07M26.00S,2026-03-12T23:20:48.4Z,1,REGULAR,steal,,[],1629614,,,1610612754,16,14,2026-03-12T23:20:50Z,500000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
52,PT07M24.00S,2026-03-12T23:20:51.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629614,92.59198423127464,53.67647058823529,1610612754,18,14,2026-03-12T23:20:56Z,510000,False,18.0,17.0,1,right,A. Nembhard driving finger roll Layup (8 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.51,Made,8.0,,,,,,,,,,,,,,,,,
53,PT07M13.00S,2026-03-12T23:21:03.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641771,,,1610612756,18,14,2026-03-12T23:21:08Z,520000,False,,,0,,J. Slawson shooting personal FOUL (1 PF) (Ighodaro 2 FT),"[1641771, 1642345]",1610612754.0,IND,shooting,,,Slawson,J. Slawson,,,,,Restricted Area,0-8 Center,,,,1155.0,1.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,,
55,PT07M13.00S,2026-03-12T23:21:33.4Z,1,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,18,14,2026-03-12T23:21:33Z,540000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
56,PT07M13.00S,2026-03-12T23:21:33.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,18,14,2026-03-12T23:21:33Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,
57,PT07M13.00S,2026-03-12T23:21:47.1Z,1,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,18,15,2026-03-12T23:21:47Z,560000,False,,,0,,O. Ighodaro Free Throw 2 of 2 (2 PTS),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
58,PT07M03.00S,2026-03-12T23:21:59.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.32917214191852,55.63725490196079,1610612754,20,15,2026-03-12T23:22:02Z,570000,False,28.0,20.0,1,right,I. Zubac alley-oop DUNK (2 PTS) (E. Thompson 1 AST),"[1627826, 1630679]",1610612754.0,IND,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.43,Made,2.0,,,,,,,,,,E. Thompson,1630679.0,1.0,,,,,
60,PT06M49.00S,2026-03-12T23:22:13.4Z,1,REGULAR,3pt,Jump Shot,[],1626220,35.69316688567674,43.13725490196079,1610612756,20,18,2026-03-12T23:22:17Z,590000,False,34.0,283.0,1,left,R. O'Neale 28' 3PT  (6 PTS) (J. Green 2 AST),"[1626220, 1630224]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,28.51,Made,6.0,,,,,,,,,,J. Green,1630224.0,2.0,,,,,
63,PT06M39.00S,2026-03-12T23:22:45.3Z,1,REGULAR,substitution,out,[],1631221,,,1610612754,20,18,2026-03-12T23:22:50Z,620000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2026-03-12T23:22:45.3Z,1,REGULAR,substitution,in,[],1642346,,,1610612754,20,18,2026-03-12T23:22:50Z,630000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M35.00S,2026-03-12T23:22:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630679,93.9060446780552,96.56862745098039,1610612754,20,18,2026-03-12T23:23:05Z,640000,False,233.0,5.0,1,right,MISS E. Thompson 3PT,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
66,PT06M33.00S,2026-03-12T23:23:01.0Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,20,18,2026-03-12T23:23:07Z,650000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
67,PT06M24.00S,2026-03-12T23:23:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,14.011169513797633,58.57843137254902,1610612756,20,18,2026-03-12T23:28:38Z,660000,False,-43.0,79.0,1,left,MISS O. Ighodaro 9' driving floating Shot,[1642345],1610612756.0,PHX,driving floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,,,,,,,,,,,,,,,,,,
68,PT06M20.00S,2026-03-12T23:23:14.6Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,20,18,2026-03-12T23:23:15Z,670000,False,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,67.0,2.0,1.0,1.0,,,,,,,,
69,PT06M20.00S,2026-03-12T23:23:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,5.590000152587891,50.0,1610612756,20,18,2026-03-12T23:23:14Z,680000,False,0.0,0.0,1,left,MISS D. Booker tip Layup,[1626164],1610612756.0,PHX,tip,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
70,PT06M20.00S,2026-03-12T23:23:15.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612754,20,18,2026-03-12T23:23:15Z,690000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,
71,PT06M15.00S,2026-03-12T23:23:19.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641716,77.87450722733246,6.127450980392156,1610612754,20,18,2026-03-12T23:23:24Z,700000,False,-219.0,155.0,1,right,MISS J. Walker 26' running 3PT,[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
72,PT06M12.00S,2026-03-12T23:23:22.6Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,20,18,2026-03-12T23:23:24Z,710000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,
73,PT06M06.00S,2026-03-12T23:23:28.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,6.389618922470433,53.67647058823529,1610612756,20,20,2026-03-12T23:23:32Z,720000,False,-18.0,8.0,1,left,D. Booker running Layup (6 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.99,Made,6.0,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2026-03-12T23:23:38.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,20,20,2026-03-12T23:23:38Z,730000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,20,20,2026-03-12T23:26:25Z,740000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,out,[],1641716,,,1610612754,20,20,2026-03-12T23:26:25Z,750000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612754,20,20,2026-03-12T23:26:25Z,760000,False,,,0,,SUB out: I. Zubac,[1627826],1610612754.0,IND,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,out,[],1630679,,,1610612754,20,20,2026-03-12T23:26:25Z,770000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,in,[],1643007,,,1610612754,20,20,2026-03-12T23:26:25Z,780000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,in,[],1642880,,,1610612754,20,20,2026-03-12T23:26:25Z,790000,False,,,0,,SUB in: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,in,[],1630643,,,1610612754,20,20,2026-03-12T23:26:25Z,800000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2026-03-12T23:26:09.2Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,20,20,2026-03-12T23:26:25Z,810000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M43.00S,2026-03-12T23:26:52.9Z,1,REGULAR,3pt,Jump Shot,[],1642880,80.76544021024968,94.36274509803921,1610612754,20,20,2026-03-12T23:26:58Z,820000,False,222.0,128.0,1,right,MISS K. Jones 25' 3PT,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
84,PT05M39.00S,2026-03-12T23:26:56.9Z,1,REGULAR,rebound,offensive,[],1641771,,,1610612754,20,20,2026-03-12T23:26:58Z,830000,False,,,0,,J. Slawson REBOUND (Off:1 Def:0),[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,
85,PT05M39.00S,2026-03-12T23:26:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641771,94.40999984741211,50.0,1610612754,22,20,2026-03-12T23:26:57Z,840000,False,0.0,0.0,1,right,J. Slawson tip Layup (5 PTS),[1641771],1610612754.0,IND,tip,,,Slawson,J. Slawson,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
86,PT05M26.00S,2026-03-12T23:27:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.966491458607096,60.049019607843135,1610612756,22,20,2026-03-12T23:27:12Z,850000,False,-50.0,22.0,1,left,MISS D. Booker driving Layup - blocked,"[1626164, 1630643]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
139,PT05M26.00S,2026-03-12T23:27:09.8Z,1,REGULAR,block,,[],1630643,,,1610612756,22,20,2026-03-12T23:35:04Z,855000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT05M24.00S,2026-03-12T23:27:11.8Z,1,REGULAR,rebound,defensive,[],1643007,,,1610612754,22,20,2026-03-12T23:27:12Z,860000,False,,,0,,T. Peter REBOUND (Off:0 Def:1),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,
