actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M52.00S,2025-11-16T00:13:53.6Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,3,0,2025-11-16T00:13:55Z,170000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M47.00S,2025-11-16T00:13:58.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,32.276609724047304,55.392156862745104,1610612754,6,0,2025-11-16T00:14:03Z,180000,False,-27.0,251.0,1,left,A. Nembhard 25' 3PT running pullup (3 PTS),[1629614],1610612754.0,IND,running pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,25.23,Made,,,,,3.0,,,,,,,,,,,,,
19,PT10M24.00S,2025-11-16T00:14:21.2Z,1,REGULAR,3pt,Jump Shot,[],1630193,74.32654402102497,85.5392156862745,1610612761,6,0,2025-11-16T00:14:25Z,190000,False,178.0,189.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
20,PT10M22.00S,2025-11-16T00:14:23.2Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,6,0,2025-11-16T00:14:25Z,200000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M21.00S,2025-11-16T00:14:24.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,92.32917214191852,46.32352941176471,1610612761,6,2,2025-11-16T00:14:28Z,210000,False,-18.0,20.0,1,right,J. Poeltl putback Layup (2 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,2.0,,,,,,,,,,,,,
22,PT10M11.00S,2025-11-16T00:14:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,6.389618922470433,54.41176470588235,1610612754,6,2,2025-11-16T00:14:38Z,220000,False,-22.0,8.0,1,left,MISS T. Bradley driving finger roll Layup,[1628396],1610612754.0,IND,driving finger roll,,,Bradley,T. Bradley,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
23,PT10M08.00S,2025-11-16T00:14:37.8Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,6,2,2025-11-16T00:14:38Z,230000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M05.00S,2025-11-16T00:14:43.5Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,6,2,2025-11-16T00:14:47Z,240000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,1.0,,,,,,,,
25,PT09M58.00S,2025-11-16T00:14:56.4Z,1,REGULAR,turnover,lost ball,[],1630526,,,1610612754,6,2,2025-11-16T00:14:59Z,250000,False,,,0,,J. Robinson-Earl lost ball TURNOVER (1 TO),"[1630526, 1627742]",1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Ingram,1627742.0,,,,,,
26,PT09M58.00S,2025-11-16T00:14:56.4Z,1,REGULAR,steal,,[],1627742,,,1610612761,6,2,2025-11-16T00:15:03Z,260000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
27,PT09M54.00S,2025-11-16T00:15:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,92.9862023653088,40.44117647058824,1610612761,6,4,2025-11-16T00:15:09Z,270000,False,-48.0,13.0,1,right,R. Barrett running finger roll Layup (2 PTS) (B. Ingram 1 AST),"[1629628, 1627742]",1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.96,Made,,,,,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
29,PT09M44.00S,2025-11-16T00:15:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,13.87976346911958,45.09803921568628,1610612754,6,4,2025-11-16T00:15:14Z,290000,False,25.0,78.0,1,left,MISS J. Walker 8' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,8.18,Missed,,,,,,,,,,,,,,,,,,
30,PT09M41.00S,2025-11-16T00:15:12.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,6,4,2025-11-16T00:15:14Z,300000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,,
31,PT09M36.00S,2025-11-16T00:15:17.3Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612761,6,4,2025-11-16T00:15:20Z,310000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1627783]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,
32,PT09M36.00S,2025-11-16T00:15:17.3Z,1,REGULAR,steal,,[],1627783,,,1610612754,6,4,2025-11-16T00:15:18Z,320000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M32.00S,2025-11-16T00:15:23.1Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612754,6,4,2025-11-16T00:15:29Z,330000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Bradley 2 FT),"[1627751, 1628396]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,,,,1.0,0.0,Bradley,1628396.0,,
35,PT09M32.00S,2025-11-16T00:15:49.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628396,,,1610612754,6,4,2025-11-16T00:15:49Z,350000,False,,,0,,MISS T. Bradley Free Throw 1 of 2,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M32.00S,2025-11-16T00:15:49.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,6,4,2025-11-16T00:15:49Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT09M32.00S,2025-11-16T00:16:06.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628396,,,1610612754,7,4,2025-11-16T00:16:06Z,370000,False,,,0,,T. Bradley Free Throw 2 of 2 (1 PTS),[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
38,PT09M23.00S,2025-11-16T00:16:20.7Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,7,4,2025-11-16T00:16:24Z,380000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (1 TO),[1627751],1610612761.0,TOR,bad pass,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,1.0,,,,,,,,
39,PT09M14.00S,2025-11-16T00:16:36.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,30.699737187910642,74.50980392156863,1610612754,10,4,2025-11-16T00:16:40Z,390000,False,-123.0,236.0,1,left,A. Nembhard 26' 3PT  (6 PTS) (P. Siakam 1 AST),"[1629614, 1627783]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,6.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
41,PT08M53.00S,2025-11-16T00:16:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,85.23324572930355,46.81372549019608,1610612761,10,6,2025-11-16T00:17:03Z,410000,False,-16.0,86.0,1,right,B. Ingram 8' turnaround fadeaway Jump Shot (2 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,8.78,Made,,,,,2.0,,,,,,,,,,,,,
42,PT08M35.00S,2025-11-16T00:17:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,5.469776609724048,53.67647058823529,1610612754,12,6,2025-11-16T00:17:17Z,420000,False,-18.0,-1.0,1,left,T. Bradley Layup (3 PTS) (A. Nembhard 1 AST),"[1628396, 1629614]",1610612754.0,IND,,,,Bradley,T. Bradley,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
45,PT08M25.00S,2025-11-16T00:17:39.7Z,1,REGULAR,3pt,Jump Shot,[],1627742,68.15045992115637,32.84313725490196,1610612761,12,6,2025-11-16T00:17:43Z,450000,False,-86.0,247.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
46,PT08M22.00S,2025-11-16T00:17:42.7Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,12,6,2025-11-16T00:17:43Z,460000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT08M06.00S,2025-11-16T00:17:57.9Z,1,REGULAR,3pt,Jump Shot,[],1629614,24.52365308804205,88.48039215686273,1610612754,12,6,2025-11-16T00:18:01Z,470000,False,-192.0,178.0,1,left,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
48,PT08M04.00S,2025-11-16T00:17:59.9Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,12,6,2025-11-16T00:18:01Z,480000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT07M57.00S,2025-11-16T00:18:07.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,80.23981603153744,27.696078431372552,1610612761,12,8,2025-11-16T00:18:11Z,490000,False,-112.0,133.0,1,right,B. Ingram 17' pullup Jump Shot (4 PTS) (R. Barrett 1 AST),"[1627742, 1629628]",1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,17.37,Made,,,,,4.0,R. Barrett,1629628.0,1.0,,,,,,,,,,
51,PT07M43.00S,2025-11-16T00:18:20.7Z,1,REGULAR,3pt,Jump Shot,[],1627783,32.013797634691194,30.392156862745097,1610612754,15,8,2025-11-16T00:18:25Z,510000,False,98.0,248.0,1,left,P. Siakam 26' 3PT  (3 PTS) (T. Bradley 1 AST),"[1627783, 1628396]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.7,Made,,,,,3.0,T. Bradley,1628396.0,1.0,,,,,,,,,,
53,PT07M27.00S,2025-11-16T00:18:37.5Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612761,15,8,2025-11-16T00:18:40Z,530000,False,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1641716]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Walker,1641716.0,,,,,,
54,PT07M27.00S,2025-11-16T00:18:37.5Z,1,REGULAR,steal,,[],1641716,,,1610612754,15,8,2025-11-16T00:18:39Z,540000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M23.00S,2025-11-16T00:18:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,6.1268068331143235,54.90196078431373,1610612754,17,8,2025-11-16T00:18:44Z,550000,False,-25.0,5.0,1,left,P. Siakam running finger roll Layup (5 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,running finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,5.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,
57,PT07M23.00S,2025-11-16T00:18:45.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,17,8,2025-11-16T00:18:45Z,570000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2025-11-16T00:21:05.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,17,8,2025-11-16T00:21:29Z,580000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M23.00S,2025-11-16T00:21:05.6Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,17,8,2025-11-16T00:21:29Z,590000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M23.00S,2025-11-16T00:21:05.6Z,1,REGULAR,substitution,in,[],1642867,,,1610612761,17,8,2025-11-16T00:21:29Z,600000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M23.00S,2025-11-16T00:21:05.6Z,1,REGULAR,substitution,in,[],1630572,,,1610612761,17,8,2025-11-16T00:21:29Z,610000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M58.00S,2025-11-16T00:22:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,90.22667542706965,41.911764705882355,1610612761,17,10,2025-11-16T00:22:18Z,620000,False,-40.0,39.0,1,right,S. Mamukelashvili driving Layup (2 PTS) (R. Barrett 2 AST),"[1630572, 1629628]",1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,5.64,Made,,,,,2.0,R. Barrett,1629628.0,2.0,,,,,,,,,,
64,PT06M45.00S,2025-11-16T00:22:28.3Z,1,REGULAR,2pt,Jump Shot,[],1629614,20.581471747700395,28.186274509803923,1610612754,19,10,2025-11-16T00:22:31Z,640000,False,109.0,141.0,1,left,A. Nembhard 17' pullup Jump Shot (8 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,17.83,Made,,,,,8.0,,,,,,,,,,,,,
65,PT06M26.00S,2025-11-16T00:22:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.62089356110381,45.34313725490196,1610612761,19,12,2025-11-16T00:22:49Z,650000,False,-23.0,36.0,1,right,R. Barrett driving Layup (4 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,4.26,Made,,,,,4.0,,,,,,,,,,,,,
66,PT06M09.00S,2025-11-16T00:23:04.5Z,1,REGULAR,3pt,Jump Shot,[],1629614,32.14520367936925,45.588235294117645,1610612754,22,12,2025-11-16T00:23:08Z,660000,False,22.0,250.0,1,left,A. Nembhard 25' 3PT step back (11 PTS),[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,25.07,Made,,,,,11.0,,,,,,,,,,,,,
67,PT05M42.00S,2025-11-16T00:23:31.3Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612761,22,12,2025-11-16T00:23:33Z,670000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1627783]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,
68,PT05M42.00S,2025-11-16T00:23:31.3Z,1,REGULAR,steal,,[],1627783,,,1610612754,22,12,2025-11-16T00:23:32Z,680000,False,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT05M33.00S,2025-11-16T00:23:40.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,7.5722733245729295,2.696078431372549,1610612754,22,12,2025-11-16T00:23:44Z,690000,False,237.0,19.0,1,left,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,23.72,Missed,,,,,,,,,,,,,,,,,,
70,PT05M30.00S,2025-11-16T00:23:43.4Z,1,REGULAR,rebound,defensive,[],1642867,,,1610612761,22,12,2025-11-16T00:23:44Z,700000,False,,,0,,C. Murray-Boyles REBOUND (Off:0 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Right Corner 3,24+ Right,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT05M24.00S,2025-11-16T00:23:52.1Z,1,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612761,22,12,2025-11-16T00:24:08Z,710000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Murray-Boyles 2 FT),"[1630526, 1642867]",1610612754.0,IND,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,,,,1.0,0.0,Murray-Boyles,1642867.0,,
73,PT05M24.00S,2025-11-16T00:24:18.0Z,1,REGULAR,freethrow,1 of 2,[],1642867,,,1610612761,22,13,2025-11-16T00:24:18Z,730000,False,,,0,,C. Murray-Boyles Free Throw 1 of 2 (1 PTS),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
74,PT05M24.00S,2025-11-16T00:24:18.5Z,1,REGULAR,substitution,out,[],1628396,,,1610612761,22,13,2025-11-16T00:24:25Z,740000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M24.00S,2025-11-16T00:24:18.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,22,13,2025-11-16T00:24:25Z,750000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M24.00S,2025-11-16T00:24:18.5Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,22,13,2025-11-16T00:24:25Z,760000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M24.00S,2025-11-16T00:24:18.5Z,1,REGULAR,substitution,in,[],1630543,,,1610612761,22,13,2025-11-16T00:24:25Z,770000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M24.00S,2025-11-16T00:24:18.5Z,1,REGULAR,substitution,in,[],1641767,,,1610612761,22,13,2025-11-16T00:24:25Z,780000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M24.00S,2025-11-16T00:24:18.5Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,22,13,2025-11-16T00:24:25Z,790000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M24.00S,2025-11-16T00:24:35.4Z,1,REGULAR,substitution,out,[],1641716,,,1610612761,22,13,2025-11-16T00:24:38Z,800000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M24.00S,2025-11-16T00:24:35.4Z,1,REGULAR,substitution,in,[],1643007,,,1610612761,22,13,2025-11-16T00:24:38Z,810000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M24.00S,2025-11-16T00:24:55.0Z,1,REGULAR,freethrow,2 of 2,[],1642867,,,1610612761,22,14,2025-11-16T00:24:55Z,820000,False,,,0,,C. Murray-Boyles Free Throw 2 of 2 (2 PTS),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
83,PT05M18.00S,2025-11-16T00:25:01.1Z,1,REGULAR,turnover,bad pass,[],1630526,,,1610612754,22,14,2025-11-16T00:25:04Z,830000,False,,,0,,J. Robinson-Earl bad pass TURNOVER (2 TO),"[1630526, 1642867]",1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,Murray-Boyles,1642867.0,,,,,,
